cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.32092978013679385,7.46461297525093,None,,,,,,,,,,,,,,,,,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
,,,,,,,,,7.46461297525093,None,7.797472394071519,None,equal,21.06844280101359,7.797472394071519,None,,,,,,,,,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C6.png,0,0,0,2,,,,,,,,,,,,,28.91452529001981,None,space,60.18672624183819,28.91452529001981,None,28.91452529001981,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C20.png,0,1,1,5,,,,,,,,,,,,,89.26855279831216,None,space,65.1788560510613,89.26855279831216,None,89.26855279831216,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C22.png,0,2,2,6,,,,,,,,,,,,,154.62902538012713,None,space,75.66823293501511,154.62902538012713,None,154.62902538012713,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C38.png,0,3,3,11,,,,,,,,,,,,,230.46234564529732,None,space,65.37079151859507,230.46234564529732,None,230.46234564529732,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C23.png,0,4,4,7,,,,,,,,,,,,,296.0112707600929,None,space,41.13779886579141,296.0112707600929,None,296.0112707600929,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C34.png,0,5,5,10,,,,,,,,,,,,,337.2980950670317,None,space,62.71782816387713,337.2980950670317,None,337.2980950670317,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C1.png,0,6,6,0,,,,,,,,,,,,,400.17589333234355,None,space,84.18472568504512,400.17589333234355,None,400.17589333234355,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C28.png,0,7,7,8,,,,,,,,,,,,,484.52992165321484,None,space,49.31739930110052,484.52992165321484,None,484.52992165321484,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C2.png,0,8,8,1,,,,,,,,,,,,,534.0075955879875,None,space,56.071892336942255,534.0075955879875,None,534.0075955879875,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C17.png,0,9,9,3,,,,,,,,,,,,,590.2401269674301,None,space,50.667977349832654,590.2401269674301,None,590.2401269674301,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C29.png,0,10,10,9,,,,,,,,,,,,,641.0732280411758,None,space,48.826360368169844,641.0732280411758,None,641.0732280411758,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
stimsday2details/C19.png,0,11,11,4,,,,,,,,,,,,,690.0723983361386,None,space,42.83843578770757,690.0723983361386,None,690.0723983361386,None,001,29,2019_Nov_22_1440,recall,3.1.2,60.00029040641081,
