1.8178 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
109.8642 	DATA 	Keypress: equal
111.3646 	DATA 	Keypress: equal
112.8643 	DATA 	Keypress: equal
114.3643 	DATA 	Keypress: equal
115.8683 	DATA 	Keypress: equal
117.3687 	DATA 	Keypress: equal
118.8528 	DATA 	Keypress: equal
120.3531 	DATA 	Keypress: equal
121.8530 	DATA 	Keypress: equal
123.3646 	DATA 	Keypress: equal
124.8505 	DATA 	Keypress: equal
126.3642 	DATA 	Keypress: equal
127.8643 	DATA 	Keypress: equal
129.3532 	DATA 	Keypress: equal
130.8531 	DATA 	Keypress: equal
132.3531 	DATA 	Keypress: equal
133.8515 	DATA 	Keypress: equal
135.3522 	DATA 	Keypress: equal
136.8514 	DATA 	Keypress: equal
138.3569 	DATA 	Keypress: equal
139.8572 	DATA 	Keypress: equal
141.3567 	DATA 	Keypress: equal
142.8569 	DATA 	Keypress: equal
144.3521 	DATA 	Keypress: equal
145.8513 	DATA 	Keypress: equal
147.3498 	DATA 	Keypress: equal
148.8682 	DATA 	Keypress: equal
150.3684 	DATA 	Keypress: equal
151.8492 	DATA 	Keypress: equal
153.3686 	DATA 	Keypress: equal
154.4470 	DATA 	Keypress: space
154.5995 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C22.png')])
154.6290 	EXP 	cueImage: autoDraw = False
154.6290 	EXP 	text: autoDraw = False
154.6290 	EXP 	cueImage: image = 'stimsday2details/C22.png'
154.6290 	EXP 	cueImage: autoDraw = True
154.6290 	EXP 	text: autoDraw = True
154.8682 	DATA 	Keypress: equal
156.3498 	DATA 	Keypress: equal
157.8493 	DATA 	Keypress: equal
159.3513 	DATA 	Keypress: equal
160.8516 	DATA 	Keypress: equal
162.3520 	DATA 	Keypress: equal
163.8544 	DATA 	Keypress: equal
165.3520 	DATA 	Keypress: equal
166.8526 	DATA 	Keypress: equal
168.3519 	DATA 	Keypress: equal
169.8521 	DATA 	Keypress: equal
171.3519 	DATA 	Keypress: equal
172.8518 	DATA 	Keypress: equal
174.3514 	DATA 	Keypress: equal
175.8516 	DATA 	Keypress: equal
177.3522 	DATA 	Keypress: equal
178.8522 	DATA 	Keypress: equal
180.3516 	DATA 	Keypress: equal
181.8521 	DATA 	Keypress: equal
183.3484 	DATA 	Keypress: equal
184.8677 	DATA 	Keypress: equal
186.3487 	DATA 	Keypress: equal
187.8483 	DATA 	Keypress: equal
189.3518 	DATA 	Keypress: equal
190.8483 	DATA 	Keypress: equal
192.3481 	DATA 	Keypress: equal
193.8512 	DATA 	Keypress: equal
195.3553 	DATA 	Keypress: equal
196.8557 	DATA 	Keypress: equal
198.3484 	DATA 	Keypress: equal
199.8481 	DATA 	Keypress: equal
201.3477 	DATA 	Keypress: equal
202.8476 	DATA 	Keypress: equal
204.3483 	DATA 	Keypress: equal
205.8475 	DATA 	Keypress: equal
207.3476 	DATA 	Keypress: equal
208.8482 	DATA 	Keypress: equal
210.3481 	DATA 	Keypress: equal
211.8475 	DATA 	Keypress: equal
213.3483 	DATA 	Keypress: equal
214.8509 	DATA 	Keypress: equal
216.3515 	DATA 	Keypress: equal
217.8466 	DATA 	Keypress: equal
219.3468 	DATA 	Keypress: equal
220.8504 	DATA 	Keypress: equal
222.3507 	DATA 	Keypress: equal
223.8511 	DATA 	Keypress: equal
225.3511 	DATA 	Keypress: equal
226.8510 	DATA 	Keypress: equal
228.3464 	DATA 	Keypress: equal
229.8467 	DATA 	Keypress: equal
230.2968 	DATA 	Keypress: space
230.4397 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C38.png')])
230.4623 	EXP 	cueImage: autoDraw = False
230.4623 	EXP 	text: autoDraw = False
230.4623 	EXP 	cueImage: image = 'stimsday2details/C38.png'
230.4623 	EXP 	cueImage: autoDraw = True
230.4623 	EXP 	text: autoDraw = True
231.3514 	DATA 	Keypress: equal
232.8509 	DATA 	Keypress: equal
234.3502 	DATA 	Keypress: equal
235.8468 	DATA 	Keypress: equal
237.3521 	DATA 	Keypress: equal
238.8504 	DATA 	Keypress: equal
240.3508 	DATA 	Keypress: equal
241.8469 	DATA 	Keypress: equal
243.3468 	DATA 	Keypress: equal
244.8503 	DATA 	Keypress: equal
246.3516 	DATA 	Keypress: equal
247.8467 	DATA 	Keypress: equal
249.3502 	DATA 	Keypress: equal
250.8507 	DATA 	Keypress: equal
252.3511 	DATA 	Keypress: equal
253.8504 	DATA 	Keypress: equal
255.3507 	DATA 	Keypress: equal
256.8514 	DATA 	Keypress: equal
258.3505 	DATA 	Keypress: equal
259.8507 	DATA 	Keypress: equal
261.3511 	DATA 	Keypress: equal
262.8513 	DATA 	Keypress: equal
264.3502 	DATA 	Keypress: equal
265.8457 	DATA 	Keypress: equal
267.3456 	DATA 	Keypress: equal
268.8458 	DATA 	Keypress: equal
270.3458 	DATA 	Keypress: equal
271.8455 	DATA 	Keypress: equal
273.3459 	DATA 	Keypress: equal
274.8505 	DATA 	Keypress: equal
276.3506 	DATA 	Keypress: equal
277.8503 	DATA 	Keypress: equal
279.3457 	DATA 	Keypress: equal
280.8458 	DATA 	Keypress: equal
282.3457 	DATA 	Keypress: equal
283.8456 	DATA 	Keypress: equal
285.3458 	DATA 	Keypress: equal
286.8457 	DATA 	Keypress: equal
288.3457 	DATA 	Keypress: equal
289.8458 	DATA 	Keypress: equal
291.3495 	DATA 	Keypress: equal
292.8502 	DATA 	Keypress: equal
294.3503 	DATA 	Keypress: equal
295.8327 	DATA 	Keypress: space
295.9796 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C23.png')])
295.9910 	DATA 	Keypress: equal
296.0113 	EXP 	cueImage: autoDraw = False
296.0113 	EXP 	text: autoDraw = False
296.0113 	EXP 	cueImage: image = 'stimsday2details/C23.png'
296.0113 	EXP 	cueImage: autoDraw = True
296.0113 	EXP 	text: autoDraw = True
297.3500 	DATA 	Keypress: equal
298.8458 	DATA 	Keypress: equal
300.3459 	DATA 	Keypress: equal
301.8509 	DATA 	Keypress: equal
303.3494 	DATA 	Keypress: equal
304.8507 	DATA 	Keypress: equal
306.3508 	DATA 	Keypress: equal
307.8506 	DATA 	Keypress: equal
309.3501 	DATA 	Keypress: equal
310.8458 	DATA 	Keypress: equal
312.3458 	DATA 	Keypress: equal
313.8462 	DATA 	Keypress: equal
315.3459 	DATA 	Keypress: equal
316.8462 	DATA 	Keypress: equal
318.3496 	DATA 	Keypress: equal
319.8499 	DATA 	Keypress: equal
321.3492 	DATA 	Keypress: equal
322.8461 	DATA 	Keypress: equal
324.3510 	DATA 	Keypress: equal
325.8502 	DATA 	Keypress: equal
327.3508 	DATA 	Keypress: equal
328.8451 	DATA 	Keypress: equal
330.3494 	DATA 	Keypress: equal
331.8497 	DATA 	Keypress: equal
333.3493 	DATA 	Keypress: equal
334.8505 	DATA 	Keypress: equal
336.3506 	DATA 	Keypress: equal
337.1401 	DATA 	Keypress: space
337.2814 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C34.png')])
337.2981 	EXP 	cueImage: autoDraw = False
337.2981 	EXP 	text: autoDraw = False
337.2981 	EXP 	cueImage: image = 'stimsday2details/C34.png'
337.2981 	EXP 	cueImage: autoDraw = True
337.2981 	EXP 	text: autoDraw = True
337.8504 	DATA 	Keypress: equal
339.3449 	DATA 	Keypress: equal
340.8450 	DATA 	Keypress: equal
342.3499 	DATA 	Keypress: equal
343.8451 	DATA 	Keypress: equal
345.3498 	DATA 	Keypress: equal
346.8449 	DATA 	Keypress: equal
348.3450 	DATA 	Keypress: equal
349.8453 	DATA 	Keypress: equal
351.3450 	DATA 	Keypress: equal
352.8451 	DATA 	Keypress: equal
354.3541 	DATA 	Keypress: equal
355.8542 	DATA 	Keypress: equal
357.3537 	DATA 	Keypress: equal
358.8449 	DATA 	Keypress: equal
360.3450 	DATA 	Keypress: equal
361.8454 	DATA 	Keypress: equal
363.3453 	DATA 	Keypress: equal
364.8451 	DATA 	Keypress: equal
366.3456 	DATA 	Keypress: equal
367.8453 	DATA 	Keypress: equal
369.3453 	DATA 	Keypress: equal
370.8483 	DATA 	Keypress: equal
372.3487 	DATA 	Keypress: equal
373.8489 	DATA 	Keypress: equal
375.3482 	DATA 	Keypress: equal
376.8453 	DATA 	Keypress: equal
378.3452 	DATA 	Keypress: equal
379.8453 	DATA 	Keypress: equal
381.3452 	DATA 	Keypress: equal
382.8450 	DATA 	Keypress: equal
384.3450 	DATA 	Keypress: equal
385.8452 	DATA 	Keypress: equal
387.3450 	DATA 	Keypress: equal
388.8534 	DATA 	Keypress: equal
390.3538 	DATA 	Keypress: equal
391.8541 	DATA 	Keypress: equal
393.3537 	DATA 	Keypress: equal
394.8441 	DATA 	Keypress: equal
396.3454 	DATA 	Keypress: equal
397.8454 	DATA 	Keypress: equal
399.3493 	DATA 	Keypress: equal
400.0155 	DATA 	Keypress: space
400.1503 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C1.png')])
400.1759 	EXP 	cueImage: autoDraw = False
400.1759 	EXP 	text: autoDraw = False
400.1759 	EXP 	cueImage: image = 'stimsday2details/C1.png'
400.1759 	EXP 	cueImage: autoDraw = True
400.1759 	EXP 	text: autoDraw = True
400.8488 	DATA 	Keypress: equal
402.3501 	DATA 	Keypress: equal
403.8443 	DATA 	Keypress: equal
405.3444 	DATA 	Keypress: equal
406.8443 	DATA 	Keypress: equal
408.3442 	DATA 	Keypress: equal
409.8482 	DATA 	Keypress: equal
411.3494 	DATA 	Keypress: equal
412.8491 	DATA 	Keypress: equal
414.3493 	DATA 	Keypress: equal
415.8485 	DATA 	Keypress: equal
417.3488 	DATA 	Keypress: equal
418.8493 	DATA 	Keypress: equal
420.3444 	DATA 	Keypress: equal
421.8444 	DATA 	Keypress: equal
423.3445 	DATA 	Keypress: equal
424.8444 	DATA 	Keypress: equal
426.3448 	DATA 	Keypress: equal
427.8443 	DATA 	Keypress: equal
429.3530 	DATA 	Keypress: equal
430.8523 	DATA 	Keypress: equal
432.3529 	DATA 	Keypress: equal
433.8442 	DATA 	Keypress: equal
435.3443 	DATA 	Keypress: equal
436.8443 	DATA 	Keypress: equal
438.3444 	DATA 	Keypress: equal
439.8446 	DATA 	Keypress: equal
441.3443 	DATA 	Keypress: equal
442.8447 	DATA 	Keypress: equal
444.3477 	DATA 	Keypress: equal
445.8480 	DATA 	Keypress: equal
447.3483 	DATA 	Keypress: equal
448.8477 	DATA 	Keypress: equal
450.3432 	DATA 	Keypress: equal
451.8475 	DATA 	Keypress: equal
453.3481 	DATA 	Keypress: equal
454.8534 	DATA 	Keypress: equal
456.3373 	DATA 	Keypress: equal
457.8376 	DATA 	Keypress: equal
459.3472 	DATA 	Keypress: equal
460.8475 	DATA 	Keypress: equal
462.3480 	DATA 	Keypress: equal
463.8472 	DATA 	Keypress: equal
465.3475 	DATA 	Keypress: equal
466.8491 	DATA 	Keypress: equal
468.3441 	DATA 	Keypress: equal
469.8433 	DATA 	Keypress: equal
471.3434 	DATA 	Keypress: equal
472.8436 	DATA 	Keypress: equal
474.3433 	DATA 	Keypress: equal
475.8431 	DATA 	Keypress: equal
477.3476 	DATA 	Keypress: equal
478.8441 	DATA 	Keypress: equal
480.3372 	DATA 	Keypress: equal
481.8362 	DATA 	Keypress: equal
483.3366 	DATA 	Keypress: equal
484.3601 	DATA 	Keypress: space
484.5125 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C28.png')])
484.5299 	EXP 	cueImage: autoDraw = False
484.5299 	EXP 	text: autoDraw = False
484.5299 	EXP 	cueImage: image = 'stimsday2details/C28.png'
484.5299 	EXP 	cueImage: autoDraw = True
484.5299 	EXP 	text: autoDraw = True
484.8436 	DATA 	Keypress: equal
486.3485 	DATA 	Keypress: equal
487.8478 	DATA 	Keypress: equal
489.3482 	DATA 	Keypress: equal
490.8475 	DATA 	Keypress: equal
492.3478 	DATA 	Keypress: equal
493.8481 	DATA 	Keypress: equal
495.3435 	DATA 	Keypress: equal
496.8483 	DATA 	Keypress: equal
498.3435 	DATA 	Keypress: equal
499.8435 	DATA 	Keypress: equal
501.3437 	DATA 	Keypress: equal
502.8435 	DATA 	Keypress: equal
504.3425 	DATA 	Keypress: equal
505.8433 	DATA 	Keypress: equal
507.3427 	DATA 	Keypress: equal
508.8436 	DATA 	Keypress: equal
510.3516 	DATA 	Keypress: equal
511.8519 	DATA 	Keypress: equal
513.3514 	DATA 	Keypress: equal
514.8424 	DATA 	Keypress: equal
516.3426 	DATA 	Keypress: equal
517.8437 	DATA 	Keypress: equal
519.3427 	DATA 	Keypress: equal
520.8426 	DATA 	Keypress: equal
522.3438 	DATA 	Keypress: equal
523.8430 	DATA 	Keypress: equal
525.3466 	DATA 	Keypress: equal
526.8422 	DATA 	Keypress: equal
528.3425 	DATA 	Keypress: equal
529.8422 	DATA 	Keypress: equal
531.3423 	DATA 	Keypress: equal
532.8426 	DATA 	Keypress: equal
533.8469 	DATA 	Keypress: space
533.9922 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C2.png')])
534.0076 	EXP 	cueImage: autoDraw = False
534.0076 	EXP 	text: autoDraw = False
534.0076 	EXP 	cueImage: image = 'stimsday2details/C2.png'
534.0076 	EXP 	cueImage: autoDraw = True
534.0076 	EXP 	text: autoDraw = True
534.3468 	DATA 	Keypress: equal
535.8434 	DATA 	Keypress: equal
537.3426 	DATA 	Keypress: equal
538.8434 	DATA 	Keypress: equal
540.3421 	DATA 	Keypress: equal
541.8431 	DATA 	Keypress: equal
543.3431 	DATA 	Keypress: equal
544.8421 	DATA 	Keypress: equal
546.3470 	DATA 	Keypress: equal
547.8463 	DATA 	Keypress: equal
549.3427 	DATA 	Keypress: equal
550.8421 	DATA 	Keypress: equal
552.3421 	DATA 	Keypress: equal
553.8458 	DATA 	Keypress: equal
555.3463 	DATA 	Keypress: equal
556.8423 	DATA 	Keypress: equal
558.3431 	DATA 	Keypress: equal
559.8517 	DATA 	Keypress: equal
561.3467 	DATA 	Keypress: equal
562.8467 	DATA 	Keypress: equal
564.3469 	DATA 	Keypress: equal
565.8474 	DATA 	Keypress: equal
567.3475 	DATA 	Keypress: equal
568.8470 	DATA 	Keypress: equal
570.3374 	DATA 	Keypress: equal
571.8325 	DATA 	Keypress: equal
573.3329 	DATA 	Keypress: equal
574.8418 	DATA 	Keypress: equal
576.3423 	DATA 	Keypress: equal
577.8415 	DATA 	Keypress: equal
579.3326 	DATA 	Keypress: equal
580.8417 	DATA 	Keypress: equal
582.3426 	DATA 	Keypress: equal
583.8414 	DATA 	Keypress: equal
585.3417 	DATA 	Keypress: equal
586.8313 	DATA 	Keypress: equal
588.3319 	DATA 	Keypress: equal
589.8315 	DATA 	Keypress: equal
590.0791 	DATA 	Keypress: space
590.2214 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C17.png')])
590.2401 	EXP 	cueImage: autoDraw = False
590.2401 	EXP 	text: autoDraw = False
590.2401 	EXP 	cueImage: image = 'stimsday2details/C17.png'
590.2401 	EXP 	cueImage: autoDraw = True
590.2401 	EXP 	text: autoDraw = True
591.3422 	DATA 	Keypress: equal
592.8315 	DATA 	Keypress: equal
594.3316 	DATA 	Keypress: equal
595.8456 	DATA 	Keypress: equal
597.3462 	DATA 	Keypress: equal
598.8460 	DATA 	Keypress: equal
600.3313 	DATA 	Keypress: equal
601.8508 	DATA 	Keypress: equal
603.3316 	DATA 	Keypress: equal
604.8455 	DATA 	Keypress: equal
606.3459 	DATA 	Keypress: equal
607.8412 	DATA 	Keypress: equal
609.3336 	DATA 	Keypress: equal
610.8339 	DATA 	Keypress: equal
612.3342 	DATA 	Keypress: equal
613.8335 	DATA 	Keypress: equal
615.3413 	DATA 	Keypress: equal
616.8411 	DATA 	Keypress: equal
618.3420 	DATA 	Keypress: equal
619.8409 	DATA 	Keypress: equal
621.3410 	DATA 	Keypress: equal
622.8302 	DATA 	Keypress: equal
624.3310 	DATA 	Keypress: equal
625.8312 	DATA 	Keypress: equal
627.3462 	DATA 	Keypress: equal
628.8458 	DATA 	Keypress: equal
630.3459 	DATA 	Keypress: equal
631.8451 	DATA 	Keypress: equal
633.3306 	DATA 	Keypress: equal
634.8309 	DATA 	Keypress: equal
636.3456 	DATA 	Keypress: equal
637.8458 	DATA 	Keypress: equal
639.3461 	DATA 	Keypress: equal
640.8457 	DATA 	Keypress: equal
640.9077 	DATA 	Keypress: space
641.0441 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C29.png')])
641.0732 	EXP 	cueImage: autoDraw = False
641.0732 	EXP 	text: autoDraw = False
641.0732 	EXP 	cueImage: image = 'stimsday2details/C29.png'
641.0732 	EXP 	cueImage: autoDraw = True
641.0732 	EXP 	text: autoDraw = True
642.3457 	DATA 	Keypress: equal
643.8411 	DATA 	Keypress: equal
645.3451 	DATA 	Keypress: equal
646.8453 	DATA 	Keypress: equal
648.3411 	DATA 	Keypress: equal
649.8454 	DATA 	Keypress: equal
651.3456 	DATA 	Keypress: equal
652.8406 	DATA 	Keypress: equal
654.3408 	DATA 	Keypress: equal
655.8296 	DATA 	Keypress: equal
657.3407 	DATA 	Keypress: equal
658.8405 	DATA 	Keypress: equal
660.3301 	DATA 	Keypress: equal
661.8287 	DATA 	Keypress: equal
663.3290 	DATA 	Keypress: equal
664.8287 	DATA 	Keypress: equal
666.3295 	DATA 	Keypress: equal
667.8457 	DATA 	Keypress: equal
669.3415 	DATA 	Keypress: equal
670.8285 	DATA 	Keypress: equal
672.3290 	DATA 	Keypress: equal
673.8293 	DATA 	Keypress: equal
675.3286 	DATA 	Keypress: equal
676.8284 	DATA 	Keypress: equal
678.3288 	DATA 	Keypress: equal
679.8445 	DATA 	Keypress: equal
681.3312 	DATA 	Keypress: equal
682.8407 	DATA 	Keypress: equal
684.3412 	DATA 	Keypress: equal
685.8451 	DATA 	Keypress: equal
687.3415 	DATA 	Keypress: equal
688.8450 	DATA 	Keypress: equal
689.8991 	DATA 	Keypress: space
690.0484 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C19.png')])
690.0724 	EXP 	cueImage: autoDraw = False
690.0724 	EXP 	text: autoDraw = False
690.0724 	EXP 	cueImage: image = 'stimsday2details/C19.png'
690.0724 	EXP 	cueImage: autoDraw = True
690.0724 	EXP 	text: autoDraw = True
690.3333 	DATA 	Keypress: equal
691.8326 	DATA 	Keypress: equal
693.3332 	DATA 	Keypress: equal
694.8442 	DATA 	Keypress: equal
696.3445 	DATA 	Keypress: equal
697.8412 	DATA 	Keypress: equal
699.3413 	DATA 	Keypress: equal
700.8289 	DATA 	Keypress: equal
702.3331 	DATA 	Keypress: equal
703.8322 	DATA 	Keypress: equal
705.3275 	DATA 	Keypress: equal
706.8283 	DATA 	Keypress: equal
708.3278 	DATA 	Keypress: equal
709.8327 	DATA 	Keypress: equal
711.3328 	DATA 	Keypress: equal
712.8334 	DATA 	Keypress: equal
714.3344 	DATA 	Keypress: equal
715.8281 	DATA 	Keypress: equal
717.3457 	DATA 	Keypress: equal
718.8448 	DATA 	Keypress: equal
720.3440 	DATA 	Keypress: equal
721.8443 	DATA 	Keypress: equal
723.3449 	DATA 	Keypress: equal
724.8453 	DATA 	Keypress: equal
726.3278 	DATA 	Keypress: equal
727.8288 	DATA 	Keypress: equal
729.3457 	DATA 	Keypress: equal
730.8396 	DATA 	Keypress: equal
732.3396 	DATA 	Keypress: equal
732.9104 	DATA 	Keypress: space
733.1057 	EXP 	cueImage: autoDraw = False
733.1057 	EXP 	text: autoDraw = False
733.3799 	EXP 	window1: mouseVisible = True
