leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding17.png,stimsday2details/wedding29.png,0,0,0,10,10.13533653400009,None,10.13533653400009,None,l,11.607296144999964,10.13533653400009,None,10.13533653400009,None,21.768180570000027,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding1.png,stimsday2details/wedding20.png,0,1,1,18,23.622004073000085,None,23.622004073000085,None,l,11.209005754000032,23.622004073000085,None,23.622004073000085,None,34.8516873210001,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding2.png,stimsday2details/wedding28.png,0,2,2,5,36.66919951,None,36.66919951,None,l,3.682530832999987,36.66919951,None,36.66919951,None,40.36879896100004,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding19.png,stimsday2details/wedding34.png,0,3,3,12,42.20240357500006,None,42.20240357500006,None,k,2.882187908999981,42.20240357500006,None,42.20240357500006,None,45.10214174000009,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding2.png,stimsday2details/wedding6.png,0,4,4,15,46.8689633460001,None,46.8689633460001,None,l,4.429395131999968,46.8689633460001,None,46.8689633460001,None,51.31915234300004,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding23.png,stimsday2details/wedding19.png,0,5,5,13,53.07279467300009,None,53.07279467300009,None,l,4.808239947000061,53.07279467300009,None,53.07279467300009,None,57.90228413200009,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding19.png,stimsday2details/wedding23.png,0,6,6,2,59.623823130999995,None,59.623823130999995,None,k,3.8230864219999603,59.623823130999995,None,59.623823130999995,None,63.468006586,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding38.png,stimsday2details/wedding17.png,0,7,7,9,65.23530342900006,None,65.23530342900006,None,k,2.9283460159999777,65.23530342900006,None,65.23530342900006,None,68.18528342800005,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding22.png,stimsday2details/wedding34.png,0,8,8,0,69.935742678,None,69.935742678,None,k,3.051557429000013,69.935742678,None,69.935742678,None,73.01840412900003,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding23.png,stimsday2details/wedding6.png,0,9,9,3,74.73469188800004,None,74.73469188800004,None,l,1.8504840190000778,74.73469188800004,None,74.73469188800004,None,76.60165792400005,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding28.png,stimsday2details/wedding2.png,0,10,10,16,78.32048213100006,None,78.32048213100006,None,k,3.83441389799998,78.32048213100006,None,78.32048213100006,None,82.1847930460001,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding34.png,stimsday2details/wedding22.png,0,11,11,11,83.91854731800004,None,83.91854731800004,None,l,1.9103117920000159,83.91854731800004,None,83.91854731800004,None,85.85169126300002,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding29.png,stimsday2details/wedding17.png,0,12,12,21,87.58509780400004,None,87.58509780400004,None,k,1.4915837199999942,87.58509780400004,None,87.58509780400004,None,89.1017625930001,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding34.png,stimsday2details/wedding19.png,0,13,13,1,90.83437865200005,None,90.83437865200005,None,l,3.8292074749999756,90.83437865200005,None,90.83437865200005,None,94.68425933100002,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding6.png,stimsday2details/wedding23.png,0,14,14,14,96.40457786000002,None,96.40457786000002,None,k,2.3636377369999764,96.40457786000002,None,96.40457786000002,None,98.78511328700006,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding20.png,stimsday2details/wedding1.png,0,15,15,7,100.51815017000001,None,100.51815017000001,None,k,1.0028743530000384,100.51815017000001,None,100.51815017000001,None,101.55120316,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding20.png,stimsday2details/wedding28.png,0,16,16,17,103.28438113000004,None,103.28438113000004,None,l,3.431449971999996,103.28438113000004,None,103.28438113000004,None,106.73479937100001,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding6.png,stimsday2details/wedding2.png,0,17,17,4,108.500879629,None,108.500879629,None,k,2.5497199929999397,108.500879629,None,108.500879629,None,111.06762949800009,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding28.png,stimsday2details/wedding20.png,0,18,18,6,112.80113858200002,None,112.80113858200002,None,l,1.6363682400000243,112.80113858200002,None,112.80113858200002,None,114.46771615500006,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding17.png,stimsday2details/wedding38.png,0,19,19,20,116.20157821200007,None,116.20157821200007,None,l,2.115690787999938,116.20157821200007,None,116.20157821200007,None,118.33487894000007,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding38.png,stimsday2details/wedding1.png,0,20,20,19,120.05670679800005,None,120.05670679800005,None,k,1.116423521999991,120.05670679800005,None,120.05670679800005,None,121.201453389,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
stimsday2details/wedding1.png,stimsday2details/wedding38.png,0,21,21,8,122.92070520800007,None,122.92070520800007,None,k,1.1444605699999784,122.92070520800007,None,122.92070520800007,None,124.08367332,None,001,29,2019_Nov_22_1504,sequencetask,3.1.3,59.409485163940374,
