leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding20.png,stimsday2details/wedding22.png,0,0,0,19,26.433499802999904,None,26.433499802999904,None,l,10.1554482370002,26.433499802999904,None,26.433499802999904,None,36.63312428500012,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding38.png,stimsday2details/wedding28.png,0,1,1,17,38.36727249299929,None,38.36727249299929,None,l,4.613565992999611,38.36727249299929,None,38.36727249299929,None,43.000270716999694,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding1.png,stimsday2details/wedding2.png,0,2,2,1,44.79979869499948,None,44.79979869499948,None,l,5.15363724800045,44.79979869499948,None,44.79979869499948,None,49.983488683999894,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding1.png,stimsday2details/wedding34.png,0,3,3,11,51.71687959100018,None,51.71687959100018,None,l,3.7774002539999856,51.71687959100018,None,51.71687959100018,None,55.51693369899931,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding19.png,stimsday2details/wedding2.png,0,4,4,13,57.253007124999385,None,57.253007124999385,None,l,12.133554992999962,57.253007124999385,None,57.253007124999385,None,69.41642333599975,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding22.png,stimsday2details/wedding38.png,0,5,5,18,71.13789657300003,None,71.13789657300003,None,k,6.850401603999671,71.13789657300003,None,71.13789657300003,None,78.01598665199981,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding6.png,stimsday2details/wedding28.png,0,6,6,5,79.7494605920001,None,79.7494605920001,None,l,4.083694712000579,79.7494605920001,None,79.7494605920001,None,83.8495583089998,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding38.png,stimsday2details/wedding22.png,0,7,7,7,85.58283866700003,None,85.58283866700003,None,l,4.052883531000589,85.58283866700003,None,85.58283866700003,None,89.66549583699998,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding2.png,stimsday2details/wedding1.png,0,8,8,12,91.39930924799955,None,91.39930924799955,None,k,5.734006845999829,91.39930924799955,None,91.39930924799955,None,97.16579419299978,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding20.png,stimsday2details/wedding29.png,0,9,9,9,98.89997823300018,None,98.89997823300018,None,k,11.449747359999492,98.89997823300018,None,98.89997823300018,None,110.38197509099973,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding34.png,stimsday2details/wedding1.png,0,10,10,0,112.11598440699981,None,112.11598440699981,None,k,3.0066040090005117,112.11598440699981,None,112.11598440699981,None,115.14917816999969,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding2.png,stimsday2details/wedding19.png,0,11,11,2,116.88227854999968,None,116.88227854999968,None,k,2.8581974220005577,116.88227854999968,None,116.88227854999968,None,119.76577589299995,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding23.png,stimsday2details/wedding29.png,0,12,12,21,121.49910997699953,None,121.49910997699953,None,l,2.429282176000015,121.49910997699953,None,121.49910997699953,None,123.9489905269993,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding28.png,stimsday2details/wedding6.png,0,13,13,16,125.67063726600009,None,125.67063726600009,None,k,2.2934083010004542,125.67063726600009,None,125.67063726600009,None,127.98259649299962,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding22.png,stimsday2details/wedding20.png,0,14,14,8,129.71605148099934,None,129.71605148099934,None,l,6.907639482999912,129.71605148099934,None,129.71605148099934,None,136.68225321699992,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding17.png,stimsday2details/wedding19.png,0,15,15,14,138.39874322000014,None,138.39874322000014,None,l,6.508453207999992,138.39874322000014,None,138.39874322000014,None,144.93201512999985,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding17.png,stimsday2details/wedding6.png,0,16,16,4,146.66549282199958,None,146.66549282199958,None,k,4.161616526000216,146.66549282199958,None,146.66549282199958,None,150.84897508499944,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding19.png,stimsday2details/wedding17.png,0,17,17,3,152.58706321199952,None,152.58706321199952,None,k,2.6466778359999807,152.58706321199952,None,152.58706321199952,None,155.2648869349996,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding6.png,stimsday2details/wedding17.png,0,18,18,15,156.98471758199958,None,156.98471758199958,None,l,5.128770922000513,156.98471758199958,None,156.98471758199958,None,162.13160619100017,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding28.png,stimsday2details/wedding38.png,0,19,19,6,163.86523878199932,None,163.86523878199932,None,k,2.962039811000068,163.86523878199932,None,163.86523878199932,None,166.84843431699937,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding29.png,stimsday2details/wedding23.png,0,20,20,10,168.5684883469994,None,168.5684883469994,None,k,5.402410343999691,168.5684883469994,None,168.5684883469994,None,173.9985796840001,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
stimsday2details/wedding29.png,stimsday2details/wedding20.png,0,21,21,20,175.73154486699968,None,175.73154486699968,None,l,3.132190733999778,175.73154486699968,None,175.73154486699968,None,178.8815974119998,None,001,15,2019_Sep_04_1641,sequencetask,3.1.3,59.92063930763685,
