cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.31971228402107954,6.83194191288203,None,,,,,,,,,,,,,,,,,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
,,,,,,,,,6.83194191288203,None,7.1643020901829,None,equal,20.140681668184698,7.1643020901829,None,,,,,,,,,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C20.png,0,0,0,5,,,,,,,,,,,,,27.34837052319199,None,space,114.92062655091286,27.34837052319199,None,27.34837052319199,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C38.png,0,1,1,11,,,,,,,,,,,,,142.43031990900636,None,space,154.94832288380712,142.43031990900636,None,142.43031990900636,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C19.png,0,2,2,4,,,,,,,,,,,,,297.54486094787717,None,space,126.45891395118088,297.54486094787717,None,297.54486094787717,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C1.png,0,3,3,0,,,,,,,,,,,,,424.1767283459194,None,space,148.23610836127773,424.1767283459194,None,424.1767283459194,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C28.png,0,4,4,8,,,,,,,,,,,,,572.5907845161855,None,space,172.45372682018206,572.5907845161855,None,572.5907845161855,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C22.png,0,5,5,6,,,,,,,,,,,,,745.2053592950106,None,space,250.9245196483098,745.2053592950106,None,745.2053592950106,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C6.png,0,6,6,2,,,,,,,,,,,,,996.3020689240657,None,space,245.9743434241973,996.3020689240657,None,996.3020689240657,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C29.png,0,7,7,9,,,,,,,,,,,,,1242.4325982211158,None,space,108.23795085586607,1242.4325982211158,None,1242.4325982211158,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C2.png,0,8,8,1,,,,,,,,,,,,,1350.8476102440618,None,space,239.90211333427578,1350.8476102440618,None,1350.8476102440618,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C17.png,0,9,9,3,,,,,,,,,,,,,1590.9282677727751,None,space,103.08388596307486,1590.9282677727751,None,1590.9282677727751,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C34.png,0,10,10,10,,,,,,,,,,,,,1694.1763268867508,None,space,119.63453580392525,1694.1763268867508,None,1694.1763268867508,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
stimsday2details/C23.png,0,11,11,7,,,,,,,,,,,,,1813.9757464998402,None,space,155.78282405389473,1813.9757464998402,None,1813.9757464998402,None,001,15,2019_Sep_04_1556,recall,3.1.2,60.17824463809859,
