cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.3348630601540208,7.432606506161392,None,,,,,,,,,,,,,,,,,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
,,,,,,,,,7.432606506161392,None,7.780081999488175,None,equal,20.518702620640397,7.780081999488175,None,,,,,,,,,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C17.png,0,0,0,3,,,,,,,,,,,,,28.365800654515624,None,space,73.03170774597675,28.365800654515624,None,28.365800654515624,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C1.png,0,1,1,0,,,,,,,,,,,,,101.56225342582911,None,space,106.03366786707193,101.56225342582911,None,101.56225342582911,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C34.png,0,2,2,10,,,,,,,,,,,,,207.7940613972023,None,space,92.86736384779215,207.7940613972023,None,207.7940613972023,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C2.png,0,3,3,1,,,,,,,,,,,,,300.82641169801354,None,space,93.28430349100381,300.82641169801354,None,300.82641169801354,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C20.png,0,4,4,5,,,,,,,,,,,,,394.2916868245229,None,space,101.88400107715279,394.2916868245229,None,394.2916868245229,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C38.png,0,5,5,11,,,,,,,,,,,,,496.34064895659685,None,space,105.63373976759613,496.34064895659685,None,496.34064895659685,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C23.png,0,6,6,7,,,,,,,,,,,,,602.1390549978241,None,space,67.75136868283153,602.1390549978241,None,602.1390549978241,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C6.png,0,7,7,2,,,,,,,,,,,,,670.0551022114232,None,space,89.13402742147446,670.0551022114232,None,670.0551022114232,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C22.png,0,8,8,6,,,,,,,,,,,,,759.353865666315,None,space,90.81603678129613,759.353865666315,None,759.353865666315,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C29.png,0,9,9,9,,,,,,,,,,,,,850.3193057952449,None,space,127.28227928001434,850.3193057952449,None,850.3193057952449,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C19.png,0,10,10,4,,,,,,,,,,,,,977.7678416548297,None,space,95.63415940757841,977.7678416548297,None,977.7678416548297,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
stimsday2details/C28.png,0,11,11,8,,,,,,,,,,,,,1073.5665896376595,None,space,105.46567144338042,1073.5665896376595,None,1073.5665896376595,None,001,35,2020_Jan_08_1607,recall,3.1.2,60.06432881261279,
