1.8170 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
91.2971 	DATA 	Keypress: equal
92.7975 	DATA 	Keypress: equal
94.2971 	DATA 	Keypress: equal
95.7970 	DATA 	Keypress: equal
97.2973 	DATA 	Keypress: equal
98.7970 	DATA 	Keypress: equal
100.2972 	DATA 	Keypress: equal
101.3971 	DATA 	Keypress: space
101.5329 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stimsday2details/C1.png')])
101.5623 	EXP 	cueImage: autoDraw = False
101.5623 	EXP 	text: autoDraw = False
101.5623 	EXP 	cueImage: image = 'stimsday2details/C1.png'
101.5623 	EXP 	cueImage: autoDraw = True
101.5623 	EXP 	text: autoDraw = True
101.7972 	DATA 	Keypress: equal
103.2973 	DATA 	Keypress: equal
104.7973 	DATA 	Keypress: equal
106.2970 	DATA 	Keypress: equal
107.7818 	DATA 	Keypress: equal
109.2818 	DATA 	Keypress: equal
110.7822 	DATA 	Keypress: equal
112.2819 	DATA 	Keypress: equal
113.7822 	DATA 	Keypress: equal
115.2815 	DATA 	Keypress: equal
116.7817 	DATA 	Keypress: equal
118.2821 	DATA 	Keypress: equal
119.7816 	DATA 	Keypress: equal
121.2823 	DATA 	Keypress: equal
122.7820 	DATA 	Keypress: equal
124.2819 	DATA 	Keypress: equal
125.7816 	DATA 	Keypress: equal
127.2823 	DATA 	Keypress: equal
128.7821 	DATA 	Keypress: equal
130.2821 	DATA 	Keypress: equal
131.7806 	DATA 	Keypress: equal
133.2807 	DATA 	Keypress: equal
134.7818 	DATA 	Keypress: equal
136.2809 	DATA 	Keypress: equal
137.7812 	DATA 	Keypress: equal
139.2813 	DATA 	Keypress: equal
140.7813 	DATA 	Keypress: equal
142.2812 	DATA 	Keypress: equal
143.7814 	DATA 	Keypress: equal
145.2814 	DATA 	Keypress: equal
146.7813 	DATA 	Keypress: equal
148.2813 	DATA 	Keypress: equal
149.7804 	DATA 	Keypress: equal
151.2818 	DATA 	Keypress: equal
152.7819 	DATA 	Keypress: equal
154.2811 	DATA 	Keypress: equal
155.7814 	DATA 	Keypress: equal
157.2814 	DATA 	Keypress: equal
158.7797 	DATA 	Keypress: equal
160.2795 	DATA 	Keypress: equal
161.7798 	DATA 	Keypress: equal
163.2798 	DATA 	Keypress: equal
164.7795 	DATA 	Keypress: equal
166.2798 	DATA 	Keypress: equal
167.7794 	DATA 	Keypress: equal
169.2794 	DATA 	Keypress: equal
170.7798 	DATA 	Keypress: equal
172.2795 	DATA 	Keypress: equal
173.7796 	DATA 	Keypress: equal
175.2799 	DATA 	Keypress: equal
176.7799 	DATA 	Keypress: equal
178.2798 	DATA 	Keypress: equal
179.7794 	DATA 	Keypress: equal
181.2795 	DATA 	Keypress: equal
182.7794 	DATA 	Keypress: equal
184.2794 	DATA 	Keypress: equal
185.7794 	DATA 	Keypress: equal
187.2794 	DATA 	Keypress: equal
188.7792 	DATA 	Keypress: equal
190.2797 	DATA 	Keypress: equal
191.7792 	DATA 	Keypress: equal
193.2795 	DATA 	Keypress: equal
194.7793 	DATA 	Keypress: equal
196.2795 	DATA 	Keypress: equal
197.7794 	DATA 	Keypress: equal
199.2790 	DATA 	Keypress: equal
200.7790 	DATA 	Keypress: equal
202.2791 	DATA 	Keypress: equal
203.7790 	DATA 	Keypress: equal
205.2790 	DATA 	Keypress: equal
206.7791 	DATA 	Keypress: equal
207.5955 	DATA 	Keypress: space
207.7680 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C34.png')])
207.7941 	EXP 	cueImage: autoDraw = False
207.7941 	EXP 	text: autoDraw = False
207.7941 	EXP 	cueImage: image = 'stimsday2details/C34.png'
207.7941 	EXP 	cueImage: autoDraw = True
207.7941 	EXP 	text: autoDraw = True
208.2792 	DATA 	Keypress: equal
209.7790 	DATA 	Keypress: equal
211.2792 	DATA 	Keypress: equal
212.7791 	DATA 	Keypress: equal
214.2789 	DATA 	Keypress: equal
215.7794 	DATA 	Keypress: equal
217.2791 	DATA 	Keypress: equal
218.7789 	DATA 	Keypress: equal
220.2796 	DATA 	Keypress: equal
221.7787 	DATA 	Keypress: equal
223.2791 	DATA 	Keypress: equal
224.7789 	DATA 	Keypress: equal
226.2786 	DATA 	Keypress: equal
227.7792 	DATA 	Keypress: equal
229.2790 	DATA 	Keypress: equal
230.7790 	DATA 	Keypress: equal
232.2787 	DATA 	Keypress: equal
233.7787 	DATA 	Keypress: equal
235.2788 	DATA 	Keypress: equal
236.7789 	DATA 	Keypress: equal
238.2784 	DATA 	Keypress: equal
239.7787 	DATA 	Keypress: equal
241.2784 	DATA 	Keypress: equal
242.7786 	DATA 	Keypress: equal
244.2784 	DATA 	Keypress: equal
245.7785 	DATA 	Keypress: equal
247.2785 	DATA 	Keypress: equal
248.7785 	DATA 	Keypress: equal
250.2786 	DATA 	Keypress: equal
251.7786 	DATA 	Keypress: equal
253.2786 	DATA 	Keypress: equal
254.7784 	DATA 	Keypress: equal
256.2785 	DATA 	Keypress: equal
257.7785 	DATA 	Keypress: equal
259.2784 	DATA 	Keypress: equal
260.7784 	DATA 	Keypress: equal
262.2783 	DATA 	Keypress: equal
263.7788 	DATA 	Keypress: equal
265.2785 	DATA 	Keypress: equal
266.7782 	DATA 	Keypress: equal
268.2783 	DATA 	Keypress: equal
269.7783 	DATA 	Keypress: equal
271.2786 	DATA 	Keypress: equal
272.7782 	DATA 	Keypress: equal
274.2781 	DATA 	Keypress: equal
275.7785 	DATA 	Keypress: equal
277.2784 	DATA 	Keypress: equal
278.7781 	DATA 	Keypress: equal
280.2781 	DATA 	Keypress: equal
281.7781 	DATA 	Keypress: equal
283.2784 	DATA 	Keypress: equal
284.7782 	DATA 	Keypress: equal
286.2784 	DATA 	Keypress: equal
287.7785 	DATA 	Keypress: equal
289.2779 	DATA 	Keypress: equal
290.7780 	DATA 	Keypress: equal
292.2780 	DATA 	Keypress: equal
293.7779 	DATA 	Keypress: equal
295.2780 	DATA 	Keypress: equal
296.7779 	DATA 	Keypress: equal
298.2782 	DATA 	Keypress: equal
299.7778 	DATA 	Keypress: equal
300.6610 	DATA 	Keypress: space
300.8093 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C2.png')])
300.8264 	EXP 	cueImage: autoDraw = False
300.8264 	EXP 	text: autoDraw = False
300.8264 	EXP 	cueImage: image = 'stimsday2details/C2.png'
300.8264 	EXP 	cueImage: autoDraw = True
300.8264 	EXP 	text: autoDraw = True
301.2779 	DATA 	Keypress: equal
302.7781 	DATA 	Keypress: equal
304.2777 	DATA 	Keypress: equal
305.7779 	DATA 	Keypress: equal
307.2779 	DATA 	Keypress: equal
308.7782 	DATA 	Keypress: equal
310.2782 	DATA 	Keypress: equal
311.7777 	DATA 	Keypress: equal
313.2780 	DATA 	Keypress: equal
314.7781 	DATA 	Keypress: equal
316.2779 	DATA 	Keypress: equal
317.7776 	DATA 	Keypress: equal
319.2777 	DATA 	Keypress: equal
320.7777 	DATA 	Keypress: equal
322.2775 	DATA 	Keypress: equal
323.7774 	DATA 	Keypress: equal
325.2774 	DATA 	Keypress: equal
326.7776 	DATA 	Keypress: equal
328.2776 	DATA 	Keypress: equal
329.7776 	DATA 	Keypress: equal
331.2774 	DATA 	Keypress: equal
332.7778 	DATA 	Keypress: equal
334.2776 	DATA 	Keypress: equal
335.7773 	DATA 	Keypress: equal
337.2776 	DATA 	Keypress: equal
338.7773 	DATA 	Keypress: equal
340.2777 	DATA 	Keypress: equal
341.7777 	DATA 	Keypress: equal
343.2775 	DATA 	Keypress: equal
344.7774 	DATA 	Keypress: equal
346.2772 	DATA 	Keypress: equal
347.7772 	DATA 	Keypress: equal
349.2772 	DATA 	Keypress: equal
350.7775 	DATA 	Keypress: equal
352.2774 	DATA 	Keypress: equal
353.7775 	DATA 	Keypress: equal
355.2771 	DATA 	Keypress: equal
356.7775 	DATA 	Keypress: equal
358.2771 	DATA 	Keypress: equal
359.7771 	DATA 	Keypress: equal
361.2773 	DATA 	Keypress: equal
362.7771 	DATA 	Keypress: equal
364.2773 	DATA 	Keypress: equal
365.7770 	DATA 	Keypress: equal
367.2772 	DATA 	Keypress: equal
368.7773 	DATA 	Keypress: equal
370.2769 	DATA 	Keypress: equal
371.7771 	DATA 	Keypress: equal
373.2774 	DATA 	Keypress: equal
374.7769 	DATA 	Keypress: equal
376.2772 	DATA 	Keypress: equal
377.7769 	DATA 	Keypress: equal
379.2768 	DATA 	Keypress: equal
380.7768 	DATA 	Keypress: equal
382.2769 	DATA 	Keypress: equal
383.7770 	DATA 	Keypress: equal
385.2769 	DATA 	Keypress: equal
386.7767 	DATA 	Keypress: equal
388.2773 	DATA 	Keypress: equal
389.7769 	DATA 	Keypress: equal
391.2770 	DATA 	Keypress: equal
392.7768 	DATA 	Keypress: equal
394.1101 	DATA 	Keypress: space
394.2618 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C20.png')])
394.2737 	DATA 	Keypress: equal
394.2917 	EXP 	cueImage: autoDraw = False
394.2917 	EXP 	text: autoDraw = False
394.2917 	EXP 	cueImage: image = 'stimsday2details/C20.png'
394.2917 	EXP 	cueImage: autoDraw = True
394.2917 	EXP 	text: autoDraw = True
395.7775 	DATA 	Keypress: equal
397.2767 	DATA 	Keypress: equal
398.7767 	DATA 	Keypress: equal
400.2767 	DATA 	Keypress: equal
401.7765 	DATA 	Keypress: equal
403.2766 	DATA 	Keypress: equal
404.7766 	DATA 	Keypress: equal
406.2764 	DATA 	Keypress: equal
407.7767 	DATA 	Keypress: equal
409.2764 	DATA 	Keypress: equal
410.7763 	DATA 	Keypress: equal
412.2766 	DATA 	Keypress: equal
413.7766 	DATA 	Keypress: equal
415.2765 	DATA 	Keypress: equal
416.7763 	DATA 	Keypress: equal
418.2764 	DATA 	Keypress: equal
419.7767 	DATA 	Keypress: equal
421.2763 	DATA 	Keypress: equal
422.7763 	DATA 	Keypress: equal
424.2766 	DATA 	Keypress: equal
425.7763 	DATA 	Keypress: equal
427.2765 	DATA 	Keypress: equal
428.7764 	DATA 	Keypress: equal
430.2762 	DATA 	Keypress: equal
431.7765 	DATA 	Keypress: equal
433.2764 	DATA 	Keypress: equal
434.7761 	DATA 	Keypress: equal
436.2761 	DATA 	Keypress: equal
437.7762 	DATA 	Keypress: equal
439.2765 	DATA 	Keypress: equal
440.7760 	DATA 	Keypress: equal
442.2760 	DATA 	Keypress: equal
443.7763 	DATA 	Keypress: equal
445.2761 	DATA 	Keypress: equal
446.7763 	DATA 	Keypress: equal
448.2760 	DATA 	Keypress: equal
449.7759 	DATA 	Keypress: equal
451.2762 	DATA 	Keypress: equal
452.7762 	DATA 	Keypress: equal
454.2759 	DATA 	Keypress: equal
455.7764 	DATA 	Keypress: equal
457.2762 	DATA 	Keypress: equal
458.7757 	DATA 	Keypress: equal
460.2758 	DATA 	Keypress: equal
461.7759 	DATA 	Keypress: equal
463.2761 	DATA 	Keypress: equal
464.7759 	DATA 	Keypress: equal
466.2757 	DATA 	Keypress: equal
467.7757 	DATA 	Keypress: equal
469.2757 	DATA 	Keypress: equal
470.7756 	DATA 	Keypress: equal
472.2758 	DATA 	Keypress: equal
473.7759 	DATA 	Keypress: equal
475.2759 	DATA 	Keypress: equal
476.7756 	DATA 	Keypress: equal
478.2755 	DATA 	Keypress: equal
479.7755 	DATA 	Keypress: equal
481.2754 	DATA 	Keypress: equal
482.7754 	DATA 	Keypress: equal
484.2753 	DATA 	Keypress: equal
485.7754 	DATA 	Keypress: equal
487.2758 	DATA 	Keypress: equal
488.7756 	DATA 	Keypress: equal
490.2755 	DATA 	Keypress: equal
491.7754 	DATA 	Keypress: equal
493.2757 	DATA 	Keypress: equal
494.7756 	DATA 	Keypress: equal
496.1753 	DATA 	Keypress: space
496.3141 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C38.png')])
496.3258 	DATA 	Keypress: equal
496.3406 	EXP 	cueImage: autoDraw = False
496.3406 	EXP 	text: autoDraw = False
496.3406 	EXP 	cueImage: image = 'stimsday2details/C38.png'
496.3406 	EXP 	cueImage: autoDraw = True
496.3406 	EXP 	text: autoDraw = True
497.7758 	DATA 	Keypress: equal
499.2755 	DATA 	Keypress: equal
500.7755 	DATA 	Keypress: equal
502.2753 	DATA 	Keypress: equal
503.7752 	DATA 	Keypress: equal
505.2751 	DATA 	Keypress: equal
506.7752 	DATA 	Keypress: equal
508.2754 	DATA 	Keypress: equal
509.7755 	DATA 	Keypress: equal
511.2752 	DATA 	Keypress: equal
512.7751 	DATA 	Keypress: equal
514.2755 	DATA 	Keypress: equal
515.7752 	DATA 	Keypress: equal
517.2755 	DATA 	Keypress: equal
518.7751 	DATA 	Keypress: equal
520.2751 	DATA 	Keypress: equal
521.7751 	DATA 	Keypress: equal
523.2753 	DATA 	Keypress: equal
524.7755 	DATA 	Keypress: equal
526.2750 	DATA 	Keypress: equal
527.7751 	DATA 	Keypress: equal
529.2753 	DATA 	Keypress: equal
530.7752 	DATA 	Keypress: equal
532.2752 	DATA 	Keypress: equal
533.7752 	DATA 	Keypress: equal
535.2753 	DATA 	Keypress: equal
536.7751 	DATA 	Keypress: equal
538.2748 	DATA 	Keypress: equal
539.7750 	DATA 	Keypress: equal
541.2753 	DATA 	Keypress: equal
542.7748 	DATA 	Keypress: equal
544.2747 	DATA 	Keypress: equal
545.7749 	DATA 	Keypress: equal
547.2750 	DATA 	Keypress: equal
548.7749 	DATA 	Keypress: equal
550.2747 	DATA 	Keypress: equal
551.7749 	DATA 	Keypress: equal
553.2749 	DATA 	Keypress: equal
554.7750 	DATA 	Keypress: equal
556.2747 	DATA 	Keypress: equal
557.7745 	DATA 	Keypress: equal
559.2747 	DATA 	Keypress: equal
560.7746 	DATA 	Keypress: equal
562.2746 	DATA 	Keypress: equal
563.7745 	DATA 	Keypress: equal
565.2748 	DATA 	Keypress: equal
566.7749 	DATA 	Keypress: equal
568.2747 	DATA 	Keypress: equal
569.7746 	DATA 	Keypress: equal
571.2745 	DATA 	Keypress: equal
572.7747 	DATA 	Keypress: equal
574.2745 	DATA 	Keypress: equal
575.7745 	DATA 	Keypress: equal
577.2749 	DATA 	Keypress: equal
578.7746 	DATA 	Keypress: equal
580.2743 	DATA 	Keypress: equal
581.7744 	DATA 	Keypress: equal
583.2746 	DATA 	Keypress: equal
584.7742 	DATA 	Keypress: equal
586.2742 	DATA 	Keypress: equal
587.7742 	DATA 	Keypress: equal
589.2743 	DATA 	Keypress: equal
590.7744 	DATA 	Keypress: equal
592.2741 	DATA 	Keypress: equal
593.7743 	DATA 	Keypress: equal
595.2742 	DATA 	Keypress: equal
596.7741 	DATA 	Keypress: equal
598.2743 	DATA 	Keypress: equal
599.7741 	DATA 	Keypress: equal
601.2745 	DATA 	Keypress: equal
601.9739 	DATA 	Keypress: space
602.1243 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C23.png')])
602.1391 	EXP 	cueImage: autoDraw = False
602.1391 	EXP 	text: autoDraw = False
602.1391 	EXP 	cueImage: image = 'stimsday2details/C23.png'
602.1391 	EXP 	cueImage: autoDraw = True
602.1391 	EXP 	text: autoDraw = True
602.7746 	DATA 	Keypress: equal
604.2744 	DATA 	Keypress: equal
605.7740 	DATA 	Keypress: equal
607.2742 	DATA 	Keypress: equal
608.7740 	DATA 	Keypress: equal
610.2739 	DATA 	Keypress: equal
611.7739 	DATA 	Keypress: equal
613.2741 	DATA 	Keypress: equal
614.7743 	DATA 	Keypress: equal
616.2738 	DATA 	Keypress: equal
617.7742 	DATA 	Keypress: equal
619.2739 	DATA 	Keypress: equal
620.7741 	DATA 	Keypress: equal
622.2736 	DATA 	Keypress: equal
623.7738 	DATA 	Keypress: equal
625.2738 	DATA 	Keypress: equal
626.7739 	DATA 	Keypress: equal
628.2738 	DATA 	Keypress: equal
629.7736 	DATA 	Keypress: equal
631.2740 	DATA 	Keypress: equal
632.7736 	DATA 	Keypress: equal
634.2739 	DATA 	Keypress: equal
635.7736 	DATA 	Keypress: equal
637.2738 	DATA 	Keypress: equal
638.7736 	DATA 	Keypress: equal
640.2735 	DATA 	Keypress: equal
641.7734 	DATA 	Keypress: equal
643.2740 	DATA 	Keypress: equal
644.7737 	DATA 	Keypress: equal
646.2740 	DATA 	Keypress: equal
647.7739 	DATA 	Keypress: equal
649.2734 	DATA 	Keypress: equal
650.7738 	DATA 	Keypress: equal
652.2735 	DATA 	Keypress: equal
653.7733 	DATA 	Keypress: equal
655.2733 	DATA 	Keypress: equal
656.7733 	DATA 	Keypress: equal
658.2737 	DATA 	Keypress: equal
659.7735 	DATA 	Keypress: equal
661.2735 	DATA 	Keypress: equal
662.7734 	DATA 	Keypress: equal
664.2734 	DATA 	Keypress: equal
665.7734 	DATA 	Keypress: equal
667.2735 	DATA 	Keypress: equal
668.7735 	DATA 	Keypress: equal
669.8900 	DATA 	Keypress: space
670.0282 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C6.png')])
670.0551 	EXP 	cueImage: autoDraw = False
670.0551 	EXP 	text: autoDraw = False
670.0551 	EXP 	cueImage: image = 'stimsday2details/C6.png'
670.0551 	EXP 	cueImage: autoDraw = True
670.0551 	EXP 	text: autoDraw = True
670.2734 	DATA 	Keypress: equal
671.7734 	DATA 	Keypress: equal
673.2736 	DATA 	Keypress: equal
674.7735 	DATA 	Keypress: equal
676.2733 	DATA 	Keypress: equal
677.7734 	DATA 	Keypress: equal
679.2733 	DATA 	Keypress: equal
680.7730 	DATA 	Keypress: equal
682.2591 	DATA 	Keypress: equal
683.7734 	DATA 	Keypress: equal
685.2734 	DATA 	Keypress: equal
686.7733 	DATA 	Keypress: equal
688.2733 	DATA 	Keypress: equal
689.7731 	DATA 	Keypress: equal
691.2729 	DATA 	Keypress: equal
692.7729 	DATA 	Keypress: equal
694.2734 	DATA 	Keypress: equal
695.7728 	DATA 	Keypress: equal
697.2734 	DATA 	Keypress: equal
698.7728 	DATA 	Keypress: equal
700.2728 	DATA 	Keypress: equal
701.7729 	DATA 	Keypress: equal
703.2733 	DATA 	Keypress: equal
704.7730 	DATA 	Keypress: equal
706.2729 	DATA 	Keypress: equal
707.7581 	DATA 	Keypress: equal
709.2580 	DATA 	Keypress: equal
710.7575 	DATA 	Keypress: equal
712.2577 	DATA 	Keypress: equal
713.7576 	DATA 	Keypress: equal
715.2576 	DATA 	Keypress: equal
716.7576 	DATA 	Keypress: equal
718.2577 	DATA 	Keypress: equal
719.7577 	DATA 	Keypress: equal
721.2576 	DATA 	Keypress: equal
722.7575 	DATA 	Keypress: equal
724.2576 	DATA 	Keypress: equal
725.7577 	DATA 	Keypress: equal
727.2575 	DATA 	Keypress: equal
728.7725 	DATA 	Keypress: equal
730.2574 	DATA 	Keypress: equal
731.7571 	DATA 	Keypress: equal
733.2575 	DATA 	Keypress: equal
734.7578 	DATA 	Keypress: equal
736.2571 	DATA 	Keypress: equal
737.7576 	DATA 	Keypress: equal
739.2574 	DATA 	Keypress: equal
740.7572 	DATA 	Keypress: equal
742.2571 	DATA 	Keypress: equal
743.7576 	DATA 	Keypress: equal
745.2574 	DATA 	Keypress: equal
746.7579 	DATA 	Keypress: equal
748.2573 	DATA 	Keypress: equal
749.7571 	DATA 	Keypress: equal
751.2571 	DATA 	Keypress: equal
752.7572 	DATA 	Keypress: equal
754.2572 	DATA 	Keypress: equal
755.7568 	DATA 	Keypress: equal
757.2558 	DATA 	Keypress: equal
758.7560 	DATA 	Keypress: equal
759.1887 	DATA 	Keypress: space
759.3265 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C22.png')])
759.3539 	EXP 	cueImage: autoDraw = False
759.3539 	EXP 	text: autoDraw = False
759.3539 	EXP 	cueImage: image = 'stimsday2details/C22.png'
759.3539 	EXP 	cueImage: autoDraw = True
759.3539 	EXP 	text: autoDraw = True
760.2556 	DATA 	Keypress: equal
761.7559 	DATA 	Keypress: equal
763.2561 	DATA 	Keypress: equal
764.7555 	DATA 	Keypress: equal
766.2556 	DATA 	Keypress: equal
767.7554 	DATA 	Keypress: equal
769.2557 	DATA 	Keypress: equal
770.7560 	DATA 	Keypress: equal
772.2558 	DATA 	Keypress: equal
773.7556 	DATA 	Keypress: equal
775.2557 	DATA 	Keypress: equal
776.7558 	DATA 	Keypress: equal
778.2555 	DATA 	Keypress: equal
779.7560 	DATA 	Keypress: equal
781.2553 	DATA 	Keypress: equal
782.7551 	DATA 	Keypress: equal
784.2552 	DATA 	Keypress: equal
785.7550 	DATA 	Keypress: equal
787.2553 	DATA 	Keypress: equal
788.7553 	DATA 	Keypress: equal
790.2551 	DATA 	Keypress: equal
791.7552 	DATA 	Keypress: equal
793.2554 	DATA 	Keypress: equal
794.7551 	DATA 	Keypress: equal
796.2560 	DATA 	Keypress: equal
797.7549 	DATA 	Keypress: equal
799.2551 	DATA 	Keypress: equal
800.7552 	DATA 	Keypress: equal
802.2547 	DATA 	Keypress: equal
803.7551 	DATA 	Keypress: equal
805.2550 	DATA 	Keypress: equal
806.7547 	DATA 	Keypress: equal
808.2550 	DATA 	Keypress: equal
809.7547 	DATA 	Keypress: equal
811.2546 	DATA 	Keypress: equal
812.7550 	DATA 	Keypress: equal
814.2549 	DATA 	Keypress: equal
815.7546 	DATA 	Keypress: equal
817.2548 	DATA 	Keypress: equal
818.7548 	DATA 	Keypress: equal
820.2549 	DATA 	Keypress: equal
821.7545 	DATA 	Keypress: equal
823.2547 	DATA 	Keypress: equal
824.7546 	DATA 	Keypress: equal
826.2544 	DATA 	Keypress: equal
827.7548 	DATA 	Keypress: equal
829.2550 	DATA 	Keypress: equal
830.7547 	DATA 	Keypress: equal
832.2546 	DATA 	Keypress: equal
833.7548 	DATA 	Keypress: equal
835.2545 	DATA 	Keypress: equal
836.7544 	DATA 	Keypress: equal
838.2544 	DATA 	Keypress: equal
839.7546 	DATA 	Keypress: equal
841.2544 	DATA 	Keypress: equal
842.7543 	DATA 	Keypress: equal
844.2545 	DATA 	Keypress: equal
845.7543 	DATA 	Keypress: equal
847.2547 	DATA 	Keypress: equal
848.7545 	DATA 	Keypress: equal
850.1547 	DATA 	Keypress: space
850.3014 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C29.png')])
850.3118 	DATA 	Keypress: equal
850.3193 	EXP 	cueImage: autoDraw = False
850.3193 	EXP 	text: autoDraw = False
850.3193 	EXP 	cueImage: image = 'stimsday2details/C29.png'
850.3193 	EXP 	cueImage: autoDraw = True
850.3193 	EXP 	text: autoDraw = True
851.7545 	DATA 	Keypress: equal
853.2547 	DATA 	Keypress: equal
854.7542 	DATA 	Keypress: equal
