cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.9533353809965774,7.058379472000524,None,,,,,,,,,,,,,,,,,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
,,,,,,,,,7.058379472000524,None,8.024808546993881,None,equal,21.468851801997516,8.024808546993881,None,,,,,,,,,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C20.png,0,0,0,5,,,,,,,,,,,,,29.557356827019248,None,space,48.08473637502175,29.557356827019248,None,29.557356827019248,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C28.png,0,1,1,8,,,,,,,,,,,,,77.8242556549958,None,space,63.88801682199119,77.8242556549958,None,77.8242556549958,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C34.png,0,2,2,10,,,,,,,,,,,,,141.87333258101717,None,space,40.166865219012834,141.87333258101717,None,141.87333258101717,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C17.png,0,3,3,3,,,,,,,,,,,,,182.20530065399362,None,space,26.222492494038306,182.20530065399362,None,182.20530065399362,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C6.png,0,4,4,2,,,,,,,,,,,,,208.58815137000056,None,space,68.63891321001574,208.58815137000056,None,208.58815137000056,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C2.png,0,5,5,1,,,,,,,,,,,,,277.3878918369883,None,space,65.78768843994476,277.3878918369883,None,277.3878918369883,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C23.png,0,6,6,7,,,,,,,,,,,,,343.3532299399958,None,space,66.55577082099626,343.3532299399958,None,343.3532299399958,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C38.png,0,7,7,11,,,,,,,,,,,,,410.0865583259729,None,space,32.40957794804126,410.0865583259729,None,410.0865583259729,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C29.png,0,8,8,9,,,,,,,,,,,,,442.6573424930102,None,space,44.21354492701357,442.6573424930102,None,442.6573424930102,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C19.png,0,9,9,4,,,,,,,,,,,,,487.0513836360187,None,space,42.83535370900063,487.0513836360187,None,487.0513836360187,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C22.png,0,10,10,6,,,,,,,,,,,,,530.0566606589709,None,space,25.512230402964633,530.0566606589709,None,530.0566606589709,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
stimsday2details/C1.png,0,11,11,0,,,,,,,,,,,,,555.7348947349819,None,space,20.287953661987558,555.7348947349819,None,555.7348947349819,None,001,23,2019_Oct_29_1205,recall,3.1.2,60.00091681959308,
