Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate,
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,0,0,5,8.246025414000087,None,None,None,"[(None, 0.0), (0, 15.926)]",0.18842791099996248,None,None,None,"[(None, 0.0), (0, 9.1)]",0.18842791099996248,None,0,24.551,"[(None, 0.0), (0, 17.417), (0, 24.551)]",0.18842791099996248,None,None,None,"[(None, 0.0), (50, 14.214)]",0.18842791099996248,None,None,None,"[(None, 0.0), (0, 12.311)]",0.18842791099996248,None,None,None,"[(None, 0.0), (50, 7.118)]",0.18842791099996248,None,32.79893184299999,None,001,23,2019_Oct_29_1223,schematest,3.1.3,59.36837921977142,
