leftimage,rightimage,n,ITIfixation.started_mean,ITIfixation.started_raw,ITIfixation.started_std,ITIfixation.stopped_raw,Q.started_mean,Q.started_raw,Q.started_std,Q.stopped_raw,answer.keys_raw,answer.rt_mean,answer.rt_raw,answer.rt_std,answer.started_mean,answer.started_raw,answer.started_std,answer.stopped_raw,leftimageLoc.started_mean,leftimageLoc.started_raw,leftimageLoc.started_std,leftimageLoc.stopped_raw,rightimageLoc.started_mean,rightimageLoc.started_raw,rightimageLoc.started_std,rightimageLoc.stopped_raw,order
stimsday2details/wedding19.png,stimsday2details/wedding29.png,1.0,140.7333526611328,140.7333526611328,0.0,,132.33546447753906,132.33546447753906,0.0,,'k',8.380440711975098,8.380440711975098,0.0,132.33546447753906,132.33546447753906,0.0,,132.33546447753906,132.33546447753906,0.0,,132.33546447753906,132.33546447753906,0.0,,7.0
stimsday2details/wedding29.png,stimsday2details/wedding20.png,1.0,28.68187141418457,28.68187141418457,0.0,,24.335227966308594,24.335227966308594,0.0,,'k',4.310763835906982,4.310763835906982,0.0,24.335227966308594,24.335227966308594,0.0,,24.335227966308594,24.335227966308594,0.0,,24.335227966308594,24.335227966308594,0.0,,0.0
stimsday2details/wedding20.png,stimsday2details/wedding6.png,1.0,107.96656036376953,107.96656036376953,0.0,,75.33352661132812,75.33352661132812,0.0,,'l',32.6007080078125,32.6007080078125,0.0,75.33352661132812,75.33352661132812,0.0,,75.33352661132812,75.33352661132812,0.0,,75.33352661132812,75.33352661132812,0.0,,4.0
stimsday2details/wedding6.png,stimsday2details/wedding34.png,1.0,177.882568359375,177.882568359375,0.0,,156.4495086669922,156.4495086669922,0.0,,'l',21.413780212402344,21.413780212402344,0.0,156.4495086669922,156.4495086669922,0.0,,156.4495086669922,156.4495086669922,0.0,,156.4495086669922,156.4495086669922,0.0,,9.0
stimsday2details/wedding34.png,stimsday2details/wedding2.png,1.0,236.1983642578125,236.1983642578125,0.0,,229.21461486816406,229.21461486816406,0.0,,'l',6.961196422576904,6.961196422576904,0.0,229.21461486816406,229.21461486816406,0.0,,229.21461486816406,229.21461486816406,0.0,,229.21461486816406,229.21461486816406,0.0,,14.0
stimsday2details/wedding2.png,stimsday2details/wedding1.png,1.0,245.44798278808594,245.44798278808594,0.0,,241.84837341308594,241.84837341308594,0.0,,'k',3.5687897205352783,3.5687897205352783,0.0,241.84837341308594,241.84837341308594,0.0,,241.84837341308594,241.84837341308594,0.0,,241.84837341308594,241.84837341308594,0.0,,16.0
stimsday2details/wedding1.png,stimsday2details/wedding38.png,1.0,265.4978942871094,265.4978942871094,0.0,,247.20277404785156,247.20277404785156,0.0,,'l',18.277482986450195,18.277482986450195,0.0,247.20277404785156,247.20277404785156,0.0,,247.20277404785156,247.20277404785156,0.0,,247.20277404785156,247.20277404785156,0.0,,17.0
stimsday2details/wedding38.png,stimsday2details/wedding17.png,1.0,200.08203125,200.08203125,0.0,,196.24966430664062,196.24966430664062,0.0,,'k',3.8086633682250977,3.8086633682250977,0.0,196.24966430664062,196.24966430664062,0.0,,196.24966430664062,196.24966430664062,0.0,,196.24966430664062,196.24966430664062,0.0,,11.0
stimsday2details/wedding17.png,stimsday2details/wedding23.png,1.0,73.60022735595703,73.60022735595703,0.0,,63.50244903564453,63.50244903564453,0.0,,'k',10.067377090454102,10.067377090454102,0.0,63.50244903564453,63.50244903564453,0.0,,63.50244903564453,63.50244903564453,0.0,,63.50244903564453,63.50244903564453,0.0,,3.0
stimsday2details/wedding23.png,stimsday2details/wedding28.png,1.0,240.11489868164062,240.11489868164062,0.0,,237.96710205078125,237.96710205078125,0.0,,'k',2.1223862171173096,2.1223862171173096,0.0,237.96710205078125,237.96710205078125,0.0,,237.96710205078125,237.96710205078125,0.0,,237.96710205078125,237.96710205078125,0.0,,15.0
stimsday2details/wedding19.png,stimsday2details/wedding22.png,1.0,274.0648193359375,274.0648193359375,0.0,,270.8701477050781,270.8701477050781,0.0,,'l',3.170865774154663,3.170865774154663,0.0,270.8701477050781,270.8701477050781,0.0,,270.8701477050781,270.8701477050781,0.0,,270.8701477050781,270.8701477050781,0.0,,19.0
stimsday2details/wedding29.png,stimsday2details/wedding19.png,1.0,194.51560974121094,194.51560974121094,0.0,,179.61917114257812,179.61917114257812,0.0,,'l',14.869258880615234,14.869258880615234,0.0,179.61917114257812,179.61917114257812,0.0,,179.61917114257812,179.61917114257812,0.0,,179.61917114257812,179.61917114257812,0.0,,10.0
stimsday2details/wedding20.png,stimsday2details/wedding29.png,1.0,61.683895111083984,61.683895111083984,0.0,,47.70592498779297,47.70592498779297,0.0,,'l',13.946853637695312,13.946853637695312,0.0,47.70592498779297,47.70592498779297,0.0,,47.70592498779297,47.70592498779297,0.0,,47.70592498779297,47.70592498779297,0.0,,2.0
stimsday2details/wedding6.png,stimsday2details/wedding20.png,1.0,45.96736145019531,45.96736145019531,0.0,,30.45363998413086,30.45363998413086,0.0,,'k',15.481767654418945,15.481767654418945,0.0,30.45363998413086,30.45363998413086,0.0,,30.45363998413086,30.45363998413086,0.0,,30.45363998413086,30.45363998413086,0.0,,1.0
stimsday2details/wedding34.png,stimsday2details/wedding6.png,1.0,154.71551513671875,154.71551513671875,0.0,,142.51666259765625,142.51666259765625,0.0,,'k',12.174598693847656,12.174598693847656,0.0,142.51666259765625,142.51666259765625,0.0,,142.51666259765625,142.51666259765625,0.0,,142.51666259765625,142.51666259765625,0.0,,8.0
stimsday2details/wedding2.png,stimsday2details/wedding34.png,1.0,280.5978698730469,280.5978698730469,0.0,,275.79730224609375,275.79730224609375,0.0,,'k',4.78254508972168,4.78254508972168,0.0,275.79730224609375,275.79730224609375,0.0,,275.79730224609375,275.79730224609375,0.0,,275.79730224609375,275.79730224609375,0.0,,20.0
stimsday2details/wedding1.png,stimsday2details/wedding2.png,1.0,130.53289794921875,130.53289794921875,0.0,,116.58312225341797,116.58312225341797,0.0,,'k',13.920134544372559,13.920134544372559,0.0,116.58312225341797,116.58312225341797,0.0,,116.58312225341797,116.58312225341797,0.0,,116.58312225341797,116.58312225341797,0.0,,6.0
