cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.47092934400006925,6.307456147999801,None,,,,,,,,,,,,,,,,,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
,,,,,,,,,6.307456147999801,None,6.791449904999354,None,equal,22.267684001000816,6.791449904999354,None,,,,,,,,,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C20.png,0,0,0,5,,,,,,,,,,,,,29.123947354999473,None,space,24.189380662000076,29.123947354999473,None,29.123947354999473,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C29.png,0,1,1,9,,,,,,,,,,,,,53.47312634799982,None,space,21.32253627800037,53.47312634799982,None,53.47312634799982,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C22.png,0,2,2,6,,,,,,,,,,,,,74.95624088799923,None,space,26.52268388200082,74.95624088799923,None,74.95624088799923,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C2.png,0,3,3,1,,,,,,,,,,,,,101.65640308399998,None,space,28.155354264999914,101.65640308399998,None,101.65640308399998,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C1.png,0,4,4,0,,,,,,,,,,,,,129.98885051099933,None,space,27.866604683000332,129.98885051099933,None,129.98885051099933,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C17.png,0,5,5,3,,,,,,,,,,,,,158.02272271899983,None,space,33.366507433999686,158.02272271899983,None,158.02272271899983,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C38.png,0,6,6,11,,,,,,,,,,,,,191.57145421899986,None,space,23.868976599000234,191.57145421899986,None,191.57145421899986,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C34.png,0,7,7,10,,,,,,,,,,,,,215.60552533200007,None,space,21.001501925999946,215.60552533200007,None,215.60552533200007,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C6.png,0,8,8,2,,,,,,,,,,,,,236.77163931699943,None,space,28.054961987999377,236.77163931699943,None,236.77163931699943,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C28.png,0,9,9,8,,,,,,,,,,,,,264.98721321499943,None,space,19.49534758899972,264.98721321499943,None,264.98721321499943,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C23.png,0,10,10,7,,,,,,,,,,,,,284.6424622879995,None,space,16.36936329800028,284.6424622879995,None,284.6424622879995,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
stimsday2details/C19.png,0,11,11,4,,,,,,,,,,,,,301.17097672099953,None,space,26.989496338999743,301.17097672099953,None,301.17097672099953,None,001,18,2019_Sep_27_0949,recall,3.1.2,60.00251674535961,
