leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding20.png,stimsday2details/wedding2.png,0,0,0,6,11.990332016999673,None,11.990332016999673,None,k,9.275481324999873,11.990332016999673,None,11.990332016999673,None,21.321888185999796,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding22.png,stimsday2details/wedding29.png,0,1,1,11,23.15402387899985,None,23.15402387899985,None,l,3.3766110079995997,23.15402387899985,None,23.15402387899985,None,26.588991279999846,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding34.png,stimsday2details/wedding17.png,0,2,2,14,28.386638525999842,None,28.386638525999842,None,k,3.040225108999948,28.386638525999842,None,28.386638525999842,None,31.45302639700003,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding28.png,stimsday2details/wedding20.png,0,3,3,5,33.22069072899967,None,33.22069072899967,None,k,3.4468530930003,33.22069072899967,None,33.22069072899967,None,36.68682531799959,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding19.png,stimsday2details/wedding22.png,0,4,4,12,38.470410036999965,None,38.470410036999965,None,k,2.9938206199999513,38.470410036999965,None,38.470410036999965,None,41.486812093000026,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding38.png,stimsday2details/wedding2.png,0,5,5,18,43.25395414799959,None,43.25395414799959,None,k,5.588792385000033,43.25395414799959,None,43.25395414799959,None,48.8695852449996,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding38.png,stimsday2details/wedding1.png,0,6,6,8,50.63625871499971,None,50.63625871499971,None,l,1.7258728199999496,50.63625871499971,None,50.63625871499971,None,52.38670082899989,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding34.png,stimsday2details/wedding28.png,0,7,7,4,54.120054673999675,None,54.120054673999675,None,l,3.4059674089999135,54.120054673999675,None,54.120054673999675,None,57.5886057849998,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding23.png,stimsday2details/wedding6.png,0,8,8,21,59.3701704719997,None,59.3701704719997,None,l,1.504832098999941,59.3701704719997,None,59.3701704719997,None,60.902675331999944,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
stimsday2details/wedding28.png,stimsday2details/wedding34.png,0,9,9,15,62.62164222499996,None,62.62164222499996,None,l,2.3541424209997786,62.62164222499996,None,62.62164222499996,None,65.00223087899985,None,001,18,2019_Sep_27_1007,sequencetask,3.1.3,59.612452886439875,
