northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.13388976547867,None,g,0.7711268085986376,8.13388976547867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.917239410802722,None,equal,15.402104448527098,8.917239410802722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2b.mp4,stims/wedding-23.3a.mp4,stims/wedding-23.4b.mp4,stims/wedding-23.5.mp4,stimsday2details/painting23.png,stimsday2details/newpainting13.png,stimsday2details/couple23.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift23.png,stimsday2details/n23.png,stimsday2details/cn23.png,stimsday2details/t23.png,stimsday2details/ct23.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24.350412618368864,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2b.mp4,stims/wedding-23.3a.mp4,stims/wedding-23.4b.mp4,stims/wedding-23.5.mp4,stimsday2details/painting23.png,stimsday2details/newpainting13.png,stimsday2details/couple23.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift23.png,stimsday2details/n23.png,stimsday2details/cn23.png,stimsday2details/t23.png,stimsday2details/ct23.png,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2b.mp4,stims/wedding-23.3a.mp4,stims/wedding-23.4b.mp4,stims/wedding-23.5.mp4,stimsday2details/painting23.png,stimsday2details/newpainting13.png,stimsday2details/couple23.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift23.png,stimsday2details/n23.png,stimsday2details/cn23.png,stimsday2details/t23.png,stimsday2details/ct23.png,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2b.mp4,stims/wedding-23.3a.mp4,stims/wedding-23.4b.mp4,stims/wedding-23.5.mp4,stimsday2details/painting23.png,stimsday2details/newpainting13.png,stimsday2details/couple23.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift23.png,stimsday2details/n23.png,stimsday2details/cn23.png,stimsday2details/t23.png,stimsday2details/ct23.png,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7770776571705937,None,37.25168145913631,62.483449187129736,62.483449187129736,None,71.48318814113736,None,88.48295665252954,92.4828314948827,92.4828314948827,115.48264262080193,115.48264262080193,119.48257756233215,119.48257756233215,None,143.48227780964226,None,['1'],[2.8851372860372066],87.48316597379744,92.4828314948827,['2'],[3.152375115081668],114.4826406436041,119.48257756233215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2b.mp4,stims/wedding-23.3a.mp4,stims/wedding-23.4b.mp4,stims/wedding-23.5.mp4,stimsday2details/painting23.png,stimsday2details/newpainting13.png,stimsday2details/couple23.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift23.png,stimsday2details/n23.png,stimsday2details/cn23.png,stimsday2details/t23.png,stimsday2details/ct23.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.744048833847046e-05,None,1,0.6354807410389185,164.59888107981533,None,164.59888107981533,None,164.59888107981533,None,166.59865341708064,None,1,0.6336296666413546,166.59865341708064,None,166.59865341708064,None,168.59863514918834,None,168.59863514918834,None,1,0.6873932331800461,168.59863514918834,None,1,0.6204668125137687,170.59861074574292,None,170.59861074574292,None,170.59861074574292,None,172.5987760713324,None,172.5987760713324,None,2,0.7534249173477292,172.5987760713324,None,174.5985563043505,None,174.5985563043505,None,2,1.0671284208074212,174.5985563043505,None,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3b.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/painting29.png,stimsday2details/newpainting14.png,stimsday2details/newperson26.png,stimsday2details/couple29.png,stimsday2details/gift29.png,stimsday2details/new26.png,stimsday2details/cn29.png,stimsday2details/n29.png,stimsday2details/ct29.png,stimsday2details/t29.png,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3b.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/painting29.png,stimsday2details/newpainting14.png,stimsday2details/newperson26.png,stimsday2details/couple29.png,stimsday2details/gift29.png,stimsday2details/new26.png,stimsday2details/cn29.png,stimsday2details/n29.png,stimsday2details/ct29.png,stimsday2details/t29.png,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,176.64852201286703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
north.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2b.mp4,stims/wedding-29.3b.mp4,stims/wedding-29.4b.mp4,stims/wedding-29.5.mp4,stimsday2details/painting29.png,stimsday2details/newpainting14.png,stimsday2details/newperson26.png,stimsday2details/couple29.png,stimsday2details/gift29.png,stimsday2details/new26.png,stimsday2details/cn29.png,stimsday2details/n29.png,stimsday2details/ct29.png,stimsday2details/t29.png,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.9011300560086966,None,186.59850844834,211.69809216447175,211.71474988851696,None,220.71465185284615,None,237.7146331500262,260.6974826734513,260.71415017172694,None,284.7140361983329,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,38,2020_Jan_14_1538,viewing,3.1.2,60.00382429148216,
