Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate,
"When a couple from the NORTH just held a torch together, the most likely next event is:",0,0,0,3,10.766688683999746,None,None,None,"[(None, 0.0), (97, 129.075), (94, 129.758), (90, 129.777), (82, 129.814), (58, 129.847), (59, 132.178), (55, 132.411), (43, 132.448), (42, 133.811), (41, 134.045), (30, 134.081), (14, 134.113), (3, 134.147), (6, 135.592), (5, 135.842), (3, 135.881), (0, 135.914)]",0.18556175400044594,None,0,189.203,"[(None, 0.0), (81, 123.186), (79, 123.92), (66, 123.956), (47, 123.988), (31, 124.017), (23, 124.034), (11, 124.069), (6, 124.101), (3, 124.134), (0, 124.168), (0, 189.202)]",0.18556175400044594,None,None,None,"[(None, 0.0), (96, 125.399), (84, 125.95), (51, 125.986), (23, 126.02), (25, 127.297), (16, 127.483), (4, 127.518)]",0.18556175400044594,None,None,None,"[(None, 0.0), (98, 140.291), (94, 141.28), (88, 141.312), (76, 141.346), (58, 141.378), (39, 141.419), (28, 141.446), (16, 141.478), (7, 141.513), (0, 141.546)]",0.18556175400044594,None,None,None,"[(None, 0.0), (100, 69.386), (99, 75.276), (97, 75.314), (95, 75.346), (93, 75.379), (91, 75.414), (89, 75.444), (88, 75.479), (87, 75.544), (86, 75.578), (85, 75.719), (86, 76.442), (87, 76.576), (88, 76.743), (89, 76.89), (90, 76.987), (91, 77.073), (92, 77.159), (93, 77.239), (94, 77.326), (95, 77.493), (96, 77.559), (97, 77.626), (98, 77.692), (99, 77.759), (100, 77.893), (99, 89.26), (100, 89.693), (99, 145.329), (95, 145.433), (84, 145.463), (52, 145.498), (30, 145.529), (1, 145.565), (0, 147.23)]",0.18556175400044594,None,None,None,"[(None, 0.0), (99, 143.127), (100, 150.276)]",0.18556175400044594,None,199.9642860820004,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,1,1,5,200.66485959700003,None,None,None,"[(None, 0.0), (99, 11.587), (96, 12.303), (92, 12.341), (70, 12.373), (49, 12.409), (24, 12.438), (11, 12.476), (10, 14.322), (3, 14.359), (0, 14.391)]",0.16408722899996064,None,0,22.018,"[(None, 0.0), (94, 15.952), (93, 16.622), (65, 16.69), (34, 16.739), (0, 16.789), (0, 22.018)]",0.16408722899996064,None,None,None,"[(None, 0.0), (2, 6.201), (4, 6.467), (13, 6.504), (35, 6.537), (66, 6.569), (96, 6.604), (97, 7.833), (98, 7.934), (100, 7.97)]",0.16408722899996064,None,None,None,"[(None, 0.0), (98, 9.243), (97, 10.032), (91, 10.068), (78, 10.102), (63, 10.136), (42, 10.166), (20, 10.202), (0, 10.231)]",0.16408722899996064,None,None,None,"[(None, 0.0), (1, 18.327), (0, 19.066)]",0.16408722899996064,None,None,None,"[(None, 0.0), (3, 20.478), (0, 21.176)]",0.16408722899996064,None,222.68079084700003,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
"When a couple from the NORTH just celebrated around a campfire, the most likely next event is:",0,2,2,0,223.36424397500014,None,None,None,"[(None, 0.0), (0, 20.563)]",0.1566676330003247,None,0,34.128,"[(None, 0.0), (0, 17.494), (0, 34.128)]",0.1566676330003247,None,None,None,"[(None, 0.0), (1, 9.409), (11, 9.609), (37, 9.662), (77, 9.71), (100, 9.747)]",0.1566676330003247,None,None,None,"[(None, 0.0), (95, 11.224), (90, 12.057), (81, 12.087), (67, 12.12), (47, 12.157), (29, 12.193), (10, 12.225), (7, 13.64), (6, 13.74), (1, 13.776), (0, 15.825)]",0.1566676330003247,None,None,None,"[(None, 0.0), (0, 18.704)]",0.1566676330003247,None,None,None,"[(None, 0.0), (0, 21.72)]",0.1566676330003247,None,257.49745523,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
"When a couple from the SOUTH just celebrated around a campfire, the most likely next event is:",0,3,3,4,258.17968488099996,None,None,None,"[(None, 0.0), (0, 11.322)]",0.1632145080002374,None,None,None,"[(None, 0.0), (0, 9.249)]",0.1632145080002374,None,None,None,"[(None, 0.0), (0, 10.236)]",0.1632145080002374,None,None,None,"[(None, 0.0), (100, 6.199)]",0.1632145080002374,None,0,17.938,"[(None, 0.0), (0, 14.534), (0, 17.938)]",0.1632145080002374,None,None,None,"[(None, 0.0), (0, 7.711)]",0.1632145080002374,None,276.16485505000037,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
"When a couple from the NORTH just planted a flower, the most likely next event is:",0,4,4,1,276.84676458300055,None,0,18.252,"[(None, 0.0), (0, 10.685), (0, 18.252)]",0.16805526400003146,None,None,None,"[(None, 0.0), (1, 12.066)]",0.16805526400003146,None,None,None,"[(None, 0.0), (0, 13.576)]",0.16805526400003146,None,None,None,"[(None, 0.0), (100, 6.91)]",0.16805526400003146,None,None,None,"[(None, 0.0), (2, 8.085), (0, 8.908)]",0.16805526400003146,None,None,None,"[(None, 0.0), (0, 9.786)]",0.16805526400003146,None,295.0966269870005,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
"When a couple from the NORTH just dropped a coin into a bowl, the most likely next event is:",0,5,5,2,295.79664500000035,None,0,45.934,"[(None, 0.0), (0, 13.902), (0, 45.934)]",0.16690308899978845,None,None,None,"[(None, 0.0), (0, 13.166)]",0.16690308899978845,None,None,None,"[(None, 0.0), (0, 10.226)]",0.16690308899978845,None,None,None,"[(None, 0.0), (0, 14.689)]",0.16690308899978845,None,None,None,"[(None, 0.0), (98, 8.272), (99, 8.901), (100, 9.022)]",0.16690308899978845,None,None,None,"[(None, 0.0), (0, 12.02)]",0.16690308899978845,None,341.72933394400025,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
"When a couple from the SOUTH just held a torch together, the most likely next event is:",0,6,6,7,342.4624146719998,None,0,13.954,"[(None, 0.0), (3, 10.004), (0, 10.701), (0, 13.954)]",0.19945049099987955,None,None,None,"[(None, 0.0), (0, 11.95)]",0.19945049099987955,None,None,None,"[(None, 0.0), (0, 8.932)]",0.19945049099987955,None,None,None,"[(None, 0.0), (0, 12.949)]",0.19945049099987955,None,None,None,"[(None, 0.0), (100, 5.655)]",0.19945049099987955,None,None,None,"[(None, 0.0), (0, 7.834)]",0.19945049099987955,None,356.4129387140001,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
"When a couple from the SOUTH just dropped a coin into a bowl, the most likely next event is:",0,7,7,6,357.1123633060006,None,0,21.663,"[(None, 0.0), (0, 7.229), (0, 21.662)]",0.17281838100007008,None,None,None,"[(None, 0.0), (98, 4.979), (99, 5.607), (100, 5.662), (0, 15.645)]",0.17281838100007008,None,None,None,"[(None, 0.0), (0, 18.027)]",0.17281838100007008,None,None,None,"[(None, 0.0), (0, 16.926)]",0.17281838100007008,None,None,None,"[(None, 0.0), (0, 8.356)]",0.17281838100007008,None,None,None,"[(None, 0.0), (100, 11.103)]",0.17281838100007008,None,378.7785522209997,None,001,38,2020_Jan_14_1622,schematest,3.1.3,59.84060604849087,
