leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding17.png,stimsday2details/wedding6.png,0,0,0,2,9.55086782699982,None,9.55086782699982,None,k,6.162643540999852,9.55086782699982,None,9.55086782699982,None,15.767740579999554,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding20.png,stimsday2details/wedding38.png,0,1,1,19,17.56597758299995,None,17.56597758299995,None,l,7.137517656000455,17.56597758299995,None,17.56597758299995,None,24.732734105999953,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding20.png,stimsday2details/wedding23.png,0,2,2,9,26.504753571999572,None,26.504753571999572,None,k,10.288206008000088,26.504753571999572,None,26.504753571999572,None,36.81612796900026,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding28.png,stimsday2details/wedding17.png,0,3,3,1,38.59924555099951,None,38.59924555099951,None,k,4.990026343999489,38.59924555099951,None,38.59924555099951,None,43.61624380899957,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding1.png,stimsday2details/wedding34.png,0,4,4,6,45.43299016099991,None,45.43299016099991,None,k,5.671156489999703,45.43299016099991,None,45.43299016099991,None,51.13239353300014,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding28.png,stimsday2details/wedding22.png,0,5,5,11,52.900577354000234,None,52.900577354000234,None,l,3.109492794000289,52.900577354000234,None,52.900577354000234,None,56.032844010999725,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding38.png,stimsday2details/wedding20.png,0,6,6,8,57.75463178799964,None,57.75463178799964,None,l,14.313570555999831,57.75463178799964,None,57.75463178799964,None,72.09880430999965,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding6.png,stimsday2details/wedding2.png,0,7,7,3,73.88201153499995,None,73.88201153499995,None,k,9.397726463999788,73.88201153499995,None,73.88201153499995,None,83.29883124800017,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding2.png,stimsday2details/wedding19.png,0,8,8,4,85.08217256700027,None,85.08217256700027,None,k,3.313305071999821,85.08217256700027,None,85.08217256700027,None,88.41562153599989,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding1.png,stimsday2details/wedding19.png,0,9,9,16,90.1485350060002,None,90.1485350060002,None,l,4.20167159399989,90.1485350060002,None,90.1485350060002,None,94.38170296999942,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding2.png,stimsday2details/wedding6.png,0,10,10,14,96.11498931799997,None,96.11498931799997,None,l,16.189458998999726,96.11498931799997,None,96.11498931799997,None,112.33148687199991,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
stimsday2details/wedding19.png,stimsday2details/wedding1.png,0,11,11,5,114.05322509599955,None,114.05322509599955,None,k,3.8446628749998126,114.05322509599955,None,114.05322509599955,None,117.91531693199977,None,001,28,2019_Nov_19_1055,sequencetask,3.1.3,59.987796922226444,
