cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.5544127058237791,6.805786842014641,None,,,,,,,,,,,,,,,,,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
,,,,,,,,,6.805786842014641,None,7.371928979177028,None,equal,18.30241563078016,7.371928979177028,None,,,,,,,,,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C23.png,0,0,0,7,,,,,,,,,,,,,25.72277250420302,None,space,47.66655334131792,25.72277250420302,None,25.72277250420302,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C19.png,0,1,1,4,,,,,,,,,,,,,73.55467410804704,None,space,50.356078556738794,73.55467410804704,None,73.55467410804704,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C2.png,0,2,2,1,,,,,,,,,,,,,124.07479748316109,None,space,46.14692225586623,124.07479748316109,None,124.07479748316109,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C34.png,0,3,3,10,,,,,,,,,,,,,170.3865229259245,None,space,32.738212103024125,170.3865229259245,None,170.3865229259245,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C20.png,0,4,4,5,,,,,,,,,,,,,203.28695127693936,None,space,62.38962631113827,203.28695127693936,None,203.28695127693936,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C6.png,0,5,5,2,,,,,,,,,,,,,265.83632666803896,None,space,66.47150041814893,265.83632666803896,None,265.83632666803896,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C28.png,0,6,6,8,,,,,,,,,,,,,332.47347431909293,None,space,57.117756200022995,332.47347431909293,None,332.47347431909293,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C22.png,0,7,7,6,,,,,,,,,,,,,389.751447847113,None,space,91.16677508316934,389.751447847113,None,389.751447847113,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C17.png,0,8,8,3,,,,,,,,,,,,,481.0826581688598,None,space,50.449813947081566,481.0826581688598,None,481.0826581688598,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C38.png,0,9,9,11,,,,,,,,,,,,,531.6986166718416,None,space,77.5017827199772,531.6986166718416,None,531.6986166718416,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C1.png,0,10,10,0,,,,,,,,,,,,,609.3810080802068,None,space,43.7727116830647,609.3810080802068,None,609.3810080802068,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
stimsday2details/C29.png,0,11,11,9,,,,,,,,,,,,,653.3139483360574,None,space,60.16752709308639,653.3139483360574,None,653.3139483360574,None,001,28,2019_Nov_19_1031,recall,3.1.2,59.99949044049407,
