leftimage,rightimage,n,ITIfixation.started_mean,ITIfixation.started_raw,ITIfixation.started_std,ITIfixation.stopped_raw,Q.started_mean,Q.started_raw,Q.started_std,Q.stopped_raw,answer.keys_raw,answer.rt_mean,answer.rt_raw,answer.rt_std,answer.started_mean,answer.started_raw,answer.started_std,answer.stopped_raw,leftimageLoc.started_mean,leftimageLoc.started_raw,leftimageLoc.started_std,leftimageLoc.stopped_raw,rightimageLoc.started_mean,rightimageLoc.started_raw,rightimageLoc.started_std,rightimageLoc.stopped_raw,order
stimsday2details/wedding22.png,stimsday2details/wedding20.png,1.0,144.1247100830078,144.1247100830078,0.0,,142.70864868164062,142.70864868164062,0.0,,'k',1.3977925777435303,1.3977925777435303,0.0,142.70864868164062,142.70864868164062,0.0,,142.70864868164062,142.70864868164062,0.0,,142.70864868164062,142.70864868164062,0.0,,19.0
stimsday2details/wedding20.png,stimsday2details/wedding17.png,1.0,96.22572326660156,96.22572326660156,0.0,,92.45869445800781,92.45869445800781,0.0,,'k',3.7420148849487305,3.7420148849487305,0.0,92.45869445800781,92.45869445800781,0.0,,92.45869445800781,92.45869445800781,0.0,,92.45869445800781,92.45869445800781,0.0,,10.0
stimsday2details/wedding17.png,stimsday2details/wedding34.png,1.0,45.876068115234375,45.876068115234375,0.0,,38.94466781616211,38.94466781616211,0.0,,'l',6.902108669281006,6.902108669281006,0.0,38.94466781616211,38.94466781616211,0.0,,38.94466781616211,38.94466781616211,0.0,,38.94466781616211,38.94466781616211,0.0,,3.0
stimsday2details/wedding34.png,stimsday2details/wedding2.png,1.0,140.9748992919922,140.9748992919922,0.0,,136.54135131835938,136.54135131835938,0.0,,'k',4.4094414710998535,4.4094414710998535,0.0,136.54135131835938,136.54135131835938,0.0,,136.54135131835938,136.54135131835938,0.0,,136.54135131835938,136.54135131835938,0.0,,18.0
stimsday2details/wedding2.png,stimsday2details/wedding23.png,1.0,90.6591796875,90.6591796875,0.0,,82.76375579833984,82.76375579833984,0.0,,'k',7.878106594085693,7.878106594085693,0.0,82.76375579833984,82.76375579833984,0.0,,82.76375579833984,82.76375579833984,0.0,,82.76375579833984,82.76375579833984,0.0,,9.0
stimsday2details/wedding23.png,stimsday2details/wedding1.png,1.0,74.5590591430664,74.5590591430664,0.0,,60.775657653808594,60.775657653808594,0.0,,'l',13.76203441619873,13.76203441619873,0.0,60.775657653808594,60.775657653808594,0.0,,60.775657653808594,60.775657653808594,0.0,,60.775657653808594,60.775657653808594,0.0,,7.0
stimsday2details/wedding1.png,stimsday2details/wedding38.png,1.0,128.62527465820312,128.62527465820312,0.0,,126.55860137939453,126.55860137939453,0.0,,'l',2.042581796646118,2.042581796646118,0.0,126.55860137939453,126.55860137939453,0.0,,126.55860137939453,126.55860137939453,0.0,,126.55860137939453,126.55860137939453,0.0,,16.0
stimsday2details/wedding38.png,stimsday2details/wedding6.png,1.0,58.9595832824707,58.9595832824707,0.0,,56.3424072265625,56.3424072265625,0.0,,'k',2.5939676761627197,2.5939676761627197,0.0,56.3424072265625,56.3424072265625,0.0,,56.3424072265625,56.3424072265625,0.0,,56.3424072265625,56.3424072265625,0.0,,6.0
stimsday2details/wedding6.png,stimsday2details/wedding28.png,1.0,37.109432220458984,37.109432220458984,0.0,,31.542741775512695,31.542741775512695,0.0,,'k',5.539451599121094,5.539451599121094,0.0,31.542741775512695,31.542741775512695,0.0,,31.542741775512695,31.542741775512695,0.0,,31.542741775512695,31.542741775512695,0.0,,2.0
stimsday2details/wedding28.png,stimsday2details/wedding29.png,1.0,54.60951614379883,54.60951614379883,0.0,,52.292457580566406,52.292457580566406,0.0,,'k',2.295969247817993,2.295969247817993,0.0,52.292457580566406,52.292457580566406,0.0,,52.292457580566406,52.292457580566406,0.0,,52.292457580566406,52.292457580566406,0.0,,5.0
stimsday2details/wedding29.png,stimsday2details/wedding19.png,1.0,102.9583969116211,102.9583969116211,0.0,,97.96112823486328,97.96112823486328,0.0,,'l',4.966189384460449,4.966189384460449,0.0,97.96112823486328,97.96112823486328,0.0,,97.96112823486328,97.96112823486328,0.0,,97.96112823486328,97.96112823486328,0.0,,11.0
stimsday2details/wedding20.png,stimsday2details/wedding22.png,1.0,124.8248519897461,124.8248519897461,0.0,,120.94346618652344,120.94346618652344,0.0,,'l',3.852841377258301,3.852841377258301,0.0,120.94346618652344,120.94346618652344,0.0,,120.94346618652344,120.94346618652344,0.0,,120.94346618652344,120.94346618652344,0.0,,15.0
stimsday2details/wedding17.png,stimsday2details/wedding20.png,1.0,119.19161224365234,119.19161224365234,0.0,,116.69145965576172,116.69145965576172,0.0,,'l',2.466093063354492,2.466093063354492,0.0,116.69145965576172,116.69145965576172,0.0,,116.69145965576172,116.69145965576172,0.0,,116.69145965576172,116.69145965576172,0.0,,14.0
stimsday2details/wedding34.png,stimsday2details/wedding17.png,1.0,134.80792236328125,134.80792236328125,0.0,,130.358642578125,130.358642578125,0.0,,'k',4.419315338134766,4.419315338134766,0.0,130.358642578125,130.358642578125,0.0,,130.358642578125,130.358642578125,0.0,,130.358642578125,130.358642578125,0.0,,17.0
stimsday2details/wedding2.png,stimsday2details/wedding34.png,1.0,150.27392578125,150.27392578125,0.0,,145.85780334472656,145.85780334472656,0.0,,'k',4.398434638977051,4.398434638977051,0.0,145.85780334472656,145.85780334472656,0.0,,145.85780334472656,145.85780334472656,0.0,,145.85780334472656,145.85780334472656,0.0,,20.0
stimsday2details/wedding23.png,stimsday2details/wedding2.png,1.0,107.49217224121094,107.49217224121094,0.0,,104.69212341308594,104.69212341308594,0.0,,'l',2.770972490310669,2.770972490310669,0.0,104.69212341308594,104.69212341308594,0.0,,104.69212341308594,104.69212341308594,0.0,,104.69212341308594,104.69212341308594,0.0,,12.0
stimsday2details/wedding1.png,stimsday2details/wedding23.png,1.0,114.9417724609375,114.9417724609375,0.0,,109.22493743896484,109.22493743896484,0.0,,'l',5.687796115875244,5.687796115875244,0.0,109.22493743896484,109.22493743896484,0.0,,109.22493743896484,109.22493743896484,0.0,,109.22493743896484,109.22493743896484,0.0,,13.0
stimsday2details/wedding38.png,stimsday2details/wedding1.png,1.0,80.97576904296875,80.97576904296875,0.0,,76.2922592163086,76.2922592163086,0.0,,'k',4.662198066711426,4.662198066711426,0.0,76.2922592163086,76.2922592163086,0.0,,76.2922592163086,76.2922592163086,0.0,,76.2922592163086,76.2922592163086,0.0,,8.0
