cue,n,cueImage.started_mean,cueImage.started_raw,cueImage.started_std,cueImage.stopped_raw,keyToMoveOn.keys_raw,keyToMoveOn.rt_mean,keyToMoveOn.rt_raw,keyToMoveOn.rt_std,keyToMoveOn.started_mean,keyToMoveOn.started_raw,keyToMoveOn.started_std,keyToMoveOn.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
stimsday2details/C1.png,1.0,1116.7100830078125,1116.7100830078125,0.0,,'space',142.633544921875,142.633544921875,0.0,1116.7100830078125,1116.7100830078125,0.0,,1116.7100830078125,1116.7100830078125,0.0,,9.0
stimsday2details/C2.png,1.0,230.62130737304688,230.62130737304688,0.0,,'space',142.8334197998047,142.8334197998047,0.0,230.62130737304688,230.62130737304688,0.0,,230.62130737304688,230.62130737304688,0.0,,2.0
stimsday2details/C6.png,1.0,1259.50830078125,1259.50830078125,0.0,,'space',143.1834716796875,143.1834716796875,0.0,1259.50830078125,1259.50830078125,0.0,,1259.50830078125,1259.50830078125,0.0,,10.0
stimsday2details/C17.png,1.0,617.9830932617188,617.9830932617188,0.0,,'space',134.26553344726562,134.26553344726562,0.0,617.9830932617188,617.9830932617188,0.0,,617.9830932617188,617.9830932617188,0.0,,5.0
stimsday2details/C19.png,1.0,878.9131469726562,878.9131469726562,0.0,,'space',164.41644287109375,164.41644287109375,0.0,878.9131469726562,878.9131469726562,0.0,,878.9131469726562,878.9131469726562,0.0,,7.0
stimsday2details/C20.png,1.0,1043.4942626953125,1043.4942626953125,0.0,,'space',73.06759643554688,73.06759643554688,0.0,1043.4942626953125,1043.4942626953125,0.0,,1043.4942626953125,1043.4942626953125,0.0,,8.0
stimsday2details/C22.png,1.0,24.240636825561523,24.240636825561523,0.0,,'space',109.65042877197266,109.65042877197266,0.0,24.240636825561523,24.240636825561523,0.0,,24.240636825561523,24.240636825561523,0.0,,0.0
stimsday2details/C23.png,1.0,476.7848815917969,476.7848815917969,0.0,,'space',141.0318145751953,141.0318145751953,0.0,476.7848815917969,476.7848815917969,0.0,,476.7848815917969,476.7848815917969,0.0,,4.0
stimsday2details/C28.png,1.0,134.05589294433594,134.05589294433594,0.0,,'space',96.40058898925781,96.40058898925781,0.0,134.05589294433594,134.05589294433594,0.0,,134.05589294433594,134.05589294433594,0.0,,1.0
stimsday2details/C29.png,1.0,752.4146728515625,752.4146728515625,0.0,,'space',126.35032653808594,126.35032653808594,0.0,752.4146728515625,752.4146728515625,0.0,,752.4146728515625,752.4146728515625,0.0,,6.0
stimsday2details/C34.png,1.0,373.6195983886719,373.6195983886719,0.0,,'space',103.0009536743164,103.0009536743164,0.0,373.6195983886719,373.6195983886719,0.0,,373.6195983886719,373.6195983886719,0.0,,3.0
stimsday2details/C38.png,1.0,1402.8564453125,1402.8564453125,0.0,,'space',86.38416290283203,86.38416290283203,0.0,1402.8564453125,1402.8564453125,0.0,,1402.8564453125,1402.8564453125,0.0,,11.0

extraInfo
session,001
participant,24
date,2019_Oct_31_1405
expName,recall
psychopyVersion,3.1.2
frameRate,60.00103993281085
