leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding19.png,stimsday2details/wedding29.png,0,0,0,21,7.976229350000267,None,7.976229350000267,None,k,16.67269406000014,7.976229350000267,None,7.976229350000267,None,24.69483295100008,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding6.png,stimsday2details/wedding38.png,0,1,1,18,26.508888585000022,None,26.508888585000022,None,l,3.2225736740001594,26.508888585000022,None,26.508888585000022,None,29.759397144000104,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding6.png,stimsday2details/wedding28.png,0,2,2,8,31.5427415930003,None,31.5427415930003,None,k,5.5394517909999195,31.5427415930003,None,31.5427415930003,None,37.109433707000335,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding17.png,stimsday2details/wedding34.png,0,3,3,2,38.944667307000145,None,38.944667307000145,None,l,6.90210867299993,38.944667307000145,None,38.944667307000145,None,45.876067222000074,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding29.png,stimsday2details/wedding28.png,0,4,4,20,47.60964435300002,None,47.60964435300002,None,l,2.9169307480001407,47.60964435300002,None,47.60964435300002,None,50.55918156600001,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding28.png,stimsday2details/wedding29.png,0,5,5,9,52.29245902499997,None,52.29245902499997,None,k,2.2959693329999027,52.29245902499997,None,52.29245902499997,None,54.6095168920001,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding38.png,stimsday2details/wedding6.png,0,6,6,7,56.342408244000126,None,56.342408244000126,None,k,2.5939677219998885,56.342408244000126,None,56.342408244000126,None,58.959584967999945,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding23.png,stimsday2details/wedding1.png,0,7,7,5,60.77565819900019,None,60.77565819900019,None,l,13.76203487299972,60.77565819900019,None,60.77565819900019,None,74.55906005800034,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding38.png,stimsday2details/wedding1.png,0,8,8,17,76.29225913200025,None,76.29225913200025,None,k,4.662198142999841,76.29225913200025,None,76.29225913200025,None,80.9757666370001,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
stimsday2details/wedding2.png,stimsday2details/wedding23.png,0,9,9,4,82.76375370100004,None,82.76375370100004,None,k,7.878106653000032,82.76375370100004,None,82.76375370100004,None,90.65917697800023,None,001,24,2019_Oct_31_1445,sequencetask,3.1.3,60.049299874743056,
