leftimage,rightimage,n,ITIfixation.started_mean,ITIfixation.started_raw,ITIfixation.started_std,ITIfixation.stopped_raw,Q.started_mean,Q.started_raw,Q.started_std,Q.stopped_raw,answer.keys_raw,answer.rt_mean,answer.rt_raw,answer.rt_std,answer.started_mean,answer.started_raw,answer.started_std,answer.stopped_raw,leftimageLoc.started_mean,leftimageLoc.started_raw,leftimageLoc.started_std,leftimageLoc.stopped_raw,rightimageLoc.started_mean,rightimageLoc.started_raw,rightimageLoc.started_std,rightimageLoc.stopped_raw,order
stimsday2details/wedding23.png,stimsday2details/wedding1.png,1.0,43.472530364990234,43.472530364990234,0.0,,41.37289810180664,41.37289810180664,0.0,,'k',2.072435140609741,2.072435140609741,0.0,41.37289810180664,41.37289810180664,0.0,,41.37289810180664,41.37289810180664,0.0,,41.37289810180664,41.37289810180664,0.0,,4.0
stimsday2details/wedding1.png,stimsday2details/wedding22.png,1.0,95.82160186767578,95.82160186767578,0.0,,78.1551742553711,78.1551742553711,0.0,,'k',17.63992691040039,17.63992691040039,0.0,78.1551742553711,78.1551742553711,0.0,,78.1551742553711,78.1551742553711,0.0,,78.1551742553711,78.1551742553711,0.0,,10.0
stimsday2details/wedding22.png,stimsday2details/wedding19.png,1.0,50.6893196105957,50.6893196105957,0.0,,45.206077575683594,45.206077575683594,0.0,,'l',5.461096286773682,5.461096286773682,0.0,45.206077575683594,45.206077575683594,0.0,,45.206077575683594,45.206077575683594,0.0,,45.206077575683594,45.206077575683594,0.0,,5.0
stimsday2details/wedding19.png,stimsday2details/wedding20.png,1.0,142.87136840820312,142.87136840820312,0.0,,139.4092559814453,139.4092559814453,0.0,,'k',3.4447782039642334,3.4447782039642334,0.0,139.4092559814453,139.4092559814453,0.0,,139.4092559814453,139.4092559814453,0.0,,139.4092559814453,139.4092559814453,0.0,,20.0
stimsday2details/wedding20.png,stimsday2details/wedding2.png,1.0,39.57247543334961,39.57247543334961,0.0,,25.472789764404297,25.472789764404297,0.0,,'k',14.073823928833008,14.073823928833008,0.0,25.472789764404297,25.472789764404297,0.0,,25.472789764404297,25.472789764404297,0.0,,25.472789764404297,25.472789764404297,0.0,,3.0
stimsday2details/wedding2.png,stimsday2details/wedding28.png,1.0,104.12152862548828,104.12152862548828,0.0,,101.64397430419922,101.64397430419922,0.0,,'k',2.445810079574585,2.445810079574585,0.0,101.64397430419922,101.64397430419922,0.0,,101.64397430419922,101.64397430419922,0.0,,101.64397430419922,101.64397430419922,0.0,,12.0
stimsday2details/wedding28.png,stimsday2details/wedding38.png,1.0,123.77136993408203,123.77136993408203,0.0,,119.809814453125,119.809814453125,0.0,,'l',3.943047285079956,3.943047285079956,0.0,119.809814453125,119.809814453125,0.0,,119.809814453125,119.809814453125,0.0,,119.809814453125,119.809814453125,0.0,,16.0
stimsday2details/wedding38.png,stimsday2details/wedding29.png,1.0,63.07239532470703,63.07239532470703,0.0,,58.84230422973633,58.84230422973633,0.0,,'k',4.210172176361084,4.210172176361084,0.0,58.84230422973633,58.84230422973633,0.0,,58.84230422973633,58.84230422973633,0.0,,58.84230422973633,58.84230422973633,0.0,,7.0
stimsday2details/wedding29.png,stimsday2details/wedding17.png,1.0,76.42192840576172,76.42192840576172,0.0,,73.78923034667969,73.78923034667969,0.0,,'k',2.604750156402588,2.604750156402588,0.0,73.78923034667969,73.78923034667969,0.0,,73.78923034667969,73.78923034667969,0.0,,73.78923034667969,73.78923034667969,0.0,,9.0
stimsday2details/wedding17.png,stimsday2details/wedding34.png,1.0,133.43775939941406,133.43775939941406,0.0,,129.88758850097656,129.88758850097656,0.0,,'l',3.5188050270080566,3.5188050270080566,0.0,129.88758850097656,129.88758850097656,0.0,,129.88758850097656,129.88758850097656,0.0,,129.88758850097656,129.88758850097656,0.0,,18.0
stimsday2details/wedding34.png,stimsday2details/wedding6.png,1.0,19.27248764038086,19.27248764038086,0.0,,15.90601634979248,15.90601634979248,0.0,,'k',3.349398374557495,3.349398374557495,0.0,15.90601634979248,15.90601634979248,0.0,,15.90601634979248,15.90601634979248,0.0,,15.90601634979248,15.90601634979248,0.0,,1.0
stimsday2details/wedding1.png,stimsday2details/wedding23.png,1.0,148.75445556640625,148.75445556640625,0.0,,144.60450744628906,144.60450744628906,0.0,,'l',4.12528133392334,4.12528133392334,0.0,144.60450744628906,144.60450744628906,0.0,,144.60450744628906,144.60450744628906,0.0,,144.60450744628906,144.60450744628906,0.0,,21.0
stimsday2details/wedding22.png,stimsday2details/wedding1.png,1.0,72.02195739746094,72.02195739746094,0.0,,64.79239654541016,64.79239654541016,0.0,,'l',7.2028703689575195,7.2028703689575195,0.0,64.79239654541016,64.79239654541016,0.0,,64.79239654541016,64.79239654541016,0.0,,64.79239654541016,64.79239654541016,0.0,,8.0
stimsday2details/wedding19.png,stimsday2details/wedding22.png,1.0,23.739377975463867,23.739377975463867,0.0,,21.088136672973633,21.088136672973633,0.0,,'k',2.62419056892395,2.62419056892395,0.0,21.088136672973633,21.088136672973633,0.0,,21.088136672973633,21.088136672973633,0.0,,21.088136672973633,21.088136672973633,0.0,,2.0
stimsday2details/wedding20.png,stimsday2details/wedding19.png,1.0,118.08784484863281,118.08784484863281,0.0,,115.50534057617188,115.50534057617188,0.0,,'l',2.5539186000823975,2.5539186000823975,0.0,115.50534057617188,115.50534057617188,0.0,,115.50534057617188,115.50534057617188,0.0,,115.50534057617188,115.50534057617188,0.0,,15.0
