northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.585194605984725,None,g,0.537583188037388,9.585194605984725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.135233307955787,None,equal,18.11880552303046,10.135233307955787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
south.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3b.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg13.png,stimsday2details/newperson25.png,stimsday2details/couple20.png,stimsday2details/new25.png,stimsday2details/gift20.png,stimsday2details/n20.png,stimsday2details/cn20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,28.301666514016688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
south.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3b.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg13.png,stimsday2details/newperson25.png,stimsday2details/couple20.png,stimsday2details/new25.png,stimsday2details/gift20.png,stimsday2details/n20.png,stimsday2details/cn20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
south.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3b.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg13.png,stimsday2details/newperson25.png,stimsday2details/couple20.png,stimsday2details/new25.png,stimsday2details/gift20.png,stimsday2details/n20.png,stimsday2details/cn20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
south.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3b.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg13.png,stimsday2details/newperson25.png,stimsday2details/couple20.png,stimsday2details/new25.png,stimsday2details/gift20.png,stimsday2details/n20.png,stimsday2details/cn20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.691477605025284,None,41.06883579399437,66.38453069794923,66.38453069794923,None,75.38438336900435,None,92.38424245303031,96.38409384596162,96.4008237660164,119.38386290799826,119.4005274339579,123.38381028093863,123.40047832101118,147.383507048944,147.40017004602123,None,['2'],[3.502047478919849],91.38422578701284,96.38409384596162,['1'],[1.7184792269254103],118.40054812293965,123.38381028093863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
south.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2a.mp4,stims/wedding-20.3b.mp4,stims/wedding-20.4a.mp4,stims/wedding-20.5.mp4,stimsday2details/egg20.png,stimsday2details/newegg13.png,stimsday2details/newperson25.png,stimsday2details/couple20.png,stimsday2details/new25.png,stimsday2details/gift20.png,stimsday2details/n20.png,stimsday2details/cn20.png,stimsday2details/ct20.png,stimsday2details/t20.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5752000510692596e-05,None,1,0.935000458965078,167.06660271494184,None,167.06660271494184,None,167.06660271494184,None,169.06657193496358,None,1,0.6350979250855744,169.06657193496358,None,169.06657193496358,None,171.06654637900647,None,171.06654637900647,None,2,1.051891827955842,171.06654637900647,None,2,0.9020434600533918,173.06651612301357,None,173.06651612301357,None,173.06651612301357,None,175.06648855598178,None,175.06648855598178,None,2,0.6851369800278917,175.06648855598178,None,177.066476605949,None,177.066476605949,None,2,0.6022660300368443,177.066476605949,None,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/egg19.png,stimsday2details/newegg14.png,stimsday2details/newperson26.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new26.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/egg19.png,stimsday2details/newegg14.png,stimsday2details/newperson26.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new26.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,179.1164371969644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/egg19.png,stimsday2details/newegg14.png,stimsday2details/newperson26.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new26.png,stimsday2details/cn19.png,stimsday2details/n19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.943189356010407,None,189.11631790501997,214.16594125097618,214.18265911296476,None,223.18248631001916,240.16567306197248,240.18233194597997,263.16537078493275,263.18203837401234,None,287.18173127702903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1143,viewing,3.1.2,60.000627741265944,
