cue,n,cueImage.started_mean,cueImage.started_raw,cueImage.started_std,cueImage.stopped_raw,keyToMoveOn.keys_raw,keyToMoveOn.rt_mean,keyToMoveOn.rt_raw,keyToMoveOn.rt_std,keyToMoveOn.started_mean,keyToMoveOn.started_raw,keyToMoveOn.started_std,keyToMoveOn.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
stimsday2details/C1.png,1.0,143.62620544433594,143.62620544433594,0.0,,'space',65.25092315673828,65.25092315673828,0.0,143.62620544433594,143.62620544433594,0.0,,143.62620544433594,143.62620544433594,0.0,,2.0
stimsday2details/C2.png,1.0,375.5898742675781,375.5898742675781,0.0,,'space',38.867977142333984,38.867977142333984,0.0,375.5898742675781,375.5898742675781,0.0,,375.5898742675781,375.5898742675781,0.0,,7.0
stimsday2details/C6.png,1.0,501.688232421875,501.688232421875,0.0,,'space',40.25123596191406,40.25123596191406,0.0,501.688232421875,501.688232421875,0.0,,501.688232421875,501.688232421875,0.0,,11.0
stimsday2details/C17.png,1.0,80.74368286132812,80.74368286132812,0.0,,'space',62.71807098388672,62.71807098388672,0.0,80.74368286132812,80.74368286132812,0.0,,80.74368286132812,80.74368286132812,0.0,,1.0
stimsday2details/C19.png,1.0,43.81074523925781,43.81074523925781,0.0,,'space',36.768070220947266,36.768070220947266,0.0,43.81074523925781,43.81074523925781,0.0,,43.81074523925781,43.81074523925781,0.0,,0.0
stimsday2details/C20.png,1.0,340.5403747558594,340.5403747558594,0.0,,'space',34.88467025756836,34.88467025756836,0.0,340.5403747558594,340.5403747558594,0.0,,340.5403747558594,340.5403747558594,0.0,,6.0
stimsday2details/C22.png,1.0,471.62200927734375,471.62200927734375,0.0,,'space',29.901321411132812,29.901321411132812,0.0,471.62200927734375,471.62200927734375,0.0,,471.62200927734375,471.62200927734375,0.0,,10.0
stimsday2details/C23.png,1.0,259.8580322265625,259.8580322265625,0.0,,'space',41.83477020263672,41.83477020263672,0.0,259.8580322265625,259.8580322265625,0.0,,259.8580322265625,259.8580322265625,0.0,,4.0
stimsday2details/C28.png,1.0,209.04197692871094,209.04197692871094,0.0,,'space',50.65129852294922,50.65129852294922,0.0,209.04197692871094,209.04197692871094,0.0,,209.04197692871094,209.04197692871094,0.0,,3.0
stimsday2details/C29.png,1.0,414.62274169921875,414.62274169921875,0.0,,'space',28.56808090209961,28.56808090209961,0.0,414.62274169921875,414.62274169921875,0.0,,414.62274169921875,414.62274169921875,0.0,,8.0
stimsday2details/C34.png,1.0,301.8575439453125,301.8575439453125,0.0,,'space',38.53355026245117,38.53355026245117,0.0,301.8575439453125,301.8575439453125,0.0,,301.8575439453125,301.8575439453125,0.0,,5.0
stimsday2details/C38.png,1.0,443.3557434082031,443.3557434082031,0.0,,'space',28.101388931274414,28.101388931274414,0.0,443.3557434082031,443.3557434082031,0.0,,443.3557434082031,443.3557434082031,0.0,,9.0

extraInfo
session,001
participant,25
date,2019_Nov_05_1214
expName,recall
psychopyVersion,3.1.2
frameRate,60.000046659297276
