cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.33748260501306504,23.844340071897022,None,,,,,,,,,,,,,,,,,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
,,,,,,,,,23.844340071897022,None,24.19440695992671,None,equal,19.552033312036656,24.19440695992671,None,,,,,,,,,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C19.png,0,0,0,4,,,,,,,,,,,,,43.810744924936444,None,space,36.768071450991556,43.810744924936444,None,43.810744924936444,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C17.png,0,1,1,3,,,,,,,,,,,,,80.74368324992247,None,space,62.718070131959394,80.74368324992247,None,80.74368324992247,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C1.png,0,2,2,0,,,,,,,,,,,,,143.62620827695355,None,space,65.2509257880738,143.62620827695355,None,143.62620827695355,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C28.png,0,3,3,8,,,,,,,,,,,,,209.04197404091246,None,space,50.65129767206963,209.04197404091246,None,209.04197404091246,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C23.png,0,4,4,7,,,,,,,,,,,,,259.8580244499026,None,space,41.83477103989571,259.8580244499026,None,259.8580244499026,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C34.png,0,5,5,10,,,,,,,,,,,,,301.8575462629087,None,space,38.533549728104845,301.8575462629087,None,301.8575462629087,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C20.png,0,6,6,5,,,,,,,,,,,,,340.5403617869597,None,space,34.88466846302617,340.5403617869597,None,340.5403617869597,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C2.png,0,7,7,1,,,,,,,,,,,,,375.5898805659963,None,space,38.86797841009684,375.5898805659963,None,375.5898805659963,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C29.png,0,8,8,9,,,,,,,,,,,,,414.62273666099645,None,space,28.568080901983194,414.62273666099645,None,414.62273666099645,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C38.png,0,9,9,11,,,,,,,,,,,,,443.3557326529408,None,space,28.10138874698896,443.3557326529408,None,443.3557326529408,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C22.png,0,10,10,6,,,,,,,,,,,,,471.62202100700233,None,space,29.90132124000229,471.62202100700233,None,471.62202100700233,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
stimsday2details/C6.png,0,11,11,2,,,,,,,,,,,,,501.68823001591954,None,space,40.25123567006085,501.68823001591954,None,501.68823001591954,None,001,25,2019_Nov_05_1214,recall,3.1.2,60.000046659297276,
