condsFile,northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,QeggPainting1,Qcharacter1,Qgift1,QeggPainting2,Qcharacter2,Qgift2,Qname1,Qtheme1,Qname2,Qtheme2,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,image_3.started,image_3.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northOrSouthQ.keys,northOrSouthQ.started,northOrSouthQ.stopped,northorsouth2.started,northorsouth2.stopped,key_resp_2.rt,session,participant,date,expName,psychopyVersion,frameRate,
videoBlock_schemaN_pathB_1.csv,north.png,stims/wedding-4.1a.mp4,stims/wedding-4.1b.mp4,stims/wedding-4.2b.mp4,stims/wedding-4.3b.mp4,stims/wedding-4.4b.mp4,stims/wedding-4.5.mp4,stimsday1details/newpainting1.png,stimsday1details/newperson13.png,stimsday1details/gift4.png,stimsday1details/painting4.png,stimsday1details/couple4.png,stimsday1details/new13.png,stimsday1details/n4.png,stimsday1details/ct4.png,stimsday1details/cn4.png,stimsday1details/t4.png,0,2,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.828294575214386e-05,None,None,406.4010090949014,None,406.4010090949014,None,406.4010090949014,None,408.4007670269348,None,None,408.4007670269348,None,408.4007670269348,None,410.4050451377407,None,410.4050451377407,None,None,410.4050451377407,None,None,412.4007663396187,None,412.4007663396187,None,412.4007663396187,None,414.40107512893155,None,414.40107512893155,None,None,414.40107512893155,None,416.4016322749667,None,None,416.4016322749667,None,416.4016322749667,None,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathB_3.csv,north.png,stims/wedding-11.1a.mp4,stims/wedding-11.1b.mp4,stims/wedding-11.2b.mp4,stims/wedding-11.3b.mp4,stims/wedding-11.4b.mp4,stims/wedding-11.5.mp4,stimsday1details/painting11.png,stimsday1details/couple11.png,stimsday1details/gift11.png,stimsday1details/newpainting3.png,stimsday1details/newperson15.png,stimsday1details/new15.png,stimsday1details/cn11.png,stimsday1details/ct11.png,stimsday1details/n11.png,stimsday1details/t11.png,0,3,3,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,418.61836038483307,None,2.7384718423709273,None,428.3507102779113,442.6239798758179,442.63642158871517,None,451.634728432633,None,468.6340926676057,491.6210107798688,491.6342673357576,None,515.634029075969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathB_3.csv,north.png,stims/wedding-11.1a.mp4,stims/wedding-11.1b.mp4,stims/wedding-11.2b.mp4,stims/wedding-11.3b.mp4,stims/wedding-11.4b.mp4,stims/wedding-11.5.mp4,stimsday1details/painting11.png,stimsday1details/couple11.png,stimsday1details/gift11.png,stimsday1details/newpainting3.png,stimsday1details/newperson15.png,stimsday1details/new15.png,stimsday1details/cn11.png,stimsday1details/ct11.png,stimsday1details/n11.png,stimsday1details/t11.png,0,3,3,5,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathB_3.csv,north.png,stims/wedding-11.1a.mp4,stims/wedding-11.1b.mp4,stims/wedding-11.2b.mp4,stims/wedding-11.3b.mp4,stims/wedding-11.4b.mp4,stims/wedding-11.5.mp4,stimsday1details/painting11.png,stimsday1details/couple11.png,stimsday1details/gift11.png,stimsday1details/newpainting3.png,stimsday1details/newperson15.png,stimsday1details/new15.png,stimsday1details/cn11.png,stimsday1details/ct11.png,stimsday1details/n11.png,stimsday1details/t11.png,0,3,3,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.349129110574722e-05,None,None,533.6660280637443,None,533.6660280637443,None,533.6660280637443,None,535.6492643048987,None,None,535.6492643048987,None,535.6492643048987,None,537.649527833797,None,537.649527833797,None,None,537.649527833797,None,None,539.6540047768503,None,539.6540047768503,None,539.6540047768503,None,541.6496752770618,None,541.6496752770618,None,None,541.6496752770618,None,543.6492042350583,None,None,543.6492042350583,None,543.6492042350583,None,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathA_3.csv,north.png,stims/wedding-9.1a.mp4,stims/wedding-9.1b.mp4,stims/wedding-9.2a.mp4,stims/wedding-9.3a.mp4,stims/wedding-9.4a.mp4,stims/wedding-9.5.mp4,stimsday1details/newegg3.png,stimsday1details/newperson3.png,stimsday1details/gift9.png,stimsday1details/egg9.png,stimsday1details/couple9.png,stimsday1details/new3.png,stimsday1details/n9.png,stimsday1details/t9.png,stimsday1details/cn9.png,stimsday1details/ct9.png,0,4,4,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,545.9161286619492,None,2.7971284547820687,None,555.715836269781,569.9195783929899,569.9330018260516,578.9159026150592,578.9320944850333,595.9152719429694,595.9318977869116,None,618.9323396440595,642.9202844966203,642.9321124786511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathA_3.csv,north.png,stims/wedding-9.1a.mp4,stims/wedding-9.1b.mp4,stims/wedding-9.2a.mp4,stims/wedding-9.3a.mp4,stims/wedding-9.4a.mp4,stims/wedding-9.5.mp4,stimsday1details/newegg3.png,stimsday1details/newperson3.png,stimsday1details/gift9.png,stimsday1details/egg9.png,stimsday1details/couple9.png,stimsday1details/new3.png,stimsday1details/n9.png,stimsday1details/t9.png,stimsday1details/cn9.png,stimsday1details/ct9.png,0,4,4,2,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathA_3.csv,north.png,stims/wedding-9.1a.mp4,stims/wedding-9.1b.mp4,stims/wedding-9.2a.mp4,stims/wedding-9.3a.mp4,stims/wedding-9.4a.mp4,stims/wedding-9.5.mp4,stimsday1details/newegg3.png,stimsday1details/newperson3.png,stimsday1details/gift9.png,stimsday1details/egg9.png,stimsday1details/couple9.png,stimsday1details/new3.png,stimsday1details/n9.png,stimsday1details/t9.png,stimsday1details/cn9.png,stimsday1details/ct9.png,0,4,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.174886271357536e-05,None,None,660.6647904859856,None,660.6647904859856,None,660.6647904859856,None,662.6645182427019,None,None,662.6645182427019,None,662.6645182427019,None,664.6652963608503,None,664.6652963608503,None,None,664.6652963608503,None,None,666.66952656582,None,666.66952656582,None,666.66952656582,None,668.6653039599769,None,668.6653039599769,None,None,668.6653039599769,None,670.6644913959317,None,None,670.6644913959317,None,670.6644913959317,None,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathB_2.csv,north.png,stims/wedding-8.1a.mp4,stims/wedding-8.1b.mp4,stims/wedding-8.2b.mp4,stims/wedding-8.3b.mp4,stims/wedding-8.4b.mp4,stims/wedding-8.5.mp4,stimsday1details/newpainting2.png,stimsday1details/newperson14.png,stimsday1details/new14.png,stimsday1details/painting8.png,stimsday1details/couple8.png,stimsday1details/gift8.png,stimsday1details/n8.png,stimsday1details/t8.png,stimsday1details/cn8.png,stimsday1details/ct8.png,0,5,5,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,672.9319528928027,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathB_2.csv,north.png,stims/wedding-8.1a.mp4,stims/wedding-8.1b.mp4,stims/wedding-8.2b.mp4,stims/wedding-8.3b.mp4,stims/wedding-8.4b.mp4,stims/wedding-8.5.mp4,stimsday1details/newpainting2.png,stimsday1details/newperson14.png,stimsday1details/new14.png,stimsday1details/painting8.png,stimsday1details/couple8.png,stimsday1details/gift8.png,stimsday1details/n8.png,stimsday1details/t8.png,stimsday1details/cn8.png,stimsday1details/ct8.png,0,5,5,4,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7034495207481086,None,685.6143648368306,699.9180159680545,699.9315040316433,708.914444796741,708.9315942768008,None,725.934982183855,729.9134560530074,729.9310296820477,None,752.9188572326675,756.9180802907795,756.9301658687182,None,780.92978918273,None,"['1', '2', '2']",724.9313147850335,729.9134560530074,"['2', '2']","[2.584176563192159, 4.084307539276779]",751.9356412510388,756.9180802907795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.469044357072562, 4.256283297203481, 4.7839992749504745]",001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
videoBlock_schemaN_pathB_2.csv,north.png,stims/wedding-8.1a.mp4,stims/wedding-8.1b.mp4,stims/wedding-8.2b.mp4,stims/wedding-8.3b.mp4,stims/wedding-8.4b.mp4,stims/wedding-8.5.mp4,stimsday1details/newpainting2.png,stimsday1details/newperson14.png,stimsday1details/new14.png,stimsday1details/painting8.png,stimsday1details/couple8.png,stimsday1details/gift8.png,stimsday1details/n8.png,stimsday1details/t8.png,stimsday1details/cn8.png,stimsday1details/ct8.png,0,5,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.405474126338959e-05,None,None,795.4627778748982,None,795.4627778748982,None,795.4627778748982,None,797.4636548650451,None,None,797.4636548650451,None,797.4636548650451,None,799.4632108337246,None,799.4632108337246,None,None,799.4632108337246,None,None,801.4628424430266,None,801.4628424430266,None,801.4628424430266,None,803.468039968051,None,803.468039968051,None,None,803.468039968051,None,805.4625372579321,None,None,805.4625372579321,None,805.4625372579321,None,,001,33,2019_Dec_12_1739,Block1,3.1.2,60.33614815103727,
