condsFile,northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,QeggPainting1,Qcharacter1,Qgift1,QeggPainting2,Qcharacter2,Qgift2,Qname1,Qtheme1,Qname2,Qtheme2,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,image_2.started,image_2.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,image.started,image.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,reveal.started,reveal.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,northorsouth2.started,northorsouth2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.097932399250567,None,g,0.887758242432028,8.097932399250567,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.997989304363728,None,equal,23.218641308601946,8.997989304363728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathB_6.csv,south.png,stims/wedding-37.1a.mp4,stims/wedding-37.1b.mp4,stims/wedding-37.2b.mp4,stims/wedding-37.3a.mp4,stims/wedding-37.4b.mp4,stims/wedding-37.5.mp4,stimsday1details/painting37.png,stimsday1details/couple37.png,stimsday1details/gift37.png,stimsday1details/newpainting12.png,stimsday1details/newperson24.png,stimsday1details/new24.png,stimsday1details/n37.png,stimsday1details/t37.png,stimsday1details/cn37.png,stimsday1details/ct37.png,0,0,0,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,32.249529257416725,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathB_6.csv,south.png,stims/wedding-37.1a.mp4,stims/wedding-37.1b.mp4,stims/wedding-37.2b.mp4,stims/wedding-37.3a.mp4,stims/wedding-37.4b.mp4,stims/wedding-37.5.mp4,stimsday1details/painting37.png,stimsday1details/couple37.png,stimsday1details/gift37.png,stimsday1details/newpainting12.png,stimsday1details/newperson24.png,stimsday1details/new24.png,stimsday1details/n37.png,stimsday1details/t37.png,stimsday1details/cn37.png,stimsday1details/ct37.png,0,0,0,5,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5492033632472157,None,44.04807632835582,None,67.01392955612391,None,76.01381845818833,None,93.01360391639173,96.9968834570609,97.01361465221271,None,120.01325799198821,123.99658638518304,124.01320902211592,None,148.01290371501818,None,['1'],[2.0620787139050663],92.01361659215763,96.9968834570609,['2'],[2.535422574263066],119.01328651141375,123.99658638518304,44.04807632835582,44.04807632835582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathB_6.csv,south.png,stims/wedding-37.1a.mp4,stims/wedding-37.1b.mp4,stims/wedding-37.2b.mp4,stims/wedding-37.3a.mp4,stims/wedding-37.4b.mp4,stims/wedding-37.5.mp4,stimsday1details/painting37.png,stimsday1details/couple37.png,stimsday1details/gift37.png,stimsday1details/newpainting12.png,stimsday1details/newperson24.png,stimsday1details/new24.png,stimsday1details/n37.png,stimsday1details/t37.png,stimsday1details/cn37.png,stimsday1details/ct37.png,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.597784623503685e-05,None,1,0.9518934427760541,162.57938644336537,None,162.57938644336537,None,162.57938644336537,None,164.57935800403357,None,1,0.5354010909795761,164.57935800403357,None,164.57935800403357,None,166.57933396706358,None,166.57933396706358,None,1,0.6020277459174395,166.57933396706358,None,1,0.8017304581589997,168.57931170612574,None,168.57931170612574,None,168.57931170612574,None,170.579283232335,None,170.579283232335,None,1,0.5518636740744114,170.579283232335,None,172.5792561871931,None,2,0.385480894241482,172.5792561871931,None,172.5792561871931,None,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathB_5.csv,south.png,stims/wedding-31.1a.mp4,stims/wedding-31.1b.mp4,stims/wedding-31.2b.mp4,stims/wedding-31.3a.mp4,stims/wedding-31.4b.mp4,stims/wedding-31.5.mp4,stimsday1details/painting31.png,stimsday1details/couple31.png,stimsday1details/gift31.png,stimsday1details/newpainting11.png,stimsday1details/newperson23.png,stimsday1details/new23.png,stimsday1details/cn31.png,stimsday1details/ct31.png,stimsday1details/n31.png,stimsday1details/t31.png,0,1,1,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,174.76256571896374,None,2.806127571966499,None,184.06244919029996,206.76215320639312,206.77882925327867,215.76204053126276,215.77871048310772,None,232.77849247213453,255.7615369032137,255.7781418650411,279.76123082404956,279.7778914300725,None,184.06244919029996,184.06244919029996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathB_5.csv,south.png,stims/wedding-31.1a.mp4,stims/wedding-31.1b.mp4,stims/wedding-31.2b.mp4,stims/wedding-31.3a.mp4,stims/wedding-31.4b.mp4,stims/wedding-31.5.mp4,stimsday1details/painting31.png,stimsday1details/couple31.png,stimsday1details/gift31.png,stimsday1details/newpainting11.png,stimsday1details/newperson23.png,stimsday1details/new23.png,stimsday1details/cn31.png,stimsday1details/ct31.png,stimsday1details/n31.png,stimsday1details/t31.png,0,1,1,4,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathB_5.csv,south.png,stims/wedding-31.1a.mp4,stims/wedding-31.1b.mp4,stims/wedding-31.2b.mp4,stims/wedding-31.3a.mp4,stims/wedding-31.4b.mp4,stims/wedding-31.5.mp4,stimsday1details/painting31.png,stimsday1details/couple31.png,stimsday1details/gift31.png,stimsday1details/newpainting11.png,stimsday1details/newperson23.png,stimsday1details/new23.png,stimsday1details/cn31.png,stimsday1details/ct31.png,stimsday1details/n31.png,stimsday1details/t31.png,0,1,1,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4017954021692276e-05,None,2,0.5002851709723473,296.8610786530189,None,296.8610786530189,None,296.8610786530189,None,298.84432916902006,None,1,0.45185901410877705,298.84432916902006,None,298.84432916902006,None,300.8442350961268,None,300.8442350961268,None,1,1.8518800418823957,300.8442350961268,None,2,1.568761421367526,302.84427894605324,None,302.84427894605324,None,302.84427894605324,None,304.84418753534555,None,304.84418753534555,None,1,0.68370500812307,304.84418753534555,None,306.8441632743925,None,2,0.6021603369154036,306.8441632743925,None,306.8441632743925,None,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathA_6.csv,south.png,stims/wedding-30.1a.mp4,stims/wedding-30.1b.mp4,stims/wedding-30.2a.mp4,stims/wedding-30.3b.mp4,stims/wedding-30.4a.mp4,stims/wedding-30.5.mp4,stimsday1details/newegg12.png,stimsday1details/couple30.png,stimsday1details/new12.png,stimsday1details/egg30.png,stimsday1details/newperson12.png,stimsday1details/gift30.png,stimsday1details/n30.png,stimsday1details/t30.png,stimsday1details/cn30.png,stimsday1details/ct30.png,0,2,2,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,309.06087099807337,None,3.096609028056264,None,318.6607444351539,341.06051305215806,341.0771275530569,None,350.0769549412653,367.06013055704534,367.07677308516577,390.0598397459835,390.076521535404,414.0594681832008,414.07620455604047,None,318.6607444351539,318.6607444351539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
videoBlock_schemaS_pathA_6.csv,south.png,stims/wedding-30.1a.mp4,stims/wedding-30.1b.mp4,stims/wedding-30.2a.mp4,stims/wedding-30.3b.mp4,stims/wedding-30.4a.mp4,stims/wedding-30.5.mp4,stimsday1details/newegg12.png,stimsday1details/couple30.png,stimsday1details/new12.png,stimsday1details/egg30.png,stimsday1details/newperson12.png,stimsday1details/gift30.png,stimsday1details/n30.png,stimsday1details/t30.png,stimsday1details/cn30.png,stimsday1details/ct30.png,0,2,2,2,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,33,2019_Dec_12_1824,Block4,3.1.2,60.002294270502,
