Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate
"When a couple from the SOUTH just held a torch together, the most likely next event is:",0,0,0,7,14.37877195,None,None,None,"[(None, 0.0), (0, 0)]",0.185315856,None,None,None,"[(None, 0.0), (0, 0)]",0.185315856,None,None,None,"[(None, 0.0), (0, 0)]",0.185315856,None,None,None,"[(None, 0.0), (0, 0)]",0.185315856,None,100,67.849,"[(None, 0.0), (98, 55.263), (100, 56.265), (100, 67.849)]",0.185315856,None,None,None,"[(None, 0.0), (0, 0)]",0.185315856,None,82.22681556,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
"When a couple from the NORTH just dropped a coin into a bowl, the most likely next event is:",0,1,1,2,82.90959836,None,None,None,"[(None, 0.0), (0, 68.591)]",0.159756678,None,None,None,"[(None, 0.0), (0, 64.305)]",0.159756678,None,0,73.789,"[(None, 0.0), (0, 66.154), (0, 73.789)]",0.159756678,None,None,None,"[(None, 0.0), (0, 71.753)]",0.159756678,None,None,None,"[(None, 0.0), (100, 24.365), (97, 41.033), (93, 41.071), (90, 41.104), (89, 41.135), (87, 41.169), (86, 41.202), (85, 41.236), (84, 41.299), (85, 41.532), (88, 41.569), (91, 41.602), (95, 41.635), (99, 41.668), (100, 41.702)]",0.159756678,None,None,None,"[(None, 0.0), (0, 70.35)]",0.159756678,None,156.7092862,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
"When a couple from the SOUTH just celebrated around a campfire, the most likely next event is:",0,2,2,4,157.3922725,None,0,25.429,"[(None, 0.0), (2, 13.629), (0, 15.03), (0, 25.429)]",0.155876058,None,None,None,"[(None, 0.0), (0, 17.362)]",0.155876058,None,None,None,"[(None, 0.0), (0, 21.994)]",0.155876058,None,None,None,"[(None, 0.0), (99, 11.123), (100, 11.789)]",0.155876058,None,None,None,"[(None, 0.0), (0, 24.057)]",0.155876058,None,None,None,"[(None, 0.0), (0, 20.32)]",0.155876058,None,182.8257724,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,3,3,5,183.5091731,None,0,44.577,"[(None, 0.0), (0, 38.176), (0, 44.577)]",0.157440274,None,None,None,"[(None, 0.0), (0, 39.776)]",0.157440274,None,None,None,"[(None, 0.0), (100, 30.038)]",0.157440274,None,None,None,"[(None, 0.0), (0, 35.404)]",0.157440274,None,None,None,"[(None, 0.0), (0, 43.302)]",0.157440274,None,None,None,"[(None, 0.0), (0, 41.4)]",0.157440274,None,228.0917899,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
"When a couple from the SOUTH just dropped a coin into a bowl, the most likely next event is:",0,4,4,6,228.7747395,None,None,None,"[(None, 0.0), (0, 28.242)]",0.157766083,None,None,None,"[(None, 0.0), (0, 29.742)]",0.157766083,None,0,30.807,"[(None, 0.0), (2, 25.771), (0, 26.872), (0, 30.807)]",0.157766083,None,None,None,"[(None, 0.0), (0, 24.203)]",0.157766083,None,None,None,"[(None, 0.0), (0, 22.799)]",0.157766083,None,None,None,"[(None, 0.0), (100, 19.982)]",0.157766083,None,259.5913352,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
"When a couple from the NORTH just held a torch together, the most likely next event is:",0,5,5,3,260.2736927,None,0,26.41,"[(None, 0.0), (0, 20.111), (0, 26.41)]",0.158033634,None,None,None,"[(None, 0.0), (0, 18.607)]",0.158033634,None,None,None,"[(None, 0.0), (0, 23.107)]",0.158033634,None,None,None,"[(None, 0.0), (0, 24.906)]",0.158033634,None,None,None,"[(None, 0.0), (0, 21.703)]",0.158033634,None,None,None,"[(None, 0.0), (100, 16.865)]",0.158033634,None,286.6905118,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
"When a couple from the NORTH just planted a flower, the most likely next event is:",0,6,6,1,287.373417,None,None,None,"[(None, 0.0), (0, 12.045)]",0.157238001,None,0,22.243,"[(None, 0.0), (0, 15.344), (0, 22.243)]",0.157238001,None,None,None,"[(None, 0.0), (0, 14.042)]",0.157238001,None,None,None,"[(None, 0.0), (100, 8.288)]",0.157238001,None,None,None,"[(None, 0.0), (0, 10.352)]",0.157238001,None,None,None,"[(None, 0.0), (0, 16.736)]",0.157238001,None,309.6240061,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
"When a couple from the NORTH just celebrated around a campfire, the most likely next event is:",0,7,7,0,310.3565532,None,0,18.662,"[(None, 0.0), (0, 14.832), (0, 18.662)]",0.205219093,None,None,None,"[(None, 0.0), (0, 11.494)]",0.205219093,None,None,None,"[(None, 0.0), (100, 7.26)]",0.205219093,None,None,None,"[(None, 0.0), (0, 12.926)]",0.205219093,None,None,None,"[(None, 0.0), (3, 17.021), (0, 17.592)]",0.205219093,None,None,None,"[(None, 0.0), (0, 9.352)]",0.205219093,None,329.023096,None,1,13,2019_Aug_28_1036,schematest,3.1.3,60.56033168
