leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding2.png,stimsday2details/wedding34.png,0,0,0,17,15.514815254000041,None,15.514815254000041,None,l,22.497448607000024,15.514815254000041,None,15.514815254000041,None,38.06165253600011,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding19.png,stimsday2details/wedding6.png,0,1,1,10,39.89520033100007,None,39.89520033100007,None,k,4.131651497999883,39.89520033100007,None,39.89520033100007,None,44.04449550900017,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding20.png,stimsday2details/wedding17.png,0,2,2,1,45.878193807000116,None,45.878193807000116,None,l,2.1476141159996587,45.878193807000116,None,45.878193807000116,None,48.044563369000116,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding29.png,stimsday2details/wedding2.png,0,3,3,18,49.82706799300013,None,49.82706799300013,None,l,4.515820960999918,49.82706799300013,None,49.82706799300013,None,54.36105877700038,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding1.png,stimsday2details/wedding28.png,0,4,4,15,56.17865430500024,None,56.17865430500024,None,k,3.305171456000153,56.17865430500024,None,56.17865430500024,None,59.51104285200017,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding20.png,stimsday2details/wedding38.png,0,5,5,11,61.283420061000015,None,61.283420061000015,None,l,4.723952654999721,61.283420061000015,None,61.283420061000015,None,66.02808077600002,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding2.png,stimsday2details/wedding29.png,0,6,6,7,67.76428741600012,None,67.76428741600012,None,l,4.80588113199974,67.76428741600012,None,67.76428741600012,None,72.59427670700006,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding17.png,stimsday2details/wedding22.png,0,7,7,2,74.36067276700032,None,74.36067276700032,None,k,8.249896106000051,74.36067276700032,None,74.36067276700032,None,82.62781962500003,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding23.png,stimsday2details/wedding19.png,0,8,8,9,84.3944344900001,None,84.3944344900001,None,k,5.222961343999941,84.3944344900001,None,84.3944344900001,None,89.64405503700027,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding28.png,stimsday2details/wedding1.png,0,9,9,4,91.37765935100015,None,91.37765935100015,None,l,7.347018097000273,91.37765935100015,None,91.37765935100015,None,98.74386067500018,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding34.png,stimsday2details/wedding1.png,0,10,10,16,100.47722542500014,None,100.47722542500014,None,k,4.838259314999959,100.47722542500014,None,100.47722542500014,None,105.34415925500025,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding28.png,stimsday2details/wedding22.png,0,11,11,14,107.07677816000023,None,107.07677816000023,None,l,5.496048692999921,107.07677816000023,None,107.07677816000023,None,112.59367980300021,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding29.png,stimsday2details/wedding23.png,0,12,12,8,114.32749162900018,None,114.32749162900018,None,l,2.1978929660003814,114.32749162900018,None,114.32749162900018,None,116.54381183000032,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding34.png,stimsday2details/wedding2.png,0,13,13,6,118.27656298900001,None,118.27656298900001,None,k,1.4778614869997,118.27656298900001,None,118.27656298900001,None,119.77692555000021,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding17.png,stimsday2details/wedding20.png,0,14,14,12,121.512364402,None,121.512364402,None,k,5.9756090109999604,121.512364402,None,121.512364402,None,127.51049335200014,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding23.png,stimsday2details/wedding29.png,0,15,15,19,129.24314271499998,None,129.24314271499998,None,k,8.871938362000037,129.24314271499998,None,129.24314271499998,None,138.1430885990003,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding22.png,stimsday2details/wedding17.png,0,16,16,13,139.8762374390003,None,139.8762374390003,None,l,2.496109384000192,139.8762374390003,None,139.8762374390003,None,142.39368879300036,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding1.png,stimsday2details/wedding34.png,0,17,17,5,144.16031308900028,None,144.16031308900028,None,l,1.736327846000222,144.16031308900028,None,144.16031308900028,None,145.9264842360003,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding19.png,stimsday2details/wedding23.png,0,18,18,20,147.66136462500026,None,147.66136462500026,None,k,5.744026705000124,147.66136462500026,None,147.66136462500026,None,153.42683917600016,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding22.png,stimsday2details/wedding28.png,0,19,19,3,155.1492054090004,None,155.1492054090004,None,k,1.1599956009999914,155.1492054090004,None,155.1492054090004,None,156.32645459900004,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding38.png,stimsday2details/wedding20.png,0,20,20,0,158.05951986900027,None,158.05951986900027,None,k,2.0125151709999045,158.05951986900027,None,158.05951986900027,None,160.09325412900034,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
stimsday2details/wedding6.png,stimsday2details/wedding19.png,0,21,21,21,161.82620023200025,None,161.82620023200025,None,l,5.962568039999951,161.82620023200025,None,161.82620023200025,None,167.81000087400025,None,001,30,2019_Nov_26_1631,sequencetask,3.1.3,60.150129912140976,
