cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,1.5037573640001938,5.771676625008695,None,,,,,,,,,,,,,,,,,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
,,,,,,,,,5.771676625008695,None,7.288160780008184,None,equal,23.341754517998197,7.288160780008184,None,,,,,,,,,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C20.png,0,0,0,5,,,,,,,,,,,,,30.688027233001776,None,space,66.8506037999905,30.688027233001776,None,30.688027233001776,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C38.png,0,1,1,11,,,,,,,,,,,,,97.70401453500381,None,space,34.55088055599481,97.70401453500381,None,97.70401453500381,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C2.png,0,2,2,1,,,,,,,,,,,,,132.42029395099962,None,space,53.79979258599633,132.42029395099962,None,132.42029395099962,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C23.png,0,3,3,7,,,,,,,,,,,,,186.38550581800519,None,space,46.61803733599663,186.38550581800519,None,186.38550581800519,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C34.png,0,4,4,10,,,,,,,,,,,,,233.18574230599916,None,space,53.08344688199577,233.18574230599916,None,233.18574230599916,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C1.png,0,5,5,0,,,,,,,,,,,,,286.451762170007,None,space,73.83813865800039,286.451762170007,None,286.451762170007,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C17.png,0,6,6,3,,,,,,,,,,,,,360.4496730079991,None,space,47.134838729994954,360.4496730079991,None,360.4496730079991,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C22.png,0,7,7,6,,,,,,,,,,,,,407.74989093600016,None,space,67.0175981529901,407.74989093600016,None,407.74989093600016,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C29.png,0,8,8,9,,,,,,,,,,,,,474.9324689329951,None,space,55.488042769997264,474.9324689329951,None,474.9324689329951,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C6.png,0,9,9,2,,,,,,,,,,,,,530.5814725969976,None,space,57.10603463600273,530.5814725969976,None,530.5814725969976,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C28.png,0,10,10,8,,,,,,,,,,,,,587.8471110899991,None,space,66.94235173100606,587.8471110899991,None,587.8471110899991,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
stimsday2details/C19.png,0,11,11,4,,,,,,,,,,,,,654.9684980169986,None,space,54.35046317099477,654.9684980169986,None,654.9684980169986,None,001,5,2019_Jul_16_1008,recall,3.1.2,59.64091730260172,
