leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding38.png,stimsday2details/wedding6.png,0,0,0,8,29.711424766999926,None,29.711424766999926,None,k,5.761447135000026,29.711424766999926,None,29.711424766999926,None,35.49705189499991,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding34.png,stimsday2details/wedding1.png,0,1,1,6,37.332454681999934,None,37.332454681999934,None,k,6.390727512000012,37.332454681999934,None,37.332454681999934,None,43.74710279300007,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding20.png,stimsday2details/wedding6.png,0,2,2,20,45.530339897999966,None,45.530339897999966,None,l,3.734067168000138,45.530339897999966,None,45.530339897999966,None,49.29694293900002,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding22.png,stimsday2details/wedding19.png,0,3,3,15,51.11346595100008,None,51.11346595100008,None,l,5.79931461000001,51.11346595100008,None,51.11346595100008,None,56.9307327009999,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding6.png,stimsday2details/wedding38.png,0,4,4,19,58.663651530999914,None,58.663651530999914,None,l,5.568268445000058,58.663651530999914,None,58.663651530999914,None,64.26341874800005,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding28.png,stimsday2details/wedding2.png,0,5,5,12,66.08167405099994,None,66.08167405099994,None,l,3.123006712000006,66.08167405099994,None,66.08167405099994,None,69.23018523799988,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding38.png,stimsday2details/wedding1.png,0,6,6,18,70.964441782,None,70.964441782,None,k,3.9055709379999826,70.964441782,None,70.964441782,None,74.89678607299993,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding1.png,stimsday2details/wedding34.png,0,7,7,17,76.63171107099993,None,76.63171107099993,None,l,15.585277785999779,76.63171107099993,None,76.63171107099993,None,92.24572079599989,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding20.png,stimsday2details/wedding17.png,0,8,8,10,94.03108752399999,None,94.03108752399999,None,l,4.595674701999997,94.03108752399999,None,94.03108752399999,None,98.64642860100003,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
stimsday2details/wedding29.png,stimsday2details/wedding19.png,0,9,9,3,100.43046565999998,None,100.43046565999998,None,k,4.489030292999814,100.43046565999998,None,100.43046565999998,None,104.94635706899999,None,001,5,2019_Jul_16_1033,sequencetask,3.1.3,59.810096245742905,
