Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate
"When a couple from the NORTH just dropped a coin into a bowl, the most likely next event is:",0,0,0,2,16.03574678,None,None,None,"[(None, 0.0), (0, 0)]",0.182156188,None,None,None,"[(None, 0.0), (0, 0)]",0.182156188,None,None,None,"[(None, 0.0), (0, 0)]",0.182156188,None,None,None,"[(None, 0.0), (0, 0)]",0.182156188,None,10,99.437,"[(None, 0.0), (9, 83.007), (11, 85.308), (10, 86.626), (10, 99.437)]",0.182156188,None,None,None,"[(None, 0.0), (90, 78.521)]",0.182156188,None,115.4680774,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
"When a couple from the SOUTH just celebrated around a campfire, the most likely next event is:",0,1,1,4,116.1689065,None,None,None,"[(None, 0.0), (0, 0)]",0.170502117,None,None,None,"[(None, 0.0), (0, 0)]",0.170502117,None,25,19.826,"[(None, 0.0), (25, 14.741), (25, 19.826)]",0.170502117,None,None,None,"[(None, 0.0), (75, 10.573)]",0.170502117,None,None,None,"[(None, 0.0), (0, 0)]",0.170502117,None,None,None,"[(None, 0.0), (0, 0)]",0.170502117,None,136.0014213,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
"When a couple from the NORTH just celebrated around a campfire, the most likely next event is:",0,2,2,0,136.684507,None,None,None,"[(None, 0.0), (0, 0)]",0.155272594,None,None,None,"[(None, 0.0), (0, 0)]",0.155272594,None,None,None,"[(None, 0.0), (0, 0)]",0.155272594,None,100,29.723,"[(None, 0.0), (100, 10.656), (100, 29.723)]",0.155272594,None,None,None,"[(None, 0.0), (0, 0)]",0.155272594,None,None,None,"[(None, 0.0), (0, 0)]",0.155272594,None,166.4174862,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,3,3,5,167.1015526,None,None,None,"[(None, 0.0), (0, 0)]",0.155689255,None,None,None,"[(None, 0.0), (0, 0)]",0.155689255,None,100,18.876,"[(None, 0.0), (100, 12.707), (100, 18.876)]",0.155689255,None,None,None,"[(None, 0.0), (0, 0)]",0.155689255,None,None,None,"[(None, 0.0), (0, 0)]",0.155689255,None,None,None,"[(None, 0.0), (0, 0)]",0.155689255,None,185.9842727,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
"When a couple from the SOUTH just held a torch together, the most likely next event is:",0,4,4,7,186.6676054,None,None,None,"[(None, 0.0), (0, 0)]",0.158651601,None,None,None,"[(None, 0.0), (0, 0)]",0.158651601,None,None,None,"[(None, 0.0), (0, 0)]",0.158651601,None,None,None,"[(None, 0.0), (0, 0)]",0.158651601,None,None,None,"[(None, 0.0), (91, 9.216), (89, 10.6), (90, 13.199)]",0.158651601,None,10,19.182,"[(None, 0.0), (10, 16.964), (10, 19.182)]",0.158651601,None,205.8673752,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
"When a couple from the NORTH just planted a flower, the most likely next event is:",0,5,5,1,206.550534,None,None,None,"[(None, 0.0), (0, 0)]",0.153840052,None,None,None,"[(None, 0.0), (0, 0)]",0.153840052,None,50,24.028,"[(None, 0.0), (51, 19.41), (50, 22.561), (50, 24.028)]",0.153840052,None,None,None,"[(None, 0.0), (50, 13.691)]",0.153840052,None,None,None,"[(None, 0.0), (0, 0)]",0.153840052,None,None,None,"[(None, 0.0), (0, 0)]",0.153840052,None,230.5828554,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
"When a couple from the SOUTH just dropped a coin into a bowl, the most likely next event is:",0,6,6,6,231.2691503,None,None,None,"[(None, 0.0), (0, 0)]",0.161491149,None,None,None,"[(None, 0.0), (0, 0)]",0.161491149,None,None,None,"[(None, 0.0), (0, 0)]",0.161491149,None,None,None,"[(None, 0.0), (0, 0)]",0.161491149,None,None,None,"[(None, 0.0), (41, 27.646), (40, 28.88)]",0.161491149,None,60,33.276,"[(None, 0.0), (60, 32.042), (60, 33.276)]",0.161491149,None,264.5669943,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
"When a couple from the NORTH just held a torch together, the most likely next event is:",0,7,7,3,265.2518849,None,None,None,"[(None, 0.0), (0, 0)]",0.161645047,None,None,None,"[(None, 0.0), (0, 0)]",0.161645047,None,None,None,"[(None, 0.0), (0, 0)]",0.161645047,None,None,None,"[(None, 0.0), (0, 0)]",0.161645047,None,100,26.162,"[(None, 0.0), (100, 25.128), (100, 26.162)]",0.161645047,None,None,None,"[(None, 0.0), (0, 0)]",0.161645047,None,291.4326914,None,1,5,2019_Jul_16_1027,schematest,3.1.3,59.66533606
