27.8064 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1440, 900]. Using actual size
28.5610 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x137930be0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x137916eb8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([2880, 1800]), stereo=False, units='norm', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.5611 	EXP 	window1: recordFrameIntervals = False
28.7599 	EXP 	window1: recordFrameIntervals = True
28.9435 	EXP 	window1: recordFrameIntervals = False
29.1705 	EXP 	Created leftimageLoc = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='leftimageLoc', opacity=1.0, ori=0.0, pos=array([-0.5,  0. ]), size=array([0.87, 1.  ]), texRes=128, units='norm', win=Window(...))
29.1720 	EXP 	Created rightimageLoc = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='rightimageLoc', opacity=1.0, ori=0.0, pos=array([0.5, 0. ]), size=array([0.87, 1.  ]), texRes=128, units='norm', win=Window(...))
29.2733 	EXP 	Created Q = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Q', opacity=1.0, ori=0, pos=array([0. , 0.5]), rgb=array([255., 255., 255.]), text='Which one came first?', units='norm', win=Window(...), wrapWidth=1)
29.2759 	EXP 	Created ITIfixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='ITIfixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
29.2867 	EXP 	Imported subj5_day2_sequence.csv as conditions, 22 conditions, 2 params
29.2870 	EXP 	Created sequence: random, trialTypes=22, nReps=1, seed=None
29.2872 	EXP 	New trial (rep=0, index=0): OrderedDict([('leftimage', 'stimsday2details/wedding38.png'), ('rightimage', 'stimsday2details/wedding6.png')])
29.7114 	EXP 	leftimageLoc: image = 'stimsday2details/wedding38.png'
29.7114 	EXP 	rightimageLoc: image = 'stimsday2details/wedding6.png'
29.7114 	EXP 	leftimageLoc: autoDraw = True
29.7114 	EXP 	rightimageLoc: autoDraw = True
29.7114 	EXP 	Q: autoDraw = True
35.4895 	DATA 	Keypress: k
35.4971 	EXP 	leftimageLoc: autoDraw = False
35.4971 	EXP 	rightimageLoc: autoDraw = False
35.4971 	EXP 	Q: autoDraw = False
35.4971 	EXP 	ITIfixation: autoDraw = True
36.9825 	EXP 	New trial (rep=0, index=1): OrderedDict([('leftimage', 'stimsday2details/wedding34.png'), ('rightimage', 'stimsday2details/wedding1.png')])
37.3325 	EXP 	ITIfixation: autoDraw = False
37.3325 	EXP 	ITIfixation: autoDraw = False
37.3325 	EXP 	leftimageLoc: image = 'stimsday2details/wedding34.png'
37.3325 	EXP 	rightimageLoc: image = 'stimsday2details/wedding1.png'
37.3325 	EXP 	leftimageLoc: autoDraw = True
37.3325 	EXP 	rightimageLoc: autoDraw = True
37.3325 	EXP 	Q: autoDraw = True
43.7360 	DATA 	Keypress: k
43.7471 	EXP 	leftimageLoc: autoDraw = False
43.7471 	EXP 	rightimageLoc: autoDraw = False
43.7471 	EXP 	Q: autoDraw = False
43.7471 	EXP 	ITIfixation: autoDraw = True
45.2323 	EXP 	New trial (rep=0, index=2): OrderedDict([('leftimage', 'stimsday2details/wedding20.png'), ('rightimage', 'stimsday2details/wedding6.png')])
45.5303 	EXP 	ITIfixation: autoDraw = False
45.5303 	EXP 	ITIfixation: autoDraw = False
45.5303 	EXP 	leftimageLoc: image = 'stimsday2details/wedding20.png'
45.5303 	EXP 	rightimageLoc: image = 'stimsday2details/wedding6.png'
45.5303 	EXP 	leftimageLoc: autoDraw = True
45.5303 	EXP 	rightimageLoc: autoDraw = True
45.5303 	EXP 	Q: autoDraw = True
49.2917 	DATA 	Keypress: l
49.2969 	EXP 	leftimageLoc: autoDraw = False
49.2969 	EXP 	rightimageLoc: autoDraw = False
49.2969 	EXP 	Q: autoDraw = False
49.2969 	EXP 	ITIfixation: autoDraw = True
50.7822 	EXP 	New trial (rep=0, index=3): OrderedDict([('leftimage', 'stimsday2details/wedding22.png'), ('rightimage', 'stimsday2details/wedding19.png')])
51.1135 	EXP 	ITIfixation: autoDraw = False
51.1135 	EXP 	ITIfixation: autoDraw = False
51.1135 	EXP 	leftimageLoc: image = 'stimsday2details/wedding22.png'
51.1135 	EXP 	rightimageLoc: image = 'stimsday2details/wedding19.png'
51.1135 	EXP 	leftimageLoc: autoDraw = True
51.1135 	EXP 	rightimageLoc: autoDraw = True
51.1135 	EXP 	Q: autoDraw = True
56.9177 	DATA 	Keypress: l
56.9307 	EXP 	leftimageLoc: autoDraw = False
56.9307 	EXP 	rightimageLoc: autoDraw = False
56.9307 	EXP 	Q: autoDraw = False
56.9307 	EXP 	ITIfixation: autoDraw = True
58.4151 	EXP 	New trial (rep=0, index=4): OrderedDict([('leftimage', 'stimsday2details/wedding6.png'), ('rightimage', 'stimsday2details/wedding38.png')])
58.6637 	EXP 	ITIfixation: autoDraw = False
58.6637 	EXP 	ITIfixation: autoDraw = False
58.6637 	EXP 	leftimageLoc: image = 'stimsday2details/wedding6.png'
58.6637 	EXP 	rightimageLoc: image = 'stimsday2details/wedding38.png'
58.6637 	EXP 	leftimageLoc: autoDraw = True
58.6637 	EXP 	rightimageLoc: autoDraw = True
58.6637 	EXP 	Q: autoDraw = True
64.2539 	DATA 	Keypress: l
64.2634 	EXP 	leftimageLoc: autoDraw = False
64.2634 	EXP 	rightimageLoc: autoDraw = False
64.2634 	EXP 	Q: autoDraw = False
64.2634 	EXP 	ITIfixation: autoDraw = True
65.7487 	EXP 	New trial (rep=0, index=5): OrderedDict([('leftimage', 'stimsday2details/wedding28.png'), ('rightimage', 'stimsday2details/wedding2.png')])
66.0817 	EXP 	ITIfixation: autoDraw = False
66.0817 	EXP 	ITIfixation: autoDraw = False
66.0817 	EXP 	leftimageLoc: image = 'stimsday2details/wedding28.png'
66.0817 	EXP 	rightimageLoc: image = 'stimsday2details/wedding2.png'
66.0817 	EXP 	leftimageLoc: autoDraw = True
66.0817 	EXP 	rightimageLoc: autoDraw = True
66.0817 	EXP 	Q: autoDraw = True
69.2176 	DATA 	Keypress: l
69.2302 	EXP 	leftimageLoc: autoDraw = False
69.2302 	EXP 	rightimageLoc: autoDraw = False
69.2302 	EXP 	Q: autoDraw = False
69.2302 	EXP 	ITIfixation: autoDraw = True
70.7151 	EXP 	New trial (rep=0, index=6): OrderedDict([('leftimage', 'stimsday2details/wedding38.png'), ('rightimage', 'stimsday2details/wedding1.png')])
70.9644 	EXP 	ITIfixation: autoDraw = False
70.9644 	EXP 	ITIfixation: autoDraw = False
70.9644 	EXP 	leftimageLoc: image = 'stimsday2details/wedding38.png'
70.9644 	EXP 	rightimageLoc: image = 'stimsday2details/wedding1.png'
70.9644 	EXP 	leftimageLoc: autoDraw = True
70.9644 	EXP 	rightimageLoc: autoDraw = True
70.9644 	EXP 	Q: autoDraw = True
74.8857 	DATA 	Keypress: k
74.8968 	EXP 	leftimageLoc: autoDraw = False
74.8968 	EXP 	rightimageLoc: autoDraw = False
74.8968 	EXP 	Q: autoDraw = False
74.8968 	EXP 	ITIfixation: autoDraw = True
76.3816 	EXP 	New trial (rep=0, index=7): OrderedDict([('leftimage', 'stimsday2details/wedding1.png'), ('rightimage', 'stimsday2details/wedding34.png')])
76.6317 	EXP 	ITIfixation: autoDraw = False
76.6317 	EXP 	ITIfixation: autoDraw = False
76.6317 	EXP 	leftimageLoc: image = 'stimsday2details/wedding1.png'
76.6317 	EXP 	rightimageLoc: image = 'stimsday2details/wedding34.png'
76.6317 	EXP 	leftimageLoc: autoDraw = True
76.6317 	EXP 	rightimageLoc: autoDraw = True
76.6317 	EXP 	Q: autoDraw = True
92.2365 	DATA 	Keypress: l
92.2457 	EXP 	leftimageLoc: autoDraw = False
92.2457 	EXP 	rightimageLoc: autoDraw = False
92.2457 	EXP 	Q: autoDraw = False
92.2457 	EXP 	ITIfixation: autoDraw = True
93.7314 	EXP 	New trial (rep=0, index=8): OrderedDict([('leftimage', 'stimsday2details/wedding20.png'), ('rightimage', 'stimsday2details/wedding17.png')])
94.0311 	EXP 	ITIfixation: autoDraw = False
94.0311 	EXP 	ITIfixation: autoDraw = False
94.0311 	EXP 	leftimageLoc: image = 'stimsday2details/wedding20.png'
94.0311 	EXP 	rightimageLoc: image = 'stimsday2details/wedding17.png'
94.0311 	EXP 	leftimageLoc: autoDraw = True
94.0311 	EXP 	rightimageLoc: autoDraw = True
94.0311 	EXP 	Q: autoDraw = True
98.6331 	DATA 	Keypress: l
98.6464 	EXP 	leftimageLoc: autoDraw = False
98.6464 	EXP 	rightimageLoc: autoDraw = False
98.6464 	EXP 	Q: autoDraw = False
98.6464 	EXP 	ITIfixation: autoDraw = True
100.1314 	EXP 	New trial (rep=0, index=9): OrderedDict([('leftimage', 'stimsday2details/wedding29.png'), ('rightimage', 'stimsday2details/wedding19.png')])
100.4305 	EXP 	ITIfixation: autoDraw = False
100.4305 	EXP 	ITIfixation: autoDraw = False
100.4305 	EXP 	leftimageLoc: image = 'stimsday2details/wedding29.png'
100.4305 	EXP 	rightimageLoc: image = 'stimsday2details/wedding19.png'
100.4305 	EXP 	leftimageLoc: autoDraw = True
100.4305 	EXP 	rightimageLoc: autoDraw = True
100.4305 	EXP 	Q: autoDraw = True
104.9363 	DATA 	Keypress: k
104.9464 	EXP 	leftimageLoc: autoDraw = False
104.9464 	EXP 	rightimageLoc: autoDraw = False
104.9464 	EXP 	Q: autoDraw = False
104.9464 	EXP 	ITIfixation: autoDraw = True
106.4312 	EXP 	New trial (rep=0, index=10): OrderedDict([('leftimage', 'stimsday2details/wedding29.png'), ('rightimage', 'stimsday2details/wedding28.png')])
106.6792 	EXP 	ITIfixation: autoDraw = False
106.6792 	EXP 	ITIfixation: autoDraw = False
106.6792 	EXP 	leftimageLoc: image = 'stimsday2details/wedding29.png'
106.6792 	EXP 	rightimageLoc: image = 'stimsday2details/wedding28.png'
106.6792 	EXP 	leftimageLoc: autoDraw = True
106.6792 	EXP 	rightimageLoc: autoDraw = True
106.6792 	EXP 	Q: autoDraw = True
112.3507 	DATA 	Keypress: l
112.3629 	EXP 	leftimageLoc: autoDraw = False
112.3629 	EXP 	rightimageLoc: autoDraw = False
112.3629 	EXP 	Q: autoDraw = False
112.3629 	EXP 	ITIfixation: autoDraw = True
113.8477 	EXP 	New trial (rep=0, index=11): OrderedDict([('leftimage', 'stimsday2details/wedding6.png'), ('rightimage', 'stimsday2details/wedding20.png')])
114.0960 	EXP 	ITIfixation: autoDraw = False
114.0960 	EXP 	ITIfixation: autoDraw = False
114.0960 	EXP 	leftimageLoc: image = 'stimsday2details/wedding6.png'
114.0960 	EXP 	rightimageLoc: image = 'stimsday2details/wedding20.png'
114.0960 	EXP 	leftimageLoc: autoDraw = True
114.0960 	EXP 	rightimageLoc: autoDraw = True
114.0960 	EXP 	Q: autoDraw = True
116.8864 	DATA 	Keypress: k
116.8958 	EXP 	leftimageLoc: autoDraw = False
116.8958 	EXP 	rightimageLoc: autoDraw = False
116.8958 	EXP 	Q: autoDraw = False
116.8958 	EXP 	ITIfixation: autoDraw = True
118.3811 	EXP 	New trial (rep=0, index=12): OrderedDict([('leftimage', 'stimsday2details/wedding2.png'), ('rightimage', 'stimsday2details/wedding28.png')])
118.6296 	EXP 	ITIfixation: autoDraw = False
118.6296 	EXP 	ITIfixation: autoDraw = False
118.6296 	EXP 	leftimageLoc: image = 'stimsday2details/wedding2.png'
118.6296 	EXP 	rightimageLoc: image = 'stimsday2details/wedding28.png'
118.6296 	EXP 	leftimageLoc: autoDraw = True
118.6296 	EXP 	rightimageLoc: autoDraw = True
118.6296 	EXP 	Q: autoDraw = True
132.1839 	DATA 	Keypress: k
132.1961 	EXP 	leftimageLoc: autoDraw = False
132.1961 	EXP 	rightimageLoc: autoDraw = False
132.1961 	EXP 	Q: autoDraw = False
132.1961 	EXP 	ITIfixation: autoDraw = True
133.6809 	EXP 	New trial (rep=0, index=13): OrderedDict([('leftimage', 'stimsday2details/wedding28.png'), ('rightimage', 'stimsday2details/wedding29.png')])
133.9291 	EXP 	ITIfixation: autoDraw = False
133.9291 	EXP 	ITIfixation: autoDraw = False
133.9291 	EXP 	leftimageLoc: image = 'stimsday2details/wedding28.png'
133.9291 	EXP 	rightimageLoc: image = 'stimsday2details/wedding29.png'
133.9291 	EXP 	leftimageLoc: autoDraw = True
133.9291 	EXP 	rightimageLoc: autoDraw = True
