northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,n,ISI7.started_mean,ISI7.started_raw,ISI7.started_std,ISI7.stopped_raw,Qcharacter.keys_raw,Qcharacter.rt_mean,Qcharacter.rt_raw,Qcharacter.rt_std,Qcharacter.started_mean,Qcharacter.started_raw,Qcharacter.started_std,Qcharacter.stopped_raw,character1.started_mean,character1.started_raw,character1.started_std,character1.stopped_raw,character2.started_mean,character2.started_raw,character2.started_std,character2.stopped_raw,eggPainting1.started_mean,eggPainting1.started_raw,eggPainting1.started_std,eggPainting1.stopped_raw,eggPainting2.started_mean,eggPainting2.started_raw,eggPainting2.started_std,eggPainting2.stopped_raw,eggPaintingQresp.keys_raw,eggPaintingQresp.rt_mean,eggPaintingQresp.rt_raw,eggPaintingQresp.rt_std,eggPaintingQresp.started_mean,eggPaintingQresp.started_raw,eggPaintingQresp.started_std,eggPaintingQresp.stopped_raw,gift1.started_mean,gift1.started_raw,gift1.started_std,gift1.stopped_raw,gift2.started_mean,gift2.started_raw,gift2.started_std,gift2.stopped_raw,giftQresp.keys_raw,giftQresp.rt_mean,giftQresp.rt_raw,giftQresp.rt_std,giftQresp.started_mean,giftQresp.started_raw,giftQresp.started_std,giftQresp.stopped_raw,nameQ1.started_mean,nameQ1.started_raw,nameQ1.started_std,nameQ1.stopped_raw,nameQ2.started_mean,nameQ2.started_raw,nameQ2.started_std,nameQ2.stopped_raw,nameQresp.keys_raw,nameQresp.rt_mean,nameQresp.rt_raw,nameQresp.rt_std,nameQresp.started_mean,nameQresp.started_raw,nameQresp.started_std,nameQresp.stopped_raw,northOrSouthQ.keys_raw,northOrSouthQ.rt_mean,northOrSouthQ.rt_raw,northOrSouthQ.rt_std,northOrSouthQ.started_mean,northOrSouthQ.started_raw,northOrSouthQ.started_std,northOrSouthQ.stopped_raw,northorsouth1.started_mean,northorsouth1.started_raw,northorsouth1.started_std,northorsouth1.stopped_raw,northorsouth2.started_mean,northorsouth2.started_raw,northorsouth2.started_std,northorsouth2.stopped_raw,themeQ1.started_mean,themeQ1.started_raw,themeQ1.started_std,themeQ1.stopped_raw,themeQ2.started_mean,themeQ2.started_raw,themeQ2.started_std,themeQ2.stopped_raw,themeQresp.keys_raw,themeQresp.rt_mean,themeQresp.rt_raw,themeQresp.rt_std,themeQresp.started_mean,themeQresp.started_raw,themeQresp.started_std,themeQresp.stopped_raw,order
south.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2a.mp4,stims/wedding-29.3b.mp4,stims/wedding-29.4a.mp4,stims/wedding-29.5.mp4,stimsday2details/egg29.png,stimsday2details/newegg13.png,stimsday2details/couple29.png,stimsday2details/newperson25.png,stimsday2details/gift29.png,stimsday2details/new25.png,stimsday2details/cn29.png,stimsday2details/n29.png,stimsday2details/t29.png,stimsday2details/ct29.png,1.0,2.4520792067050934e-05,2.4520792067050934e-05,0.0,,'1',0.7010567784309387,0.7010567784309387,0.0,173.14126586914062,173.14126586914062,0.0,,173.14126586914062,173.14126586914062,0.0,,173.14126586914062,173.14126586914062,0.0,,171.1413116455078,171.1413116455078,0.0,,171.1413116455078,171.1413116455078,0.0,,'1',0.7354727983474731,0.7354727983474731,0.0,171.1413116455078,171.1413116455078,0.0,,177.14117431640625,177.14117431640625,0.0,,177.14117431640625,177.14117431640625,0.0,,'1',0.7701951861381531,0.7701951861381531,0.0,177.14117431640625,177.14117431640625,0.0,,169.15695190429688,169.15695190429688,0.0,,169.15695190429688,169.15695190429688,0.0,,'2',1.102807641029358,1.102807641029358,0.0,169.15695190429688,169.15695190429688,0.0,,'2',0.7231684327125549,0.7231684327125549,0.0,179.14002990722656,179.14002990722656,0.0,,179.14002990722656,179.14002990722656,0.0,,179.14002990722656,179.14002990722656,0.0,,175.1400909423828,175.1400909423828,0.0,,175.1400909423828,175.1400909423828,0.0,,'1',0.8688861131668091,0.8688861131668091,0.0,175.1400909423828,175.1400909423828,0.0,,0.0
north.png,stims/wedding-34.1a.mp4,stims/wedding-34.1b.mp4,stims/wedding-34.2a.mp4,stims/wedding-34.3a.mp4,stims/wedding-34.4a.mp4,stims/wedding-34.5.mp4,stimsday2details/egg34.png,stimsday2details/newegg14.png,stimsday2details/newperson26.png,stimsday2details/couple34.png,stimsday2details/new26.png,stimsday2details/gift34.png,stimsday2details/cn34.png,stimsday2details/n34.png,stimsday2details/t34.png,stimsday2details/ct34.png,1.0,3.3416785299777985e-05,3.3416785299777985e-05,0.0,,'2',0.8232117295265198,0.8232117295265198,0.0,316.50537109375,316.50537109375,0.0,,316.50537109375,316.50537109375,0.0,,316.50537109375,316.50537109375,0.0,,314.505126953125,314.505126953125,0.0,,314.505126953125,314.505126953125,0.0,,'1',0.7527211904525757,0.7527211904525757,0.0,314.505126953125,314.505126953125,0.0,,320.5054016113281,320.5054016113281,0.0,,320.5054016113281,320.5054016113281,0.0,,'2',0.9019029140472412,0.9019029140472412,0.0,320.5054016113281,320.5054016113281,0.0,,312.5127258300781,312.5127258300781,0.0,,312.5127258300781,312.5127258300781,0.0,,'2',1.1610724925994873,1.1610724925994873,0.0,312.5127258300781,312.5127258300781,0.0,,'1',0.6365724205970764,0.6365724205970764,0.0,322.5050964355469,322.5050964355469,0.0,,322.5050964355469,322.5050964355469,0.0,,322.5050964355469,322.5050964355469,0.0,,318.5051574707031,318.5051574707031,0.0,,318.5051574707031,318.5051574707031,0.0,,'1',0.8515400886535645,0.8515400886535645,0.0,318.5051574707031,318.5051574707031,0.0,,1.0
north.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2a.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4a.mp4,stims/wedding-17.5.mp4,stimsday2details/newegg15.png,stimsday2details/egg17.png,stimsday2details/newperson27.png,stimsday2details/couple17.png,stimsday2details/new27.png,stimsday2details/gift17.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/t17.png,stimsday2details/ct17.png,1.0,3.9647798985242844e-05,3.9647798985242844e-05,0.0,,'2',0.9643007516860962,0.9643007516860962,0.0,460.2747802734375,460.2747802734375,0.0,,460.2747802734375,460.2747802734375,0.0,,460.2747802734375,460.2747802734375,0.0,,458.2698974609375,458.2698974609375,0.0,,458.2698974609375,458.2698974609375,0.0,,'2',0.8568345308303833,0.8568345308303833,0.0,458.2698974609375,458.2698974609375,0.0,,464.2703857421875,464.2703857421875,0.0,,464.2703857421875,464.2703857421875,0.0,,'2',0.939289391040802,0.939289391040802,0.0,464.2703857421875,464.2703857421875,0.0,,456.2716979980469,456.2716979980469,0.0,,456.2716979980469,456.2716979980469,0.0,,'1',0.6719321012496948,0.6719321012496948,0.0,456.2716979980469,456.2716979980469,0.0,,'1',0.501136302947998,0.501136302947998,0.0,466.2711181640625,466.2711181640625,0.0,,466.2711181640625,466.2711181640625,0.0,,466.2711181640625,466.2711181640625,0.0,,462.2709045410156,462.2709045410156,0.0,,462.2709045410156,462.2709045410156,0.0,,'1',0.8223318457603455,0.8223318457603455,0.0,462.2709045410156,462.2709045410156,0.0,,2.0
south.png,stims/wedding-20.1a.mp4,stims/wedding-20.1b.mp4,stims/wedding-20.2b.mp4,stims/wedding-20.3a.mp4,stims/wedding-20.4b.mp4,stims/wedding-20.5.mp4,stimsday2details/painting20.png,stimsday2details/newpainting13.png,stimsday2details/couple20.png,stimsday2details/newperson28.png,stimsday2details/gift20.png,stimsday2details/new28.png,stimsday2details/n20.png,stimsday2details/cn20.png,stimsday2details/ct20.png,stimsday2details/t20.png,1.0,3.697909414768219e-05,3.697909414768219e-05,0.0,,'1',0.7340049147605896,0.7340049147605896,0.0,603.0523071289062,603.0523071289062,0.0,,603.0523071289062,603.0523071289062,0.0,,603.0523071289062,603.0523071289062,0.0,,601.0523071289062,601.0523071289062,0.0,,601.0523071289062,601.0523071289062,0.0,,'1',0.905754566192627,0.905754566192627,0.0,601.0523071289062,601.0523071289062,0.0,,607.05126953125,607.05126953125,0.0,,607.05126953125,607.05126953125,0.0,,'1',0.7739694118499756,0.7739694118499756,0.0,607.05126953125,607.05126953125,0.0,,599.0564575195312,599.0564575195312,0.0,,599.0564575195312,599.0564575195312,0.0,,'1',1.0634033679962158,1.0634033679962158,0.0,599.0564575195312,599.0564575195312,0.0,,'2',0.5847034454345703,0.5847034454345703,0.0,609.0513305664062,609.0513305664062,0.0,,609.0513305664062,609.0513305664062,0.0,,609.0513305664062,609.0513305664062,0.0,,605.0524291992188,605.0524291992188,0.0,,605.0524291992188,605.0524291992188,0.0,,'2',1.35122549533844,1.35122549533844,0.0,605.0524291992188,605.0524291992188,0.0,,3.0
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3a.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/painting2.png,stimsday2details/newpainting14.png,stimsday2details/couple2.png,stimsday2details/newperson29.png,stimsday2details/gift2.png,stimsday2details/new29.png,stimsday2details/n2.png,stimsday2details/cn2.png,stimsday2details/ct2.png,stimsday2details/t2.png,1.0,3.343820571899414e-05,3.343820571899414e-05,0.0,,'1',0.8628535866737366,0.8628535866737366,0.0,747.0703125,747.0703125,0.0,,747.0703125,747.0703125,0.0,,747.0703125,747.0703125,0.0,,745.0662841796875,745.0662841796875,0.0,,745.0662841796875,745.0662841796875,0.0,,'1',0.7523518204689026,0.7523518204689026,0.0,745.0662841796875,745.0662841796875,0.0,,751.0665893554688,751.0665893554688,0.0,,751.0665893554688,751.0665893554688,0.0,,'1',0.7682352662086487,0.7682352662086487,0.0,751.0665893554688,751.0665893554688,0.0,,743.0711059570312,743.0711059570312,0.0,,743.0711059570312,743.0711059570312,0.0,,'1',0.7639027833938599,0.7639027833938599,0.0,743.0711059570312,743.0711059570312,0.0,,'2',0.9524639844894409,0.9524639844894409,0.0,753.066650390625,753.066650390625,0.0,,753.066650390625,753.066650390625,0.0,,753.066650390625,753.066650390625,0.0,,749.0663452148438,749.0663452148438,0.0,,749.0663452148438,749.0663452148438,0.0,,'2',1.4363752603530884,1.4363752603530884,0.0,749.0663452148438,749.0663452148438,0.0,,4.0
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2b.mp4,stims/wedding-19.3b.mp4,stims/wedding-19.4b.mp4,stims/wedding-19.5.mp4,stimsday2details/newpainting15.png,stimsday2details/painting19.png,stimsday2details/newperson30.png,stimsday2details/couple19.png,stimsday2details/gift19.png,stimsday2details/new30.png,stimsday2details/n19.png,stimsday2details/cn19.png,stimsday2details/ct19.png,stimsday2details/t19.png,1.0,3.274576738476753e-05,3.274576738476753e-05,0.0,,'2',0.8549971580505371,0.8549971580505371,0.0,891.649169921875,891.649169921875,0.0,,891.649169921875,891.649169921875,0.0,,891.649169921875,891.649169921875,0.0,,889.6483154296875,889.6483154296875,0.0,,889.6483154296875,889.6483154296875,0.0,,'2',0.8908860087394714,0.8908860087394714,0.0,889.6483154296875,889.6483154296875,0.0,,895.65234375,895.65234375,0.0,,895.65234375,895.65234375,0.0,,'1',0.6851370930671692,0.6851370930671692,0.0,895.65234375,895.65234375,0.0,,887.6488647460938,887.6488647460938,0.0,,887.6488647460938,887.6488647460938,0.0,,'1',1.1679548025131226,1.1679548025131226,0.0,887.6488647460938,887.6488647460938,0.0,,'1',0.6168119311332703,0.6168119311332703,0.0,897.6478881835938,897.6478881835938,0.0,,897.6478881835938,897.6478881835938,0.0,,897.6478881835938,897.6478881835938,0.0,,893.6528930664062,893.6528930664062,0.0,,893.6528930664062,893.6528930664062,0.0,,'2',0.9649347066879272,0.9649347066879272,0.0,893.6528930664062,893.6528930664062,0.0,,5.0
north.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2a.mp4,stims/wedding-23.3a.mp4,stims/wedding-23.4a.mp4,stims/wedding-23.5.mp4,stimsday2details/egg23.png,stimsday2details/newegg16.png,stimsday2details/couple23.png,stimsday2details/newperson31.png,stimsday2details/gift23.png,stimsday2details/new31.png,stimsday2details/cn23.png,stimsday2details/n23.png,stimsday2details/ct23.png,stimsday2details/t23.png,1.0,2.506328746676445e-05,2.506328746676445e-05,0.0,,'1',1.0907113552093506,1.0907113552093506,0.0,1036.59619140625,1036.59619140625,0.0,,1036.59619140625,1036.59619140625,0.0,,1036.59619140625,1036.59619140625,0.0,,1034.6014404296875,1034.6014404296875,0.0,,1034.6014404296875,1034.6014404296875,0.0,,'1',0.6189762949943542,0.6189762949943542,0.0,1034.6014404296875,1034.6014404296875,0.0,,1040.595947265625,1040.595947265625,0.0,,1040.595947265625,1040.595947265625,0.0,,'1',0.603171706199646,0.603171706199646,0.0,1040.595947265625,1040.595947265625,0.0,,1032.6134033203125,1032.6134033203125,0.0,,1032.6134033203125,1032.6134033203125,0.0,,'2',1.2024550437927246,1.2024550437927246,0.0,1032.6134033203125,1032.6134033203125,0.0,,'1',0.7024247646331787,0.7024247646331787,0.0,1042.596923828125,1042.596923828125,0.0,,1042.596923828125,1042.596923828125,0.0,,1042.596923828125,1042.596923828125,0.0,,1038.59619140625,1038.59619140625,0.0,,1038.59619140625,1038.59619140625,0.0,,'2',1.05246901512146,1.05246901512146,0.0,1038.59619140625,1038.59619140625,0.0,,6.0
south.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3b.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/egg38.png,stimsday2details/newegg17.png,stimsday2details/couple38.png,stimsday2details/newperson32.png,stimsday2details/gift38.png,stimsday2details/new32.png,stimsday2details/n38.png,stimsday2details/cn38.png,stimsday2details/ct38.png,stimsday2details/t38.png,1.0,5.2247196435928345e-05,5.2247196435928345e-05,0.0,,'1',0.7633827328681946,0.7633827328681946,0.0,1180.966796875,1180.966796875,0.0,,1180.966796875,1180.966796875,0.0,,1180.966796875,1180.966796875,0.0,,1178.962158203125,1178.962158203125,0.0,,1178.962158203125,1178.962158203125,0.0,,'1',0.7515501379966736,0.7515501379966736,0.0,1178.962158203125,1178.962158203125,0.0,,1184.9619140625,1184.9619140625,0.0,,1184.9619140625,1184.9619140625,0.0,,'1',0.6229445338249207,0.6229445338249207,0.0,1184.9619140625,1184.9619140625,0.0,,1176.978515625,1176.978515625,0.0,,1176.978515625,1176.978515625,0.0,,'1',0.8503989577293396,0.8503989577293396,0.0,1176.978515625,1176.978515625,0.0,,'2',0.5493146777153015,0.5493146777153015,0.0,1186.9617919921875,1186.9617919921875,0.0,,1186.9617919921875,1186.9617919921875,0.0,,1186.9617919921875,1186.9617919921875,0.0,,1182.9619140625,1182.9619140625,0.0,,1182.9619140625,1182.9619140625,0.0,,'2',0.9353078007698059,0.9353078007698059,0.0,1182.9619140625,1182.9619140625,0.0,,7.0
south.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3b.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg6.png,stimsday2details/couple6.png,stimsday2details/newperson33.png,stimsday2details/new33.png,stimsday2details/gift6.png,stimsday2details/cn6.png,stimsday2details/n6.png,stimsday2details/ct6.png,stimsday2details/t6.png,1.0,2.6425346732139587e-05,2.6425346732139587e-05,0.0,,'1',1.1059818267822266,1.1059818267822266,0.0,1325.575927734375,1325.575927734375,0.0,,1325.575927734375,1325.575927734375,0.0,,1325.575927734375,1325.575927734375,0.0,,1323.5928955078125,1323.5928955078125,0.0,,1323.5928955078125,1323.5928955078125,0.0,,'2',1.0228774547576904,1.0228774547576904,0.0,1323.5928955078125,1323.5928955078125,0.0,,1329.5755615234375,1329.5755615234375,0.0,,1329.5755615234375,1329.5755615234375,0.0,,'2',0.9029587507247925,0.9029587507247925,0.0,1329.5755615234375,1329.5755615234375,0.0,,1321.60009765625,1321.60009765625,0.0,,1321.60009765625,1321.60009765625,0.0,,'2',1.0445927381515503,1.0445927381515503,0.0,1321.60009765625,1321.60009765625,0.0,,'2',0.8002918362617493,0.8002918362617493,0.0,1331.5765380859375,1331.5765380859375,0.0,,1331.5765380859375,1331.5765380859375,0.0,,1331.5765380859375,1331.5765380859375,0.0,,1327.57568359375,1327.57568359375,0.0,,1327.57568359375,1327.57568359375,0.0,,'2',1.0018621683120728,1.0018621683120728,0.0,1327.57568359375,1327.57568359375,0.0,,8.0
north.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2b.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4b.mp4,stims/wedding-28.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting28.png,stimsday2details/couple28.png,stimsday2details/newperson34.png,stimsday2details/new34.png,stimsday2details/gift28.png,stimsday2details/cn28.png,stimsday2details/n28.png,stimsday2details/ct28.png,stimsday2details/t28.png,1.0,3.9408914744853973e-05,3.9408914744853973e-05,0.0,,'1',1.08376944065094,1.08376944065094,0.0,1470.4085693359375,1470.4085693359375,0.0,,1470.4085693359375,1470.4085693359375,0.0,,1470.4085693359375,1470.4085693359375,0.0,,1468.4114990234375,1468.4114990234375,0.0,,1468.4114990234375,1468.4114990234375,0.0,,'2',0.9696793556213379,0.9696793556213379,0.0,1468.4114990234375,1468.4114990234375,0.0,,1474.4078369140625,1474.4078369140625,0.0,,1474.4078369140625,1474.4078369140625,0.0,,'2',0.8514344692230225,0.8514344692230225,0.0,1474.4078369140625,1474.4078369140625,0.0,,1466.424072265625,1466.424072265625,0.0,,1466.424072265625,1466.424072265625,0.0,,,,,,1466.424072265625,1466.424072265625,0.0,,'1',1.089036464691162,1.089036464691162,0.0,1476.407958984375,1476.407958984375,0.0,,1476.407958984375,1476.407958984375,0.0,,1476.407958984375,1476.407958984375,0.0,,1472.4083251953125,1472.4083251953125,0.0,,1472.4083251953125,1472.4083251953125,0.0,,'2',0.951042652130127,0.951042652130127,0.0,1472.4083251953125,1472.4083251953125,0.0,,9.0
