cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.3197410670109093,6.0992616740986705,None,,,,,,,,,,,,,,,,,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
,,,,,,,,,6.0992616740986705,None,6.4315897999331355,None,equal,17.51962620066479,6.4315897999331355,None,,,,,,,,,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C1.png,0,0,0,0,,,,,,,,,,,,,23.998671372886747,None,space,32.1059564310126,23.998671372886747,None,23.998671372886747,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C2.png,0,1,1,1,,,,,,,,,,,,,56.28101303894073,None,space,29.522886395920068,56.28101303894073,None,56.28101303894073,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C34.png,0,2,2,10,,,,,,,,,,,,,85.96423095511273,None,space,28.268350190948695,85.96423095511273,None,85.96423095511273,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C23.png,0,3,3,7,,,,,,,,,,,,,114.39761563297361,None,space,25.020784457679838,114.39761563297361,None,114.39761563297361,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C6.png,0,4,4,2,,,,,,,,,,,,,139.5804562610574,None,space,39.20655917795375,139.5804562610574,None,139.5804562610574,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C29.png,0,5,5,9,,,,,,,,,,,,,178.96395704289898,None,space,18.80138087598607,178.96395704289898,None,178.96395704289898,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C28.png,0,6,6,8,,,,,,,,,,,,,197.92929481202736,None,space,21.9902082150802,197.92929481202736,None,197.92929481202736,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C20.png,0,7,7,5,,,,,,,,,,,,,220.0799232479185,None,space,21.684289758093655,220.0799232479185,None,220.0799232479185,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C17.png,0,8,8,3,,,,,,,,,,,,,241.92967398511246,None,space,22.40594783704728,241.92967398511246,None,241.92967398511246,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C38.png,0,9,9,11,,,,,,,,,,,,,264.51170871173963,None,space,28.210712536703795,264.51170871173963,None,264.51170871173963,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C19.png,0,10,10,4,,,,,,,,,,,,,292.882518901024,None,space,17.850852492265403,292.882518901024,None,292.882518901024,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
stimsday2details/C22.png,0,11,11,6,,,,,,,,,,,,,310.89524713670835,None,space,25.4375621099025,310.89524713670835,None,310.89524713670835,None,001,32,2019_Dec_06_1642,recall,3.1.2,60.00042468609998,
