leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding1.png,stimsday2details/wedding28.png,0,0,0,20,10.518382500000143,None,10.518382500000143,None,k,8.922292978000087,10.518382500000143,None,10.518382500000143,None,19.49071747500011,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding1.png,stimsday2details/wedding22.png,0,1,1,10,21.274010131000068,None,21.274010131000068,None,k,1.8656584360001034,21.274010131000068,None,21.274010131000068,None,23.171855834000098,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding23.png,stimsday2details/wedding38.png,0,2,2,6,24.972890718000144,None,24.972890718000144,None,l,3.2952142399999502,24.972890718000144,None,24.972890718000144,None,28.289272278,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding34.png,stimsday2details/wedding29.png,0,3,3,11,30.110805892000144,None,30.110805892000144,None,l,1.8474823029998788,30.110805892000144,None,30.110805892000144,None,31.98927957800015,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding29.png,stimsday2details/wedding34.png,0,4,4,0,33.73985164700002,None,33.73985164700002,None,k,1.342493857999898,33.73985164700002,None,33.73985164700002,None,35.106177658000206,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding20.png,stimsday2details/wedding2.png,0,5,5,3,36.938986817000114,None,36.938986817000114,None,l,3.9179315819999374,36.938986817000114,None,36.938986817000114,None,40.88936008100018,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding6.png,stimsday2details/wedding38.png,0,6,6,18,42.659866155000145,None,42.659866155000145,None,k,2.8662496629999623,42.659866155000145,None,42.659866155000145,None,45.55592524000008,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding38.png,stimsday2details/wedding6.png,0,7,7,7,47.27584778100004,None,47.27584778100004,None,l,2.9060262010000315,47.27584778100004,None,47.27584778100004,None,50.20579997200002,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding19.png,stimsday2details/wedding2.png,0,8,8,15,51.98923057700017,None,51.98923057700017,None,l,1.6781653629998345,51.98923057700017,None,51.98923057700017,None,53.68934399800014,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding6.png,stimsday2details/wedding28.png,0,9,9,8,55.42251430900001,None,55.42251430900001,None,k,1.4617423170000166,55.42251430900001,None,55.42251430900001,None,56.90623009900014,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding38.png,stimsday2details/wedding23.png,0,10,10,17,58.62731623900004,None,58.62731623900004,None,l,2.784618021999904,58.62731623900004,None,58.62731623900004,None,61.43868542300015,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding20.png,stimsday2details/wedding17.png,0,11,11,13,63.22249308200003,None,63.22249308200003,None,k,3.651482044999966,63.22249308200003,None,63.22249308200003,None,66.90547781200007,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
stimsday2details/wedding17.png,stimsday2details/wedding34.png,0,12,12,12,68.64029540200022,None,68.64029540200022,None,k,6.040071330000046,68.64029540200022,None,68.64029540200022,None,74.70566415000008,None,001,32,2019_Dec_06_1658,sequencetask,3.1.3,60.13998519738666,
