cue,n,cueImage.started_mean,cueImage.started_raw,cueImage.started_std,cueImage.stopped_raw,keyToMoveOn.keys_raw,keyToMoveOn.rt_mean,keyToMoveOn.rt_raw,keyToMoveOn.rt_std,keyToMoveOn.started_mean,keyToMoveOn.started_raw,keyToMoveOn.started_std,keyToMoveOn.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
stimsday2details/C1.png,1.0,228.92019653320312,228.92019653320312,0.0,,'space',43.55156707763672,43.55156707763672,0.0,228.92019653320312,228.92019653320312,0.0,,228.92019653320312,228.92019653320312,0.0,,5.0
stimsday2details/C2.png,1.0,272.6363220214844,272.6363220214844,0.0,,'space',37.18318176269531,37.18318176269531,0.0,272.6363220214844,272.6363220214844,0.0,,272.6363220214844,272.6363220214844,0.0,,6.0
stimsday2details/C6.png,1.0,122.5547866821289,122.5547866821289,0.0,,'space',31.30182647705078,31.30182647705078,0.0,122.5547866821289,122.5547866821289,0.0,,122.5547866821289,122.5547866821289,0.0,,2.0
stimsday2details/C17.png,1.0,449.6507873535156,449.6507873535156,0.0,,'space',33.251773834228516,33.251773834228516,0.0,449.6507873535156,449.6507873535156,0.0,,449.6507873535156,449.6507873535156,0.0,,10.0
stimsday2details/C19.png,1.0,84.1552505493164,84.1552505493164,0.0,,'space',38.23508071899414,38.23508071899414,0.0,84.1552505493164,84.1552505493164,0.0,,84.1552505493164,84.1552505493164,0.0,,1.0
stimsday2details/C20.png,1.0,26.0226993560791,26.0226993560791,0.0,,'space',57.96805953979492,57.96805953979492,0.0,26.0226993560791,26.0226993560791,0.0,,26.0226993560791,26.0226993560791,0.0,,0.0
stimsday2details/C22.png,1.0,309.9691162109375,309.9691162109375,0.0,,'space',53.751182556152344,53.751182556152344,0.0,309.9691162109375,309.9691162109375,0.0,,309.9691162109375,309.9691162109375,0.0,,7.0
stimsday2details/C23.png,1.0,363.8851318359375,363.8851318359375,0.0,,'space',31.618574142456055,31.618574142456055,0.0,363.8851318359375,363.8851318359375,0.0,,363.8851318359375,363.8851318359375,0.0,,8.0
stimsday2details/C28.png,1.0,154.02105712890625,154.02105712890625,0.0,,'space',48.001487731933594,48.001487731933594,0.0,154.02105712890625,154.02105712890625,0.0,,154.02105712890625,154.02105712890625,0.0,,3.0
stimsday2details/C29.png,1.0,395.6680603027344,395.6680603027344,0.0,,'space',53.818363189697266,53.818363189697266,0.0,395.6680603027344,395.6680603027344,0.0,,395.6680603027344,395.6680603027344,0.0,,9.0
stimsday2details/C34.png,1.0,483.0670471191406,483.0670471191406,0.0,,'space',71.56791687011719,71.56791687011719,0.0,483.0670471191406,483.0670471191406,0.0,,483.0670471191406,483.0670471191406,0.0,,11.0
stimsday2details/C38.png,1.0,202.18711853027344,202.18711853027344,0.0,,'space',26.56875228881836,26.56875228881836,0.0,202.18711853027344,202.18711853027344,0.0,,202.18711853027344,202.18711853027344,0.0,,4.0

extraInfo
session,001
participant,41
date,2020_Jan_22_1411
expName,recall
psychopyVersion,3.1.2
frameRate,59.999026262171895
