1.8523 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
117.4583 	DATA 	Keypress: equal
118.9582 	DATA 	Keypress: equal
120.4583 	DATA 	Keypress: equal
121.9583 	DATA 	Keypress: equal
122.3899 	DATA 	Keypress: space
122.5374 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C6.png')])
122.5548 	EXP 	cueImage: autoDraw = False
122.5548 	EXP 	text: autoDraw = False
122.5548 	EXP 	cueImage: image = 'stimsday2details/C6.png'
122.5548 	EXP 	cueImage: autoDraw = True
122.5548 	EXP 	text: autoDraw = True
123.4581 	DATA 	Keypress: equal
124.9585 	DATA 	Keypress: equal
126.4582 	DATA 	Keypress: equal
127.9581 	DATA 	Keypress: equal
129.4584 	DATA 	Keypress: equal
130.9581 	DATA 	Keypress: equal
132.4567 	DATA 	Keypress: equal
133.9564 	DATA 	Keypress: equal
135.4569 	DATA 	Keypress: equal
136.9564 	DATA 	Keypress: equal
138.4564 	DATA 	Keypress: equal
139.9564 	DATA 	Keypress: equal
141.4567 	DATA 	Keypress: equal
142.9564 	DATA 	Keypress: equal
144.4566 	DATA 	Keypress: equal
145.9567 	DATA 	Keypress: equal
147.4567 	DATA 	Keypress: equal
148.9568 	DATA 	Keypress: equal
150.4567 	DATA 	Keypress: equal
151.9564 	DATA 	Keypress: equal
153.4566 	DATA 	Keypress: equal
153.8561 	DATA 	Keypress: space
154.0038 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C28.png')])
154.0211 	EXP 	cueImage: autoDraw = False
154.0211 	EXP 	text: autoDraw = False
154.0211 	EXP 	cueImage: image = 'stimsday2details/C28.png'
154.0211 	EXP 	cueImage: autoDraw = True
154.0211 	EXP 	text: autoDraw = True
154.9566 	DATA 	Keypress: equal
156.4563 	DATA 	Keypress: equal
157.9561 	DATA 	Keypress: equal
159.4562 	DATA 	Keypress: equal
160.9561 	DATA 	Keypress: equal
162.4561 	DATA 	Keypress: equal
163.9561 	DATA 	Keypress: equal
165.4561 	DATA 	Keypress: equal
166.9560 	DATA 	Keypress: equal
168.4562 	DATA 	Keypress: equal
169.9560 	DATA 	Keypress: equal
171.4560 	DATA 	Keypress: equal
172.9560 	DATA 	Keypress: equal
174.4560 	DATA 	Keypress: equal
175.9560 	DATA 	Keypress: equal
177.4560 	DATA 	Keypress: equal
178.9559 	DATA 	Keypress: equal
180.4559 	DATA 	Keypress: equal
181.9559 	DATA 	Keypress: equal
183.4559 	DATA 	Keypress: equal
184.9559 	DATA 	Keypress: equal
186.4559 	DATA 	Keypress: equal
187.9559 	DATA 	Keypress: equal
189.4558 	DATA 	Keypress: equal
190.9558 	DATA 	Keypress: equal
192.4558 	DATA 	Keypress: equal
193.9559 	DATA 	Keypress: equal
195.4557 	DATA 	Keypress: equal
196.9557 	DATA 	Keypress: equal
198.4558 	DATA 	Keypress: equal
199.9559 	DATA 	Keypress: equal
201.4557 	DATA 	Keypress: equal
202.0221 	DATA 	Keypress: space
202.1622 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C38.png')])
202.1871 	EXP 	cueImage: autoDraw = False
202.1871 	EXP 	text: autoDraw = False
202.1871 	EXP 	cueImage: image = 'stimsday2details/C38.png'
202.1871 	EXP 	cueImage: autoDraw = True
202.1871 	EXP 	text: autoDraw = True
202.9556 	DATA 	Keypress: equal
204.4559 	DATA 	Keypress: equal
205.9560 	DATA 	Keypress: equal
207.4556 	DATA 	Keypress: equal
208.9556 	DATA 	Keypress: equal
210.4555 	DATA 	Keypress: equal
211.9556 	DATA 	Keypress: equal
213.4555 	DATA 	Keypress: equal
214.9554 	DATA 	Keypress: equal
216.4555 	DATA 	Keypress: equal
217.9554 	DATA 	Keypress: equal
219.4553 	DATA 	Keypress: equal
220.9554 	DATA 	Keypress: equal
222.4554 	DATA 	Keypress: equal
223.9554 	DATA 	Keypress: equal
225.4553 	DATA 	Keypress: equal
226.9554 	DATA 	Keypress: equal
228.4555 	DATA 	Keypress: equal
228.7554 	DATA 	Keypress: space
228.8935 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C1.png')])
228.9202 	EXP 	cueImage: autoDraw = False
228.9202 	EXP 	text: autoDraw = False
228.9202 	EXP 	cueImage: image = 'stimsday2details/C1.png'
228.9202 	EXP 	cueImage: autoDraw = True
228.9202 	EXP 	text: autoDraw = True
229.9554 	DATA 	Keypress: equal
231.4552 	DATA 	Keypress: equal
232.9553 	DATA 	Keypress: equal
234.4553 	DATA 	Keypress: equal
235.9555 	DATA 	Keypress: equal
237.4553 	DATA 	Keypress: equal
238.9552 	DATA 	Keypress: equal
240.4552 	DATA 	Keypress: equal
241.9551 	DATA 	Keypress: equal
243.4551 	DATA 	Keypress: equal
244.9551 	DATA 	Keypress: equal
246.4551 	DATA 	Keypress: equal
247.9553 	DATA 	Keypress: equal
249.4550 	DATA 	Keypress: equal
250.9551 	DATA 	Keypress: equal
252.4552 	DATA 	Keypress: equal
253.9550 	DATA 	Keypress: equal
255.4550 	DATA 	Keypress: equal
256.9550 	DATA 	Keypress: equal
258.4550 	DATA 	Keypress: equal
259.9551 	DATA 	Keypress: equal
261.4549 	DATA 	Keypress: equal
262.9549 	DATA 	Keypress: equal
264.4551 	DATA 	Keypress: equal
265.9549 	DATA 	Keypress: equal
267.4548 	DATA 	Keypress: equal
268.9549 	DATA 	Keypress: equal
270.4548 	DATA 	Keypress: equal
271.9549 	DATA 	Keypress: equal
272.4713 	DATA 	Keypress: space
272.6201 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C2.png')])
272.6363 	EXP 	cueImage: autoDraw = False
272.6363 	EXP 	text: autoDraw = False
272.6363 	EXP 	cueImage: image = 'stimsday2details/C2.png'
272.6363 	EXP 	cueImage: autoDraw = True
272.6363 	EXP 	text: autoDraw = True
273.4548 	DATA 	Keypress: equal
274.9548 	DATA 	Keypress: equal
276.4547 	DATA 	Keypress: equal
277.9548 	DATA 	Keypress: equal
279.4547 	DATA 	Keypress: equal
280.9547 	DATA 	Keypress: equal
282.4549 	DATA 	Keypress: equal
283.9547 	DATA 	Keypress: equal
285.4546 	DATA 	Keypress: equal
286.9546 	DATA 	Keypress: equal
288.4547 	DATA 	Keypress: equal
289.9545 	DATA 	Keypress: equal
291.4546 	DATA 	Keypress: equal
292.9546 	DATA 	Keypress: equal
294.4546 	DATA 	Keypress: equal
295.9545 	DATA 	Keypress: equal
297.4544 	DATA 	Keypress: equal
298.9545 	DATA 	Keypress: equal
300.4545 	DATA 	Keypress: equal
301.9545 	DATA 	Keypress: equal
303.4543 	DATA 	Keypress: equal
304.9543 	DATA 	Keypress: equal
306.4544 	DATA 	Keypress: equal
307.9544 	DATA 	Keypress: equal
309.4543 	DATA 	Keypress: equal
309.8064 	DATA 	Keypress: space
309.9508 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C22.png')])
309.9691 	EXP 	cueImage: autoDraw = False
309.9691 	EXP 	text: autoDraw = False
309.9691 	EXP 	cueImage: image = 'stimsday2details/C22.png'
309.9691 	EXP 	cueImage: autoDraw = True
309.9691 	EXP 	text: autoDraw = True
310.9543 	DATA 	Keypress: equal
312.4543 	DATA 	Keypress: equal
313.9543 	DATA 	Keypress: equal
315.4545 	DATA 	Keypress: equal
316.9543 	DATA 	Keypress: equal
318.4543 	DATA 	Keypress: equal
319.9542 	DATA 	Keypress: equal
321.4542 	DATA 	Keypress: equal
322.9543 	DATA 	Keypress: equal
324.4541 	DATA 	Keypress: equal
325.9542 	DATA 	Keypress: equal
327.4544 	DATA 	Keypress: equal
328.9541 	DATA 	Keypress: equal
330.4540 	DATA 	Keypress: equal
331.9540 	DATA 	Keypress: equal
333.4543 	DATA 	Keypress: equal
334.9542 	DATA 	Keypress: equal
336.4540 	DATA 	Keypress: equal
337.9540 	DATA 	Keypress: equal
339.4542 	DATA 	Keypress: equal
340.9539 	DATA 	Keypress: equal
342.4539 	DATA 	Keypress: equal
343.9540 	DATA 	Keypress: equal
345.4539 	DATA 	Keypress: equal
346.9541 	DATA 	Keypress: equal
348.4539 	DATA 	Keypress: equal
349.9537 	DATA 	Keypress: equal
351.4541 	DATA 	Keypress: equal
352.9538 	DATA 	Keypress: equal
354.4537 	DATA 	Keypress: equal
355.9538 	DATA 	Keypress: equal
357.4537 	DATA 	Keypress: equal
358.9539 	DATA 	Keypress: equal
360.4537 	DATA 	Keypress: equal
361.9537 	DATA 	Keypress: equal
363.4536 	DATA 	Keypress: equal
363.7199 	DATA 	Keypress: space
363.8678 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C23.png')])
363.8851 	EXP 	cueImage: autoDraw = False
363.8851 	EXP 	text: autoDraw = False
363.8851 	EXP 	cueImage: image = 'stimsday2details/C23.png'
363.8851 	EXP 	cueImage: autoDraw = True
363.8851 	EXP 	text: autoDraw = True
364.9536 	DATA 	Keypress: equal
366.4536 	DATA 	Keypress: equal
367.9539 	DATA 	Keypress: equal
369.4537 	DATA 	Keypress: equal
370.9536 	DATA 	Keypress: equal
372.4537 	DATA 	Keypress: equal
373.9536 	DATA 	Keypress: equal
375.4535 	DATA 	Keypress: equal
376.9534 	DATA 	Keypress: equal
378.4534 	DATA 	Keypress: equal
379.9535 	DATA 	Keypress: equal
381.4534 	DATA 	Keypress: equal
382.9534 	DATA 	Keypress: equal
384.4534 	DATA 	Keypress: equal
385.9533 	DATA 	Keypress: equal
387.4534 	DATA 	Keypress: equal
388.9534 	DATA 	Keypress: equal
390.4533 	DATA 	Keypress: equal
391.9535 	DATA 	Keypress: equal
393.4534 	DATA 	Keypress: equal
394.9533 	DATA 	Keypress: equal
395.5032 	DATA 	Keypress: space
395.6527 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C29.png')])
395.6681 	EXP 	cueImage: autoDraw = False
395.6681 	EXP 	text: autoDraw = False
395.6681 	EXP 	cueImage: image = 'stimsday2details/C29.png'
395.6681 	EXP 	cueImage: autoDraw = True
395.6681 	EXP 	text: autoDraw = True
396.4532 	DATA 	Keypress: equal
397.9533 	DATA 	Keypress: equal
399.4532 	DATA 	Keypress: equal
400.9536 	DATA 	Keypress: equal
402.4532 	DATA 	Keypress: equal
403.9532 	DATA 	Keypress: equal
405.4532 	DATA 	Keypress: equal
406.9531 	DATA 	Keypress: equal
408.4531 	DATA 	Keypress: equal
409.9531 	DATA 	Keypress: equal
411.4531 	DATA 	Keypress: equal
412.9531 	DATA 	Keypress: equal
414.4530 	DATA 	Keypress: equal
415.9529 	DATA 	Keypress: equal
417.4530 	DATA 	Keypress: equal
418.9530 	DATA 	Keypress: equal
420.4531 	DATA 	Keypress: equal
421.9530 	DATA 	Keypress: equal
423.4530 	DATA 	Keypress: equal
424.9531 	DATA 	Keypress: equal
426.4529 	DATA 	Keypress: equal
427.9529 	DATA 	Keypress: equal
429.4529 	DATA 	Keypress: equal
430.9528 	DATA 	Keypress: equal
432.4528 	DATA 	Keypress: equal
433.9528 	DATA 	Keypress: equal
435.4528 	DATA 	Keypress: equal
436.9529 	DATA 	Keypress: equal
438.4528 	DATA 	Keypress: equal
439.9527 	DATA 	Keypress: equal
441.4527 	DATA 	Keypress: equal
442.9527 	DATA 	Keypress: equal
444.4528 	DATA 	Keypress: equal
445.9527 	DATA 	Keypress: equal
447.4527 	DATA 	Keypress: equal
448.9529 	DATA 	Keypress: equal
449.4858 	DATA 	Keypress: space
449.6316 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C17.png')])
449.6508 	EXP 	cueImage: autoDraw = False
449.6508 	EXP 	text: autoDraw = False
449.6508 	EXP 	cueImage: image = 'stimsday2details/C17.png'
449.6508 	EXP 	cueImage: autoDraw = True
449.6508 	EXP 	text: autoDraw = True
450.4528 	DATA 	Keypress: equal
451.9526 	DATA 	Keypress: equal
453.4526 	DATA 	Keypress: equal
454.9526 	DATA 	Keypress: equal
456.4525 	DATA 	Keypress: equal
457.9525 	DATA 	Keypress: equal
459.4525 	DATA 	Keypress: equal
460.9525 	DATA 	Keypress: equal
462.4526 	DATA 	Keypress: equal
463.9523 	DATA 	Keypress: equal
465.4523 	DATA 	Keypress: equal
466.9524 	DATA 	Keypress: equal
468.4524 	DATA 	Keypress: equal
469.9522 	DATA 	Keypress: equal
471.4523 	DATA 	Keypress: equal
472.9523 	DATA 	Keypress: equal
474.4526 	DATA 	Keypress: equal
475.9523 	DATA 	Keypress: equal
477.4523 	DATA 	Keypress: equal
478.9523 	DATA 	Keypress: equal
480.4522 	DATA 	Keypress: equal
481.9524 	DATA 	Keypress: equal
482.9021 	DATA 	Keypress: space
483.0499 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C34.png')])
483.0670 	EXP 	cueImage: autoDraw = False
483.0670 	EXP 	text: autoDraw = False
483.0670 	EXP 	cueImage: image = 'stimsday2details/C34.png'
483.0670 	EXP 	cueImage: autoDraw = True
483.0670 	EXP 	text: autoDraw = True
483.4522 	DATA 	Keypress: equal
484.9522 	DATA 	Keypress: equal
486.4522 	DATA 	Keypress: equal
487.9522 	DATA 	Keypress: equal
489.4522 	DATA 	Keypress: equal
490.9521 	DATA 	Keypress: equal
492.4521 	DATA 	Keypress: equal
493.9521 	DATA 	Keypress: equal
495.4520 	DATA 	Keypress: equal
496.9521 	DATA 	Keypress: equal
498.4522 	DATA 	Keypress: equal
499.9520 	DATA 	Keypress: equal
501.4520 	DATA 	Keypress: equal
502.9520 	DATA 	Keypress: equal
504.4520 	DATA 	Keypress: equal
505.9520 	DATA 	Keypress: equal
507.4519 	DATA 	Keypress: equal
508.9519 	DATA 	Keypress: equal
510.4519 	DATA 	Keypress: equal
511.9519 	DATA 	Keypress: equal
513.4518 	DATA 	Keypress: equal
514.9518 	DATA 	Keypress: equal
516.4518 	DATA 	Keypress: equal
517.9518 	DATA 	Keypress: equal
519.4518 	DATA 	Keypress: equal
520.9518 	DATA 	Keypress: equal
522.4519 	DATA 	Keypress: equal
523.9518 	DATA 	Keypress: equal
525.4517 	DATA 	Keypress: equal
526.9517 	DATA 	Keypress: equal
528.4517 	DATA 	Keypress: equal
529.9517 	DATA 	Keypress: equal
531.4517 	DATA 	Keypress: equal
532.9516 	DATA 	Keypress: equal
534.4518 	DATA 	Keypress: equal
535.9515 	DATA 	Keypress: equal
537.4514 	DATA 	Keypress: equal
538.9514 	DATA 	Keypress: equal
540.4515 	DATA 	Keypress: equal
541.9517 	DATA 	Keypress: equal
543.4514 	DATA 	Keypress: equal
544.9513 	DATA 	Keypress: equal
546.4516 	DATA 	Keypress: equal
547.9513 	DATA 	Keypress: equal
549.4515 	DATA 	Keypress: equal
550.9514 	DATA 	Keypress: equal
552.4515 	DATA 	Keypress: equal
553.9515 	DATA 	Keypress: equal
554.6345 	DATA 	Keypress: space
554.8328 	EXP 	cueImage: autoDraw = False
554.8328 	EXP 	text: autoDraw = False
555.1057 	EXP 	window1: mouseVisible = True
