cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.2871076753363013,5.8729641968384385,None,,,,,,,,,,,,,,,,,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
,,,,,,,,,5.8729641968384385,None,6.172925345599651,None,equal,19.802104939706624,6.172925345599651,None,,,,,,,,,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C20.png,0,0,0,5,,,,,,,,,,,,,26.022699133493006,None,space,57.968058155849576,26.022699133493006,None,26.022699133493006,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C19.png,0,1,1,4,,,,,,,,,,,,,84.15525427740067,None,space,38.2350812535733,84.15525427740067,None,84.15525427740067,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C6.png,0,2,2,2,,,,,,,,,,,,,122.55478659458458,None,space,31.30182735156268,122.55478659458458,None,122.55478659458458,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C28.png,0,3,3,8,,,,,,,,,,,,,154.02105837967247,None,space,48.00148598011583,154.02105837967247,None,154.02105837967247,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C38.png,0,4,4,11,,,,,,,,,,,,,202.18711901362985,None,space,26.56875317171216,202.18711901362985,None,202.18711901362985,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C1.png,0,5,5,0,,,,,,,,,,,,,228.92019912414253,None,space,43.55156702641398,228.92019912414253,None,228.92019912414253,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C2.png,0,6,6,1,,,,,,,,,,,,,272.636313630268,None,space,37.18318173289299,272.636313630268,None,272.636313630268,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C22.png,0,7,7,6,,,,,,,,,,,,,309.96912585385144,None,space,53.75118098780513,309.96912585385144,None,309.96912585385144,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C23.png,0,8,8,7,,,,,,,,,,,,,363.885135486722,None,space,31.61857476271689,363.885135486722,None,363.885135486722,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C29.png,0,9,9,9,,,,,,,,,,,,,395.6680739680305,None,space,53.81836130004376,395.6680739680305,None,395.6680739680305,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C17.png,0,10,10,3,,,,,,,,,,,,,449.65079346019775,None,space,33.251775345765054,449.65079346019775,None,449.65079346019775,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
stimsday2details/C34.png,0,11,11,10,,,,,,,,,,,,,483.0670489128679,None,space,71.5679144654423,483.0670489128679,None,483.0670489128679,None,001,41,2020_Jan_22_1411,recall,3.1.2,59.999026262171895,
