date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2
12220,13:05:14,1,41,5.0.14.0,1,1,block1,pretrain,0,0,0,0,0,0,5000,1,C11.jpeg,28,1,blank,3995
12220,13:05:14,1,41,5.0.14.0,1,2,block1,pretrain,0,0,0,0,0,0,5000,24,C382.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,3,block1,pretrain,0,0,0,0,0,0,5000,5,C61.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,4,block1,pretrain,0,0,0,0,0,0,5000,23,C381.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,5,block1,pretrain,0,0,0,0,0,0,5000,11,C201.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,6,block1,pretrain,0,0,0,0,0,0,5000,6,C62.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,7,block1,pretrain,0,0,0,0,0,0,5000,15,C231.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,8,block1,pretrain,0,0,0,0,0,0,5000,7,C171.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,9,block1,pretrain,0,0,0,0,0,0,5000,10,C192.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,10,block1,pretrain,0,0,0,0,0,0,5000,18,C282.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,11,block1,pretrain,0,0,0,0,0,0,5000,12,C202.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,12,block1,pretrain,0,0,0,0,0,0,5000,13,C221.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,13,block1,pretrain,0,0,0,0,0,0,5000,4,C22.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,14,block1,pretrain,0,0,0,0,0,0,5000,20,C292.jpeg,-8,1,blank,3991
12220,13:05:14,1,41,5.0.14.0,1,15,block1,pretrain,0,0,0,0,0,0,5000,19,C291.jpeg,-8,1,blank,3991
12220,13:05:14,1,41,5.0.14.0,1,16,block1,pretrain,0,0,0,0,0,0,5000,21,C341.jpeg,-8,1,blank,3992
12220,13:05:14,1,41,5.0.14.0,1,17,block1,pretrain,0,0,0,0,0,0,5000,14,C222.jpeg,-8,1,blank,3992
12220,13:05:14,1,41,5.0.14.0,1,18,block1,pretrain,0,0,0,0,0,0,5000,9,C191.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,19,block1,pretrain,0,0,0,0,0,0,5000,17,C281.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,20,block1,pretrain,0,0,0,0,0,0,5000,22,C342.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,21,block1,pretrain,0,0,0,0,0,0,5000,3,C21.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,22,block1,pretrain,0,0,0,0,0,0,5000,16,C232.jpeg,-8,1,blank,3992
12220,13:05:14,1,41,5.0.14.0,1,23,block1,pretrain,0,0,0,0,0,0,5000,2,C12.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,1,24,block1,pretrain,0,0,0,0,0,0,5000,8,C172.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,1,block2,pretrain,0,0,0,0,0,0,5000,10,C192.jpeg,-6,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,2,block2,pretrain,0,0,0,0,0,0,5000,23,C381.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,3,block2,pretrain,0,0,0,0,0,0,5000,20,C292.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,4,block2,pretrain,0,0,0,0,0,0,5000,22,C342.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,5,block2,pretrain,0,0,0,0,0,0,5000,3,C21.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,6,block2,pretrain,0,0,0,0,0,0,5000,1,C11.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,7,block2,pretrain,0,0,0,0,0,0,5000,19,C291.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,8,block2,pretrain,0,0,0,0,0,0,5000,21,C341.jpeg,-8,1,blank,3992
12220,13:05:14,1,41,5.0.14.0,2,9,block2,pretrain,0,0,0,0,0,0,5000,4,C22.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,10,block2,pretrain,0,0,0,0,0,0,5000,17,C281.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,11,block2,pretrain,0,0,0,0,0,0,5000,16,C232.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,12,block2,pretrain,0,0,0,0,0,0,5000,7,C171.jpeg,-8,1,blank,4001
12220,13:05:14,1,41,5.0.14.0,2,13,block2,pretrain,0,0,0,0,0,0,5000,13,C221.jpeg,-6,1,blank,3992
12220,13:05:14,1,41,5.0.14.0,2,14,block2,pretrain,0,0,0,0,0,0,5000,8,C172.jpeg,-3,1,blank,3991
12220,13:05:14,1,41,5.0.14.0,2,15,block2,pretrain,0,0,0,0,0,0,5000,11,C201.jpeg,-8,1,blank,4004
12220,13:05:14,1,41,5.0.14.0,2,16,block2,pretrain,0,0,0,0,0,0,5000,14,C222.jpeg,-5,1,blank,3991
12220,13:05:14,1,41,5.0.14.0,2,17,block2,pretrain,0,0,0,0,0,0,5000,2,C12.jpeg,-7,1,blank,3991
12220,13:05:14,1,41,5.0.14.0,2,18,block2,pretrain,0,0,0,0,0,0,5000,12,C202.jpeg,-6,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,19,block2,pretrain,0,0,0,0,0,0,5000,15,C231.jpeg,-6,1,blank,4000
12220,13:05:14,1,41,5.0.14.0,2,20,block2,pretrain,0,0,0,0,0,0,5000,5,C61.jpeg,-5,1,blank,3991
12220,13:05:14,1,41,5.0.14.0,2,21,block2,pretrain,0,0,0,0,0,0,5000,24,C382.jpeg,-5,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,22,block2,pretrain,0,0,0,0,0,0,5000,6,C62.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,23,block2,pretrain,0,0,0,0,0,0,5000,18,C282.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,2,24,block2,pretrain,0,0,0,0,0,0,5000,9,C191.jpeg,-8,1,blank,3993
12220,13:05:14,1,41,5.0.14.0,3,1,block3,pretrainWithFeedback,0,0,0,0,Solomon,1,5793,20,C292Q.jpeg,35,1,correct!,5850
12220,13:05:14,1,41,5.0.14.0,3,2,block3,pretrainWithFeedback,0,0,0,0,Angela,1,4311,23,C381Q.jpeg,0,1,correct!,4347
12220,13:05:14,1,41,5.0.14.0,3,3,block3,pretrainWithFeedback,0,0,0,0,Magdalene,1,3336,15,C231Q.jpeg,0,1,correct!,3363
12220,13:05:14,1,41,5.0.14.0,3,4,block3,pretrainWithFeedback,0,0,0,0,Hanna,0,6229,7,C171Q.jpeg,0,7,Wrong! It's Steph,6266
12220,13:05:14,1,41,5.0.14.0,3,5,block3,pretrainWithFeedback,0,0,0,0,,0,117,8,C172Q.jpeg,0,8,Wrong! It's Harold,142
12220,13:05:14,1,41,5.0.14.0,3,6,block3,pretrainWithFeedback,0,0,0,0,Vera,1,3705,19,C291Q.jpeg,0,1,correct!,3730
12220,13:05:14,1,41,5.0.14.0,3,7,block3,pretrainWithFeedback,0,0,0,0,Bill,1,5544,10,C192Q.jpeg,0,1,correct!,5581
12220,13:05:14,1,41,5.0.14.0,3,8,block3,pretrainWithFeedback,0,0,0,0,,0,3567,4,C22Q.jpeg,-1,4,Wrong! It's Jim,3596
12220,13:05:14,1,41,5.0.14.0,3,9,block3,pretrainWithFeedback,0,0,0,0,Brad,0,6055,6,C62Q.jpeg,5,6,Wrong! It's Bob,6097
12220,13:05:14,1,41,5.0.14.0,3,10,block3,pretrainWithFeedback,0,0,0,0,Simon,1,2115,14,C222Q.jpeg,0,1,correct!,2146
12220,13:05:14,1,41,5.0.14.0,3,11,block3,pretrainWithFeedback,0,0,0,0,,0,6423,21,C341Q.jpeg,5,21,Wrong! It's Vivian,6465
12220,13:05:14,1,41,5.0.14.0,3,12,block3,pretrainWithFeedback,0,0,0,0,Billy,0,5341,16,C232Q.jpeg,0,16,Wrong! It's Chris,5379
12220,13:05:14,1,41,5.0.14.0,3,13,block3,pretrainWithFeedback,0,0,0,0,Beth,0,4311,9,C191Q.jpeg,0,9,Wrong! It's Hannah,4346
12220,13:05:14,1,41,5.0.14.0,3,14,block3,pretrainWithFeedback,0,0,0,0,Janice,0,4651,1,C11Q.jpeg,0,1,Wrong! It's Jolene,4679
12220,13:05:14,1,41,5.0.14.0,3,15,block3,pretrainWithFeedback,0,0,0,0,,0,2058,17,C281Q.jpeg,5,17,Wrong! It's Shannon,2093
12220,13:05:14,1,41,5.0.14.0,3,16,block3,pretrainWithFeedback,0,0,0,0,Felix,1,3795,12,C202Q.jpeg,0,1,correct!,3830
12220,13:05:14,1,41,5.0.14.0,3,17,block3,pretrainWithFeedback,0,0,0,0,Camille,1,4230,11,C201Q.jpeg,0,1,correct!,4263
12220,13:05:14,1,41,5.0.14.0,3,18,block3,pretrainWithFeedback,0,0,0,0,,0,8,22,C342Q.jpeg,0,22,Wrong! It's Dennis,43
12220,13:05:14,1,41,5.0.14.0,3,19,block3,pretrainWithFeedback,0,0,0,0,Bob,0,6717,24,C382Q.jpeg,5,24,Wrong! It's Dave,6764
12220,13:05:14,1,41,5.0.14.0,3,20,block3,pretrainWithFeedback,0,0,0,0,Beth,1,5228,3,C21Q.jpeg,0,1,correct!,5261
12220,13:05:14,1,41,5.0.14.0,3,21,block3,pretrainWithFeedback,0,0,0,0,,0,2013,13,C221Q.jpeg,0,13,Wrong! It's Doreen,2043
12220,13:05:14,1,41,5.0.14.0,3,22,block3,pretrainWithFeedback,0,0,0,0,,0,2708,2,C12Q.jpeg,3,2,Wrong! It's Jeffrey,2743
12220,13:05:14,1,41,5.0.14.0,3,23,block3,pretrainWithFeedback,0,0,0,0,Tobias,1,3350,18,C282Q.jpeg,4,1,correct!,3375
