condsFile,northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,QeggPainting1,Qcharacter1,Qgift1,QeggPainting2,Qcharacter2,Qgift2,Qname1,Qtheme1,Qname2,Qtheme2,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,image_3.started,image_3.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,northorsouth2.started,northorsouth2.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.084139146958478,None,g,1.5665286909788847,9.084139146958478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.666799713042565,None,equal,16.757185414084233,10.666799713042565,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathB_2.csv,north.png,stims/wedding-8.1a.mp4,stims/wedding-8.1b.mp4,stims/wedding-8.2b.mp4,stims/wedding-8.3b.mp4,stims/wedding-8.4b.mp4,stims/wedding-8.5.mp4,stimsday1details/newpainting2.png,stimsday1details/newperson14.png,stimsday1details/new14.png,stimsday1details/painting8.png,stimsday1details/couple8.png,stimsday1details/gift8.png,stimsday1details/n8.png,stimsday1details/t8.png,stimsday1details/cn8.png,stimsday1details/ct8.png,0,0,0,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,27.455183777958155,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathB_2.csv,north.png,stims/wedding-8.1a.mp4,stims/wedding-8.1b.mp4,stims/wedding-8.2b.mp4,stims/wedding-8.3b.mp4,stims/wedding-8.4b.mp4,stims/wedding-8.5.mp4,stimsday1details/newpainting2.png,stimsday1details/newperson14.png,stimsday1details/new14.png,stimsday1details/painting8.png,stimsday1details/couple8.png,stimsday1details/gift8.png,stimsday1details/n8.png,stimsday1details/t8.png,stimsday1details/cn8.png,stimsday1details/ct8.png,0,0,0,4,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5308753110002726,None,39.851339204004034,54.31728892202955,54.31728892202955,63.317613287013955,63.317613287013955,None,80.33281597995665,84.31700009095948,84.33340363099705,None,107.3179644800257,111.31598627194762,111.31598627194762,None,135.3330679499777,None,['1'],[1.8854105569189414],79.33262828295119,84.31700009095948,['2'],[3.071971853962168],106.33448650501668,111.31598627194762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathB_2.csv,north.png,stims/wedding-8.1a.mp4,stims/wedding-8.1b.mp4,stims/wedding-8.2b.mp4,stims/wedding-8.3b.mp4,stims/wedding-8.4b.mp4,stims/wedding-8.5.mp4,stimsday1details/newpainting2.png,stimsday1details/newperson14.png,stimsday1details/new14.png,stimsday1details/painting8.png,stimsday1details/couple8.png,stimsday1details/gift8.png,stimsday1details/n8.png,stimsday1details/t8.png,stimsday1details/cn8.png,stimsday1details/ct8.png,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7678092010319233e-05,None,1,0.8852762780152261,149.73288943094667,None,149.73288943094667,None,149.73288943094667,None,151.71486841095611,None,2,0.7195420699426904,151.71486841095611,None,151.71486841095611,None,153.72042583301663,None,153.72042583301663,None,2,0.7807851090328768,153.72042583301663,None,1,0.8727061039535329,155.71591797005385,None,155.71591797005385,None,155.71591797005385,None,157.71570864203386,None,157.71570864203386,None,2,0.8015600540675223,157.71570864203386,None,159.7156437119702,None,1,0.5362334480741993,159.7156437119702,None,159.7156437119702,None,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathA_2.csv,north.png,stims/wedding-5.1a.mp4,stims/wedding-5.1b.mp4,stims/wedding-5.2a.mp4,stims/wedding-5.3a.mp4,stims/wedding-5.4a.mp4,stims/wedding-5.5.mp4,stimsday1details/newegg2.png,stimsday1details/couple5.png,stimsday1details/gift5.png,stimsday1details/egg5.png,stimsday1details/newperson2.png,stimsday1details/new2.png,stimsday1details/cn5.png,stimsday1details/ct5.png,stimsday1details/n5.png,stimsday1details/t5.png,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,161.899662220967,None,2.8826038989936933,None,171.78197947598528,185.8988063579891,185.91484880796634,194.89791035000235,194.91589457704686,211.90287653694395,211.91518006299157,234.90167323499918,234.91516907897312,258.90114189800806,258.9147380950162,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathA_2.csv,north.png,stims/wedding-5.1a.mp4,stims/wedding-5.1b.mp4,stims/wedding-5.2a.mp4,stims/wedding-5.3a.mp4,stims/wedding-5.4a.mp4,stims/wedding-5.5.mp4,stimsday1details/newegg2.png,stimsday1details/couple5.png,stimsday1details/gift5.png,stimsday1details/egg5.png,stimsday1details/newperson2.png,stimsday1details/new2.png,stimsday1details/cn5.png,stimsday1details/ct5.png,stimsday1details/n5.png,stimsday1details/t5.png,0,1,1,1,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathA_2.csv,north.png,stims/wedding-5.1a.mp4,stims/wedding-5.1b.mp4,stims/wedding-5.2a.mp4,stims/wedding-5.3a.mp4,stims/wedding-5.4a.mp4,stims/wedding-5.5.mp4,stimsday1details/newegg2.png,stimsday1details/couple5.png,stimsday1details/gift5.png,stimsday1details/egg5.png,stimsday1details/newperson2.png,stimsday1details/new2.png,stimsday1details/cn5.png,stimsday1details/ct5.png,stimsday1details/n5.png,stimsday1details/t5.png,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.370293416082859e-05,None,2,0.7838635150110349,276.74907305801753,None,276.74907305801753,None,276.74907305801753,None,278.7467593740439,None,2,0.7686007849406451,278.7467593740439,None,278.7467593740439,None,280.74788581195753,None,280.74788581195753,None,1,0.8896067299647257,280.74788581195753,None,2,0.9153095330111682,282.75170344894286,None,282.75170344894286,None,282.75170344894286,None,284.7518098129658,None,284.7518098129658,None,1,0.7809491109801456,284.7518098129658,None,286.7477840499487,None,1,0.9011964710662141,286.7477840499487,None,286.7477840499487,None,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathB_3.csv,north.png,stims/wedding-11.1a.mp4,stims/wedding-11.1b.mp4,stims/wedding-11.2b.mp4,stims/wedding-11.3b.mp4,stims/wedding-11.4b.mp4,stims/wedding-11.5.mp4,stimsday1details/painting11.png,stimsday1details/couple11.png,stimsday1details/gift11.png,stimsday1details/newpainting3.png,stimsday1details/newperson15.png,stimsday1details/new15.png,stimsday1details/cn11.png,stimsday1details/ct11.png,stimsday1details/n11.png,stimsday1details/t11.png,0,2,2,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,288.9636002930347,None,2.9069605990080163,None,298.87993480602745,312.96304285305087,312.97997205599677,None,321.97972521802876,None,338.98025851801503,361.96278014802374,361.98027615004685,None,385.9799409590196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
videoBlock_schemaN_pathB_3.csv,north.png,stims/wedding-11.1a.mp4,stims/wedding-11.1b.mp4,stims/wedding-11.2b.mp4,stims/wedding-11.3b.mp4,stims/wedding-11.4b.mp4,stims/wedding-11.5.mp4,stimsday1details/painting11.png,stimsday1details/couple11.png,stimsday1details/gift11.png,stimsday1details/newpainting3.png,stimsday1details/newperson15.png,stimsday1details/new15.png,stimsday1details/cn11.png,stimsday1details/ct11.png,stimsday1details/n11.png,stimsday1details/t11.png,0,2,2,5,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,20,2019_Oct_08_1025,Block3,3.1.2,60.03288695077928,
