cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.8876447547227144,5.711210624314845,None,,,,,,,,,,,,,,,,,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
,,,,,,,,,5.711210624314845,None,6.6112328711897135,None,equal,22.985386921092868,6.6112328711897135,None,,,,,,,,,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C2.png,0,0,0,1,,,,,,,,,,,,,29.64422107115388,None,space,41.33489580266178,29.64422107115388,None,29.64422107115388,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C22.png,0,1,1,6,,,,,,,,,,,,,71.16041010431945,None,space,58.38480786047876,71.16041010431945,None,71.16041010431945,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C23.png,0,2,2,7,,,,,,,,,,,,,129.72633881028742,None,space,38.2852843478322,129.72633881028742,None,129.72633881028742,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C19.png,0,3,3,4,,,,,,,,,,,,,168.19268578011543,None,space,35.168195991776884,168.19268578011543,None,168.19268578011543,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C29.png,0,4,4,9,,,,,,,,,,,,,203.54207868501544,None,space,52.917723518796265,203.54207868501544,None,203.54207868501544,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C6.png,0,5,5,2,,,,,,,,,,,,,256.6247245417908,None,space,43.36809044517577,256.6247245417908,None,256.6247245417908,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C20.png,0,6,6,5,,,,,,,,,,,,,300.15778501704335,None,space,53.1993961064145,300.15778501704335,None,300.15778501704335,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C34.png,0,7,7,10,,,,,,,,,,,,,353.54020920116454,None,space,43.918343293480575,353.54020920116454,None,353.54020920116454,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C28.png,0,8,8,8,,,,,,,,,,,,,397.6229744441807,None,space,30.30174952466041,397.6229744441807,None,397.6229744441807,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C1.png,0,9,9,0,,,,,,,,,,,,,428.08929121959955,None,space,43.5683930227533,428.08929121959955,None,428.08929121959955,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C38.png,0,10,10,11,,,,,,,,,,,,,471.83866440318525,None,space,26.018719610758126,471.83866440318525,None,471.83866440318525,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
stimsday2details/C17.png,0,11,11,3,,,,,,,,,,,,,498.021744097583,None,space,34.301372637972236,498.021744097583,None,498.021744097583,None,001,44,2020_Jan_29_1006,recall,3.1.2,59.934561733183074,
