cue,n,cueImage.started_mean,cueImage.started_raw,cueImage.started_std,cueImage.stopped_raw,keyToMoveOn.keys_raw,keyToMoveOn.rt_mean,keyToMoveOn.rt_raw,keyToMoveOn.rt_std,keyToMoveOn.started_mean,keyToMoveOn.started_raw,keyToMoveOn.started_std,keyToMoveOn.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
stimsday2details/C1.png,1.0,428.08929443359375,428.08929443359375,0.0,,'space',43.56839370727539,43.56839370727539,0.0,428.08929443359375,428.08929443359375,0.0,,428.08929443359375,428.08929443359375,0.0,,9.0
stimsday2details/C2.png,1.0,29.64422035217285,29.64422035217285,0.0,,'space',41.334896087646484,41.334896087646484,0.0,29.64422035217285,29.64422035217285,0.0,,29.64422035217285,29.64422035217285,0.0,,0.0
stimsday2details/C6.png,1.0,256.6247253417969,256.6247253417969,0.0,,'space',43.36809158325195,43.36809158325195,0.0,256.6247253417969,256.6247253417969,0.0,,256.6247253417969,256.6247253417969,0.0,,5.0
stimsday2details/C17.png,1.0,498.0217590332031,498.0217590332031,0.0,,'space',34.30137252807617,34.30137252807617,0.0,498.0217590332031,498.0217590332031,0.0,,498.0217590332031,498.0217590332031,0.0,,11.0
stimsday2details/C19.png,1.0,168.19268798828125,168.19268798828125,0.0,,'space',35.16819763183594,35.16819763183594,0.0,168.19268798828125,168.19268798828125,0.0,,168.19268798828125,168.19268798828125,0.0,,3.0
stimsday2details/C20.png,1.0,300.15777587890625,300.15777587890625,0.0,,'space',53.19939422607422,53.19939422607422,0.0,300.15777587890625,300.15777587890625,0.0,,300.15777587890625,300.15777587890625,0.0,,6.0
stimsday2details/C22.png,1.0,71.16040802001953,71.16040802001953,0.0,,'space',58.38480758666992,58.38480758666992,0.0,71.16040802001953,71.16040802001953,0.0,,71.16040802001953,71.16040802001953,0.0,,1.0
stimsday2details/C23.png,1.0,129.72633361816406,129.72633361816406,0.0,,'space',38.28528594970703,38.28528594970703,0.0,129.72633361816406,129.72633361816406,0.0,,129.72633361816406,129.72633361816406,0.0,,2.0
stimsday2details/C28.png,1.0,397.62298583984375,397.62298583984375,0.0,,'space',30.30175018310547,30.30175018310547,0.0,397.62298583984375,397.62298583984375,0.0,,397.62298583984375,397.62298583984375,0.0,,8.0
stimsday2details/C29.png,1.0,203.54208374023438,203.54208374023438,0.0,,'space',52.917724609375,52.917724609375,0.0,203.54208374023438,203.54208374023438,0.0,,203.54208374023438,203.54208374023438,0.0,,4.0
stimsday2details/C34.png,1.0,353.54022216796875,353.54022216796875,0.0,,'space',43.91834259033203,43.91834259033203,0.0,353.54022216796875,353.54022216796875,0.0,,353.54022216796875,353.54022216796875,0.0,,7.0
stimsday2details/C38.png,1.0,471.8386535644531,471.8386535644531,0.0,,'space',26.018718719482422,26.018718719482422,0.0,471.8386535644531,471.8386535644531,0.0,,471.8386535644531,471.8386535644531,0.0,,10.0

extraInfo
session,001
participant,44
date,2020_Jan_29_1006
expName,recall
psychopyVersion,3.1.2
frameRate,59.934561733183074
