1.8288 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
667.9961 	DATA 	Keypress: equal
669.4968 	DATA 	Keypress: equal
670.9961 	DATA 	Keypress: equal
672.4965 	DATA 	Keypress: equal
673.9957 	DATA 	Keypress: equal
675.4963 	DATA 	Keypress: equal
676.9959 	DATA 	Keypress: equal
678.4956 	DATA 	Keypress: equal
679.9956 	DATA 	Keypress: equal
681.4956 	DATA 	Keypress: equal
682.9956 	DATA 	Keypress: equal
684.4955 	DATA 	Keypress: equal
685.9961 	DATA 	Keypress: equal
687.4958 	DATA 	Keypress: equal
688.2131 	DATA 	Keypress: space
688.3462 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C2.png')])
688.3779 	EXP 	cueImage: autoDraw = False
688.3779 	EXP 	text: autoDraw = False
688.3779 	EXP 	cueImage: image = 'stimsday2details/C2.png'
688.3779 	EXP 	cueImage: autoDraw = True
688.3779 	EXP 	text: autoDraw = True
688.9958 	DATA 	Keypress: equal
690.4958 	DATA 	Keypress: equal
692.0003 	DATA 	Keypress: equal
693.4956 	DATA 	Keypress: equal
694.9957 	DATA 	Keypress: equal
696.5006 	DATA 	Keypress: equal
698.0007 	DATA 	Keypress: equal
699.4959 	DATA 	Keypress: equal
701.0008 	DATA 	Keypress: equal
702.4958 	DATA 	Keypress: equal
704.0005 	DATA 	Keypress: equal
705.5010 	DATA 	Keypress: equal
707.0013 	DATA 	Keypress: equal
708.4961 	DATA 	Keypress: equal
710.0013 	DATA 	Keypress: equal
711.4957 	DATA 	Keypress: equal
712.9958 	DATA 	Keypress: equal
714.5005 	DATA 	Keypress: equal
715.9962 	DATA 	Keypress: equal
717.4960 	DATA 	Keypress: equal
718.9960 	DATA 	Keypress: equal
720.5010 	DATA 	Keypress: equal
722.0003 	DATA 	Keypress: equal
723.4958 	DATA 	Keypress: equal
724.9959 	DATA 	Keypress: equal
726.4961 	DATA 	Keypress: equal
727.9961 	DATA 	Keypress: equal
729.4965 	DATA 	Keypress: equal
730.9962 	DATA 	Keypress: equal
732.4963 	DATA 	Keypress: equal
733.9962 	DATA 	Keypress: equal
735.4961 	DATA 	Keypress: equal
736.9998 	DATA 	Keypress: equal
738.5003 	DATA 	Keypress: equal
740.0002 	DATA 	Keypress: equal
741.5002 	DATA 	Keypress: equal
743.0002 	DATA 	Keypress: equal
744.4996 	DATA 	Keypress: equal
746.0000 	DATA 	Keypress: equal
747.5004 	DATA 	Keypress: equal
748.9946 	DATA 	Keypress: equal
750.4947 	DATA 	Keypress: equal
751.9951 	DATA 	Keypress: equal
753.4990 	DATA 	Keypress: equal
754.9952 	DATA 	Keypress: equal
756.4952 	DATA 	Keypress: equal
757.9951 	DATA 	Keypress: equal
759.4954 	DATA 	Keypress: equal
760.9949 	DATA 	Keypress: equal
762.4950 	DATA 	Keypress: equal
763.9950 	DATA 	Keypress: equal
764.2654 	DATA 	Keypress: space
764.4115 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C1.png')])
764.4275 	EXP 	cueImage: autoDraw = False
764.4275 	EXP 	text: autoDraw = False
764.4275 	EXP 	cueImage: image = 'stimsday2details/C1.png'
764.4275 	EXP 	cueImage: autoDraw = True
764.4275 	EXP 	text: autoDraw = True
765.4954 	DATA 	Keypress: equal
766.9958 	DATA 	Keypress: equal
768.4953 	DATA 	Keypress: equal
769.9952 	DATA 	Keypress: equal
771.4998 	DATA 	Keypress: equal
772.9951 	DATA 	Keypress: equal
774.4989 	DATA 	Keypress: equal
775.9950 	DATA 	Keypress: equal
777.4953 	DATA 	Keypress: equal
778.9953 	DATA 	Keypress: equal
780.4994 	DATA 	Keypress: equal
781.9997 	DATA 	Keypress: equal
783.4952 	DATA 	Keypress: equal
784.9954 	DATA 	Keypress: equal
786.4991 	DATA 	Keypress: equal
788.0000 	DATA 	Keypress: equal
789.4995 	DATA 	Keypress: equal
790.9993 	DATA 	Keypress: equal
792.4993 	DATA 	Keypress: equal
793.9986 	DATA 	Keypress: equal
795.5000 	DATA 	Keypress: equal
796.9993 	DATA 	Keypress: equal
798.4985 	DATA 	Keypress: equal
799.9954 	DATA 	Keypress: equal
801.4951 	DATA 	Keypress: equal
802.9951 	DATA 	Keypress: equal
804.4990 	DATA 	Keypress: equal
805.9953 	DATA 	Keypress: equal
807.4941 	DATA 	Keypress: equal
808.9952 	DATA 	Keypress: equal
809.0609 	DATA 	Keypress: space
809.1958 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C23.png')])
809.2263 	EXP 	cueImage: autoDraw = False
809.2263 	EXP 	text: autoDraw = False
809.2263 	EXP 	cueImage: image = 'stimsday2details/C23.png'
809.2263 	EXP 	cueImage: autoDraw = True
809.2263 	EXP 	text: autoDraw = True
810.4955 	DATA 	Keypress: equal
811.9999 	DATA 	Keypress: equal
813.4941 	DATA 	Keypress: equal
814.9954 	DATA 	Keypress: equal
816.4952 	DATA 	Keypress: equal
817.9952 	DATA 	Keypress: equal
819.4946 	DATA 	Keypress: equal
820.9942 	DATA 	Keypress: equal
822.4985 	DATA 	Keypress: equal
823.9938 	DATA 	Keypress: equal
825.4993 	DATA 	Keypress: equal
826.9998 	DATA 	Keypress: equal
