Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate
"When a couple from the SOUTH just celebrated around a campfire, the most likely next event is:",0,0,0,4,15.48445417,None,None,None,"[(None, 0.0), (0, 0)]",0.191734956,None,None,None,"[(None, 0.0), (0, 0)]",0.191734956,None,None,None,"[(None, 0.0), (0, 0)]",0.191734956,None,100,76.883,"[(None, 0.0), (98, 68.03), (99, 68.966), (100, 69.002), (100, 76.883)]",0.191734956,None,None,None,"[(None, 0.0), (0, 0)]",0.191734956,None,None,None,"[(None, 0.0), (0, 0)]",0.191734956,None,92.36751864,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
"When a couple from the NORTH just held a torch together, the most likely next event is:",0,1,1,3,93.05147509,None,None,None,"[(None, 0.0), (0, 0)]",0.159256234,None,None,None,"[(None, 0.0), (0, 0)]",0.159256234,None,None,None,"[(None, 0.0), (0, 0)]",0.159256234,None,None,None,"[(None, 0.0), (0, 0)]",0.159256234,None,None,None,"[(None, 0.0), (0, 0)]",0.159256234,None,100,19.878,"[(None, 0.0), (100, 19.111), (100, 19.878)]",0.159256234,None,112.951003,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
"When a couple from the SOUTH just dropped a coin into a bowl, the most likely next event is:",0,2,2,6,113.6503478,None,None,None,"[(None, 0.0), (0, 0)]",0.164352279,None,None,None,"[(None, 0.0), (0, 0)]",0.164352279,None,None,None,"[(None, 0.0), (0, 0)]",0.164352279,None,None,None,"[(None, 0.0), (0, 0)]",0.164352279,None,100,14.825,"[(None, 0.0), (100, 11.742), (100, 14.825)]",0.164352279,None,None,None,"[(None, 0.0), (0, 0)]",0.164352279,None,128.4833274,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
"When a couple from the NORTH just celebrated around a campfire, the most likely next event is:",0,3,3,0,129.1672261,None,None,None,"[(None, 0.0), (0, 0)]",0.161505737,None,None,None,"[(None, 0.0), (0, 0)]",0.161505737,None,100,12.487,"[(None, 0.0), (100, 10.868), (100, 12.487)]",0.161505737,None,None,None,"[(None, 0.0), (0, 0)]",0.161505737,None,None,None,"[(None, 0.0), (0, 0)]",0.161505737,None,None,None,"[(None, 0.0), (0, 0)]",0.161505737,None,141.6668826,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,4,4,5,142.3492362,None,None,None,"[(None, 0.0), (0, 0)]",0.160777845,None,None,None,"[(None, 0.0), (0, 0)]",0.160777845,None,100,15.321,"[(None, 0.0), (100, 10.952), (100, 15.321)]",0.160777845,None,None,None,"[(None, 0.0), (0, 0)]",0.160777845,None,None,None,"[(None, 0.0), (0, 0)]",0.160777845,None,None,None,"[(None, 0.0), (0, 0)]",0.160777845,None,157.6835945,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
"When a couple from the SOUTH just held a torch together, the most likely next event is:",0,5,5,7,158.3663369,None,None,None,"[(None, 0.0), (0, 0)]",0.160197375,None,None,None,"[(None, 0.0), (0, 0)]",0.160197375,None,None,None,"[(None, 0.0), (0, 0)]",0.160197375,None,None,None,"[(None, 0.0), (0, 0)]",0.160197375,None,100,34.3,"[(None, 0.0), (99, 28.398), (100, 32.831), (100, 34.3)]",0.160197375,None,None,None,"[(None, 0.0), (100, 18.729), (0, 30.762)]",0.160197375,None,192.6830849,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
"When a couple from the NORTH just dropped a coin into a bowl, the most likely next event is:",0,6,6,2,193.3659094,None,None,None,"[(None, 0.0), (0, 0)]",0.155583673,None,None,None,"[(None, 0.0), (0, 0)]",0.155583673,None,None,None,"[(None, 0.0), (0, 0)]",0.155583673,None,None,None,"[(None, 0.0), (0, 0)]",0.155583673,None,100,7.671,"[(None, 0.0), (100, 5.37), (100, 7.671)]",0.155583673,None,None,None,"[(None, 0.0), (0, 0)]",0.155583673,None,201.0491977,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
"When a couple from the NORTH just planted a flower, the most likely next event is:",0,7,7,1,201.7495595,None,None,None,"[(None, 0.0), (0, 0)]",0.163195219,None,None,None,"[(None, 0.0), (0, 0)]",0.163195219,None,None,None,"[(None, 0.0), (0, 0)]",0.163195219,None,100,22.313,"[(None, 0.0), (100, 5.747), (100, 22.313)]",0.163195219,None,None,None,"[(None, 0.0), (0, 0)]",0.163195219,None,None,None,"[(None, 0.0), (0, 0)]",0.163195219,None,224.0654827,None,1,4,2019_Jul_11_1827,schematest,3.1.3,59.46138392
