leftimage,rightimage,n,ITIfixation.started_mean,ITIfixation.started_raw,ITIfixation.started_std,ITIfixation.stopped_raw,Q.started_mean,Q.started_raw,Q.started_std,Q.stopped_raw,answer.keys_raw,answer.rt_mean,answer.rt_raw,answer.rt_std,answer.started_mean,answer.started_raw,answer.started_std,answer.stopped_raw,leftimageLoc.started_mean,leftimageLoc.started_raw,leftimageLoc.started_std,leftimageLoc.stopped_raw,rightimageLoc.started_mean,rightimageLoc.started_raw,rightimageLoc.started_std,rightimageLoc.stopped_raw,order
stimsday2details/wedding23.png,stimsday2details/wedding2.png,1.0,34.894287109375,34.894287109375,0.0,,27.4119815826416,27.4119815826416,0.0,,'k',7.467949390411377,7.467949390411377,0.0,27.4119815826416,27.4119815826416,0.0,,27.4119815826416,27.4119815826416,0.0,,27.4119815826416,27.4119815826416,0.0,,1.0
stimsday2details/wedding2.png,stimsday2details/wedding17.png,1.0,40.8615837097168,40.8615837097168,0.0,,36.62790298461914,36.62790298461914,0.0,,'k',4.217179298400879,4.217179298400879,0.0,36.62790298461914,36.62790298461914,0.0,,36.62790298461914,36.62790298461914,0.0,,36.62790298461914,36.62790298461914,0.0,,2.0
stimsday2details/wedding17.png,stimsday2details/wedding19.png,1.0,86.16033172607422,86.16033172607422,0.0,,79.27772521972656,79.27772521972656,0.0,,'l',6.867890357971191,6.867890357971191,0.0,79.27772521972656,79.27772521972656,0.0,,79.27772521972656,79.27772521972656,0.0,,79.27772521972656,79.27772521972656,0.0,,8.0
stimsday2details/wedding19.png,stimsday2details/wedding6.png,1.0,77.56134033203125,77.56134033203125,0.0,,71.02793884277344,71.02793884277344,0.0,,'k',6.518457412719727,6.518457412719727,0.0,71.02793884277344,71.02793884277344,0.0,,71.02793884277344,71.02793884277344,0.0,,71.02793884277344,71.02793884277344,0.0,,7.0
stimsday2details/wedding6.png,stimsday2details/wedding20.png,1.0,153.6437225341797,153.6437225341797,0.0,,150.3643341064453,150.3643341064453,0.0,,'l',3.2651638984680176,3.2651638984680176,0.0,150.3643341064453,150.3643341064453,0.0,,150.3643341064453,150.3643341064453,0.0,,150.3643341064453,150.3643341064453,0.0,,19.0
stimsday2details/wedding20.png,stimsday2details/wedding1.png,1.0,25.645328521728516,25.645328521728516,0.0,,16.844505310058594,16.844505310058594,0.0,,'k',8.793213844299316,8.793213844299316,0.0,16.844505310058594,16.844505310058594,0.0,,16.844505310058594,16.844505310058594,0.0,,16.844505310058594,16.844505310058594,0.0,,0.0
stimsday2details/wedding1.png,stimsday2details/wedding22.png,1.0,158.5438995361328,158.5438995361328,0.0,,155.37692260742188,155.37692260742188,0.0,,'k',3.152214765548706,3.152214765548706,0.0,155.37692260742188,155.37692260742188,0.0,,155.37692260742188,155.37692260742188,0.0,,155.37692260742188,155.37692260742188,0.0,,20.0
stimsday2details/wedding22.png,stimsday2details/wedding38.png,1.0,94.83048248291016,94.83048248291016,0.0,,87.87740325927734,87.87740325927734,0.0,,'l',6.932891845703125,6.932891845703125,0.0,87.87740325927734,87.87740325927734,0.0,,87.87740325927734,87.87740325927734,0.0,,87.87740325927734,87.87740325927734,0.0,,9.0
stimsday2details/wedding38.png,stimsday2details/wedding34.png,1.0,64.17818450927734,64.17818450927734,0.0,,56.33005905151367,56.33005905151367,0.0,,'k',7.831096172332764,7.831096172332764,0.0,56.33005905151367,56.33005905151367,0.0,,56.33005905151367,56.33005905151367,0.0,,56.33005905151367,56.33005905151367,0.0,,5.0
stimsday2details/wedding34.png,stimsday2details/wedding28.png,1.0,54.58194351196289,54.58194351196289,0.0,,48.69422149658203,48.69422149658203,0.0,,'k',5.867066383361816,5.867066383361816,0.0,48.69422149658203,48.69422149658203,0.0,,48.69422149658203,48.69422149658203,0.0,,48.69422149658203,48.69422149658203,0.0,,4.0
stimsday2details/wedding28.png,stimsday2details/wedding29.png,1.0,107.33075714111328,107.33075714111328,0.0,,105.6601791381836,105.6601791381836,0.0,,'k',1.6518782377243042,1.6518782377243042,0.0,105.6601791381836,105.6601791381836,0.0,,105.6601791381836,105.6601791381836,0.0,,105.6601791381836,105.6601791381836,0.0,,11.0
stimsday2details/wedding2.png,stimsday2details/wedding23.png,1.0,118.09425354003906,118.09425354003906,0.0,,114.09361267089844,114.09361267089844,0.0,,'l',3.9907870292663574,3.9907870292663574,0.0,114.09361267089844,114.09361267089844,0.0,,114.09361267089844,114.09361267089844,0.0,,114.09361267089844,114.09361267089844,0.0,,13.0
stimsday2details/wedding17.png,stimsday2details/wedding2.png,1.0,143.62742614746094,143.62742614746094,0.0,,135.85992431640625,135.85992431640625,0.0,,'k',7.752419948577881,7.752419948577881,0.0,135.85992431640625,135.85992431640625,0.0,,135.85992431640625,135.85992431640625,0.0,,135.85992431640625,135.85992431640625,0.0,,17.0
stimsday2details/wedding19.png,stimsday2details/wedding17.png,1.0,134.1150360107422,134.1150360107422,0.0,,130.91505432128906,130.91505432128906,0.0,,'k',3.185788631439209,3.185788631439209,0.0,130.91505432128906,130.91505432128906,0.0,,130.91505432128906,130.91505432128906,0.0,,130.91505432128906,130.91505432128906,0.0,,16.0
stimsday2details/wedding6.png,stimsday2details/wedding19.png,1.0,46.94782257080078,46.94782257080078,0.0,,42.5950927734375,42.5950927734375,0.0,,'l',4.3324785232543945,4.3324785232543945,0.0,42.5950927734375,42.5950927734375,0.0,,42.5950927734375,42.5950927734375,0.0,,42.5950927734375,42.5950927734375,0.0,,3.0
