northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,key_resp_3.rt,session,participant,date,expName,psychopyVersion,frameRate,
south.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2a.mp4,stims/wedding-22.3b.mp4,stims/wedding-22.4a.mp4,stims/wedding-22.5.mp4,stimsday2details/egg22.png,stimsday2details/newegg13.png,stimsday2details/newperson28.png,stimsday2details/couple22.png,stimsday2details/new28.png,stimsday2details/gift22.png,stimsday2details/cn22.png,stimsday2details/n22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,3,3,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2a.mp4,stims/wedding-22.3b.mp4,stims/wedding-22.4a.mp4,stims/wedding-22.5.mp4,stimsday2details/egg22.png,stimsday2details/newegg13.png,stimsday2details/newperson28.png,stimsday2details/couple22.png,stimsday2details/new28.png,stimsday2details/gift22.png,stimsday2details/cn22.png,stimsday2details/n22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.718600783031434e-05,None,2,0.8020985479961382,620.857065543998,None,620.857065543998,None,620.857065543998,None,622.8569756709912,None,1,0.6518697879946558,622.8569756709912,None,622.8569756709912,None,624.8569560949982,None,624.8569560949982,None,2,0.8184073720040033,624.8569560949982,None,1,1.468322556000203,626.856930598995,None,626.856930598995,None,626.856930598995,None,628.8569133479905,None,628.8569133479905,None,2,0.9687115150009049,628.8569133479905,None,630.8568901599938,None,630.8568901599938,None,2,0.8021877880091779,630.8568901599938,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2a.mp4,stims/wedding-23.3b.mp4,stims/wedding-23.4a.mp4,stims/wedding-23.5.mp4,stimsday2details/egg23.png,stimsday2details/newegg14.png,stimsday2details/newperson29.png,stimsday2details/couple23.png,stimsday2details/gift23.png,stimsday2details/new29.png,stimsday2details/cn23.png,stimsday2details/n23.png,stimsday2details/ct23.png,stimsday2details/t23.png,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,632.8568621569866,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2a.mp4,stims/wedding-23.3b.mp4,stims/wedding-23.4a.mp4,stims/wedding-23.5.mp4,stimsday2details/egg23.png,stimsday2details/newegg14.png,stimsday2details/newperson29.png,stimsday2details/couple23.png,stimsday2details/gift23.png,stimsday2details/new29.png,stimsday2details/cn23.png,stimsday2details/n23.png,stimsday2details/ct23.png,stimsday2details/t23.png,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2a.mp4,stims/wedding-23.3b.mp4,stims/wedding-23.4a.mp4,stims/wedding-23.5.mp4,stimsday2details/egg23.png,stimsday2details/newegg14.png,stimsday2details/newperson29.png,stimsday2details/couple23.png,stimsday2details/gift23.png,stimsday2details/new29.png,stimsday2details/cn23.png,stimsday2details/n23.png,stimsday2details/ct23.png,stimsday2details/t23.png,0,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.872239300995716,None,642.9615217609971,668.0897637489979,668.0897637489979,None,677.0896563649876,694.08944294299,694.08944294299,717.0891596089932,717.1058301919984,741.0888696929906,741.1055365539942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2a.mp4,stims/wedding-23.3b.mp4,stims/wedding-23.4a.mp4,stims/wedding-23.5.mp4,stimsday2details/egg23.png,stimsday2details/newegg14.png,stimsday2details/newperson29.png,stimsday2details/couple23.png,stimsday2details/gift23.png,stimsday2details/new29.png,stimsday2details/cn23.png,stimsday2details/n23.png,stimsday2details/ct23.png,stimsday2details/t23.png,0,4,4,4,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-23.1a.mp4,stims/wedding-23.1b.mp4,stims/wedding-23.2a.mp4,stims/wedding-23.3b.mp4,stims/wedding-23.4a.mp4,stims/wedding-23.5.mp4,stimsday2details/egg23.png,stimsday2details/newegg14.png,stimsday2details/newperson29.png,stimsday2details/couple23.png,stimsday2details/gift23.png,stimsday2details/new29.png,stimsday2details/cn23.png,stimsday2details/n23.png,stimsday2details/ct23.png,stimsday2details/t23.png,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.507199628278613e-05,None,2,1.1690451039903564,765.271860348992,None,765.271860348992,None,765.271860348992,None,767.2552141839988,None,1,0.7669993309973506,767.2552141839988,None,767.2552141839988,None,769.2552025319892,None,769.2552025319892,None,2,0.8183695750049083,769.2552025319892,None,2,1.301885521010263,771.255162092988,None,771.255162092988,None,771.255162092988,None,773.2551424569974,None,773.2551424569974,None,1,0.7352849790040636,773.2551424569974,None,775.2551128099876,None,775.2551128099876,None,2,0.7517847080016509,775.2551128099876,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg15.png,stimsday2details/egg19.png,stimsday2details/couple19.png,stimsday2details/newperson30.png,stimsday2details/new30.png,stimsday2details/gift19.png,stimsday2details/n19.png,stimsday2details/cn19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg15.png,stimsday2details/egg19.png,stimsday2details/couple19.png,stimsday2details/newperson30.png,stimsday2details/new30.png,stimsday2details/gift19.png,stimsday2details/n19.png,stimsday2details/cn19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,777.3884260949999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg15.png,stimsday2details/egg19.png,stimsday2details/couple19.png,stimsday2details/newperson30.png,stimsday2details/new30.png,stimsday2details/gift19.png,stimsday2details/n19.png,stimsday2details/cn19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.8801082580030197,None,787.4097746359912,812.5213214859978,812.5379544959869,None,821.5378839589976,838.5210113639914,838.5376745589892,861.5207253779954,861.5373894809891,None,885.5371047679946,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg15.png,stimsday2details/egg19.png,stimsday2details/couple19.png,stimsday2details/newperson30.png,stimsday2details/new30.png,stimsday2details/gift19.png,stimsday2details/n19.png,stimsday2details/cn19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,5,5,5,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-19.1a.mp4,stims/wedding-19.1b.mp4,stims/wedding-19.2a.mp4,stims/wedding-19.3a.mp4,stims/wedding-19.4a.mp4,stims/wedding-19.5.mp4,stimsday2details/newegg15.png,stimsday2details/egg19.png,stimsday2details/couple19.png,stimsday2details/newperson30.png,stimsday2details/new30.png,stimsday2details/gift19.png,stimsday2details/n19.png,stimsday2details/cn19.png,stimsday2details/ct19.png,stimsday2details/t19.png,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2163010220974684e-05,None,1,1.7182340160070453,909.6535331569903,None,909.6535331569903,None,909.6535331569903,None,911.6534462549898,None,2,1.0354009440052323,911.6534462549898,None,911.6534462549898,None,913.6534179489972,None,913.6534179489972,None,1,0.8518409499956761,913.6534179489972,None,2,1.3516538200055948,915.6534632979892,None,915.6534632979892,None,915.6534632979892,None,917.6533845049998,None,917.6533845049998,None,2,0.752504139993107,917.6533845049998,None,919.6533009259874,None,919.6533009259874,None,2,1.935090302999015,919.6533009259874,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-1.1a.mp4,stims/wedding-1.1b.mp4,stims/wedding-1.2a.mp4,stims/wedding-1.3a.mp4,stims/wedding-1.4a.mp4,stims/wedding-1.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg1.png,stimsday2details/newperson31.png,stimsday2details/couple1.png,stimsday2details/gift1.png,stimsday2details/new31.png,stimsday2details/cn1.png,stimsday2details/n1.png,stimsday2details/t1.png,stimsday2details/ct1.png,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-1.1a.mp4,stims/wedding-1.1b.mp4,stims/wedding-1.2a.mp4,stims/wedding-1.3a.mp4,stims/wedding-1.4a.mp4,stims/wedding-1.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg1.png,stimsday2details/newperson31.png,stimsday2details/couple1.png,stimsday2details/gift1.png,stimsday2details/new31.png,stimsday2details/cn1.png,stimsday2details/n1.png,stimsday2details/t1.png,stimsday2details/ct1.png,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,921.8199892099947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-1.1a.mp4,stims/wedding-1.1b.mp4,stims/wedding-1.2a.mp4,stims/wedding-1.3a.mp4,stims/wedding-1.4a.mp4,stims/wedding-1.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg1.png,stimsday2details/newperson31.png,stimsday2details/couple1.png,stimsday2details/gift1.png,stimsday2details/new31.png,stimsday2details/cn1.png,stimsday2details/n1.png,stimsday2details/t1.png,stimsday2details/ct1.png,0,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.8782018769998103,None,931.836599798,956.9695591899945,956.9695591899945,None,965.9694494799915,982.9692337629967,982.9692337629967,1005.9688964009983,1005.9688964009983,None,1029.968663045991,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-1.1a.mp4,stims/wedding-1.1b.mp4,stims/wedding-1.2a.mp4,stims/wedding-1.3a.mp4,stims/wedding-1.4a.mp4,stims/wedding-1.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg1.png,stimsday2details/newperson31.png,stimsday2details/couple1.png,stimsday2details/gift1.png,stimsday2details/new31.png,stimsday2details/cn1.png,stimsday2details/n1.png,stimsday2details/t1.png,stimsday2details/ct1.png,0,6,6,6,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
north.png,stims/wedding-1.1a.mp4,stims/wedding-1.1b.mp4,stims/wedding-1.2a.mp4,stims/wedding-1.3a.mp4,stims/wedding-1.4a.mp4,stims/wedding-1.5.mp4,stimsday2details/newegg16.png,stimsday2details/egg1.png,stimsday2details/newperson31.png,stimsday2details/couple1.png,stimsday2details/gift1.png,stimsday2details/new31.png,stimsday2details/cn1.png,stimsday2details/n1.png,stimsday2details/t1.png,stimsday2details/ct1.png,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64459992852062e-05,None,2,0.8188130150083452,1053.6517663529958,None,1053.6517663529958,None,1053.6517663529958,None,1055.6349578769878,None,2,0.9351516369933961,1055.6349578769878,None,1055.6349578769878,None,1057.6349392729899,None,1057.6349392729899,None,2,1.0350669019971974,1057.6349392729899,None,1,1.118587581004249,1059.6349698759877,None,1059.6349698759877,None,1059.6349698759877,None,1061.6349443999934,None,1061.6349443999934,None,1,0.8022080079972511,1061.6349443999934,None,1063.634915371993,None,1063.634915371993,None,1,1.3518689740012633,1063.634915371993,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3a.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/n2.png,stimsday2details/cn2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1065.6348907859938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3a.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/n2.png,stimsday2details/cn2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3a.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/n2.png,stimsday2details/cn2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.762269243001356,None,1075.7515036719997,None,1101.0011260789906,None,1110.0009549079987,None,1127.0007390699902,1150.0005793149903,1150.0005793149903,1174.0002279899927,1174.0002279899927,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3a.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/n2.png,stimsday2details/cn2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,7,7,7,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3a.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/n2.png,stimsday2details/cn2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68309993064031e-05,None,1,1.3023357880010735,1197.799938348995,None,1197.799938348995,None,1197.799938348995,None,1199.7832472869923,None,2,0.7184558609878877,1199.7832472869923,None,1199.7832472869923,None,1201.7832251359941,None,1201.7832251359941,None,2,1.13498286200047,1201.7832251359941,None,1,1.3519198569993023,1203.783198975987,None,1203.783198975987,None,1203.783198975987,None,1205.7831715770008,None,1205.7831715770008,None,1,0.701706631007255,1205.7831715770008,None,1207.7831440309965,None,1207.7831440309965,None,2,0.7185549970017746,1207.7831440309965,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/painting17.png,stimsday2details/newpainting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/gift17.png,stimsday2details/new33.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/t17.png,stimsday2details/ct17.png,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1209.7832046369876,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/painting17.png,stimsday2details/newpainting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/gift17.png,stimsday2details/new33.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/t17.png,stimsday2details/ct17.png,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/painting17.png,stimsday2details/newpainting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/gift17.png,stimsday2details/new33.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/t17.png,stimsday2details/ct17.png,0,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.7772597209986998,None,1219.967431557001,None,1245.1993527659943,None,1254.199248083998,None,1271.199037170998,None,1294.1987548059988,None,1318.1984466859867,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/painting17.png,stimsday2details/newpainting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/gift17.png,stimsday2details/new33.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/t17.png,stimsday2details/ct17.png,0,8,8,8,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/painting17.png,stimsday2details/newpainting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/gift17.png,stimsday2details/new33.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/t17.png,stimsday2details/ct17.png,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6128007448278368e-05,None,None,,1342.2482764869928,None,1342.2482764869928,None,1342.2482764869928,None,1344.2314727379999,None,None,,1344.2314727379999,None,1344.2314727379999,None,1346.2314521160006,None,1346.2314521160006,None,None,,1346.2314521160006,None,1,1.1849938740051584,1348.2314660409902,None,1348.2314660409902,None,1348.2314660409902,None,1350.2313352659985,None,1350.2313352659985,None,1,0.7017185220029205,1350.2313352659985,None,1352.2313086319919,None,1352.2313086319919,None,2,0.9689196819963399,1352.2313086319919,None,,001,1,2019_Jun_12_0911,viewing,3.1.2,60.00261503550949,
