cue,n,cueImage.started_mean,cueImage.started_raw,cueImage.started_std,cueImage.stopped_raw,keyToMoveOn.keys_raw,keyToMoveOn.rt_mean,keyToMoveOn.rt_raw,keyToMoveOn.rt_std,keyToMoveOn.started_mean,keyToMoveOn.started_raw,keyToMoveOn.started_std,keyToMoveOn.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
stimsday2details/C1.png,1.0,120.90460968017578,120.90460968017578,0.0,,'space',39.789405822753906,39.789405822753906,0.0,120.90460968017578,120.90460968017578,0.0,,120.90460968017578,120.90460968017578,0.0,,3.0
stimsday2details/C2.png,1.0,362.3682861328125,362.3682861328125,0.0,,'space',89.61788940429688,89.61788940429688,0.0,362.3682861328125,362.3682861328125,0.0,,362.3682861328125,362.3682861328125,0.0,,8.0
stimsday2details/C6.png,1.0,80.28827667236328,80.28827667236328,0.0,,'space',40.45193862915039,40.45193862915039,0.0,80.28827667236328,80.28827667236328,0.0,,80.28827667236328,80.28827667236328,0.0,,2.0
stimsday2details/C17.png,1.0,549.1993408203125,549.1993408203125,0.0,,'space',50.042755126953125,50.042755126953125,0.0,549.1993408203125,549.1993408203125,0.0,,549.1993408203125,549.1993408203125,0.0,,10.0
stimsday2details/C19.png,1.0,51.205631256103516,51.205631256103516,0.0,,'space',28.934091567993164,28.934091567993164,0.0,51.205631256103516,51.205631256103516,0.0,,51.205631256103516,51.205631256103516,0.0,,1.0
stimsday2details/C20.png,1.0,160.8584442138672,160.8584442138672,0.0,,'space',44.28073501586914,44.28073501586914,0.0,160.8584442138672,160.8584442138672,0.0,,160.8584442138672,160.8584442138672,0.0,,4.0
stimsday2details/C22.png,1.0,599.4027709960938,599.4027709960938,0.0,,'space',58.06400680541992,58.06400680541992,0.0,599.4027709960938,599.4027709960938,0.0,,599.4027709960938,599.4027709960938,0.0,,11.0
stimsday2details/C23.png,1.0,27.438648223876953,27.438648223876953,0.0,,'space',23.605915069580078,23.605915069580078,0.0,27.438648223876953,27.438648223876953,0.0,,27.438648223876953,27.438648223876953,0.0,,0.0
stimsday2details/C28.png,1.0,452.15057373046875,452.15057373046875,0.0,,'space',96.88668823242188,96.88668823242188,0.0,452.15057373046875,452.15057373046875,0.0,,452.15057373046875,452.15057373046875,0.0,,9.0
stimsday2details/C29.png,1.0,308.85601806640625,308.85601806640625,0.0,,'space',53.34770202636719,53.34770202636719,0.0,308.85601806640625,308.85601806640625,0.0,,308.85601806640625,308.85601806640625,0.0,,7.0
stimsday2details/C34.png,1.0,205.3037109375,205.3037109375,0.0,,'space',46.58865737915039,46.58865737915039,0.0,205.3037109375,205.3037109375,0.0,,205.3037109375,205.3037109375,0.0,,5.0
stimsday2details/C38.png,1.0,252.06968688964844,252.06968688964844,0.0,,'space',56.62167739868164,56.62167739868164,0.0,252.06968688964844,252.06968688964844,0.0,,252.06968688964844,252.06968688964844,0.0,,6.0

extraInfo
session,001
participant,12
date,2019_Aug_27_1611
expName,recall
psychopyVersion,3.1.2
frameRate,59.99461248468142
