cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.4698113021440804,5.972670781891793,None,,,,,,,,,,,,,,,,,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
,,,,,,,,,5.972670781891793,None,6.455286045093089,None,equal,20.91851332364604,6.455286045093089,None,,,,,,,,,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C23.png,0,0,0,7,,,,,,,,,,,,,27.438647323753685,None,space,23.605914199259132,27.438647323753685,None,27.438647323753685,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C19.png,0,1,1,4,,,,,,,,,,,,,51.20562991593033,None,space,28.934090765193105,51.20562991593033,None,51.20562991593033,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C6.png,0,2,2,2,,,,,,,,,,,,,80.28827482601628,None,space,40.45193780306727,80.28827482601628,None,80.28827482601628,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C1.png,0,3,3,0,,,,,,,,,,,,,120.90460940496996,None,space,39.78940696688369,120.90460940496996,None,120.90460940496996,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C20.png,0,4,4,5,,,,,,,,,,,,,160.8584449379705,None,space,44.28073458466679,160.8584449379705,None,160.8584449379705,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C34.png,0,5,5,10,,,,,,,,,,,,,205.3037072890438,None,space,46.58865901362151,205.3037072890438,None,205.3037072890438,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C38.png,0,6,6,11,,,,,,,,,,,,,252.0696817431599,None,space,56.621677714865655,252.0696817431599,None,252.0696817431599,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C29.png,0,7,7,9,,,,,,,,,,,,,308.8560152510181,None,space,53.34770313696936,308.8560152510181,None,308.8560152510181,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C2.png,0,8,8,1,,,,,,,,,,,,,362.36828853189945,None,space,89.61789090093225,362.36828853189945,None,362.36828853189945,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C28.png,0,9,9,8,,,,,,,,,,,,,452.1505721840076,None,space,96.88668475020677,452.1505721840076,None,452.1505721840076,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C17.png,0,10,10,3,,,,,,,,,,,,,549.1993705057539,None,space,50.0427561593242,549.1993705057539,None,549.1993705057539,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
stimsday2details/C22.png,0,11,11,6,,,,,,,,,,,,,599.4027494369075,None,space,58.06400787783787,599.4027494369075,None,599.4027494369075,None,001,12,2019_Aug_27_1611,recall,3.1.2,59.99461248468142,
