leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding20.png,stimsday2details/wedding6.png,0,0,0,15,8.074798018000365,None,8.074798018000365,None,k,7.502003485999921,8.074798018000365,None,8.074798018000365,None,15.60849642400035,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding2.png,stimsday2details/wedding20.png,0,1,1,16,17.39712539700031,None,17.39712539700031,None,l,2.5563996250002674,17.39712539700031,None,17.39712539700031,None,19.974929355000313,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding29.png,stimsday2details/wedding19.png,0,2,2,10,21.80959014600012,None,21.80959014600012,None,l,2.7297543330000735,21.80959014600012,None,21.80959014600012,None,24.558573899000294,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding34.png,stimsday2details/wedding6.png,0,3,3,3,26.328426745000343,None,26.328426745000343,None,l,7.396444841000175,26.328426745000343,None,26.328426745000343,None,33.741835386000275,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding28.png,stimsday2details/wedding34.png,0,4,4,2,35.5254838120004,None,35.5254838120004,None,k,5.249123465000139,35.5254838120004,None,35.5254838120004,None,40.79168982200008,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding2.png,stimsday2details/wedding17.png,0,5,5,6,42.558881100000235,None,42.558881100000235,None,l,2.1536831479998,42.558881100000235,None,42.558881100000235,None,44.74150636200011,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding38.png,stimsday2details/wedding22.png,0,6,6,19,46.558224993000294,None,46.558224993000294,None,l,4.3440841639999235,46.558224993000294,None,46.558224993000294,None,50.924962638000125,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding22.png,stimsday2details/wedding17.png,0,7,7,18,52.65832514900012,None,52.65832514900012,None,l,3.326722288000383,52.65832514900012,None,52.65832514900012,None,56.00796161500011,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding28.png,stimsday2details/wedding1.png,0,8,8,12,57.79143624700009,None,57.79143624700009,None,l,5.770087246000003,57.79143624700009,None,57.79143624700009,None,63.591164524000305,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding6.png,stimsday2details/wedding34.png,0,9,9,14,65.3246209050003,None,65.3246209050003,None,l,11.401291646000118,65.3246209050003,None,65.3246209050003,None,76.75732559300013,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding19.png,stimsday2details/wedding29.png,0,10,10,21,78.50823809200028,None,78.50823809200028,None,l,3.910713945000225,78.50823809200028,None,78.50823809200028,None,82.44147437600031,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding29.png,stimsday2details/wedding38.png,0,11,11,20,84.1764769030001,None,84.1764769030001,None,k,1.2791511329996865,84.1764769030001,None,84.1764769030001,None,85.47432401800006,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding20.png,stimsday2details/wedding2.png,0,12,12,5,87.20795498100006,None,87.20795498100006,None,k,1.8625763740001275,87.20795498100006,None,87.20795498100006,None,89.09126055700017,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding17.png,stimsday2details/wedding22.png,0,13,13,7,90.8239459600004,None,90.8239459600004,None,l,5.072211131999666,90.8239459600004,None,90.8239459600004,None,95.92422157700003,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding6.png,stimsday2details/wedding20.png,0,14,14,4,97.66293529500035,None,97.66293529500035,None,l,1.7370316159999675,97.66293529500035,None,97.66293529500035,None,99.42402024700004,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding17.png,stimsday2details/wedding2.png,0,15,15,17,101.15740407300018,None,101.15740407300018,None,k,1.8224288510000406,101.15740407300018,None,101.15740407300018,None,103.00732013200013,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding22.png,stimsday2details/wedding38.png,0,16,16,8,104.74092331800011,None,104.74092331800011,None,k,2.411245461999897,104.74092331800011,None,104.74092331800011,None,107.1743330180002,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding38.png,stimsday2details/wedding29.png,0,17,17,9,108.92527516500013,None,108.92527516500013,None,k,1.4641496190001817,108.92527516500013,None,108.92527516500013,None,110.40770986400003,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding23.png,stimsday2details/wedding1.png,0,18,18,0,112.19107086200029,None,112.19107086200029,None,k,1.6413221570001042,112.19107086200029,None,112.19107086200029,None,113.8576053630004,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
stimsday2details/wedding34.png,stimsday2details/wedding28.png,0,19,19,13,115.59104504000015,None,115.59104504000015,None,l,9.811851105000187,115.59104504000015,None,115.59104504000015,None,125.42421656800025,None,001,33,2019_Dec_13_1829,sequencetask,3.1.3,59.89538121685385,
