cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.6542479251511395,7.8870394648984075,None,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
,,,,,,,,,7.8870394648984075,None,8.553756925743073,None,equal,26.968652759213,8.553756925743073,None,,,,,,,,,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C29.png,0,0,0,9,,,,,,,,,,,,,35.57007410377264,None,space,57.167780680116266,35.57007410377264,None,35.57007410377264,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C17.png,0,1,1,3,,,,,,,,,,,,,92.88595926808193,None,space,23.26814895309508,92.88595926808193,None,92.88595926808193,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C6.png,0,2,2,2,,,,,,,,,,,,,116.31898297183216,None,space,41.634665737859905,116.31898297183216,None,116.31898297183216,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C34.png,0,3,3,10,,,,,,,,,,,,,158.1185256098397,None,space,34.63489023828879,158.1185256098397,None,158.1185256098397,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C22.png,0,4,4,6,,,,,,,,,,,,,192.9180817529559,None,space,54.46789185097441,192.9180817529559,None,192.9180817529559,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C20.png,0,5,5,5,,,,,,,,,,,,,247.5507330186665,None,space,26.984751139301807,247.5507330186665,None,247.5507330186665,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C28.png,0,6,6,8,,,,,,,,,,,,,274.68365657282993,None,space,72.83440161403269,274.68365657282993,None,274.68365657282993,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C38.png,0,7,7,11,,,,,,,,,,,,,347.68276870204136,None,space,43.45164655614644,347.68276870204136,None,347.68276870204136,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C2.png,0,8,8,1,,,,,,,,,,,,,391.2821691627614,None,space,52.917817692272365,391.2821691627614,None,391.2821691627614,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C23.png,0,9,9,7,,,,,,,,,,,,,444.364907651674,None,space,47.38472216390073,444.364907651674,None,444.364907651674,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C19.png,0,10,10,4,,,,,,,,,,,,,491.91434257198125,None,space,24.018306230194867,491.91434257198125,None,491.91434257198125,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
stimsday2details/C1.png,0,11,11,0,,,,,,,,,,,,,516.0973812378943,None,space,70.1676721451804,516.0973812378943,None,516.0973812378943,None,001,11,2019_Aug_23_1409,recall,3.1.2,59.99933722229787,
