northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.started,northOrSouthQ.stopped,northOrSouthQ.rt,session,participant,date,expName,psychopyVersion,frameRate,
south.png,stims/wedding-29.1a.mp4,stims/wedding-29.1b.mp4,stims/wedding-29.2a.mp4,stims/wedding-29.3b.mp4,stims/wedding-29.4a.mp4,stims/wedding-29.5.mp4,stimsday2details/egg29.png,stimsday2details/newegg15.png,stimsday2details/newperson29.png,stimsday2details/couple29.png,stimsday2details/gift29.png,stimsday2details/new29.png,stimsday2details/n29.png,stimsday2details/cn29.png,stimsday2details/t29.png,stimsday2details/ct29.png,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.700004890561104e-05,None,1,0.7893959591165185,747.8584841769189,None,747.8584841769189,None,747.8584841769189,None,749.8576962049119,None,1,0.6029078587889671,749.8576962049119,None,749.8576962049119,None,751.857437221799,None,751.857437221799,None,2,0.7356157177127898,751.857437221799,None,1,0.6231795363128185,753.8575083869509,None,753.8575083869509,None,753.8575083869509,None,755.8584841936827,None,755.8584841936827,None,1,1.2893391749821603,755.8584841936827,None,757.8584554679692,None,757.8584554679692,None,2,757.8584554679692,None,1.268696904182434,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/egg6.png,stimsday2details/newegg16.png,stimsday2details/couple6.png,stimsday2details/newperson30.png,stimsday2details/gift6.png,stimsday2details/new30.png,stimsday2details/cn6.png,stimsday2details/n6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/egg6.png,stimsday2details/newegg16.png,stimsday2details/couple6.png,stimsday2details/newperson30.png,stimsday2details/gift6.png,stimsday2details/new30.png,stimsday2details/cn6.png,stimsday2details/n6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,759.9918601308018,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/egg6.png,stimsday2details/newegg16.png,stimsday2details/couple6.png,stimsday2details/newperson30.png,stimsday2details/gift6.png,stimsday2details/new30.png,stimsday2details/cn6.png,stimsday2details/n6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.977890674956143,None,770.1243794276379,795.1404330707155,795.1404330707155,None,804.1403881930746,821.1405024728738,821.1405024728738,844.1402950910851,844.1402950910851,868.140583938919,868.140583938919,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/egg6.png,stimsday2details/newegg16.png,stimsday2details/couple6.png,stimsday2details/newperson30.png,stimsday2details/gift6.png,stimsday2details/new30.png,stimsday2details/cn6.png,stimsday2details/n6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,5,5,5,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/egg6.png,stimsday2details/newegg16.png,stimsday2details/couple6.png,stimsday2details/newperson30.png,stimsday2details/gift6.png,stimsday2details/new30.png,stimsday2details/cn6.png,stimsday2details/n6.png,stimsday2details/t6.png,stimsday2details/ct6.png,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3700914829969406e-05,None,2,1.1221113791689277,892.1070977128111,None,892.1070977128111,None,892.1070977128111,None,894.1057587200776,None,1,0.8235669671557844,894.1057587200776,None,894.1057587200776,None,896.1057763439603,None,896.1057763439603,None,1,0.7684187670238316,896.1057763439603,None,1,0.7687730696052313,898.1066685598344,None,898.1066685598344,None,898.1066685598344,None,900.1062010056339,None,900.1062010056339,None,1,0.6395428371615708,900.1062010056339,None,902.1104992050678,None,902.1104992050678,None,1,902.1104992050678,None,1.073770514689386,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3a.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg17.png,stimsday2details/egg38.png,stimsday2details/newperson31.png,stimsday2details/couple38.png,stimsday2details/new31.png,stimsday2details/gift38.png,stimsday2details/n38.png,stimsday2details/cn38.png,stimsday2details/ct38.png,stimsday2details/t38.png,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3a.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg17.png,stimsday2details/egg38.png,stimsday2details/newperson31.png,stimsday2details/couple38.png,stimsday2details/new31.png,stimsday2details/gift38.png,stimsday2details/n38.png,stimsday2details/cn38.png,stimsday2details/ct38.png,stimsday2details/t38.png,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,904.261449994985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3a.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg17.png,stimsday2details/egg38.png,stimsday2details/newperson31.png,stimsday2details/couple38.png,stimsday2details/new31.png,stimsday2details/gift38.png,stimsday2details/n38.png,stimsday2details/cn38.png,stimsday2details/ct38.png,stimsday2details/t38.png,0,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.877289865165949,None,914.5726294126362,939.6896235900931,939.6896235900931,None,948.6897898470052,965.6882578856312,965.6882578856312,988.6879804716446,988.6879804716446,None,1012.6881227139384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3a.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg17.png,stimsday2details/egg38.png,stimsday2details/newperson31.png,stimsday2details/couple38.png,stimsday2details/new31.png,stimsday2details/gift38.png,stimsday2details/n38.png,stimsday2details/cn38.png,stimsday2details/ct38.png,stimsday2details/t38.png,0,6,6,6,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-38.1a.mp4,stims/wedding-38.1b.mp4,stims/wedding-38.2a.mp4,stims/wedding-38.3a.mp4,stims/wedding-38.4a.mp4,stims/wedding-38.5.mp4,stimsday2details/newegg17.png,stimsday2details/egg38.png,stimsday2details/newperson31.png,stimsday2details/couple38.png,stimsday2details/new31.png,stimsday2details/gift38.png,stimsday2details/n38.png,stimsday2details/cn38.png,stimsday2details/ct38.png,stimsday2details/t38.png,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.70279885828495e-05,None,1,0.8242388372309506,1036.5706569296308,None,1036.5706569296308,None,1036.5706569296308,None,1038.5547845200635,None,2,0.8227218613028526,1038.5547845200635,None,1038.5547845200635,None,1040.554017684888,None,1040.554017684888,None,2,0.7529710922390223,1040.554017684888,None,2,0.9019612739793956,1042.5548416199163,None,1042.5548416199163,None,1042.5548416199163,None,1044.5547775970772,None,1044.5547775970772,None,2,0.8518705498427153,1044.5547775970772,None,1046.553955940064,None,1046.553955940064,None,1,1046.553955940064,None,1.489940027706325,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2a.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4a.mp4,stims/wedding-2.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/ct2.png,stimsday2details/t2.png,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1048.554656764958,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2a.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4a.mp4,stims/wedding-2.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/ct2.png,stimsday2details/t2.png,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2a.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4a.mp4,stims/wedding-2.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/ct2.png,stimsday2details/t2.png,0,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.7730819531716406,None,1058.703803349752,None,1083.9379420978948,None,1092.9371077986434,None,1109.9375480110757,1132.9206448220648,1132.9370565940626,None,1156.9368224218488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2a.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4a.mp4,stims/wedding-2.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/ct2.png,stimsday2details/t2.png,0,7,7,7,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2a.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4a.mp4,stims/wedding-2.5.mp4,stimsday2details/newegg18.png,stimsday2details/egg2.png,stimsday2details/newperson32.png,stimsday2details/couple2.png,stimsday2details/gift2.png,stimsday2details/new32.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/ct2.png,stimsday2details/t2.png,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1014980524778366e-05,None,2,0.9728603926487267,1180.8363254810683,None,1180.8363254810683,None,1180.8363254810683,None,1182.8193530617282,None,2,1.1520765428431332,1182.8193530617282,None,1182.8193530617282,None,1184.8193827420473,None,1184.8193827420473,None,2,0.7896369621157646,1184.8193827420473,None,2,1.4224499836564064,1186.818563838955,None,1186.818563838955,None,1186.818563838955,None,1188.8197131496854,None,1188.8197131496854,None,1,0.8522340604104102,1188.8197131496854,None,1190.818501171656,None,1190.818501171656,None,2,1190.818501171656,None,1.5737397652119398,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting15.png,stimsday2details/painting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/new33.png,stimsday2details/gift17.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1192.8191399318166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting15.png,stimsday2details/painting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/new33.png,stimsday2details/gift17.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting15.png,stimsday2details/painting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/new33.png,stimsday2details/gift17.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.8435249510221183,None,1203.0858451956883,None,1228.2357482207008,None,1237.2360409679823,None,1254.2355818557553,None,1277.23610360967,None,1301.2339054327458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting15.png,stimsday2details/painting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/new33.png,stimsday2details/gift17.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,8,8,8,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting15.png,stimsday2details/painting17.png,stimsday2details/couple17.png,stimsday2details/newperson33.png,stimsday2details/new33.png,stimsday2details/gift17.png,stimsday2details/n17.png,stimsday2details/cn17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.924034535884857e-05,None,1,1.0518067590892315,1325.084456244018,None,1325.084456244018,None,1325.084456244018,None,1327.0833855397068,None,2,0.8026109291240573,1327.0833855397068,None,1327.0833855397068,None,1329.0846715499647,None,1329.0846715499647,None,1,1.0509853111580014,1329.0846715499647,None,2,1.0177944097667933,1331.084523461759,None,1331.084523461759,None,1331.084523461759,None,1333.0845554498956,None,1333.0845554498956,None,2,0.8017455991357565,1333.0845554498956,None,1335.0846324190497,None,1335.0846324190497,None,None,1335.0846324190497,None,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2b.mp4,stims/wedding-22.3b.mp4,stims/wedding-22.4b.mp4,stims/wedding-22.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting22.png,stimsday2details/newperson34.png,stimsday2details/couple22.png,stimsday2details/new34.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2b.mp4,stims/wedding-22.3b.mp4,stims/wedding-22.4b.mp4,stims/wedding-22.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting22.png,stimsday2details/newperson34.png,stimsday2details/couple22.png,stimsday2details/new34.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1337.4673537360504,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2b.mp4,stims/wedding-22.3b.mp4,stims/wedding-22.4b.mp4,stims/wedding-22.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting22.png,stimsday2details/newperson34.png,stimsday2details/couple22.png,stimsday2details/new34.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.9544732817448676,None,1347.6669935160317,1372.7005372359417,1372.7166848368943,None,1381.7169594480656,None,1398.7183337849565,1421.688140546903,1421.7043013009243,None,1445.7002569306642,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2b.mp4,stims/wedding-22.3b.mp4,stims/wedding-22.4b.mp4,stims/wedding-22.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting22.png,stimsday2details/newperson34.png,stimsday2details/couple22.png,stimsday2details/new34.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,9,9,9,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-22.1a.mp4,stims/wedding-22.1b.mp4,stims/wedding-22.2b.mp4,stims/wedding-22.3b.mp4,stims/wedding-22.4b.mp4,stims/wedding-22.5.mp4,stimsday2details/newpainting16.png,stimsday2details/painting22.png,stimsday2details/newperson34.png,stimsday2details/couple22.png,stimsday2details/new34.png,stimsday2details/gift22.png,stimsday2details/n22.png,stimsday2details/cn22.png,stimsday2details/t22.png,stimsday2details/ct22.png,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1930004954338074e-05,None,1,0.8180845412425697,1469.6329085677862,None,1469.6329085677862,None,1469.6329085677862,None,1471.6149313268252,None,2,1.6733700609765947,1471.6149313268252,None,1471.6149313268252,None,1473.6155707710423,None,1473.6155707710423,None,2,0.7525917487218976,1473.6155707710423,None,1,0.831038239877671,1475.6197826736607,None,1475.6197826736607,None,1475.6197826736607,None,1477.619817334693,None,1477.619817334693,None,2,1.0303993779234588,1477.619817334693,None,1479.6199930566363,None,1479.6199930566363,None,1,1479.6199930566363,None,1.114697110839188,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
north.png,stims/wedding-1.1a.mp4,stims/wedding-1.1b.mp4,stims/wedding-1.2b.mp4,stims/wedding-1.3b.mp4,stims/wedding-1.4b.mp4,stims/wedding-1.5.mp4,stimsday2details/painting1.png,stimsday2details/newpainting17.png,stimsday2details/couple1.png,stimsday2details/newperson35.png,stimsday2details/gift1.png,stimsday2details/new35.png,stimsday2details/cn1.png,stimsday2details/n1.png,stimsday2details/ct1.png,stimsday2details/t1.png,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,11,2019_Aug_23_1338,viewing,3.1.2,None,
