1.8278 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
63.3152 	DATA 	Keypress: equal
64.8149 	DATA 	Keypress: equal
66.3155 	DATA 	Keypress: equal
67.8149 	DATA 	Keypress: equal
69.3151 	DATA 	Keypress: equal
70.8151 	DATA 	Keypress: equal
72.3150 	DATA 	Keypress: equal
73.8149 	DATA 	Keypress: equal
75.3149 	DATA 	Keypress: equal
76.8150 	DATA 	Keypress: equal
77.0814 	DATA 	Keypress: space
77.2209 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stimsday2details/C29.png')])
77.2466 	EXP 	cueImage: autoDraw = False
77.2466 	EXP 	text: autoDraw = False
77.2466 	EXP 	cueImage: image = 'stimsday2details/C29.png'
77.2466 	EXP 	cueImage: autoDraw = True
77.2466 	EXP 	text: autoDraw = True
78.3151 	DATA 	Keypress: equal
79.8152 	DATA 	Keypress: equal
81.3150 	DATA 	Keypress: equal
82.8148 	DATA 	Keypress: equal
84.3148 	DATA 	Keypress: equal
85.8149 	DATA 	Keypress: equal
87.3149 	DATA 	Keypress: equal
88.8148 	DATA 	Keypress: equal
90.3148 	DATA 	Keypress: equal
91.8150 	DATA 	Keypress: equal
93.3149 	DATA 	Keypress: equal
94.8148 	DATA 	Keypress: equal
96.3146 	DATA 	Keypress: equal
97.8147 	DATA 	Keypress: equal
99.3147 	DATA 	Keypress: equal
100.8148 	DATA 	Keypress: equal
102.3145 	DATA 	Keypress: equal
103.8151 	DATA 	Keypress: equal
105.3147 	DATA 	Keypress: equal
106.8145 	DATA 	Keypress: equal
108.3146 	DATA 	Keypress: equal
109.8145 	DATA 	Keypress: equal
111.3145 	DATA 	Keypress: equal
112.8147 	DATA 	Keypress: equal
114.3148 	DATA 	Keypress: equal
115.8146 	DATA 	Keypress: equal
117.3145 	DATA 	Keypress: equal
118.8146 	DATA 	Keypress: equal
120.3144 	DATA 	Keypress: equal
121.8144 	DATA 	Keypress: equal
123.3144 	DATA 	Keypress: equal
124.8142 	DATA 	Keypress: equal
126.3142 	DATA 	Keypress: equal
127.8144 	DATA 	Keypress: equal
129.3143 	DATA 	Keypress: equal
130.8143 	DATA 	Keypress: equal
132.3142 	DATA 	Keypress: equal
133.8142 	DATA 	Keypress: equal
135.3143 	DATA 	Keypress: equal
136.8141 	DATA 	Keypress: equal
138.3141 	DATA 	Keypress: equal
139.8141 	DATA 	Keypress: equal
141.3142 	DATA 	Keypress: equal
142.8143 	DATA 	Keypress: equal
144.3142 	DATA 	Keypress: equal
145.8138 	DATA 	Keypress: equal
147.3143 	DATA 	Keypress: equal
148.8140 	DATA 	Keypress: equal
150.3141 	DATA 	Keypress: equal
151.8142 	DATA 	Keypress: equal
153.3139 	DATA 	Keypress: equal
154.8139 	DATA 	Keypress: equal
156.3139 	DATA 	Keypress: equal
157.8142 	DATA 	Keypress: equal
159.3139 	DATA 	Keypress: equal
160.8139 	DATA 	Keypress: equal
162.3140 	DATA 	Keypress: equal
163.8143 	DATA 	Keypress: equal
165.3138 	DATA 	Keypress: equal
166.8137 	DATA 	Keypress: equal
167.2135 	DATA 	Keypress: space
167.3501 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C2.png')])
167.3788 	EXP 	cueImage: autoDraw = False
167.3788 	EXP 	text: autoDraw = False
167.3788 	EXP 	cueImage: image = 'stimsday2details/C2.png'
167.3788 	EXP 	cueImage: autoDraw = True
167.3788 	EXP 	text: autoDraw = True
168.3138 	DATA 	Keypress: equal
169.8137 	DATA 	Keypress: equal
171.3137 	DATA 	Keypress: equal
172.8139 	DATA 	Keypress: equal
174.3137 	DATA 	Keypress: equal
175.8136 	DATA 	Keypress: equal
177.3140 	DATA 	Keypress: equal
178.8135 	DATA 	Keypress: equal
180.3136 	DATA 	Keypress: equal
181.8135 	DATA 	Keypress: equal
183.3135 	DATA 	Keypress: equal
184.8138 	DATA 	Keypress: equal
186.3137 	DATA 	Keypress: equal
187.8136 	DATA 	Keypress: equal
189.3143 	DATA 	Keypress: equal
190.8136 	DATA 	Keypress: equal
192.3135 	DATA 	Keypress: equal
193.8138 	DATA 	Keypress: equal
195.3133 	DATA 	Keypress: equal
196.8135 	DATA 	Keypress: equal
198.3137 	DATA 	Keypress: equal
199.8133 	DATA 	Keypress: equal
201.3133 	DATA 	Keypress: equal
202.8133 	DATA 	Keypress: equal
204.3133 	DATA 	Keypress: equal
205.8135 	DATA 	Keypress: equal
207.3134 	DATA 	Keypress: equal
208.8136 	DATA 	Keypress: equal
210.3136 	DATA 	Keypress: equal
211.8131 	DATA 	Keypress: equal
213.3132 	DATA 	Keypress: equal
214.8130 	DATA 	Keypress: equal
216.3131 	DATA 	Keypress: equal
217.8130 	DATA 	Keypress: equal
219.3134 	DATA 	Keypress: equal
220.8133 	DATA 	Keypress: equal
221.4980 	DATA 	Keypress: space
221.6442 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C23.png')])
221.6612 	EXP 	cueImage: autoDraw = False
221.6612 	EXP 	text: autoDraw = False
221.6612 	EXP 	cueImage: image = 'stimsday2details/C23.png'
221.6612 	EXP 	cueImage: autoDraw = True
221.6612 	EXP 	text: autoDraw = True
222.3131 	DATA 	Keypress: equal
223.8133 	DATA 	Keypress: equal
225.3130 	DATA 	Keypress: equal
226.8130 	DATA 	Keypress: equal
228.3131 	DATA 	Keypress: equal
229.8130 	DATA 	Keypress: equal
231.3130 	DATA 	Keypress: equal
232.8130 	DATA 	Keypress: equal
234.3130 	DATA 	Keypress: equal
235.8132 	DATA 	Keypress: equal
237.3131 	DATA 	Keypress: equal
238.8129 	DATA 	Keypress: equal
240.3128 	DATA 	Keypress: equal
241.8129 	DATA 	Keypress: equal
243.3128 	DATA 	Keypress: equal
244.8129 	DATA 	Keypress: equal
246.3128 	DATA 	Keypress: equal
247.8127 	DATA 	Keypress: equal
249.3129 	DATA 	Keypress: equal
250.8127 	DATA 	Keypress: equal
252.3126 	DATA 	Keypress: equal
253.8126 	DATA 	Keypress: equal
255.3127 	DATA 	Keypress: equal
256.8129 	DATA 	Keypress: equal
258.3125 	DATA 	Keypress: equal
259.8126 	DATA 	Keypress: equal
261.3126 	DATA 	Keypress: equal
262.8125 	DATA 	Keypress: equal
264.3126 	DATA 	Keypress: equal
265.8125 	DATA 	Keypress: equal
267.3124 	DATA 	Keypress: equal
268.8129 	DATA 	Keypress: equal
270.3127 	DATA 	Keypress: equal
271.8124 	DATA 	Keypress: equal
273.3125 	DATA 	Keypress: equal
274.8124 	DATA 	Keypress: equal
276.3125 	DATA 	Keypress: equal
277.8126 	DATA 	Keypress: equal
279.3124 	DATA 	Keypress: equal
280.8125 	DATA 	Keypress: equal
282.3126 	DATA 	Keypress: equal
283.8126 	DATA 	Keypress: equal
285.3122 	DATA 	Keypress: equal
286.8122 	DATA 	Keypress: equal
288.3125 	DATA 	Keypress: equal
289.8123 	DATA 	Keypress: equal
291.3123 	DATA 	Keypress: equal
292.8126 	DATA 	Keypress: equal
294.3121 	DATA 	Keypress: equal
295.8120 	DATA 	Keypress: equal
297.3122 	DATA 	Keypress: equal
298.8124 	DATA 	Keypress: equal
299.1453 	DATA 	Keypress: space
299.2895 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C17.png')])
299.3102 	EXP 	cueImage: autoDraw = False
299.3102 	EXP 	text: autoDraw = False
299.3102 	EXP 	cueImage: image = 'stimsday2details/C17.png'
299.3102 	EXP 	cueImage: autoDraw = True
299.3102 	EXP 	text: autoDraw = True
300.3124 	DATA 	Keypress: equal
301.8123 	DATA 	Keypress: equal
303.3119 	DATA 	Keypress: equal
304.8123 	DATA 	Keypress: equal
306.3122 	DATA 	Keypress: equal
307.8123 	DATA 	Keypress: equal
309.3119 	DATA 	Keypress: equal
310.8121 	DATA 	Keypress: equal
312.3120 	DATA 	Keypress: equal
313.8122 	DATA 	Keypress: equal
315.3118 	DATA 	Keypress: equal
316.8118 	DATA 	Keypress: equal
318.3118 	DATA 	Keypress: equal
319.8120 	DATA 	Keypress: equal
321.3118 	DATA 	Keypress: equal
322.8120 	DATA 	Keypress: equal
324.3118 	DATA 	Keypress: equal
325.8117 	DATA 	Keypress: equal
327.3115 	DATA 	Keypress: equal
328.8121 	DATA 	Keypress: equal
330.3119 	DATA 	Keypress: equal
331.8117 	DATA 	Keypress: equal
333.3117 	DATA 	Keypress: equal
334.8118 	DATA 	Keypress: equal
336.3116 	DATA 	Keypress: equal
337.8116 	DATA 	Keypress: equal
339.3119 	DATA 	Keypress: equal
340.8116 	DATA 	Keypress: equal
342.3116 	DATA 	Keypress: equal
343.8117 	DATA 	Keypress: equal
345.3115 	DATA 	Keypress: equal
346.8117 	DATA 	Keypress: equal
348.3115 	DATA 	Keypress: equal
349.8118 	DATA 	Keypress: equal
351.3118 	DATA 	Keypress: equal
352.8115 	DATA 	Keypress: equal
354.3116 	DATA 	Keypress: equal
355.8114 	DATA 	Keypress: equal
357.3113 	DATA 	Keypress: equal
358.8116 	DATA 	Keypress: equal
360.3117 	DATA 	Keypress: equal
361.8113 	DATA 	Keypress: equal
363.3115 	DATA 	Keypress: equal
364.8115 	DATA 	Keypress: equal
366.3114 	DATA 	Keypress: equal
367.8113 	DATA 	Keypress: equal
369.3114 	DATA 	Keypress: equal
370.8112 	DATA 	Keypress: equal
372.3112 	DATA 	Keypress: equal
373.8111 	DATA 	Keypress: equal
375.3115 	DATA 	Keypress: equal
376.8109 	DATA 	Keypress: equal
378.3110 	DATA 	Keypress: equal
379.8114 	DATA 	Keypress: equal
381.3110 	DATA 	Keypress: equal
382.8109 	DATA 	Keypress: equal
384.3110 	DATA 	Keypress: equal
385.8110 	DATA 	Keypress: equal
387.3111 	DATA 	Keypress: equal
388.8110 	DATA 	Keypress: equal
390.3110 	DATA 	Keypress: equal
391.8109 	DATA 	Keypress: equal
393.3109 	DATA 	Keypress: equal
394.8110 	DATA 	Keypress: equal
395.2440 	DATA 	Keypress: space
395.4027 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C6.png')])
395.4257 	EXP 	cueImage: autoDraw = False
395.4257 	EXP 	text: autoDraw = False
395.4257 	EXP 	cueImage: image = 'stimsday2details/C6.png'
395.4257 	EXP 	cueImage: autoDraw = True
395.4257 	EXP 	text: autoDraw = True
396.3112 	DATA 	Keypress: equal
397.8109 	DATA 	Keypress: equal
399.3110 	DATA 	Keypress: equal
400.8112 	DATA 	Keypress: equal
402.2962 	DATA 	Keypress: equal
403.8108 	DATA 	Keypress: equal
405.3108 	DATA 	Keypress: equal
406.8107 	DATA 	Keypress: equal
408.3112 	DATA 	Keypress: equal
409.8107 	DATA 	Keypress: equal
411.3110 	DATA 	Keypress: equal
412.8108 	DATA 	Keypress: equal
414.3107 	DATA 	Keypress: equal
415.7962 	DATA 	Keypress: equal
417.3108 	DATA 	Keypress: equal
418.8109 	DATA 	Keypress: equal
420.2954 	DATA 	Keypress: equal
421.7960 	DATA 	Keypress: equal
423.2952 	DATA 	Keypress: equal
424.7956 	DATA 	Keypress: equal
426.2954 	DATA 	Keypress: equal
427.7955 	DATA 	Keypress: equal
429.2958 	DATA 	Keypress: equal
430.7957 	DATA 	Keypress: equal
432.2956 	DATA 	Keypress: equal
433.7957 	DATA 	Keypress: equal
435.2951 	DATA 	Keypress: equal
436.7953 	DATA 	Keypress: equal
438.2952 	DATA 	Keypress: equal
439.7956 	DATA 	Keypress: equal
441.2955 	DATA 	Keypress: equal
442.7953 	DATA 	Keypress: equal
444.2950 	DATA 	Keypress: equal
445.7941 	DATA 	Keypress: equal
447.2951 	DATA 	Keypress: equal
448.7944 	DATA 	Keypress: equal
450.2952 	DATA 	Keypress: equal
451.7951 	DATA 	Keypress: equal
453.2939 	DATA 	Keypress: equal
454.7952 	DATA 	Keypress: equal
456.2941 	DATA 	Keypress: equal
457.7940 	DATA 	Keypress: equal
459.2950 	DATA 	Keypress: equal
460.7950 	DATA 	Keypress: equal
462.2954 	DATA 	Keypress: equal
463.7940 	DATA 	Keypress: equal
465.2951 	DATA 	Keypress: equal
466.7948 	DATA 	Keypress: equal
468.2953 	DATA 	Keypress: equal
469.7950 	DATA 	Keypress: equal
471.2932 	DATA 	Keypress: equal
472.7933 	DATA 	Keypress: equal
473.2597 	DATA 	Keypress: space
473.4170 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C1.png')])
473.4414 	EXP 	cueImage: autoDraw = False
473.4414 	EXP 	text: autoDraw = False
473.4414 	EXP 	cueImage: image = 'stimsday2details/C1.png'
473.4414 	EXP 	cueImage: autoDraw = True
473.4414 	EXP 	text: autoDraw = True
474.2930 	DATA 	Keypress: equal
475.7934 	DATA 	Keypress: equal
477.2930 	DATA 	Keypress: equal
478.7932 	DATA 	Keypress: equal
480.2929 	DATA 	Keypress: equal
481.7930 	DATA 	Keypress: equal
483.2930 	DATA 	Keypress: equal
484.7930 	DATA 	Keypress: equal
486.2931 	DATA 	Keypress: equal
487.7934 	DATA 	Keypress: equal
489.2930 	DATA 	Keypress: equal
490.7931 	DATA 	Keypress: equal
492.2934 	DATA 	Keypress: equal
493.7934 	DATA 	Keypress: equal
495.2929 	DATA 	Keypress: equal
496.7933 	DATA 	Keypress: equal
498.2932 	DATA 	Keypress: equal
499.7931 	DATA 	Keypress: equal
501.2930 	DATA 	Keypress: equal
502.7929 	DATA 	Keypress: equal
504.2931 	DATA 	Keypress: equal
505.7927 	DATA 	Keypress: equal
507.2927 	DATA 	Keypress: equal
508.7928 	DATA 	Keypress: equal
510.2929 	DATA 	Keypress: equal
511.7929 	DATA 	Keypress: equal
513.2927 	DATA 	Keypress: equal
514.7929 	DATA 	Keypress: equal
516.2926 	DATA 	Keypress: equal
517.7925 	DATA 	Keypress: equal
519.2929 	DATA 	Keypress: equal
520.7928 	DATA 	Keypress: equal
522.2930 	DATA 	Keypress: equal
523.7926 	DATA 	Keypress: equal
525.2927 	DATA 	Keypress: equal
526.7929 	DATA 	Keypress: equal
528.2926 	DATA 	Keypress: equal
529.7927 	DATA 	Keypress: equal
531.2926 	DATA 	Keypress: equal
532.7927 	DATA 	Keypress: equal
534.2927 	DATA 	Keypress: equal
535.5926 	DATA 	Keypress: space
535.7341 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C19.png')])
535.7573 	EXP 	cueImage: autoDraw = False
535.7573 	EXP 	text: autoDraw = False
535.7573 	EXP 	cueImage: image = 'stimsday2details/C19.png'
535.7573 	EXP 	cueImage: autoDraw = True
535.7573 	EXP 	text: autoDraw = True
535.7924 	DATA 	Keypress: equal
537.2925 	DATA 	Keypress: equal
538.7925 	DATA 	Keypress: equal
540.2925 	DATA 	Keypress: equal
541.7924 	DATA 	Keypress: equal
543.2923 	DATA 	Keypress: equal
544.7924 	DATA 	Keypress: equal
546.2923 	DATA 	Keypress: equal
547.7927 	DATA 	Keypress: equal
549.2925 	DATA 	Keypress: equal
550.7923 	DATA 	Keypress: equal
552.2923 	DATA 	Keypress: equal
553.7927 	DATA 	Keypress: equal
555.2922 	DATA 	Keypress: equal
556.7922 	DATA 	Keypress: equal
558.2921 	DATA 	Keypress: equal
559.7921 	DATA 	Keypress: equal
561.2922 	DATA 	Keypress: equal
562.7920 	DATA 	Keypress: equal
564.2920 	DATA 	Keypress: equal
565.7921 	DATA 	Keypress: equal
567.2921 	DATA 	Keypress: equal
568.7920 	DATA 	Keypress: equal
570.2923 	DATA 	Keypress: equal
571.7920 	DATA 	Keypress: equal
573.2921 	DATA 	Keypress: equal
574.7920 	DATA 	Keypress: equal
576.2921 	DATA 	Keypress: equal
577.7920 	DATA 	Keypress: equal
579.2919 	DATA 	Keypress: equal
580.7921 	DATA 	Keypress: equal
582.2919 	DATA 	Keypress: equal
583.7920 	DATA 	Keypress: equal
585.2920 	DATA 	Keypress: equal
586.7918 	DATA 	Keypress: equal
588.2917 	DATA 	Keypress: equal
589.7919 	DATA 	Keypress: equal
591.2917 	DATA 	Keypress: equal
592.7917 	DATA 	Keypress: equal
594.2917 	DATA 	Keypress: equal
595.7920 	DATA 	Keypress: equal
597.2918 	DATA 	Keypress: equal
598.7917 	DATA 	Keypress: equal
600.2917 	DATA 	Keypress: equal
601.7917 	DATA 	Keypress: equal
603.2918 	DATA 	Keypress: equal
604.7916 	DATA 	Keypress: equal
606.2915 	DATA 	Keypress: equal
607.7919 	DATA 	Keypress: equal
609.2917 	DATA 	Keypress: equal
610.7916 	DATA 	Keypress: equal
612.2915 	DATA 	Keypress: equal
613.7915 	DATA 	Keypress: equal
615.2914 	DATA 	Keypress: equal
616.7914 	DATA 	Keypress: equal
618.2914 	DATA 	Keypress: equal
619.7914 	DATA 	Keypress: equal
621.2915 	DATA 	Keypress: equal
622.7916 	DATA 	Keypress: equal
624.2914 	DATA 	Keypress: equal
625.7914 	DATA 	Keypress: equal
627.2913 	DATA 	Keypress: equal
628.7917 	DATA 	Keypress: equal
630.2912 	DATA 	Keypress: equal
631.7913 	DATA 	Keypress: equal
633.2914 	DATA 	Keypress: equal
634.7911 	DATA 	Keypress: equal
636.2910 	DATA 	Keypress: equal
637.7912 	DATA 	Keypress: equal
639.2911 	DATA 	Keypress: equal
640.7912 	DATA 	Keypress: equal
642.2909 	DATA 	Keypress: equal
643.7912 	DATA 	Keypress: equal
645.2912 	DATA 	Keypress: equal
646.7910 	DATA 	Keypress: equal
648.2911 	DATA 	Keypress: equal
649.7910 	DATA 	Keypress: equal
651.2910 	DATA 	Keypress: equal
652.7912 	DATA 	Keypress: equal
654.2911 	DATA 	Keypress: equal
655.7913 	DATA 	Keypress: equal
657.2911 	DATA 	Keypress: equal
658.7909 	DATA 	Keypress: equal
660.2910 	DATA 	Keypress: equal
661.7909 	DATA 	Keypress: equal
663.2910 	DATA 	Keypress: equal
664.7910 	DATA 	Keypress: equal
666.2909 	DATA 	Keypress: equal
667.6582 	DATA 	Keypress: space
667.8223 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C20.png')])
667.8355 	DATA 	Keypress: equal
667.8558 	EXP 	cueImage: autoDraw = False
667.8558 	EXP 	text: autoDraw = False
667.8558 	EXP 	cueImage: image = 'stimsday2details/C20.png'
667.8558 	EXP 	cueImage: autoDraw = True
667.8558 	EXP 	text: autoDraw = True
669.2908 	DATA 	Keypress: equal
670.7908 	DATA 	Keypress: equal
672.2907 	DATA 	Keypress: equal
673.7907 	DATA 	Keypress: equal
675.2910 	DATA 	Keypress: equal
676.7907 	DATA 	Keypress: equal
678.2908 	DATA 	Keypress: equal
679.7907 	DATA 	Keypress: equal
681.2906 	DATA 	Keypress: equal
682.7906 	DATA 	Keypress: equal
684.2906 	DATA 	Keypress: equal
685.7905 	DATA 	Keypress: equal
687.2911 	DATA 	Keypress: equal
688.7909 	DATA 	Keypress: equal
690.2905 	DATA 	Keypress: equal
691.7904 	DATA 	Keypress: equal
693.2904 	DATA 	Keypress: equal
694.7905 	DATA 	Keypress: equal
696.2904 	DATA 	Keypress: equal
697.7904 	DATA 	Keypress: equal
699.2906 	DATA 	Keypress: equal
700.7907 	DATA 	Keypress: equal
702.2904 	DATA 	Keypress: equal
703.7904 	DATA 	Keypress: equal
705.2904 	DATA 	Keypress: equal
706.7904 	DATA 	Keypress: equal
708.2905 	DATA 	Keypress: equal
709.7903 	DATA 	Keypress: equal
711.2906 	DATA 	Keypress: equal
712.7906 	DATA 	Keypress: equal
714.2902 	DATA 	Keypress: equal
715.7903 	DATA 	Keypress: equal
717.2901 	DATA 	Keypress: equal
718.7903 	DATA 	Keypress: equal
720.2901 	DATA 	Keypress: equal
721.7901 	DATA 	Keypress: equal
723.2904 	DATA 	Keypress: equal
724.7900 	DATA 	Keypress: equal
726.2903 	DATA 	Keypress: equal
727.7901 	DATA 	Keypress: equal
729.2900 	DATA 	Keypress: equal
730.7905 	DATA 	Keypress: equal
732.2901 	DATA 	Keypress: equal
733.7900 	DATA 	Keypress: equal
735.2900 	DATA 	Keypress: equal
736.7899 	DATA 	Keypress: equal
738.2900 	DATA 	Keypress: equal
739.7899 	DATA 	Keypress: equal
741.2900 	DATA 	Keypress: equal
742.7901 	DATA 	Keypress: equal
744.2901 	DATA 	Keypress: equal
745.7900 	DATA 	Keypress: equal
747.2897 	DATA 	Keypress: equal
748.7900 	DATA 	Keypress: equal
750.2899 	DATA 	Keypress: equal
751.7898 	DATA 	Keypress: equal
753.2898 	DATA 	Keypress: equal
754.7899 	DATA 	Keypress: equal
756.2897 	DATA 	Keypress: equal
757.7897 	DATA 	Keypress: equal
759.2900 	DATA 	Keypress: equal
760.7897 	DATA 	Keypress: equal
762.2897 	DATA 	Keypress: equal
763.7896 	DATA 	Keypress: equal
765.2899 	DATA 	Keypress: equal
766.7898 	DATA 	Keypress: equal
768.2895 	DATA 	Keypress: equal
769.7895 	DATA 	Keypress: equal
771.2902 	DATA 	Keypress: equal
772.7895 	DATA 	Keypress: equal
774.2894 	DATA 	Keypress: equal
775.7894 	DATA 	Keypress: equal
777.2895 	DATA 	Keypress: equal
778.7896 	DATA 	Keypress: equal
780.2893 	DATA 	Keypress: equal
781.7897 	DATA 	Keypress: equal
783.2893 	DATA 	Keypress: equal
784.7893 	DATA 	Keypress: equal
786.2893 	DATA 	Keypress: equal
787.7893 	DATA 	Keypress: equal
789.2894 	DATA 	Keypress: equal
790.7905 	DATA 	Keypress: equal
792.2892 	DATA 	Keypress: equal
793.7892 	DATA 	Keypress: equal
795.2891 	DATA 	Keypress: equal
796.7891 	DATA 	Keypress: equal
798.2892 	DATA 	Keypress: equal
799.7891 	DATA 	Keypress: equal
801.2890 	DATA 	Keypress: equal
802.7891 	DATA 	Keypress: equal
804.2891 	DATA 	Keypress: equal
805.7891 	DATA 	Keypress: equal
807.2893 	DATA 	Keypress: equal
808.7891 	DATA 	Keypress: equal
810.2893 	DATA 	Keypress: equal
811.2222 	DATA 	Keypress: space
811.3690 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C38.png')])
811.3872 	EXP 	cueImage: autoDraw = False
811.3872 	EXP 	text: autoDraw = False
811.3872 	EXP 	cueImage: image = 'stimsday2details/C38.png'
811.3872 	EXP 	cueImage: autoDraw = True
811.3872 	EXP 	text: autoDraw = True
811.7890 	DATA 	Keypress: equal
813.2892 	DATA 	Keypress: equal
814.7890 	DATA 	Keypress: equal
816.2889 	DATA 	Keypress: equal
817.7890 	DATA 	Keypress: equal
819.2891 	DATA 	Keypress: equal
820.7890 	DATA 	Keypress: equal
822.2889 	DATA 	Keypress: equal
823.7889 	DATA 	Keypress: equal
825.2890 	DATA 	Keypress: equal
826.7888 	DATA 	Keypress: equal
828.2888 	DATA 	Keypress: equal
829.7888 	DATA 	Keypress: equal
831.2888 	DATA 	Keypress: equal
832.7889 	DATA 	Keypress: equal
834.2889 	DATA 	Keypress: equal
835.7886 	DATA 	Keypress: equal
837.2887 	DATA 	Keypress: equal
838.7889 	DATA 	Keypress: equal
840.2887 	DATA 	Keypress: equal
841.7887 	DATA 	Keypress: equal
843.2886 	DATA 	Keypress: equal
844.7888 	DATA 	Keypress: equal
846.2886 	DATA 	Keypress: equal
847.7888 	DATA 	Keypress: equal
849.2885 	DATA 	Keypress: equal
850.7890 	DATA 	Keypress: equal
852.2888 	DATA 	Keypress: equal
