1.9269 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
8.7946 	DATA 	Keypress: g
8.8078 	EXP 	text_2: autoDraw = False
8.8078 	EXP 	waiting: autoDraw = True
26.6261 	DATA 	Keypress: equal
26.6372 	EXP 	Imported recall.csv as conditions, 12 conditions, 1 params
26.6382 	EXP 	Created sequence: random, trialTypes=12, nReps=1, seed=None
26.6385 	EXP 	New trial (rep=0, index=0): OrderedDict([('cue', 'stimsday2details/C28.png')])
26.6909 	EXP 	waiting: autoDraw = False
26.6909 	EXP 	cueImage: image = 'stimsday2details/C28.png'
26.6909 	EXP 	cueImage: autoDraw = True
26.6909 	EXP 	text: autoDraw = True
28.1261 	DATA 	Keypress: equal
29.6261 	DATA 	Keypress: equal
31.1260 	DATA 	Keypress: equal
32.6261 	DATA 	Keypress: equal
34.1261 	DATA 	Keypress: equal
35.6260 	DATA 	Keypress: equal
37.1259 	DATA 	Keypress: equal
38.6259 	DATA 	Keypress: equal
40.1259 	DATA 	Keypress: equal
41.6263 	DATA 	Keypress: equal
43.1259 	DATA 	Keypress: equal
44.6259 	DATA 	Keypress: equal
46.1258 	DATA 	Keypress: equal
47.6258 	DATA 	Keypress: equal
49.1258 	DATA 	Keypress: equal
50.6259 	DATA 	Keypress: equal
52.1258 	DATA 	Keypress: equal
53.6259 	DATA 	Keypress: equal
55.1256 	DATA 	Keypress: equal
56.6257 	DATA 	Keypress: equal
58.1256 	DATA 	Keypress: equal
59.6257 	DATA 	Keypress: equal
61.1256 	DATA 	Keypress: equal
62.6256 	DATA 	Keypress: equal
64.1255 	DATA 	Keypress: equal
65.6258 	DATA 	Keypress: equal
67.1258 	DATA 	Keypress: equal
68.6255 	DATA 	Keypress: equal
70.1257 	DATA 	Keypress: equal
71.6254 	DATA 	Keypress: equal
73.1255 	DATA 	Keypress: equal
74.6255 	DATA 	Keypress: equal
76.1254 	DATA 	Keypress: equal
77.6254 	DATA 	Keypress: equal
79.1253 	DATA 	Keypress: equal
80.6253 	DATA 	Keypress: equal
82.1255 	DATA 	Keypress: equal
82.4418 	DATA 	Keypress: space
82.5762 	EXP 	New trial (rep=0, index=1): OrderedDict([('cue', 'stimsday2details/C22.png')])
82.6071 	EXP 	cueImage: autoDraw = False
82.6071 	EXP 	text: autoDraw = False
82.6071 	EXP 	cueImage: image = 'stimsday2details/C22.png'
82.6071 	EXP 	cueImage: autoDraw = True
82.6071 	EXP 	text: autoDraw = True
83.6253 	DATA 	Keypress: equal
85.1258 	DATA 	Keypress: equal
86.6253 	DATA 	Keypress: equal
88.1254 	DATA 	Keypress: equal
89.6253 	DATA 	Keypress: equal
91.1252 	DATA 	Keypress: equal
92.6255 	DATA 	Keypress: equal
94.1252 	DATA 	Keypress: equal
95.6252 	DATA 	Keypress: equal
97.1254 	DATA 	Keypress: equal
98.6252 	DATA 	Keypress: equal
100.1251 	DATA 	Keypress: equal
101.6252 	DATA 	Keypress: equal
103.1251 	DATA 	Keypress: equal
104.6252 	DATA 	Keypress: equal
106.1251 	DATA 	Keypress: equal
107.6250 	DATA 	Keypress: equal
109.1249 	DATA 	Keypress: equal
110.6251 	DATA 	Keypress: equal
112.1251 	DATA 	Keypress: equal
113.6250 	DATA 	Keypress: equal
115.1249 	DATA 	Keypress: equal
116.6252 	DATA 	Keypress: equal
118.1248 	DATA 	Keypress: equal
119.6252 	DATA 	Keypress: equal
121.1248 	DATA 	Keypress: equal
122.6249 	DATA 	Keypress: equal
124.1249 	DATA 	Keypress: equal
125.6248 	DATA 	Keypress: equal
127.1247 	DATA 	Keypress: equal
128.6250 	DATA 	Keypress: equal
130.1247 	DATA 	Keypress: equal
131.6248 	DATA 	Keypress: equal
133.1250 	DATA 	Keypress: equal
134.6248 	DATA 	Keypress: equal
136.1247 	DATA 	Keypress: equal
137.6247 	DATA 	Keypress: equal
139.1247 	DATA 	Keypress: equal
140.6252 	DATA 	Keypress: equal
142.1246 	DATA 	Keypress: equal
143.6246 	DATA 	Keypress: equal
145.1245 	DATA 	Keypress: equal
146.6246 	DATA 	Keypress: equal
148.1245 	DATA 	Keypress: equal
149.6245 	DATA 	Keypress: equal
151.1246 	DATA 	Keypress: equal
152.6247 	DATA 	Keypress: equal
154.1244 	DATA 	Keypress: equal
155.6247 	DATA 	Keypress: equal
157.1247 	DATA 	Keypress: equal
158.6244 	DATA 	Keypress: equal
160.1244 	DATA 	Keypress: equal
161.6247 	DATA 	Keypress: equal
163.1244 	DATA 	Keypress: equal
164.6245 	DATA 	Keypress: equal
166.1244 	DATA 	Keypress: equal
167.6242 	DATA 	Keypress: equal
169.1243 	DATA 	Keypress: equal
170.6246 	DATA 	Keypress: equal
171.5576 	DATA 	Keypress: space
171.6897 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C29.png')])
171.7224 	EXP 	cueImage: autoDraw = False
171.7224 	EXP 	text: autoDraw = False
171.7224 	EXP 	cueImage: image = 'stimsday2details/C29.png'
171.7224 	EXP 	cueImage: autoDraw = True
171.7224 	EXP 	text: autoDraw = True
172.1242 	DATA 	Keypress: equal
173.6244 	DATA 	Keypress: equal
175.1243 	DATA 	Keypress: equal
176.6241 	DATA 	Keypress: equal
178.1240 	DATA 	Keypress: equal
179.6244 	DATA 	Keypress: equal
181.1241 	DATA 	Keypress: equal
182.6242 	DATA 	Keypress: equal
184.1240 	DATA 	Keypress: equal
185.6243 	DATA 	Keypress: equal
187.1241 	DATA 	Keypress: equal
188.6241 	DATA 	Keypress: equal
190.1243 	DATA 	Keypress: equal
191.6240 	DATA 	Keypress: equal
193.1240 	DATA 	Keypress: equal
194.6240 	DATA 	Keypress: equal
196.1238 	DATA 	Keypress: equal
197.6242 	DATA 	Keypress: equal
199.1239 	DATA 	Keypress: equal
200.6240 	DATA 	Keypress: equal
202.1241 	DATA 	Keypress: equal
203.6239 	DATA 	Keypress: equal
205.1238 	DATA 	Keypress: equal
206.6239 	DATA 	Keypress: equal
208.1239 	DATA 	Keypress: equal
209.6241 	DATA 	Keypress: equal
211.1238 	DATA 	Keypress: equal
212.6238 	DATA 	Keypress: equal
214.1237 	DATA 	Keypress: equal
215.6238 	DATA 	Keypress: equal
217.1237 	DATA 	Keypress: equal
218.6237 	DATA 	Keypress: equal
220.1236 	DATA 	Keypress: equal
221.6239 	DATA 	Keypress: equal
223.1237 	DATA 	Keypress: equal
224.6236 	DATA 	Keypress: equal
226.1236 	DATA 	Keypress: equal
227.6238 	DATA 	Keypress: equal
229.1234 	DATA 	Keypress: equal
229.4068 	DATA 	Keypress: space
229.5583 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C19.png')])
229.5884 	EXP 	cueImage: autoDraw = False
229.5884 	EXP 	text: autoDraw = False
229.5884 	EXP 	cueImage: image = 'stimsday2details/C19.png'
229.5884 	EXP 	cueImage: autoDraw = True
229.5884 	EXP 	text: autoDraw = True
230.6235 	DATA 	Keypress: equal
232.1235 	DATA 	Keypress: equal
233.6237 	DATA 	Keypress: equal
235.1233 	DATA 	Keypress: equal
236.6235 	DATA 	Keypress: equal
238.1233 	DATA 	Keypress: equal
239.6236 	DATA 	Keypress: equal
241.1233 	DATA 	Keypress: equal
242.6234 	DATA 	Keypress: equal
244.1234 	DATA 	Keypress: equal
245.6235 	DATA 	Keypress: equal
247.1234 	DATA 	Keypress: equal
248.6235 	DATA 	Keypress: equal
250.1233 	DATA 	Keypress: equal
251.6233 	DATA 	Keypress: equal
253.1232 	DATA 	Keypress: equal
254.6233 	DATA 	Keypress: equal
256.1232 	DATA 	Keypress: equal
257.6234 	DATA 	Keypress: equal
259.1232 	DATA 	Keypress: equal
260.6232 	DATA 	Keypress: equal
262.1231 	DATA 	Keypress: equal
263.6231 	DATA 	Keypress: equal
265.1232 	DATA 	Keypress: equal
266.6231 	DATA 	Keypress: equal
268.1231 	DATA 	Keypress: equal
269.6233 	DATA 	Keypress: equal
271.1230 	DATA 	Keypress: equal
272.6230 	DATA 	Keypress: equal
274.1230 	DATA 	Keypress: equal
275.6230 	DATA 	Keypress: equal
277.1230 	DATA 	Keypress: equal
278.6229 	DATA 	Keypress: equal
280.1229 	DATA 	Keypress: equal
281.6230 	DATA 	Keypress: equal
283.1229 	DATA 	Keypress: equal
284.6229 	DATA 	Keypress: equal
286.1228 	DATA 	Keypress: equal
287.6229 	DATA 	Keypress: equal
289.1227 	DATA 	Keypress: equal
290.6228 	DATA 	Keypress: equal
292.1230 	DATA 	Keypress: equal
293.6228 	DATA 	Keypress: equal
295.1227 	DATA 	Keypress: equal
296.6228 	DATA 	Keypress: equal
298.1227 	DATA 	Keypress: equal
299.6227 	DATA 	Keypress: equal
301.1226 	DATA 	Keypress: equal
302.6227 	DATA 	Keypress: equal
304.1226 	DATA 	Keypress: equal
305.6227 	DATA 	Keypress: equal
307.1226 	DATA 	Keypress: equal
308.6226 	DATA 	Keypress: equal
310.1225 	DATA 	Keypress: equal
311.6225 	DATA 	Keypress: equal
311.9057 	DATA 	Keypress: space
312.0538 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C23.png')])
312.0709 	EXP 	cueImage: autoDraw = False
312.0709 	EXP 	text: autoDraw = False
312.0709 	EXP 	cueImage: image = 'stimsday2details/C23.png'
312.0709 	EXP 	cueImage: autoDraw = True
312.0709 	EXP 	text: autoDraw = True
313.1226 	DATA 	Keypress: equal
314.6225 	DATA 	Keypress: equal
316.1224 	DATA 	Keypress: equal
317.6226 	DATA 	Keypress: equal
319.1224 	DATA 	Keypress: equal
320.6223 	DATA 	Keypress: equal
322.1224 	DATA 	Keypress: equal
323.6224 	DATA 	Keypress: equal
325.1226 	DATA 	Keypress: equal
326.6224 	DATA 	Keypress: equal
328.1224 	DATA 	Keypress: equal
329.6222 	DATA 	Keypress: equal
331.1222 	DATA 	Keypress: equal
332.6222 	DATA 	Keypress: equal
334.1222 	DATA 	Keypress: equal
335.6222 	DATA 	Keypress: equal
337.1224 	DATA 	Keypress: equal
338.6223 	DATA 	Keypress: equal
340.1222 	DATA 	Keypress: equal
341.6222 	DATA 	Keypress: equal
343.1221 	DATA 	Keypress: equal
344.6221 	DATA 	Keypress: equal
346.1223 	DATA 	Keypress: equal
347.6221 	DATA 	Keypress: equal
349.1222 	DATA 	Keypress: equal
350.6220 	DATA 	Keypress: equal
352.1220 	DATA 	Keypress: equal
353.6220 	DATA 	Keypress: equal
355.1220 	DATA 	Keypress: equal
356.6220 	DATA 	Keypress: equal
358.1219 	DATA 	Keypress: equal
359.6220 	DATA 	Keypress: equal
361.1219 	DATA 	Keypress: equal
362.6219 	DATA 	Keypress: equal
364.1219 	DATA 	Keypress: equal
365.6218 	DATA 	Keypress: equal
367.1219 	DATA 	Keypress: equal
368.6218 	DATA 	Keypress: equal
370.1218 	DATA 	Keypress: equal
371.6218 	DATA 	Keypress: equal
373.1220 	DATA 	Keypress: equal
374.6218 	DATA 	Keypress: equal
376.1216 	DATA 	Keypress: equal
377.6217 	DATA 	Keypress: equal
377.8713 	DATA 	Keypress: space
378.0231 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C38.png')])
378.0532 	EXP 	cueImage: autoDraw = False
378.0532 	EXP 	text: autoDraw = False
378.0532 	EXP 	cueImage: image = 'stimsday2details/C38.png'
378.0532 	EXP 	cueImage: autoDraw = True
378.0532 	EXP 	text: autoDraw = True
379.1218 	DATA 	Keypress: equal
380.6217 	DATA 	Keypress: equal
382.1218 	DATA 	Keypress: equal
383.6217 	DATA 	Keypress: equal
385.1216 	DATA 	Keypress: equal
386.6216 	DATA 	Keypress: equal
388.1216 	DATA 	Keypress: equal
389.6215 	DATA 	Keypress: equal
391.1215 	DATA 	Keypress: equal
392.6214 	DATA 	Keypress: equal
394.1216 	DATA 	Keypress: equal
395.6214 	DATA 	Keypress: equal
397.1214 	DATA 	Keypress: equal
398.6217 	DATA 	Keypress: equal
400.1213 	DATA 	Keypress: equal
401.6215 	DATA 	Keypress: equal
403.1214 	DATA 	Keypress: equal
404.6214 	DATA 	Keypress: equal
406.1216 	DATA 	Keypress: equal
407.6213 	DATA 	Keypress: equal
409.1213 	DATA 	Keypress: equal
410.6213 	DATA 	Keypress: equal
412.1213 	DATA 	Keypress: equal
413.6213 	DATA 	Keypress: equal
415.1214 	DATA 	Keypress: equal
416.6212 	DATA 	Keypress: equal
418.1214 	DATA 	Keypress: equal
419.6212 	DATA 	Keypress: equal
421.1211 	DATA 	Keypress: equal
422.6212 	DATA 	Keypress: equal
424.1211 	DATA 	Keypress: equal
425.6211 	DATA 	Keypress: equal
427.1210 	DATA 	Keypress: equal
428.6210 	DATA 	Keypress: equal
430.1211 	DATA 	Keypress: equal
431.6064 	DATA 	Keypress: equal
433.1211 	DATA 	Keypress: equal
434.6210 	DATA 	Keypress: equal
436.1210 	DATA 	Keypress: equal
437.6211 	DATA 	Keypress: equal
439.1209 	DATA 	Keypress: equal
440.6210 	DATA 	Keypress: equal
442.1211 	DATA 	Keypress: equal
443.6209 	DATA 	Keypress: equal
443.8870 	DATA 	Keypress: space
444.0222 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C6.png')])
444.0357 	EXP 	cueImage: autoDraw = False
444.0357 	EXP 	text: autoDraw = False
444.0357 	EXP 	cueImage: image = 'stimsday2details/C6.png'
444.0357 	EXP 	cueImage: autoDraw = True
444.0357 	EXP 	text: autoDraw = True
445.1210 	DATA 	Keypress: equal
446.6209 	DATA 	Keypress: equal
448.1055 	DATA 	Keypress: equal
449.6057 	DATA 	Keypress: equal
451.1058 	DATA 	Keypress: equal
452.6057 	DATA 	Keypress: equal
454.1055 	DATA 	Keypress: equal
455.6056 	DATA 	Keypress: equal
457.1056 	DATA 	Keypress: equal
458.6055 	DATA 	Keypress: equal
460.1054 	DATA 	Keypress: equal
461.6055 	DATA 	Keypress: equal
463.1057 	DATA 	Keypress: equal
464.6054 	DATA 	Keypress: equal
466.1206 	DATA 	Keypress: equal
467.6056 	DATA 	Keypress: equal
469.1054 	DATA 	Keypress: equal
470.6056 	DATA 	Keypress: equal
472.1054 	DATA 	Keypress: equal
473.6055 	DATA 	Keypress: equal
475.1055 	DATA 	Keypress: equal
476.6055 	DATA 	Keypress: equal
478.1052 	DATA 	Keypress: equal
479.6054 	DATA 	Keypress: equal
481.1053 	DATA 	Keypress: equal
482.6054 	DATA 	Keypress: equal
484.1053 	DATA 	Keypress: equal
485.6054 	DATA 	Keypress: equal
487.1051 	DATA 	Keypress: equal
488.6054 	DATA 	Keypress: equal
490.1052 	DATA 	Keypress: equal
491.6053 	DATA 	Keypress: equal
493.1051 	DATA 	Keypress: equal
494.6054 	DATA 	Keypress: equal
496.1049 	DATA 	Keypress: equal
497.6056 	DATA 	Keypress: equal
499.1038 	DATA 	Keypress: equal
499.3868 	DATA 	Keypress: space
499.5404 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C2.png')])
499.5684 	EXP 	cueImage: autoDraw = False
499.5684 	EXP 	text: autoDraw = False
499.5684 	EXP 	cueImage: image = 'stimsday2details/C2.png'
499.5684 	EXP 	cueImage: autoDraw = True
499.5684 	EXP 	text: autoDraw = True
500.6039 	DATA 	Keypress: equal
502.1039 	DATA 	Keypress: equal
503.6037 	DATA 	Keypress: equal
505.1038 	DATA 	Keypress: equal
506.6035 	DATA 	Keypress: equal
508.1037 	DATA 	Keypress: equal
509.6039 	DATA 	Keypress: equal
511.1040 	DATA 	Keypress: equal
512.6038 	DATA 	Keypress: equal
514.1033 	DATA 	Keypress: equal
515.6037 	DATA 	Keypress: equal
517.1036 	DATA 	Keypress: equal
518.6037 	DATA 	Keypress: equal
520.1038 	DATA 	Keypress: equal
521.6035 	DATA 	Keypress: equal
523.1039 	DATA 	Keypress: equal
524.6033 	DATA 	Keypress: equal
526.1032 	DATA 	Keypress: equal
527.6034 	DATA 	Keypress: equal
529.1031 	DATA 	Keypress: equal
530.6034 	DATA 	Keypress: equal
532.1032 	DATA 	Keypress: equal
533.6031 	DATA 	Keypress: equal
535.1032 	DATA 	Keypress: equal
536.6031 	DATA 	Keypress: equal
538.1029 	DATA 	Keypress: equal
539.6030 	DATA 	Keypress: equal
541.1029 	DATA 	Keypress: equal
542.6030 	DATA 	Keypress: equal
544.1030 	DATA 	Keypress: equal
545.6030 	DATA 	Keypress: equal
547.1031 	DATA 	Keypress: equal
548.6029 	DATA 	Keypress: equal
550.1029 	DATA 	Keypress: equal
551.6029 	DATA 	Keypress: equal
553.1031 	DATA 	Keypress: equal
554.6028 	DATA 	Keypress: equal
556.1028 	DATA 	Keypress: equal
557.6029 	DATA 	Keypress: equal
559.1028 	DATA 	Keypress: equal
560.6028 	DATA 	Keypress: equal
562.1029 	DATA 	Keypress: equal
563.6027 	DATA 	Keypress: equal
565.1026 	DATA 	Keypress: equal
566.6026 	DATA 	Keypress: equal
568.1027 	DATA 	Keypress: equal
569.6027 	DATA 	Keypress: equal
571.1027 	DATA 	Keypress: equal
572.6028 	DATA 	Keypress: equal
574.1028 	DATA 	Keypress: equal
575.6026 	DATA 	Keypress: equal
575.8524 	DATA 	Keypress: space
575.9956 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C34.png')])
576.0174 	EXP 	cueImage: autoDraw = False
576.0174 	EXP 	text: autoDraw = False
576.0174 	EXP 	cueImage: image = 'stimsday2details/C34.png'
576.0174 	EXP 	cueImage: autoDraw = True
576.0174 	EXP 	text: autoDraw = True
577.1027 	DATA 	Keypress: equal
578.6025 	DATA 	Keypress: equal
580.1027 	DATA 	Keypress: equal
581.6024 	DATA 	Keypress: equal
583.1024 	DATA 	Keypress: equal
584.6024 	DATA 	Keypress: equal
586.1024 	DATA 	Keypress: equal
587.6024 	DATA 	Keypress: equal
589.1023 	DATA 	Keypress: equal
590.6023 	DATA 	Keypress: equal
592.1027 	DATA 	Keypress: equal
593.6024 	DATA 	Keypress: equal
595.1024 	DATA 	Keypress: equal
596.6026 	DATA 	Keypress: equal
598.1022 	DATA 	Keypress: equal
599.6023 	DATA 	Keypress: equal
601.1022 	DATA 	Keypress: equal
602.6023 	DATA 	Keypress: equal
604.1025 	DATA 	Keypress: equal
605.6022 	DATA 	Keypress: equal
607.1022 	DATA 	Keypress: equal
608.6022 	DATA 	Keypress: equal
610.1021 	DATA 	Keypress: equal
611.6021 	DATA 	Keypress: equal
613.1020 	DATA 	Keypress: equal
614.6021 	DATA 	Keypress: equal
616.1022 	DATA 	Keypress: equal
617.6021 	DATA 	Keypress: equal
619.1021 	DATA 	Keypress: equal
620.6021 	DATA 	Keypress: equal
622.1020 	DATA 	Keypress: equal
623.6020 	DATA 	Keypress: equal
625.1020 	DATA 	Keypress: equal
626.6020 	DATA 	Keypress: equal
628.1022 	DATA 	Keypress: equal
629.6020 	DATA 	Keypress: equal
631.1019 	DATA 	Keypress: equal
632.6019 	DATA 	Keypress: equal
634.1020 	DATA 	Keypress: equal
635.6019 	DATA 	Keypress: equal
637.1018 	DATA 	Keypress: equal
638.6018 	DATA 	Keypress: equal
640.1018 	DATA 	Keypress: equal
641.6021 	DATA 	Keypress: equal
643.1017 	DATA 	Keypress: equal
643.4683 	DATA 	Keypress: space
643.6168 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C20.png')])
643.6333 	EXP 	cueImage: autoDraw = False
643.6333 	EXP 	text: autoDraw = False
643.6333 	EXP 	cueImage: image = 'stimsday2details/C20.png'
643.6333 	EXP 	cueImage: autoDraw = True
643.6333 	EXP 	text: autoDraw = True
644.6017 	DATA 	Keypress: equal
646.1017 	DATA 	Keypress: equal
647.6017 	DATA 	Keypress: equal
649.1016 	DATA 	Keypress: equal
650.6017 	DATA 	Keypress: equal
652.1016 	DATA 	Keypress: equal
653.6016 	DATA 	Keypress: equal
655.1017 	DATA 	Keypress: equal
656.6015 	DATA 	Keypress: equal
658.1015 	DATA 	Keypress: equal
659.6017 	DATA 	Keypress: equal
661.1013 	DATA 	Keypress: equal
662.6015 	DATA 	Keypress: equal
664.1014 	DATA 	Keypress: equal
665.6016 	DATA 	Keypress: equal
667.1014 	DATA 	Keypress: equal
668.6015 	DATA 	Keypress: equal
670.1015 	DATA 	Keypress: equal
671.6015 	DATA 	Keypress: equal
673.1013 	DATA 	Keypress: equal
674.6014 	DATA 	Keypress: equal
676.1013 	DATA 	Keypress: equal
677.6016 	DATA 	Keypress: equal
679.1014 	DATA 	Keypress: equal
680.6012 	DATA 	Keypress: equal
682.1013 	DATA 	Keypress: equal
683.6013 	DATA 	Keypress: equal
685.1011 	DATA 	Keypress: equal
686.6013 	DATA 	Keypress: equal
688.1013 	DATA 	Keypress: equal
689.6013 	DATA 	Keypress: equal
691.1011 	DATA 	Keypress: equal
692.6009 	DATA 	Keypress: equal
692.9344 	DATA 	Keypress: space
693.0747 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C1.png')])
693.0993 	EXP 	cueImage: autoDraw = False
693.0993 	EXP 	text: autoDraw = False
693.0993 	EXP 	cueImage: image = 'stimsday2details/C1.png'
693.0993 	EXP 	cueImage: autoDraw = True
693.0993 	EXP 	text: autoDraw = True
694.1011 	DATA 	Keypress: equal
695.6012 	DATA 	Keypress: equal
697.1011 	DATA 	Keypress: equal
698.6011 	DATA 	Keypress: equal
700.1011 	DATA 	Keypress: equal
701.6011 	DATA 	Keypress: equal
703.1012 	DATA 	Keypress: equal
704.6010 	DATA 	Keypress: equal
706.1009 	DATA 	Keypress: equal
707.6010 	DATA 	Keypress: equal
709.1009 	DATA 	Keypress: equal
710.6011 	DATA 	Keypress: equal
712.1009 	DATA 	Keypress: equal
713.6009 	DATA 	Keypress: equal
715.1012 	DATA 	Keypress: equal
716.6009 	DATA 	Keypress: equal
718.1007 	DATA 	Keypress: equal
719.6008 	DATA 	Keypress: equal
721.1009 	DATA 	Keypress: equal
722.6009 	DATA 	Keypress: equal
724.1008 	DATA 	Keypress: equal
725.6008 	DATA 	Keypress: equal
727.1010 	DATA 	Keypress: equal
728.6008 	DATA 	Keypress: equal
730.1007 	DATA 	Keypress: equal
731.6019 	DATA 	Keypress: equal
733.1006 	DATA 	Keypress: equal
734.6008 	DATA 	Keypress: equal
736.1006 	DATA 	Keypress: equal
737.6006 	DATA 	Keypress: equal
739.1005 	DATA 	Keypress: equal
740.6005 	DATA 	Keypress: equal
742.1004 	DATA 	Keypress: equal
743.6007 	DATA 	Keypress: equal
745.1004 	DATA 	Keypress: equal
746.6007 	DATA 	Keypress: equal
748.1004 	DATA 	Keypress: equal
749.6004 	DATA 	Keypress: equal
751.1005 	DATA 	Keypress: equal
751.4168 	DATA 	Keypress: space
751.5576 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C17.png')])
751.5819 	EXP 	cueImage: autoDraw = False
751.5819 	EXP 	text: autoDraw = False
751.5819 	EXP 	cueImage: image = 'stimsday2details/C17.png'
751.5819 	EXP 	cueImage: autoDraw = True
751.5819 	EXP 	text: autoDraw = True
752.6004 	DATA 	Keypress: equal
754.1004 	DATA 	Keypress: equal
755.6007 	DATA 	Keypress: equal
757.1003 	DATA 	Keypress: equal
758.6002 	DATA 	Keypress: equal
760.1003 	DATA 	Keypress: equal
761.6003 	DATA 	Keypress: equal
763.1002 	DATA 	Keypress: equal
764.6003 	DATA 	Keypress: equal
766.1002 	DATA 	Keypress: equal
767.6003 	DATA 	Keypress: equal
769.1002 	DATA 	Keypress: equal
770.6002 	DATA 	Keypress: equal
772.1002 	DATA 	Keypress: equal
773.6002 	DATA 	Keypress: equal
775.1002 	DATA 	Keypress: equal
776.6002 	DATA 	Keypress: equal
778.1001 	DATA 	Keypress: equal
779.6003 	DATA 	Keypress: equal
781.1000 	DATA 	Keypress: equal
782.6001 	DATA 	Keypress: equal
784.1000 	DATA 	Keypress: equal
784.3664 	DATA 	Keypress: space
784.5649 	EXP 	cueImage: autoDraw = False
784.5649 	EXP 	text: autoDraw = False
784.8557 	EXP 	window1: mouseVisible = True
