leftimage,rightimage,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,leftimageLoc.started,leftimageLoc.stopped,rightimageLoc.started,rightimageLoc.stopped,answer.keys,answer.rt,answer.started,answer.stopped,Q.started,Q.stopped,ITIfixation.started,ITIfixation.stopped,session,participant,date,expName,psychopyVersion,frameRate,
stimsday2details/wedding34.png,stimsday2details/wedding19.png,0,0,0,8,14.501944594000179,None,14.501944594000179,None,l,15.184290818000136,14.501944594000179,None,14.501944594000179,None,29.726160618999984,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding34.png,stimsday2details/wedding38.png,0,1,1,18,31.494759220000105,None,31.494759220000105,None,k,4.452274946000216,31.494759220000105,None,31.494759220000105,None,35.9738435940003,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding20.png,stimsday2details/wedding22.png,0,2,2,3,37.81232905200022,None,37.81232905200022,None,k,5.5079748230000405,37.81232905200022,None,37.81232905200022,None,43.33987076700032,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding22.png,stimsday2details/wedding2.png,0,3,3,4,45.15731033100019,None,45.15731033100019,None,k,8.959595633999925,45.15731033100019,None,45.15731033100019,None,54.13997104800001,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding38.png,stimsday2details/wedding29.png,0,4,4,17,55.926384232000146,None,55.926384232000146,None,l,4.139493916999982,55.926384232000146,None,55.926384232000146,None,60.08967480900037,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding20.png,stimsday2details/wedding1.png,0,5,5,13,61.87343791000012,None,61.87343791000012,None,l,4.307429580999724,61.87343791000012,None,61.87343791000012,None,66.20625769000026,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding22.png,stimsday2details/wedding20.png,0,6,6,14,67.94278414400014,None,67.94278414400014,None,l,4.441931922000094,67.94278414400014,None,67.94278414400014,None,72.40599459500027,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding6.png,stimsday2details/wedding28.png,0,7,7,11,74.23973349800008,None,74.23973349800008,None,l,8.056549649999852,74.23973349800008,None,74.23973349800008,None,82.32288637400006,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding17.png,stimsday2details/wedding19.png,0,8,8,20,84.10716155600039,None,84.10716155600039,None,l,6.40505654799972,84.10716155600039,None,84.10716155600039,None,90.5395496140004,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding23.png,stimsday2details/wedding17.png,0,9,9,21,92.32323903500037,None,92.32323903500037,None,k,2.6785208780001994,92.32323903500037,None,92.32323903500037,None,95.02278624600012,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding1.png,stimsday2details/wedding6.png,0,10,10,12,96.7594623140003,None,96.7594623140003,None,k,2.348763986999984,96.7594623140003,None,96.7594623140003,None,99.13904841600015,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding38.png,stimsday2details/wedding34.png,0,11,11,7,100.87313567400042,None,100.87313567400042,None,l,2.8076131480002005,100.87313567400042,None,100.87313567400042,None,103.7059612310004,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding2.png,stimsday2details/wedding22.png,0,12,12,15,105.455601097,None,105.455601097,None,k,2.728608166000413,105.455601097,None,105.455601097,None,108.20588172400039,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding29.png,stimsday2details/wedding38.png,0,13,13,6,109.94652449700015,None,109.94652449700015,None,k,2.2680751029997737,109.94652449700015,None,109.94652449700015,None,112.23920850600007,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding1.png,stimsday2details/wedding20.png,0,14,14,2,113.97599713200043,None,113.97599713200043,None,k,6.273753171000408,113.97599713200043,None,113.97599713200043,None,120.27224015900038,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding29.png,stimsday2details/wedding2.png,0,15,15,16,122.02232345300035,None,122.02232345300035,None,l,3.157892913000069,122.02232345300035,None,122.02232345300035,None,125.20582417900005,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding19.png,stimsday2details/wedding34.png,0,16,16,19,126.93957314,None,126.93957314,None,l,2.207240024999919,126.93957314,None,126.93957314,None,129.17184095500033,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding19.png,stimsday2details/wedding17.png,0,17,17,9,130.92269918300008,None,130.92269918300008,None,k,1.8058557649997056,130.92269918300008,None,130.92269918300008,None,132.75527552700032,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding17.png,stimsday2details/wedding23.png,0,18,18,10,134.49074021100023,None,134.49074021100023,None,l,1.297696359999918,134.49074021100023,None,134.49074021100023,None,135.80572052700018,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding28.png,stimsday2details/wedding6.png,0,19,19,0,137.53862049400004,None,137.53862049400004,None,k,2.09257788900004,137.53862049400004,None,137.53862049400004,None,139.65532939500008,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding6.png,stimsday2details/wedding1.png,0,20,20,1,141.38832633500033,None,141.38832633500033,None,l,3.7612751420001587,141.38832633500033,None,141.38832633500033,None,145.17238650200034,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
stimsday2details/wedding2.png,stimsday2details/wedding29.png,0,21,21,5,146.92273339400026,None,146.92273339400026,None,l,1.84130544799973,146.92273339400026,None,146.92273339400026,None,148.78828554100028,None,001,34,2020_Jan_08_1033,sequencetask,3.1.3,59.5423456229866,
