cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.32039144914597273,8.474651852622628,None,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
,,,,,,,,,8.474651852622628,None,8.80781236756593,None,equal,17.818743389099836,8.80781236756593,None,,,,,,,,,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C28.png,0,0,0,8,,,,,,,,,,,,,26.690928895957768,None,space,55.75127570703626,26.690928895957768,None,26.690928895957768,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C22.png,0,1,1,6,,,,,,,,,,,,,82.60708990320563,None,space,88.95094614289701,82.60708990320563,None,82.60708990320563,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C29.png,0,2,2,9,,,,,,,,,,,,,171.72240695450455,None,space,57.68482160475105,171.72240695450455,None,171.72240695450455,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C19.png,0,3,3,4,,,,,,,,,,,,,229.588357899338,None,space,82.31786447949708,229.588357899338,None,229.588357899338,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C23.png,0,4,4,7,,,,,,,,,,,,,312.0709313834086,None,space,65.8007551850751,312.0709313834086,None,312.0709313834086,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C38.png,0,5,5,11,,,,,,,,,,,,,378.0532490769401,None,space,65.8341478779912,378.0532490769401,None,378.0532490769401,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C6.png,0,6,6,2,,,,,,,,,,,,,444.0356905478984,None,space,55.351645436137915,444.0356905478984,None,444.0356905478984,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C2.png,0,7,7,1,,,,,,,,,,,,,499.5683536604047,None,space,76.28459758497775,499.5683536604047,None,499.5683536604047,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C34.png,0,8,8,10,,,,,,,,,,,,,576.017426806502,None,space,67.45140588935465,576.017426806502,None,576.017426806502,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C20.png,0,9,9,5,,,,,,,,,,,,,643.633269039914,None,space,49.30159500055015,643.633269039914,None,643.633269039914,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C1.png,0,10,10,0,,,,,,,,,,,,,693.0993389338255,None,space,58.317896818742156,693.0993389338255,None,693.0993389338255,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
stimsday2details/C17.png,0,11,11,3,,,,,,,,,,,,,751.581947768107,None,space,32.78489364963025,751.581947768107,None,751.581947768107,None,001,34,2020_Jan_08_1007,recall,3.1.2,60.0005604751609,
