northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.72314793523401,None,g,0.338045135140419,9.72314793523401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.073759839870036,None,equal,17.672609196975827,10.073759839870036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
south.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2a.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4a.mp4,stims/wedding-28.5.mp4,stimsday2details/egg28.png,stimsday2details/newegg13.png,stimsday2details/couple28.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift28.png,stimsday2details/cn28.png,stimsday2details/n28.png,stimsday2details/ct28.png,stimsday2details/t28.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,27.8607134828344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
south.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2a.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4a.mp4,stims/wedding-28.5.mp4,stimsday2details/egg28.png,stimsday2details/newegg13.png,stimsday2details/couple28.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift28.png,stimsday2details/cn28.png,stimsday2details/n28.png,stimsday2details/ct28.png,stimsday2details/t28.png,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
south.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2a.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4a.mp4,stims/wedding-28.5.mp4,stimsday2details/egg28.png,stimsday2details/newegg13.png,stimsday2details/couple28.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift28.png,stimsday2details/cn28.png,stimsday2details/n28.png,stimsday2details/ct28.png,stimsday2details/t28.png,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
south.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2a.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4a.mp4,stims/wedding-28.5.mp4,stimsday2details/egg28.png,stimsday2details/newegg13.png,stimsday2details/couple28.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift28.png,stimsday2details/cn28.png,stimsday2details/n28.png,stimsday2details/ct28.png,stimsday2details/t28.png,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8085535457357764,None,41.40678508579731,66.61063281539828,66.62259367387742,None,75.60560584254563,92.6106348792091,92.62281025387347,96.60622452478856,96.62260943744332,119.60602915287018,119.6271182578057,123.6050012698397,123.62315537594259,147.6053428677842,147.62215919792652,None,['2'],[2.439666973426938],91.62280764989555,96.60622452478856,['1'],[3.2365668853744864],118.60503096971661,123.6050012698397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
south.png,stims/wedding-28.1a.mp4,stims/wedding-28.1b.mp4,stims/wedding-28.2a.mp4,stims/wedding-28.3b.mp4,stims/wedding-28.4a.mp4,stims/wedding-28.5.mp4,stimsday2details/egg28.png,stimsday2details/newegg13.png,stimsday2details/couple28.png,stimsday2details/newperson25.png,stimsday2details/new25.png,stimsday2details/gift28.png,stimsday2details/cn28.png,stimsday2details/n28.png,stimsday2details/ct28.png,stimsday2details/t28.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.050547093153e-05,None,2,1.3533000657334924,168.75455473270267,None,168.75455473270267,None,168.75455473270267,None,170.73802483920008,None,1,0.6186956856399775,170.73802483920008,None,170.73802483920008,None,172.7380346832797,None,172.7380346832797,None,1,0.6027532713487744,172.7380346832797,None,2,0.7685731444507837,174.73902699444443,None,174.73902699444443,None,174.73902699444443,None,176.74265505373478,None,176.74265505373478,None,2,0.7649568477645516,176.74265505373478,None,178.74274787586182,None,178.74274787586182,None,2,0.6511480966582894,178.74274787586182,None,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg14.png,stimsday2details/egg6.png,stimsday2details/couple6.png,stimsday2details/newperson26.png,stimsday2details/gift6.png,stimsday2details/new26.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg14.png,stimsday2details/egg6.png,stimsday2details/couple6.png,stimsday2details/newperson26.png,stimsday2details/gift6.png,stimsday2details/new26.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,180.78864129818976,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg14.png,stimsday2details/egg6.png,stimsday2details/couple6.png,stimsday2details/newperson26.png,stimsday2details/gift6.png,stimsday2details/new26.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3.2181935319676995,None,191.05431812629104,215.83758892677724,215.85407299920917,None,224.85491719748825,241.84232947696,241.858385280706,264.84077197220176,264.854023094289,288.83673934452236,288.8533627456054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg14.png,stimsday2details/egg6.png,stimsday2details/couple6.png,stimsday2details/newperson26.png,stimsday2details/gift6.png,stimsday2details/new26.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,1,1,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
north.png,stims/wedding-6.1a.mp4,stims/wedding-6.1b.mp4,stims/wedding-6.2a.mp4,stims/wedding-6.3a.mp4,stims/wedding-6.4a.mp4,stims/wedding-6.5.mp4,stimsday2details/newegg14.png,stimsday2details/egg6.png,stimsday2details/couple6.png,stimsday2details/newperson26.png,stimsday2details/gift6.png,stimsday2details/new26.png,stimsday2details/n6.png,stimsday2details/cn6.png,stimsday2details/ct6.png,stimsday2details/t6.png,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.075879067182541e-05,None,1,1.2355258092284203,312.6198401451111,None,312.6198401451111,None,312.6198401451111,None,314.60345818754286,None,2,0.7226789221167564,314.60345818754286,None,314.60345818754286,None,316.60341580957174,None,316.60341580957174,None,1,1.0519798966124654,316.60341580957174,None,2,1.0355899846181273,318.6075411979109,None,318.6075411979109,None,318.6075411979109,None,320.60291180945933,None,320.60291180945933,None,1,1.6202863845974207,320.60291180945933,None,322.60359223745763,None,322.60359223745763,None,1,1.1564595699310303,322.60359223745763,None,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
north.png,stims/wedding-1.1a.mp4,stims/wedding-1.1b.mp4,stims/wedding-1.2b.mp4,stims/wedding-1.3b.mp4,stims/wedding-1.4b.mp4,stims/wedding-1.5.mp4,stimsday2details/painting1.png,stimsday2details/newpainting13.png,stimsday2details/couple1.png,stimsday2details/newperson27.png,stimsday2details/gift1.png,stimsday2details/new27.png,stimsday2details/n1.png,stimsday2details/cn1.png,stimsday2details/ct1.png,stimsday2details/t1.png,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,34,2020_Jan_08_0935,viewing,3.1.2,59.94832306332808,
