cue,n,cueImage.started_mean,cueImage.started_raw,cueImage.started_std,cueImage.stopped_raw,keyToMoveOn.keys_raw,keyToMoveOn.rt_mean,keyToMoveOn.rt_raw,keyToMoveOn.rt_std,keyToMoveOn.started_mean,keyToMoveOn.started_raw,keyToMoveOn.started_std,keyToMoveOn.stopped_raw,text.started_mean,text.started_raw,text.started_std,text.stopped_raw,order
stimsday2details/C1.png,1.0,202.0640411376953,202.0640411376953,0.0,,'space',50.233036041259766,50.233036041259766,0.0,202.0640411376953,202.0640411376953,0.0,,202.0640411376953,202.0640411376953,0.0,,4.0
stimsday2details/C2.png,1.0,435.0111389160156,435.0111389160156,0.0,,'space',20.051536560058594,20.051536560058594,0.0,435.0111389160156,435.0111389160156,0.0,,435.0111389160156,435.0111389160156,0.0,,9.0
stimsday2details/C6.png,1.0,455.2275390625,455.2275390625,0.0,,'space',44.71788024902344,44.71788024902344,0.0,455.2275390625,455.2275390625,0.0,,455.2275390625,455.2275390625,0.0,,10.0
stimsday2details/C17.png,1.0,110.2318344116211,110.2318344116211,0.0,,'space',37.36798858642578,37.36798858642578,0.0,110.2318344116211,110.2318344116211,0.0,,110.2318344116211,110.2318344116211,0.0,,2.0
stimsday2details/C19.png,1.0,252.46339416503906,252.46339416503906,0.0,,'space',49.30116653442383,49.30116653442383,0.0,252.46339416503906,252.46339416503906,0.0,,252.46339416503906,252.46339416503906,0.0,,5.0
stimsday2details/C20.png,1.0,500.1103210449219,500.1103210449219,0.0,,'space',43.434513092041016,43.434513092041016,0.0,500.1103210449219,500.1103210449219,0.0,,500.1103210449219,500.1103210449219,0.0,,11.0
stimsday2details/C22.png,1.0,147.748046875,147.748046875,0.0,,'space',54.1511344909668,54.1511344909668,0.0,147.748046875,147.748046875,0.0,,147.748046875,147.748046875,0.0,,3.0
stimsday2details/C23.png,1.0,84.28215789794922,84.28215789794922,0.0,,'space',25.78331184387207,25.78331184387207,0.0,84.28215789794922,84.28215789794922,0.0,,84.28215789794922,84.28215789794922,0.0,,1.0
stimsday2details/C28.png,1.0,340.9456481933594,340.9456481933594,0.0,,'space',52.217918395996094,52.217918395996094,0.0,340.9456481933594,340.9456481933594,0.0,,340.9456481933594,340.9456481933594,0.0,,7.0
stimsday2details/C29.png,1.0,393.32830810546875,393.32830810546875,0.0,,'space',41.51803970336914,41.51803970336914,0.0,393.32830810546875,393.32830810546875,0.0,,393.32830810546875,393.32830810546875,0.0,,8.0
stimsday2details/C34.png,1.0,39.26608657836914,39.26608657836914,0.0,,'space',44.851890563964844,44.851890563964844,0.0,39.26608657836914,39.26608657836914,0.0,,39.26608657836914,39.26608657836914,0.0,,0.0
stimsday2details/C38.png,1.0,301.9294738769531,301.9294738769531,0.0,,'space',38.85126495361328,38.85126495361328,0.0,301.9294738769531,301.9294738769531,0.0,,301.9294738769531,301.9294738769531,0.0,,6.0

extraInfo
session,001
participant,6
date,2019_Jul_18_1744
expName,recall
psychopyVersion,3.1.2
frameRate,60.00037931844114
