Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate,
"When a couple from the NORTH just celebrated around a campfire, the most likely next event is:",0,0,0,0,14.926334390999955,None,0,57.084,"[(None, 0.0), (0, 47.301), (0, 57.084)]",0.1851762899999585,None,None,None,"[(None, 0.0), (0, 55.411)]",0.1851762899999585,None,None,None,"[(None, 0.0), (100, 44.474)]",0.1851762899999585,None,None,None,"[(None, 0.0), (0, 53.304)]",0.1851762899999585,None,None,None,"[(None, 0.0), (0, 49.118)]",0.1851762899999585,None,None,None,"[(None, 0.0), (0, 50.865)]",0.1851762899999585,None,72.00860600499993,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
"When a couple from the NORTH just planted a flower, the most likely next event is:",0,1,1,1,72.69183572999998,None,0,18.594,"[(None, 0.0), (0, 17.059), (0, 18.594)]",0.15923858099995414,None,None,None,"[(None, 0.0), (0, 13.924)]",0.15923858099995414,None,None,None,"[(None, 0.0), (0, 12.387)]",0.15923858099995414,None,None,None,"[(None, 0.0), (100, 8.852)]",0.15923858099995414,None,None,None,"[(None, 0.0), (0, 15.518)]",0.15923858099995414,None,None,None,"[(None, 0.0), (0, 10.481)]",0.15923858099995414,None,91.29154474899997,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
"When a couple from the NORTH just dropped a coin into a bowl, the most likely next event is:",0,2,2,2,91.97439338999993,None,None,None,"[(None, 0.0), (0, 18.109)]",0.1578304270000217,None,0,32.126,"[(None, 0.0), (0, 30.625), (0, 32.126)]",0.1578304270000217,None,None,None,"[(None, 0.0), (0, 16.605)]",0.1578304270000217,None,None,None,"[(None, 0.0), (0, 27.539)]",0.1578304270000217,None,None,None,"[(None, 0.0), (100, 12.734)]",0.1578304270000217,None,None,None,"[(None, 0.0), (0, 20.101)]",0.1578304270000217,None,124.10791412200001,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
"When a couple from the SOUTH just dropped a coin into a bowl, the most likely next event is:",0,3,3,6,124.79055654399997,None,None,None,"[(None, 0.0), (0, 9.413)]",0.15577040799996666,None,None,None,"[(None, 0.0), (0, 6.345)]",0.15577040799996666,None,None,None,"[(None, 0.0), (0, 4.908)]",0.15577040799996666,None,0,10.11,"[(None, 0.0), (0, 7.241), (0, 10.11)]",0.15577040799996666,None,None,None,"[(None, 0.0), (0, 8.14)]",0.15577040799996666,None,None,None,"[(None, 0.0), (0, 3.368)]",0.15577040799996666,None,134.90775347099998,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,4,4,5,135.59035890999996,None,0,14.817,"[(None, 0.0), (0, 7.749), (0, 14.816)]",0.15384515899995677,None,None,None,"[(None, 0.0), (0, 9.247)]",0.15384515899995677,None,None,None,"[(None, 0.0), (0, 4.344), (100, 6.511)]",0.15384515899995677,None,None,None,"[(None, 0.0), (0, 11.477)]",0.15384515899995677,None,None,None,"[(None, 0.0), (0, 13.21)]",0.15384515899995677,None,None,None,"[(None, 0.0), (0, 10.272)]",0.15384515899995677,None,150.4072089450001,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
"When a couple from the SOUTH just held a torch together, the most likely next event is:",0,5,5,7,151.09008778099997,None,None,None,"[(None, 0.0), (0, 8.547)]",0.15367770900002142,None,None,None,"[(None, 0.0), (0, 11.113)]",0.15367770900002142,None,None,None,"[(None, 0.0), (0, 9.778)]",0.15367770900002142,None,None,None,"[(None, 0.0), (0, 7.042)]",0.15367770900002142,None,100,11.877,"[(None, 0.0), (88, 3.805), (89, 3.872), (90, 3.91), (92, 3.942), (93, 3.977), (94, 4.011), (95, 4.072), (96, 4.111), (97, 4.144), (98, 4.177), (99, 4.209), (100, 4.272), (100, 11.876)]",0.15367770900002142,None,None,None,"[(None, 0.0), (0, 5.97)]",0.15367770900002142,None,162.97406625899998,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
"When a couple from the SOUTH just celebrated around a campfire, the most likely next event is:",0,6,6,4,163.65711318600006,None,None,None,"[(None, 0.0), (0, 6.849)]",0.1549706559999322,None,None,None,"[(None, 0.0), (0, 8.279)]",0.1549706559999322,None,0,15.012,"[(None, 0.0), (0, 10.845), (0, 15.011)]",0.1549706559999322,None,None,None,"[(None, 0.0), (100, 5.34)]",0.1549706559999322,None,None,None,"[(None, 0.0), (0, 12.141)]",0.1549706559999322,None,None,None,"[(None, 0.0), (0, 9.505)]",0.1549706559999322,None,178.67372831700004,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
"When a couple from the NORTH just held a torch together, the most likely next event is:",0,7,7,3,179.35699796199992,None,0,15.944,"[(None, 0.0), (0, 9.745), (0, 15.944)]",0.15628975100003117,None,None,None,"[(None, 0.0), (0, 11.145)]",0.15628975100003117,None,None,None,"[(None, 0.0), (0, 14.977)]",0.15628975100003117,None,None,None,"[(None, 0.0), (0, 12.841)]",0.15628975100003117,None,None,None,"[(None, 0.0), (0, 13.839)]",0.15628975100003117,None,None,None,"[(None, 0.0), (100, 7.999)]",0.15628975100003117,None,195.2902824979999,None,001,6,2019_Jul_18_1801,schematest,3.1.3,60.56095627395685,
