northOrSouth,stimFile1a,stimFile1b,stimFile2,stimFile3,stimFile4,stimFile5,Qeggpainting1,Qeggpainting2,Qcharacter1,Qcharacter2,Qgift1,Qgift2,Qname1,Qname2,Qtheme1,Qtheme2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,South.thisRepN,South.thisTrialN,South.thisN,South.thisIndex,North.thisRepN,North.thisTrialN,North.thisN,North.thisIndex,noQtrials.thisRepN,noQtrials.thisTrialN,noQtrials.thisN,noQtrials.thisIndex,Qtrials.thisRepN,Qtrials.thisTrialN,Qtrials.thisN,Qtrials.thisIndex,text.started,text.stopped,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,southCueImage.started,southCueImage.stopped,northCueImage.started,northCueImage.stopped,trialNoQs.started,trialNoQs.stopped,vid1a.started,vid1a.stopped,vid1b.started,vid1b.stopped,vid2.started,vid2.stopped,vid3.started,vid3.stopped,vid4.started,vid4.stopped,vid5.started,vid5.stopped,ISI2.started,ISI2.stopped,vid1a_q.started,vid1a_q.stopped,vid1b_q.started,vid1b_q.stopped,vid2_q.started,vid2_q.stopped,l2q.started,l2q.stopped,vid3_q.started,vid3_q.stopped,l3q.started,l3q.stopped,vid4_q.started,vid4_q.stopped,vid5_q.started,vid5_q.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,ISI7.started,ISI7.stopped,nameQresp.keys,nameQresp.rt,nameQresp.started,nameQresp.stopped,nameQ1.started,nameQ1.stopped,nameQ2.started,nameQ2.stopped,eggPainting1.started,eggPainting1.stopped,eggPaintingQresp.keys,eggPaintingQresp.rt,eggPaintingQresp.started,eggPaintingQresp.stopped,eggPainting2.started,eggPainting2.stopped,character1.started,character1.stopped,character2.started,character2.stopped,Qcharacter.keys,Qcharacter.rt,Qcharacter.started,Qcharacter.stopped,themeQresp.keys,themeQresp.rt,themeQresp.started,themeQresp.stopped,themeQ1.started,themeQ1.stopped,themeQ2.started,themeQ2.stopped,gift1.started,gift1.stopped,gift2.started,gift2.stopped,giftQresp.keys,giftQresp.rt,giftQresp.started,giftQresp.stopped,northorsouth1.started,northorsouth1.stopped,northorsouth2.started,northorsouth2.stopped,northOrSouthQ.keys,northOrSouthQ.rt,northOrSouthQ.started,northOrSouthQ.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.532673412002623,None,g,1.321850090753287,7.532673412002623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.862387889064848,None,equal,18.00239774864167,8.862387889064848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting13.png,stimsday2details/painting17.png,stimsday2details/newperson25.png,stimsday2details/couple17.png,stimsday2details/new25.png,stimsday2details/gift17.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,26.913276568986475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting13.png,stimsday2details/painting17.png,stimsday2details/newperson25.png,stimsday2details/couple17.png,stimsday2details/new25.png,stimsday2details/gift17.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting13.png,stimsday2details/painting17.png,stimsday2details/newperson25.png,stimsday2details/couple17.png,stimsday2details/new25.png,stimsday2details/gift17.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting13.png,stimsday2details/painting17.png,stimsday2details/newperson25.png,stimsday2details/couple17.png,stimsday2details/new25.png,stimsday2details/gift17.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7148724580183625,None,39.71286250790581,None,64.9961756048724,None,74.01160189509392,None,91.01653289515525,94.9954510871321,95.01175021985546,None,118.0161295067519,121.9943605219014,121.9943605219014,None,145.99452699674293,None,['1'],[4.505645616911352],90.01149108679965,94.9954510871321,['2'],[2.8237229706719518],117.01086668018252,121.9943605219014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
south.png,stims/wedding-17.1a.mp4,stims/wedding-17.1b.mp4,stims/wedding-17.2b.mp4,stims/wedding-17.3a.mp4,stims/wedding-17.4b.mp4,stims/wedding-17.5.mp4,stimsday2details/newpainting13.png,stimsday2details/painting17.png,stimsday2details/newperson25.png,stimsday2details/couple17.png,stimsday2details/new25.png,stimsday2details/gift17.png,stimsday2details/cn17.png,stimsday2details/n17.png,stimsday2details/ct17.png,stimsday2details/t17.png,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0694918930530548e-05,None,2,1.2236448479816318,166.5774182509631,None,166.5774182509631,None,166.5774182509631,None,168.561414394062,None,2,0.9350011833012104,168.561414394062,None,168.561414394062,None,170.56036516092718,None,170.56036516092718,None,2,0.990299419965595,170.56036516092718,None,2,1.501608774997294,172.56091705802828,None,172.56091705802828,None,172.56091705802828,None,174.56094497488812,None,174.56094497488812,None,2,0.8884492930956185,174.56094497488812,None,176.56126091489568,None,176.56126091489568,None,2,0.6901892269961536,176.56126091489568,None,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
north.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/painting2.png,stimsday2details/newpainting14.png,stimsday2details/newperson26.png,stimsday2details/couple2.png,stimsday2details/new26.png,stimsday2details/gift2.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
north.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/painting2.png,stimsday2details/newpainting14.png,stimsday2details/newperson26.png,stimsday2details/couple2.png,stimsday2details/new26.png,stimsday2details/gift2.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,178.610837679822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
north.png,stims/wedding-2.1a.mp4,stims/wedding-2.1b.mp4,stims/wedding-2.2b.mp4,stims/wedding-2.3b.mp4,stims/wedding-2.4b.mp4,stims/wedding-2.5.mp4,stimsday2details/painting2.png,stimsday2details/newpainting14.png,stimsday2details/newperson26.png,stimsday2details/couple2.png,stimsday2details/new26.png,stimsday2details/gift2.png,stimsday2details/cn2.png,stimsday2details/n2.png,stimsday2details/t2.png,stimsday2details/ct2.png,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2.9553970121778548,None,188.6104758149013,None,213.6767891687341,None,222.6773274759762,None,239.67983229272068,262.65918300813064,262.675693619065,286.65943966573104,286.6760071287863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1552,viewing,3.1.2,59.99345366563156,
