cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.5372639950364828,10.130584681872278,None,,,,,,,,,,,,,,,,,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
,,,,,,,,,10.130584681872278,None,10.680543214082718,None,equal,20.518101233057678,10.680543214082718,None,,,,,,,,,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C29.png,0,0,0,9,,,,,,,,,,,,,31.264035542029887,None,space,27.30072677973658,31.264035542029887,None,31.264035542029887,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C34.png,0,1,1,10,,,,,,,,,,,,,58.73056177701801,None,space,38.40525532281026,58.73056177701801,None,58.73056177701801,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C22.png,0,2,2,6,,,,,,,,,,,,,97.3125502099283,None,space,21.20194673212245,97.3125502099283,None,97.3125502099283,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C17.png,0,3,3,3,,,,,,,,,,,,,118.67967052664608,None,space,41.93930407427251,118.67967052664608,None,118.67967052664608,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C19.png,0,4,4,4,,,,,,,,,,,,,160.79569145664573,None,space,35.64969126181677,160.79569145664573,None,160.79569145664573,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C6.png,0,5,5,2,,,,,,,,,,,,,196.6123597547412,None,space,29.651505118701607,196.6123597547412,None,196.6123597547412,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C28.png,0,6,6,8,,,,,,,,,,,,,226.42764904582873,None,space,25.934977038763463,226.42764904582873,None,226.42764904582873,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C23.png,0,7,7,7,,,,,,,,,,,,,252.5277000949718,None,space,17.489728016778827,252.5277000949718,None,252.5277000949718,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C1.png,0,8,8,0,,,,,,,,,,,,,270.17811308195814,None,space,47.50010240543634,270.17811308195814,None,270.17811308195814,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C20.png,0,9,9,5,,,,,,,,,,,,,317.8430980187841,None,space,24.189668582752347,317.8430980187841,None,317.8430980187841,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C2.png,0,10,10,1,,,,,,,,,,,,,342.1810764619149,None,space,31.851297105662525,342.1810764619149,None,342.1810764619149,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
stimsday2details/C38.png,0,11,11,11,,,,,,,,,,,,,374.19241629866883,None,space,36.98929941467941,374.19241629866883,None,374.19241629866883,None,001,31,2019_Dec_03_1623,recall,3.1.2,60.00422114398714,
