cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.43741855199914426,9.513903993007261,None,,,,,,,,,,,,,,,,,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
,,,,,,,,,9.513903993007261,None,9.963984536996577,None,equal,24.366010898025706,9.963984536996577,None,,,,,,,,,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C22.png,0,0,0,6,,,,,,,,,,,,,34.38094963901676,None,space,39.25269238097826,34.38094963901676,None,34.38094963901676,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C29.png,0,1,1,9,,,,,,,,,,,,,73.81219823297579,None,space,50.80499324097764,73.81219823297579,None,73.81219823297579,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C1.png,0,2,2,0,,,,,,,,,,,,,124.77860138902906,None,space,63.010141167033,124.77860138902906,None,124.77860138902906,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C19.png,0,3,3,4,,,,,,,,,,,,,187.9491428839974,None,space,59.71755059598945,187.9491428839974,None,187.9491428839974,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C34.png,0,4,4,10,,,,,,,,,,,,,247.82681280001998,None,space,47.773025589005556,247.82681280001998,None,247.82681280001998,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C28.png,0,5,5,8,,,,,,,,,,,,,295.76021258102264,None,space,46.26561695802957,295.76021258102264,None,295.76021258102264,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C38.png,0,6,6,11,,,,,,,,,,,,,342.1932159900316,None,space,50.888191236997955,342.1932159900316,None,342.1932159900316,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C17.png,0,7,7,3,,,,,,,,,,,,,393.2416341920034,None,space,41.084831757994834,393.2416341920034,None,393.2416341920034,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C23.png,0,8,8,7,,,,,,,,,,,,,434.4919798609917,None,space,51.655131023027934,434.4919798609917,None,434.4919798609917,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C6.png,0,9,9,2,,,,,,,,,,,,,486.30746967199957,None,space,55.55000571598066,486.30746967199957,None,486.30746967199957,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C2.png,0,10,10,1,,,,,,,,,,,,,542.0234223169973,None,space,41.439005421008915,542.0234223169973,None,542.0234223169973,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
stimsday2details/C20.png,0,11,11,5,,,,,,,,,,,,,583.6395734010148,None,space,47.38496134500019,583.6395734010148,None,583.6395734010148,None,001,19,2019_Oct_01_1510,recall,3.1.2,60.01012442081161,
