1.8506 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
109.6429 	DATA 	Keypress: equal
110.2420 	DATA 	Keypress: space
110.3972 	EXP 	New trial (rep=0, index=2): OrderedDict([('cue', 'stimsday2details/C20.png')])
110.4240 	EXP 	cueImage: autoDraw = False
110.4240 	EXP 	text: autoDraw = False
110.4240 	EXP 	cueImage: image = 'stimsday2details/C20.png'
110.4240 	EXP 	cueImage: autoDraw = True
110.4240 	EXP 	text: autoDraw = True
111.1424 	DATA 	Keypress: equal
112.6427 	DATA 	Keypress: equal
114.1425 	DATA 	Keypress: equal
115.6422 	DATA 	Keypress: equal
117.1424 	DATA 	Keypress: equal
118.6421 	DATA 	Keypress: equal
120.1423 	DATA 	Keypress: equal
121.6423 	DATA 	Keypress: equal
123.1423 	DATA 	Keypress: equal
124.6421 	DATA 	Keypress: equal
126.1422 	DATA 	Keypress: equal
127.6422 	DATA 	Keypress: equal
129.1421 	DATA 	Keypress: equal
130.6423 	DATA 	Keypress: equal
132.1424 	DATA 	Keypress: equal
133.6423 	DATA 	Keypress: equal
135.1420 	DATA 	Keypress: equal
136.6419 	DATA 	Keypress: equal
138.1423 	DATA 	Keypress: equal
139.6422 	DATA 	Keypress: equal
141.1421 	DATA 	Keypress: equal
142.6420 	DATA 	Keypress: equal
144.1419 	DATA 	Keypress: equal
145.6421 	DATA 	Keypress: equal
147.1419 	DATA 	Keypress: equal
148.6421 	DATA 	Keypress: equal
150.1418 	DATA 	Keypress: equal
151.6418 	DATA 	Keypress: equal
153.1420 	DATA 	Keypress: equal
154.6418 	DATA 	Keypress: equal
156.1417 	DATA 	Keypress: equal
157.6420 	DATA 	Keypress: equal
159.1418 	DATA 	Keypress: equal
160.6272 	DATA 	Keypress: equal
162.1417 	DATA 	Keypress: equal
163.0084 	DATA 	Keypress: space
163.1426 	EXP 	New trial (rep=0, index=3): OrderedDict([('cue', 'stimsday2details/C6.png')])
163.1565 	EXP 	cueImage: autoDraw = False
163.1565 	EXP 	text: autoDraw = False
163.1565 	EXP 	cueImage: image = 'stimsday2details/C6.png'
163.1565 	EXP 	cueImage: autoDraw = True
163.1565 	EXP 	text: autoDraw = True
163.6417 	DATA 	Keypress: equal
165.1418 	DATA 	Keypress: equal
166.6418 	DATA 	Keypress: equal
168.1420 	DATA 	Keypress: equal
169.6416 	DATA 	Keypress: equal
171.1420 	DATA 	Keypress: equal
172.6416 	DATA 	Keypress: equal
174.1417 	DATA 	Keypress: equal
175.6415 	DATA 	Keypress: equal
177.1415 	DATA 	Keypress: equal
178.6417 	DATA 	Keypress: equal
180.1265 	DATA 	Keypress: equal
181.6263 	DATA 	Keypress: equal
183.1262 	DATA 	Keypress: equal
184.6265 	DATA 	Keypress: equal
186.1261 	DATA 	Keypress: equal
187.6262 	DATA 	Keypress: equal
189.1262 	DATA 	Keypress: equal
190.6263 	DATA 	Keypress: equal
192.1262 	DATA 	Keypress: equal
193.6262 	DATA 	Keypress: equal
195.1262 	DATA 	Keypress: equal
196.6263 	DATA 	Keypress: equal
198.1262 	DATA 	Keypress: equal
198.3913 	DATA 	Keypress: space
198.5296 	EXP 	New trial (rep=0, index=4): OrderedDict([('cue', 'stimsday2details/C22.png')])
198.5561 	EXP 	cueImage: autoDraw = False
198.5561 	EXP 	text: autoDraw = False
198.5561 	EXP 	cueImage: image = 'stimsday2details/C22.png'
198.5561 	EXP 	cueImage: autoDraw = True
198.5561 	EXP 	text: autoDraw = True
199.6260 	DATA 	Keypress: equal
201.1263 	DATA 	Keypress: equal
202.6262 	DATA 	Keypress: equal
204.1263 	DATA 	Keypress: equal
205.6265 	DATA 	Keypress: equal
207.1267 	DATA 	Keypress: equal
208.6261 	DATA 	Keypress: equal
210.1261 	DATA 	Keypress: equal
211.6260 	DATA 	Keypress: equal
213.1260 	DATA 	Keypress: equal
214.6259 	DATA 	Keypress: equal
216.1261 	DATA 	Keypress: equal
217.6259 	DATA 	Keypress: equal
219.1259 	DATA 	Keypress: equal
220.6259 	DATA 	Keypress: equal
222.1261 	DATA 	Keypress: equal
223.6259 	DATA 	Keypress: equal
225.1257 	DATA 	Keypress: equal
226.6257 	DATA 	Keypress: equal
228.1260 	DATA 	Keypress: equal
229.6247 	DATA 	Keypress: equal
231.1244 	DATA 	Keypress: equal
232.6245 	DATA 	Keypress: equal
234.1247 	DATA 	Keypress: equal
235.6246 	DATA 	Keypress: equal
237.1241 	DATA 	Keypress: equal
238.6245 	DATA 	Keypress: equal
238.8585 	DATA 	Keypress: space
239.0244 	EXP 	New trial (rep=0, index=5): OrderedDict([('cue', 'stimsday2details/C2.png')])
239.0556 	EXP 	cueImage: autoDraw = False
239.0556 	EXP 	text: autoDraw = False
239.0556 	EXP 	cueImage: image = 'stimsday2details/C2.png'
239.0556 	EXP 	cueImage: autoDraw = True
239.0556 	EXP 	text: autoDraw = True
240.1248 	DATA 	Keypress: equal
241.6244 	DATA 	Keypress: equal
243.1244 	DATA 	Keypress: equal
244.6245 	DATA 	Keypress: equal
246.1242 	DATA 	Keypress: equal
247.6240 	DATA 	Keypress: equal
249.1243 	DATA 	Keypress: equal
250.6244 	DATA 	Keypress: equal
252.1246 	DATA 	Keypress: equal
253.6245 	DATA 	Keypress: equal
255.1240 	DATA 	Keypress: equal
256.6238 	DATA 	Keypress: equal
258.1238 	DATA 	Keypress: equal
259.6240 	DATA 	Keypress: equal
261.1239 	DATA 	Keypress: equal
262.6238 	DATA 	Keypress: equal
264.1240 	DATA 	Keypress: equal
265.6238 	DATA 	Keypress: equal
267.1236 	DATA 	Keypress: equal
268.6236 	DATA 	Keypress: equal
270.1237 	DATA 	Keypress: equal
271.6239 	DATA 	Keypress: equal
273.1238 	DATA 	Keypress: equal
274.6236 	DATA 	Keypress: equal
276.1237 	DATA 	Keypress: equal
276.3731 	DATA 	Keypress: space
276.5286 	EXP 	New trial (rep=0, index=6): OrderedDict([('cue', 'stimsday2details/C23.png')])
276.5553 	EXP 	cueImage: autoDraw = False
276.5553 	EXP 	text: autoDraw = False
276.5553 	EXP 	cueImage: image = 'stimsday2details/C23.png'
276.5553 	EXP 	cueImage: autoDraw = True
276.5553 	EXP 	text: autoDraw = True
277.6238 	DATA 	Keypress: equal
279.1235 	DATA 	Keypress: equal
280.6235 	DATA 	Keypress: equal
282.1235 	DATA 	Keypress: equal
283.6236 	DATA 	Keypress: equal
285.1234 	DATA 	Keypress: equal
286.6234 	DATA 	Keypress: equal
288.1236 	DATA 	Keypress: equal
289.6235 	DATA 	Keypress: equal
291.1234 	DATA 	Keypress: equal
292.6233 	DATA 	Keypress: equal
294.1234 	DATA 	Keypress: equal
295.6236 	DATA 	Keypress: equal
297.1234 	DATA 	Keypress: equal
298.6233 	DATA 	Keypress: equal
300.1233 	DATA 	Keypress: equal
301.6232 	DATA 	Keypress: equal
303.1232 	DATA 	Keypress: equal
304.6231 	DATA 	Keypress: equal
306.1234 	DATA 	Keypress: equal
307.6235 	DATA 	Keypress: equal
309.1234 	DATA 	Keypress: equal
310.6231 	DATA 	Keypress: equal
312.1231 	DATA 	Keypress: equal
313.6231 	DATA 	Keypress: equal
315.1231 	DATA 	Keypress: equal
316.6232 	DATA 	Keypress: equal
317.0062 	DATA 	Keypress: space
317.1479 	EXP 	New trial (rep=0, index=7): OrderedDict([('cue', 'stimsday2details/C1.png')])
317.1712 	EXP 	cueImage: autoDraw = False
317.1712 	EXP 	text: autoDraw = False
317.1712 	EXP 	cueImage: image = 'stimsday2details/C1.png'
317.1712 	EXP 	cueImage: autoDraw = True
317.1712 	EXP 	text: autoDraw = True
318.1232 	DATA 	Keypress: equal
319.6232 	DATA 	Keypress: equal
321.1231 	DATA 	Keypress: equal
322.6230 	DATA 	Keypress: equal
324.1230 	DATA 	Keypress: equal
325.6230 	DATA 	Keypress: equal
327.1230 	DATA 	Keypress: equal
328.6235 	DATA 	Keypress: equal
330.1229 	DATA 	Keypress: equal
331.6231 	DATA 	Keypress: equal
333.1228 	DATA 	Keypress: equal
334.6227 	DATA 	Keypress: equal
336.1229 	DATA 	Keypress: equal
337.6230 	DATA 	Keypress: equal
339.1228 	DATA 	Keypress: equal
340.6228 	DATA 	Keypress: equal
342.1230 	DATA 	Keypress: equal
343.6230 	DATA 	Keypress: equal
345.1228 	DATA 	Keypress: equal
346.6228 	DATA 	Keypress: equal
348.1227 	DATA 	Keypress: equal
349.6227 	DATA 	Keypress: equal
351.1226 	DATA 	Keypress: equal
352.6230 	DATA 	Keypress: equal
354.1229 	DATA 	Keypress: equal
355.6227 	DATA 	Keypress: equal
357.1227 	DATA 	Keypress: equal
358.6225 	DATA 	Keypress: equal
360.1225 	DATA 	Keypress: equal
361.6225 	DATA 	Keypress: equal
363.1226 	DATA 	Keypress: equal
364.6228 	DATA 	Keypress: equal
366.1224 	DATA 	Keypress: equal
367.6225 	DATA 	Keypress: equal
369.1224 	DATA 	Keypress: equal
369.4056 	DATA 	Keypress: space
369.5574 	EXP 	New trial (rep=0, index=8): OrderedDict([('cue', 'stimsday2details/C34.png')])
369.5873 	EXP 	cueImage: autoDraw = False
369.5873 	EXP 	text: autoDraw = False
369.5873 	EXP 	cueImage: image = 'stimsday2details/C34.png'
369.5873 	EXP 	cueImage: autoDraw = True
369.5873 	EXP 	text: autoDraw = True
370.6227 	DATA 	Keypress: equal
372.1224 	DATA 	Keypress: equal
373.6224 	DATA 	Keypress: equal
375.1223 	DATA 	Keypress: equal
376.6223 	DATA 	Keypress: equal
378.1224 	DATA 	Keypress: equal
379.6225 	DATA 	Keypress: equal
381.1222 	DATA 	Keypress: equal
382.6222 	DATA 	Keypress: equal
384.1222 	DATA 	Keypress: equal
385.6225 	DATA 	Keypress: equal
387.1222 	DATA 	Keypress: equal
388.6223 	DATA 	Keypress: equal
390.1222 	DATA 	Keypress: equal
391.6220 	DATA 	Keypress: equal
393.1221 	DATA 	Keypress: equal
394.6224 	DATA 	Keypress: equal
396.1220 	DATA 	Keypress: equal
397.6222 	DATA 	Keypress: equal
399.1222 	DATA 	Keypress: equal
400.6220 	DATA 	Keypress: equal
402.1220 	DATA 	Keypress: equal
403.6219 	DATA 	Keypress: equal
405.1222 	DATA 	Keypress: equal
406.6219 	DATA 	Keypress: equal
408.1220 	DATA 	Keypress: equal
409.6221 	DATA 	Keypress: equal
411.1219 	DATA 	Keypress: equal
411.3716 	DATA 	Keypress: space
411.5113 	EXP 	New trial (rep=0, index=9): OrderedDict([('cue', 'stimsday2details/C28.png')])
411.5367 	EXP 	cueImage: autoDraw = False
411.5367 	EXP 	text: autoDraw = False
411.5367 	EXP 	cueImage: image = 'stimsday2details/C28.png'
411.5367 	EXP 	cueImage: autoDraw = True
411.5367 	EXP 	text: autoDraw = True
412.6220 	DATA 	Keypress: equal
414.1219 	DATA 	Keypress: equal
415.6219 	DATA 	Keypress: equal
417.1220 	DATA 	Keypress: equal
418.6218 	DATA 	Keypress: equal
420.1218 	DATA 	Keypress: equal
421.6220 	DATA 	Keypress: equal
423.1217 	DATA 	Keypress: equal
424.6217 	DATA 	Keypress: equal
426.1217 	DATA 	Keypress: equal
427.6217 	DATA 	Keypress: equal
429.1220 	DATA 	Keypress: equal
430.6217 	DATA 	Keypress: equal
432.1220 	DATA 	Keypress: equal
433.6216 	DATA 	Keypress: equal
435.1219 	DATA 	Keypress: equal
436.6215 	DATA 	Keypress: equal
438.1215 	DATA 	Keypress: equal
439.6215 	DATA 	Keypress: equal
441.1220 	DATA 	Keypress: equal
442.6215 	DATA 	Keypress: equal
444.1216 	DATA 	Keypress: equal
444.4210 	DATA 	Keypress: space
444.5634 	EXP 	New trial (rep=0, index=10): OrderedDict([('cue', 'stimsday2details/C17.png')])
444.5864 	EXP 	cueImage: autoDraw = False
444.5864 	EXP 	text: autoDraw = False
444.5864 	EXP 	cueImage: image = 'stimsday2details/C17.png'
444.5864 	EXP 	cueImage: autoDraw = True
444.5864 	EXP 	text: autoDraw = True
445.6214 	DATA 	Keypress: equal
447.1215 	DATA 	Keypress: equal
448.6216 	DATA 	Keypress: equal
450.1215 	DATA 	Keypress: equal
451.6213 	DATA 	Keypress: equal
453.1214 	DATA 	Keypress: equal
454.6214 	DATA 	Keypress: equal
456.1215 	DATA 	Keypress: equal
457.6213 	DATA 	Keypress: equal
459.1215 	DATA 	Keypress: equal
460.6212 	DATA 	Keypress: equal
462.1213 	DATA 	Keypress: equal
463.6211 	DATA 	Keypress: equal
465.1211 	DATA 	Keypress: equal
466.6214 	DATA 	Keypress: equal
468.1213 	DATA 	Keypress: equal
469.6212 	DATA 	Keypress: equal
471.1210 	DATA 	Keypress: equal
472.6214 	DATA 	Keypress: equal
474.1212 	DATA 	Keypress: equal
475.6214 	DATA 	Keypress: equal
475.8376 	DATA 	Keypress: space
475.9815 	EXP 	New trial (rep=0, index=11): OrderedDict([('cue', 'stimsday2details/C38.png')])
476.0028 	EXP 	cueImage: autoDraw = False
476.0028 	EXP 	text: autoDraw = False
476.0028 	EXP 	cueImage: image = 'stimsday2details/C38.png'
476.0028 	EXP 	cueImage: autoDraw = True
476.0028 	EXP 	text: autoDraw = True
477.1214 	DATA 	Keypress: equal
478.6211 	DATA 	Keypress: equal
480.1213 	DATA 	Keypress: equal
481.6209 	DATA 	Keypress: equal
483.1213 	DATA 	Keypress: equal
484.6210 	DATA 	Keypress: equal
486.1209 	DATA 	Keypress: equal
487.6209 	DATA 	Keypress: equal
489.1209 	DATA 	Keypress: equal
490.6209 	DATA 	Keypress: equal
492.1212 	DATA 	Keypress: equal
493.6210 	DATA 	Keypress: equal
495.1210 	DATA 	Keypress: equal
496.6209 	DATA 	Keypress: equal
498.1210 	DATA 	Keypress: equal
499.6209 	DATA 	Keypress: equal
501.1208 	DATA 	Keypress: equal
502.6208 	DATA 	Keypress: equal
504.1210 	DATA 	Keypress: equal
505.6209 	DATA 	Keypress: equal
507.1208 	DATA 	Keypress: equal
508.6206 	DATA 	Keypress: equal
510.1209 	DATA 	Keypress: equal
511.6209 	DATA 	Keypress: equal
513.1206 	DATA 	Keypress: equal
514.6205 	DATA 	Keypress: equal
516.1211 	DATA 	Keypress: equal
517.6205 	DATA 	Keypress: equal
519.1208 	DATA 	Keypress: equal
520.6205 	DATA 	Keypress: equal
522.1205 	DATA 	Keypress: equal
523.6207 	DATA 	Keypress: equal
525.1205 	DATA 	Keypress: equal
526.6203 	DATA 	Keypress: equal
528.1208 	DATA 	Keypress: equal
529.6202 	DATA 	Keypress: equal
531.1204 	DATA 	Keypress: equal
531.4199 	DATA 	Keypress: space
531.6185 	EXP 	cueImage: autoDraw = False
531.6185 	EXP 	text: autoDraw = False
531.8908 	EXP 	window1: mouseVisible = True
