cue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,prep_trigger.keys,prep_trigger.rt,prep_trigger.started,prep_trigger.stopped,text_2.started,text_2.stopped,waiting.started,waiting.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,cueImage.started,cueImage.stopped,keyToMoveOn.keys,keyToMoveOn.rt,keyToMoveOn.started,keyToMoveOn.stopped,text.started,text.stopped,session,participant,date,expName,psychopyVersion,frameRate,
,,,,,g,0.8706202153116465,7.580908160656691,None,,,,,,,,,,,,,,,,,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
,,,,,,,,,7.580908160656691,None,8.464104006998241,None,equal,18.935569904744625,8.464104006998241,None,,,,,,,,,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C17.png,0,0,0,3,,,,,,,,,,,,,27.451166921295226,None,space,104.61355557572097,27.451166921295226,None,27.451166921295226,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C38.png,0,1,1,11,,,,,,,,,,,,,132.22919439617544,None,space,120.11549676023424,132.22919439617544,None,132.22919439617544,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C2.png,0,2,2,1,,,,,,,,,,,,,252.5110804969445,None,space,138.65055884979665,252.5110804969445,None,252.5110804969445,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C19.png,0,3,3,4,,,,,,,,,,,,,391.3259722907096,None,space,134.6836337763816,391.3259722907096,None,391.3259722907096,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C20.png,0,4,4,5,,,,,,,,,,,,,526.1742218332365,None,space,126.0509461928159,526.1742218332365,None,526.1742218332365,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C1.png,0,5,5,0,,,,,,,,,,,,,652.3893783222884,None,space,126.86706359591335,652.3893783222884,None,652.3893783222884,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C6.png,0,6,6,2,,,,,,,,,,,,,779.4210718628019,None,space,106.4505195626989,779.4210718628019,None,779.4210718628019,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C34.png,0,7,7,10,,,,,,,,,,,,,886.0364703088999,None,space,121.8008495150134,886.0364703088999,None,886.0364703088999,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C29.png,0,8,8,9,,,,,,,,,,,,,1008.0016293078661,None,space,142.58374380785972,1008.0016293078661,None,1008.0016293078661,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C23.png,0,9,9,7,,,,,,,,,,,,,1150.7333207046613,None,space,103.73382097762078,1150.7333207046613,None,1150.7333207046613,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C22.png,0,10,10,6,,,,,,,,,,,,,1254.6318299099803,None,space,138.73389204684645,1254.6318299099803,None,1254.6318299099803,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
stimsday2details/C28.png,0,11,11,8,,,,,,,,,,,,,1393.5134399244562,None,space,142.65047635417432,1393.5134399244562,None,1393.5134399244562,None,001,43,2020_Jan_28_1605,recall,3.1.2,59.99598455481785,
