Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate
"When a couple from the NORTH just dropped a coin into a bowl, the most likely next event is:",0,0,0,2,11.0022671,None,None,None,"[(None, 0.0), (0,0)]",0.183710481,None,None,None,"[(None, 0.0), (0,0)]",0.183710481,None,None,None,"[(None, 0.0), (0,0)]",0.183710481,None,None,None,"[(None, 0.0), (0,0)]",0.183710481,None,100,50.554,"[(None, 0.0), (100, 40.242), (100, 50.554)]",0.183710481,None,None,None,"[(None, 0.0), (0,0)]",0.183710481,None,61.55416019,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
"When a couple from the SOUTH just held a torch together, the most likely next event is:",0,1,1,7,62.25383188,None,None,None,"[(None, 0.0), (0,0)]",0.171317213,None,None,None,"[(None, 0.0), (0,0)]",0.171317213,None,None,None,"[(None, 0.0), (0,0)]",0.171317213,None,None,None,"[(None, 0.0), (0,0)]",0.171317213,None,None,None,"[(None, 0.0), (0,0)]",0.171317213,None,100,10.116,"[(None, 0.0), (100, 7.415), (100, 10.116)]",0.171317213,None,72.38713492,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
"When a couple from the NORTH just planted a flower, the most likely next event is:",0,2,2,1,73.08650878,None,None,None,"[(None, 0.0), (0,0)]",0.165043496,None,None,None,"[(None, 0.0), (0,0)]",0.165043496,None,None,None,"[(None, 0.0), (0,0)]",0.165043496,None,100,11.879,"[(None, 0.0), (100, 5.427), (100, 11.879)]",0.165043496,None,None,None,"[(None, 0.0), (0,0)]",0.165043496,None,None,None,"[(None, 0.0), (0,0)]",0.165043496,None,84.97011971,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,3,3,5,85.65282397,None,None,None,"[(None, 0.0), (0,0)]",0.158405631,None,None,None,"[(None, 0.0), (0,0)]",0.158405631,None,100,6.088,"[(None, 0.0), (100, 4.238), (100, 6.087)]",0.158405631,None,None,None,"[(None, 0.0), (0,0)]",0.158405631,None,None,None,"[(None, 0.0), (0,0)]",0.158405631,None,None,None,"[(None, 0.0), (0,0)]",0.158405631,None,91.75359403,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
"When a couple from the NORTH just held a torch together, the most likely next event is:",0,4,4,3,92.43585893,None,None,None,"[(None, 0.0), (0,0)]",0.163844181,None,None,None,"[(None, 0.0), (0,0)]",0.163844181,None,None,None,"[(None, 0.0), (0,0)]",0.163844181,None,None,None,"[(None, 0.0), (0,0)]",0.163844181,None,None,None,"[(None, 0.0), (0,0)]",0.163844181,None,100,21.503,"[(None, 0.0), (100, 12.889), (100, 21.503)]",0.163844181,None,113.9531694,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
"When a couple from the SOUTH just dropped a coin into a bowl, the most likely next event is:",0,5,5,6,114.6692315,None,None,None,"[(None, 0.0), (0,0)]",0.198087124,None,None,None,"[(None, 0.0), (0,0)]",0.198087124,None,None,None,"[(None, 0.0), (0,0)]",0.198087124,None,None,None,"[(None, 0.0), (0,0)]",0.198087124,None,100,10.108,"[(None, 0.0), (100, 9.107), (100, 10.108)]",0.198087124,None,None,None,"[(None, 0.0), (0,0)]",0.198087124,None,124.7860628,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
"When a couple from the SOUTH just celebrated around a campfire, the most likely next event is:",0,6,6,4,125.4694918,None,None,None,"[(None, 0.0), (0,0)]",0.157312338,None,None,None,"[(None, 0.0), (0,0)]",0.157312338,None,None,None,"[(None, 0.0), (0,0)]",0.157312338,None,100,9.318,"[(None, 0.0), (100, 7.987), (100, 9.318)]",0.157312338,None,None,None,"[(None, 0.0), (0,0)]",0.157312338,None,None,None,"[(None, 0.0), (0,0)]",0.157312338,None,134.7862449,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
"When a couple from the NORTH just celebrated around a campfire, the most likely next event is:",0,7,7,0,135.4697233,None,None,None,"[(None, 0.0), (0,0)]",0.164105349,None,None,None,"[(None, 0.0), (0,0)]",0.164105349,None,100,11.435,"[(None, 0.0), (98, 9.232), (100, 10.167), (100, 11.435)]",0.164105349,None,None,None,"[(None, 0.0), (0,0)]",0.164105349,None,None,None,"[(None, 0.0), (0,0)]",0.164105349,None,None,None,"[(None, 0.0), (0,0)]",0.164105349,None,146.9194216,None,1,43,2020_Jan_28_1637,schematest,3.1.3,59.92465374
