Question,answer.thisRepN,answer.thisTrialN,answer.thisN,answer.thisIndex,QuestionNr.started,QuestionNr.stopped,answer1.response,answer1.rt,answer1.history,answer1.started,answer1.stopped,answer2.response,answer2.rt,answer2.history,answer2.started,answer2.stopped,answer3.response,answer3.rt,answer3.history,answer3.started,answer3.stopped,answer4.response,answer4.rt,answer4.history,answer4.started,answer4.stopped,answer5.response,answer5.rt,answer5.history,answer5.started,answer5.stopped,answer6.response,answer6.rt,answer6.history,answer6.started,answer6.stopped,blank.started,blank.stopped,session,participant,date,expName,psychopyVersion,frameRate
"When a couple from the SOUTH just dropped a coin into a bowl, the most likely next event is:",0,0,0,6,10.95676249,None,None,None,"[(None, 0.0), (0,0)]",0.186952497,None,None,None,"[(None, 0.0), (0,0)]",0.186952497,None,None,None,"[(None, 0.0), (0,0)]",0.186952497,None,None,None,"[(None, 0.0), (0,0)]",0.186952497,None,100,47.32,"[(None, 0.0), (99, 42.573), (100, 44.24), (100, 47.32)]",0.186952497,None,None,None,"[(None, 0.0), (0,0)]",0.186952497,None,58.27338258,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
"When a couple from the NORTH just planted a flower, the most likely next event is:",0,1,1,1,58.95693606,None,None,None,"[(None, 0.0), (0,0)]",0.15736592,None,None,None,"[(None, 0.0), (0,0)]",0.15736592,None,None,None,"[(None, 0.0), (0,0)]",0.15736592,None,None,None,"[(None, 0.0), (0,0)]",0.15736592,None,None,None,"[(None, 0.0), (0,0)]",0.15736592,None,100,22.816,"[(None, 0.0), (100, 18.782), (100, 22.816)]",0.15736592,None,81.79030018,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
"When a couple from the NORTH just held a torch together, the most likely next event is:",0,2,2,3,82.4729335,None,50,24.501,"[(None, 0.0), (45, 19.666), (52, 21.034), (50, 22.365), (50, 24.5)]",0.153147546,None,None,None,"[(None, 0.0), (0,0)]",0.153147546,None,None,None,"[(None, 0.0), (49, 16.195), (50, 17.66)]",0.153147546,None,None,None,"[(None, 0.0), (0,0)]",0.153147546,None,None,None,"[(None, 0.0), (0,0)]",0.153147546,None,None,None,"[(None, 0.0), (0,0)]",0.153147546,None,106.9731104,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
"When a couple from the SOUTH just held a torch together, the most likely next event is:",0,3,3,7,107.6565681,None,None,None,"[(None, 0.0), (0,0)]",0.153042194,None,None,None,"[(None, 0.0), (0,0)]",0.153042194,None,None,None,"[(None, 0.0), (0,0)]",0.153042194,None,None,None,"[(None, 0.0), (0,0)]",0.153042194,None,100,15.824,"[(None, 0.0), (100, 6.974), (100, 15.824)]",0.153042194,None,None,None,"[(None, 0.0), (0,0)]",0.153042194,None,123.4889148,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
"When a couple from the NORTH just celebrated around a campfire, the most likely next event is:",0,4,4,0,124.1727982,None,34,69.03,"[(None, 0.0), (28, 65.095), (30, 65.961), (32, 66.763), (34, 67.995), (34, 69.03)]",0.156298437,None,None,None,"[(None, 0.0), (19, 50.125), (22, 50.96), (31, 51.628), (33, 52.894)]",0.156298437,None,None,None,"[(None, 0.0), (0,0)]",0.156298437,None,None,None,"[(None, 0.0), (0,0)]",0.156298437,None,None,None,"[(None, 0.0), (0,0)]",0.156298437,None,None,None,"[(None, 0.0), (100, 39.951), (30, 42.983), (34, 45.517), (32, 46.55), (33, 55.317)]",0.156298437,None,193.2054292,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
"When a couple from the NORTH just dropped a coin into a bowl, the most likely next event is:",0,5,5,2,193.8886916,None,None,None,"[(None, 0.0), (0,0)]",0.152435782,None,100,20.947,"[(None, 0.0), (50, 8.481), (100, 19.048), (100, 20.947)]",0.152435782,None,None,None,"[(None, 0.0), (0,0)]",0.152435782,None,None,None,"[(None, 0.0), (0,0)]",0.152435782,None,None,None,"[(None, 0.0), (0,0)]",0.152435782,None,None,None,"[(None, 0.0), (0,0)]",0.152435782,None,214.8217778,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
"When a couple from the SOUTH just celebrated around a campfire, the most likely next event is:",0,6,6,4,215.504921,None,None,None,"[(None, 0.0), (0,0)]",0.153337831,None,None,None,"[(None, 0.0), (0,0)]",0.153337831,None,None,None,"[(None, 0.0), (0,0)]",0.153337831,None,100,25.826,"[(None, 0.0), (100, 22.057), (100, 25.826)]",0.153337831,None,None,None,"[(None, 0.0), (0,0)]",0.153337831,None,None,None,"[(None, 0.0), (0,0)]",0.153337831,None,241.3379276,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
"When a couple from the SOUTH just planted a flower, the most likely next event is:",0,7,7,5,242.0207424,None,None,None,"[(None, 0.0), (0,0)]",0.153209924,None,None,None,"[(None, 0.0), (0,0)]",0.153209924,None,None,None,"[(None, 0.0), (0,0)]",0.153209924,None,None,None,"[(None, 0.0), (0,0)]",0.153209924,None,100,7.308,"[(None, 0.0), (100, 6.639), (100, 7.308)]",0.153209924,None,None,None,"[(None, 0.0), (0,0)]",0.153209924,None,249.3379639,None,1,27,2019_Nov_19_1757,schematest,3.1.3,60.1237779
